@relation SINE_Abrupt_Simple

@attribute attr0 numeric
@attribute attr1 numeric
@attribute class {0,1}

@data
0.2884204960457767,0.9552745906072212,1
0.4590681986227417,0.8204644647237672,1
0.8689606938072951,0.8848452210175355,0
0.793099821476228,0.5709231573477941,0
0.1086716266067021,0.7535708964758193,1
0.1168886423129472,0.5025942351962776,1
0.1284974714805921,0.1055295516528245,0
0.419415867454046,0.7129175686074062,1
0.8307760327148971,0.0976221009543658,0
0.4887903001736007,0.8915682162005653,1
0.8408216955210276,0.2123531374238429,0
0.8676928470793472,0.5003746826553299,0
0.5704750712895261,0.0072484270820684,0
0.4158738576142765,0.7327336113450641,1
0.0172286024853356,0.635973656023687,1
0.7975441004390432,0.1483422597880307,0
0.8436995857159565,0.452456318101383,0
0.216065451823272,0.4486131878639501,1
0.7012350560232555,0.0794927385959024,0
0.335312883733137,0.0564882400732449,0
0.6773229734446484,0.3580161579514773,0
0.5141698968442855,0.0623792019233228,0
0.6124785209530847,0.3488595356035607,0
0.918025213673279,0.2286834495948777,0
0.8446734147300706,0.2206925739856605,0
0.5947384833980386,0.7003076191235819,1
0.1400388188408677,0.1295000547343893,0
0.2402456045425588,0.8629017218746706,1
0.7893456326320751,0.6604820856036334,0
0.6297145353103789,0.5145183054925287,0
0.5177253583882604,0.4663171105582323,0
0.6666302174078642,0.8306252369363305,1
0.2444401852388936,0.7014315452748399,1
0.0038204141664984,0.0798106574029288,1
0.2609897793363132,0.5535762280527319,1
0.3392219022724536,0.4045644593860507,1
0.961445373168116,0.0628002352405474,0
0.1174360794674018,0.912947855836879,1
0.5613250693707449,0.7093866495195272,1
0.8295073449203667,0.4228400876710986,0
0.028708380360365,0.0924039293835889,1
0.673850956130781,0.5445272034860331,0
0.5461838749034184,0.5504560060302259,0
0.5426120269403067,0.2534104295093695,0
0.3190263528848446,0.94232754669413,1
0.7244899352651216,0.5258866355205708,0
0.0874573903712814,0.5517519046962708,1
0.9255836281561316,0.5945093655611876,0
0.3730215717654025,0.983033541499572,1
0.0642432001018915,0.575450488500146,1
0.4373532534997695,0.7697072595951405,1
0.3737508503063119,0.6600963817398438,1
0.02804727738237,0.6659122271910596,1
0.1593329302888753,0.1327840832798766,0
0.4180153184284877,0.8074127686734677,1
0.2841006876319774,0.4094572376891682,1
0.6885793043318339,0.6449844773836363,0
0.3860772566748701,0.7763133558969679,1
0.7133603568163825,0.4799608503528177,0
0.4625022955012963,0.1166229420477347,0
0.6213427204926061,0.4281793759712211,0
0.3649550266063646,0.9776770694409956,1
0.8471024479643283,0.148745499189937,0
0.3255862660815648,0.5454871776755044,1
0.6964637296713644,0.4604535849735846,0
0.3691013678317959,0.1138382369638015,0
0.5945840822126467,0.602374145772132,0
0.3108946836082261,0.685939556704285,1
0.479026929699898,0.5904179259443185,1
0.1693308687773298,0.5648810918385431,1
0.7506197499805543,0.2024471484430507,0
0.1939941848567189,0.9346958280496304,1
0.416601456522728,0.7780016613413245,1
0.8788271997013155,0.048695508201216,0
0.7859028502620613,0.5773394670679293,0
0.6312182111819358,0.4366397834863241,0
0.5888140086047855,0.259608871177997,0
0.1075742140779778,0.5950211195488374,1
0.5706738051039836,0.6119284646350376,1
0.0346810474897054,0.5945406001431931,1
0.2170516233286479,0.8511156597359472,1
0.802236794696316,0.6707845240157551,0
0.4842167672939093,0.2557921597030225,0
0.951476077111418,0.5147375016235739,0
0.919623117965517,0.5854039792967477,0
0.8740844660209975,0.0781893763006239,0
0.0654976803586147,0.8587039109811605,1
0.4895771411759637,0.1923754650057203,0
0.717105358461372,0.4118969041914567,0
0.1620114288742998,0.653337027293109,1
0.2698944754680319,0.373937393376952,1
0.1614844576298639,0.4620773402999685,1
0.2230841942406777,0.8187829708846791,1
0.952039607380576,0.2130007118572275,0
0.5169150574512351,0.818160863299666,1
0.8127097919051811,0.688541602413279,0
0.9059783387996346,0.1253029054583039,0
0.1910983260379982,0.8775919376859176,1
0.5843677297437476,0.3912555270701295,0
0.3465520457097658,0.800568857980488,1
0.3752060108367412,0.6759476215886118,1
0.4652826186855736,0.6632205186795863,1
0.8278003334306531,0.2959007262465618,0
0.3512721316240434,0.8515710953963026,1
0.0876109285106039,0.5833718004698502,1
0.5574116780505646,0.5146052963210012,0
0.2340618233541717,0.2770143063798163,1
0.9157823246258844,0.1022318617899421,0
0.0215305771274233,0.8782160472339549,1
0.945520860061672,0.8557232993415761,0
0.7224534860625751,0.1697891133893816,0
0.715127411448221,0.2402887143919326,0
0.2987720272034476,0.9578394694672594,1
0.7532216222046498,0.1414418843292254,0
0.4636848516109717,0.1687855928939671,0
0.2515746645195107,0.8116325497826354,1
0.7851076317918096,0.1874983742739139,0
0.981864013339405,0.8741158290896207,0
0.9202051322730488,0.8093564539849439,0
0.2925961687561108,0.5643252278026089,1
0.1668941909667872,0.8947850253666756,1
0.5110557591600096,0.6262337643234794,1
0.5330629855768065,0.3255599687789948,0
0.7157986886398923,0.9581742505059748,1
0.4354924789657403,0.1358054549742133,0
