@RELATION AGRAWAL_Abrupt_Chain_Long

@ATTRIBUTE salary NUMERIC
@ATTRIBUTE commission NUMERIC
@ATTRIBUTE age NUMERIC
@ATTRIBUTE elevel NUMERIC
@ATTRIBUTE car NUMERIC
@ATTRIBUTE zipcode NUMERIC
@ATTRIBUTE hvalue NUMERIC
@ATTRIBUTE hyears NUMERIC
@ATTRIBUTE loan NUMERIC
@ATTRIBUTE class {0,1}

@DATA
56319.788403,45799.107812,27.000000,0.000000,13.000000,0.000000,739677.784433,27.000000,7540.240093,1
51390.823153,47104.655401,45.000000,1.000000,3.000000,3.000000,318690.334609,6.000000,101292.678588,1
98553.348110,0.000000,48.000000,0.000000,16.000000,8.000000,0.000000,22.000000,171966.733490,0
72509.179761,53275.911407,40.000000,4.000000,10.000000,5.000000,396296.213015,1.000000,159710.645172,0
132911.455323,0.000000,21.000000,0.000000,13.000000,1.000000,900165.875608,9.000000,212646.828467,1
26303.768035,68387.237468,41.000000,1.000000,9.000000,0.000000,902507.280086,17.000000,188259.518822,1
31861.836604,16853.735785,31.000000,1.000000,9.000000,4.000000,490172.590202,14.000000,71546.431882,1
22973.221308,10751.454081,26.000000,3.000000,9.000000,0.000000,508641.276434,29.000000,9018.620355,0
59145.726431,75037.099638,79.000000,3.000000,2.000000,1.000000,636271.162213,15.000000,340053.245670,1
86504.683318,0.000000,43.000000,1.000000,19.000000,0.000000,1114771.082232,17.000000,284029.877509,1
107005.502365,0.000000,43.000000,1.000000,7.000000,7.000000,71296.587622,5.000000,63203.680106,1
74804.537595,72511.620446,66.000000,4.000000,6.000000,1.000000,590991.908997,1.000000,282498.370680,1
81635.801105,0.000000,47.000000,1.000000,15.000000,8.000000,0.000000,15.000000,208352.512719,1
139817.521276,0.000000,45.000000,2.000000,3.000000,8.000000,0.000000,29.000000,421208.061370,1
40244.778420,11852.305469,65.000000,4.000000,11.000000,3.000000,598622.659185,8.000000,319329.991258,1
135184.947444,0.000000,64.000000,3.000000,11.000000,2.000000,496718.317872,11.000000,87365.031258,1
78561.817704,0.000000,62.000000,0.000000,16.000000,7.000000,95834.806614,4.000000,406921.174905,0
121093.113751,0.000000,63.000000,2.000000,1.000000,0.000000,1185834.282105,18.000000,479164.866709,1
54778.451334,21091.341154,57.000000,0.000000,4.000000,4.000000,341849.778503,27.000000,141583.112923,0
46806.383966,51516.724538,53.000000,4.000000,13.000000,8.000000,0.000000,30.000000,359408.645611,0
113699.910160,0.000000,69.000000,3.000000,19.000000,3.000000,361051.794922,15.000000,460986.880652,1
62118.817477,15265.673396,58.000000,3.000000,5.000000,7.000000,142905.644040,14.000000,400868.787444,1
124796.755678,0.000000,37.000000,2.000000,13.000000,3.000000,594262.904521,22.000000,3268.987377,0
134853.235414,0.000000,58.000000,1.000000,15.000000,2.000000,503614.693317,25.000000,473478.336067,1
145554.168819,0.000000,52.000000,4.000000,5.000000,3.000000,376018.823725,28.000000,256059.742886,0
75852.548692,0.000000,37.000000,1.000000,2.000000,0.000000,461098.269082,21.000000,159307.666591,1
77728.875917,0.000000,41.000000,2.000000,1.000000,1.000000,909760.157605,18.000000,478129.016917,1
64609.872549,19465.290069,37.000000,4.000000,11.000000,8.000000,0.000000,19.000000,380278.042074,0
99145.633380,0.000000,70.000000,0.000000,12.000000,1.000000,806958.299374,27.000000,193291.966524,0
126603.463405,0.000000,75.000000,2.000000,2.000000,6.000000,222401.993813,20.000000,173901.087397,1
37201.679310,69512.528880,79.000000,1.000000,4.000000,3.000000,543179.388325,21.000000,264947.220827,0
69877.550343,55313.828160,44.000000,0.000000,1.000000,3.000000,716019.395467,24.000000,93764.641289,0
122183.411536,0.000000,75.000000,1.000000,2.000000,2.000000,725574.880551,16.000000,151943.868173,0
22040.277308,74399.353599,27.000000,4.000000,4.000000,7.000000,141547.866703,23.000000,486584.561554,0
48528.078913,34822.775972,63.000000,3.000000,7.000000,1.000000,835813.426753,23.000000,220134.096780,1
57269.820665,70296.027886,68.000000,1.000000,9.000000,3.000000,738919.742949,6.000000,351172.480184,0
119375.006293,0.000000,39.000000,4.000000,7.000000,1.000000,669426.311271,26.000000,349332.468561,0
90634.627246,0.000000,24.000000,4.000000,1.000000,8.000000,0.000000,19.000000,350755.625944,0
89985.490118,0.000000,65.000000,4.000000,14.000000,7.000000,123169.778309,13.000000,321037.754016,1
95319.765169,0.000000,34.000000,4.000000,15.000000,7.000000,124641.314061,21.000000,322242.386137,0
42342.802407,61438.441839,73.000000,0.000000,5.000000,4.000000,307126.753271,22.000000,81991.421956,0
56656.181359,75261.106411,39.000000,3.000000,1.000000,0.000000,665830.601308,27.000000,210875.132818,0
112632.251079,0.000000,54.000000,4.000000,5.000000,4.000000,291842.497171,21.000000,346004.571249,0
68998.298959,56907.922582,36.000000,1.000000,20.000000,7.000000,62125.587853,22.000000,235467.136625,1
134994.145972,0.000000,58.000000,3.000000,4.000000,4.000000,475372.764192,15.000000,104053.297820,1
149179.939718,0.000000,48.000000,0.000000,5.000000,6.000000,280249.281506,18.000000,483106.011709,0
70624.014160,45254.316223,64.000000,2.000000,18.000000,1.000000,611648.780485,4.000000,106691.675666,1
97353.496794,0.000000,37.000000,2.000000,15.000000,8.000000,0.000000,12.000000,211625.576830,0
135735.866089,0.000000,45.000000,1.000000,11.000000,1.000000,568067.716208,23.000000,353830.075341,1
102845.451583,0.000000,55.000000,4.000000,20.000000,1.000000,855815.306725,4.000000,219862.114126,0
116630.222624,0.000000,53.000000,2.000000,17.000000,2.000000,443328.263368,19.000000,153689.789063,1
135429.204115,0.000000,55.000000,2.000000,12.000000,7.000000,146140.377612,9.000000,413937.791826,1
132524.121042,0.000000,48.000000,2.000000,12.000000,1.000000,517145.756653,26.000000,440733.804387,1
68994.862387,70438.227228,34.000000,4.000000,15.000000,7.000000,119383.304127,10.000000,24603.634797,0
131083.774059,0.000000,73.000000,2.000000,13.000000,3.000000,714576.492488,11.000000,477435.864331,1
146581.309788,0.000000,27.000000,3.000000,1.000000,7.000000,119740.007247,25.000000,125281.329355,0
65805.283111,55476.377432,59.000000,3.000000,19.000000,0.000000,1142984.248749,12.000000,128073.913360,1
60799.340594,65956.118317,62.000000,1.000000,3.000000,0.000000,641555.194254,22.000000,54845.975202,0
91025.763785,0.000000,30.000000,1.000000,12.000000,6.000000,211206.383971,23.000000,499857.216625,1
61021.053391,71165.634029,33.000000,1.000000,4.000000,3.000000,342901.804113,8.000000,396130.051127,1
