@RELATION AGRAWAL_Abrupt_Chain_Long

@ATTRIBUTE salary NUMERIC
@ATTRIBUTE commission NUMERIC
@ATTRIBUTE age NUMERIC
@ATTRIBUTE elevel NUMERIC
@ATTRIBUTE car NUMERIC
@ATTRIBUTE zipcode NUMERIC
@ATTRIBUTE hvalue NUMERIC
@ATTRIBUTE hyears NUMERIC
@ATTRIBUTE loan NUMERIC
@ATTRIBUTE class {0,1}

@DATA
119587.935351,0.000000,59.000000,0.000000,1.000000,7.000000,135714.157965,1.000000,51429.939579,1
99052.408484,0.000000,62.000000,2.000000,8.000000,0.000000,638210.158426,3.000000,3281.285489,1
57281.566211,36984.116631,35.000000,3.000000,14.000000,0.000000,698090.909212,13.000000,258099.428698,1
53864.424254,63064.647223,50.000000,4.000000,19.000000,6.000000,110886.900799,6.000000,208060.679361,0
85055.425037,0.000000,56.000000,1.000000,4.000000,5.000000,376078.807059,3.000000,91714.802669,1
54084.160097,45071.092675,70.000000,1.000000,10.000000,6.000000,182050.635210,27.000000,125576.219934,1
91252.464696,0.000000,65.000000,1.000000,2.000000,0.000000,612595.481216,11.000000,430593.078421,0
94641.738854,0.000000,70.000000,3.000000,12.000000,0.000000,1057675.742313,24.000000,155203.963060,1
114908.087285,0.000000,39.000000,2.000000,9.000000,2.000000,711215.471631,25.000000,251279.059713,0
119744.741951,0.000000,62.000000,1.000000,3.000000,6.000000,258850.847672,5.000000,80702.480714,0
100663.297975,0.000000,77.000000,2.000000,9.000000,3.000000,643757.532956,26.000000,321436.600225,0
36724.690315,20727.182465,44.000000,1.000000,6.000000,4.000000,393485.781559,15.000000,453930.014363,0
70409.158345,69905.962743,49.000000,4.000000,4.000000,8.000000,0.000000,29.000000,294169.356097,0
100705.969185,0.000000,28.000000,4.000000,14.000000,7.000000,57511.440467,17.000000,89412.646861,0
49925.180452,75280.318509,72.000000,1.000000,16.000000,3.000000,319120.640038,8.000000,67760.135859,1
36424.903528,62031.520073,79.000000,0.000000,10.000000,7.000000,102353.238219,29.000000,489841.001045,1
142258.167521,0.000000,47.000000,3.000000,9.000000,3.000000,516805.299344,27.000000,437488.248346,0
65574.501237,69806.230808,69.000000,2.000000,14.000000,8.000000,0.000000,19.000000,446618.408872,1
84691.229574,0.000000,22.000000,1.000000,14.000000,0.000000,1173961.715612,27.000000,174052.383666,0
122743.994844,0.000000,26.000000,3.000000,19.000000,5.000000,409165.107073,21.000000,218406.589872,0
75457.302469,0.000000,80.000000,2.000000,18.000000,6.000000,238880.552450,7.000000,168803.465675,1
40412.984103,50544.944911,62.000000,3.000000,7.000000,7.000000,148192.878340,18.000000,157732.732907,0
102700.642389,0.000000,23.000000,0.000000,4.000000,5.000000,241046.744130,6.000000,337329.935296,0
130432.791615,0.000000,55.000000,1.000000,4.000000,2.000000,791729.280256,22.000000,100742.961481,0
44163.361067,53133.524651,43.000000,2.000000,16.000000,1.000000,643512.540972,29.000000,350429.321027,0
117116.187431,0.000000,37.000000,0.000000,13.000000,5.000000,323710.717503,29.000000,467397.069821,0
119067.065504,0.000000,80.000000,4.000000,7.000000,7.000000,72340.996037,6.000000,302065.626338,0
104396.806177,0.000000,34.000000,4.000000,10.000000,8.000000,0.000000,4.000000,398267.097677,0
54781.798533,57026.743370,28.000000,2.000000,8.000000,4.000000,542621.911738,25.000000,426171.564373,1
84785.204647,0.000000,80.000000,1.000000,8.000000,2.000000,322114.387470,28.000000,371209.514538,0
117858.933905,0.000000,49.000000,4.000000,12.000000,0.000000,694556.509948,2.000000,151185.129410,1
118998.154026,0.000000,47.000000,3.000000,5.000000,1.000000,432914.363076,30.000000,375852.562734,0
66925.566922,77872.565407,28.000000,1.000000,10.000000,4.000000,351206.752968,13.000000,201242.595797,1
62395.885035,12318.999893,44.000000,3.000000,11.000000,0.000000,958449.441715,29.000000,462974.947419,1
135232.977574,0.000000,61.000000,1.000000,20.000000,4.000000,487774.611846,4.000000,185601.620046,0
39356.422305,76064.710566,50.000000,0.000000,3.000000,0.000000,815424.742932,23.000000,77816.762669,0
49656.901537,76389.815484,40.000000,2.000000,2.000000,3.000000,348589.140372,23.000000,301258.331325,0
48919.434404,48772.134442,80.000000,2.000000,2.000000,5.000000,342506.521703,9.000000,140952.550078,0
62646.484378,49898.635887,49.000000,2.000000,7.000000,2.000000,430165.540890,5.000000,299093.201165,1
45903.616517,35196.841629,71.000000,1.000000,14.000000,7.000000,113021.680287,18.000000,355884.249295,1
20612.997632,53565.015148,74.000000,4.000000,19.000000,8.000000,0.000000,28.000000,17428.036225,0
63076.069300,49976.908000,46.000000,0.000000,18.000000,8.000000,0.000000,27.000000,26196.175572,0
96680.113181,0.000000,49.000000,2.000000,18.000000,6.000000,184855.052554,12.000000,266153.172960,1
59805.127474,72523.260681,67.000000,0.000000,11.000000,8.000000,0.000000,21.000000,416475.162333,1
72002.150534,76211.371929,20.000000,1.000000,13.000000,6.000000,109310.986250,4.000000,328600.374183,1
43939.599989,45080.901903,80.000000,3.000000,19.000000,7.000000,80480.769991,9.000000,303311.873759,0
103164.094464,0.000000,60.000000,2.000000,7.000000,1.000000,788488.235646,5.000000,311321.589371,0
141442.705068,0.000000,78.000000,4.000000,1.000000,5.000000,419640.871548,9.000000,98366.690437,0
147049.254490,0.000000,24.000000,0.000000,20.000000,6.000000,111814.544948,12.000000,200418.446258,0
30047.249655,81038.492212,48.000000,4.000000,11.000000,8.000000,0.000000,28.000000,214697.536536,0
92824.825766,0.000000,50.000000,3.000000,20.000000,3.000000,262684.392228,11.000000,268200.577189,1
59573.200128,44181.676325,72.000000,3.000000,17.000000,8.000000,0.000000,18.000000,76479.624971,1
137271.350674,0.000000,80.000000,3.000000,12.000000,0.000000,810881.005962,29.000000,215355.128370,0
20619.090619,68817.779131,53.000000,4.000000,15.000000,6.000000,172208.998792,5.000000,216955.761872,0
48032.480993,65241.573947,29.000000,3.000000,15.000000,0.000000,780014.297582,24.000000,277075.641118,0
61730.058645,64771.085436,24.000000,4.000000,3.000000,4.000000,324006.743009,25.000000,38645.413194,1
106736.662695,0.000000,66.000000,3.000000,20.000000,2.000000,433293.076116,18.000000,136352.855996,0
47163.494826,71647.032390,69.000000,1.000000,16.000000,1.000000,358397.307276,21.000000,426247.059352,1
137153.732276,0.000000,54.000000,1.000000,8.000000,3.000000,615122.730858,27.000000,160606.349953,0
117951.952612,0.000000,52.000000,4.000000,11.000000,3.000000,511360.442122,28.000000,113278.325829,1
34168.720315,83243.539689,61.000000,1.000000,18.000000,8.000000,0.000000,14.000000,210931.504056,1
96319.668038,0.000000,60.000000,3.000000,10.000000,1.000000,662245.854552,28.000000,12391.172640,1
50093.548929,52171.492083,46.000000,4.000000,6.000000,4.000000,389615.829712,29.000000,69081.392500,0
44671.607857,15516.257558,53.000000,4.000000,11.000000,1.000000,1033936.438612,5.000000,240944.820454,0
53929.806549,55470.242839,55.000000,0.000000,11.000000,2.000000,332787.267741,13.000000,452702.686801,0
89195.878379,0.000000,37.000000,2.000000,15.000000,0.000000,571842.238285,3.000000,413411.138356,1
