@RELATION AGRAWAL_Abrupt_Chain_Long

@ATTRIBUTE salary NUMERIC
@ATTRIBUTE commission NUMERIC
@ATTRIBUTE age NUMERIC
@ATTRIBUTE elevel NUMERIC
@ATTRIBUTE car NUMERIC
@ATTRIBUTE zipcode NUMERIC
@ATTRIBUTE hvalue NUMERIC
@ATTRIBUTE hyears NUMERIC
@ATTRIBUTE loan NUMERIC
@ATTRIBUTE class {0,1}

@DATA
122835.806241,0.000000,59.000000,0.000000,10.000000,1.000000,890824.586397,23.000000,182105.470018,1
48047.282920,37844.445169,45.000000,1.000000,12.000000,6.000000,136099.868933,12.000000,75225.027273,0
110876.044300,0.000000,39.000000,1.000000,12.000000,6.000000,143551.343439,12.000000,471789.082515,0
58522.821492,76015.927164,69.000000,0.000000,11.000000,8.000000,0.000000,30.000000,381541.546876,1
82351.846262,0.000000,24.000000,2.000000,13.000000,7.000000,69113.106741,23.000000,176789.809327,1
148962.968040,0.000000,79.000000,0.000000,18.000000,7.000000,120681.347181,20.000000,432388.561452,0
84139.164190,0.000000,21.000000,1.000000,20.000000,0.000000,670834.970084,29.000000,441862.530476,1
130105.357587,0.000000,70.000000,4.000000,2.000000,3.000000,638796.175956,5.000000,160416.700335,0
110830.873075,0.000000,66.000000,0.000000,6.000000,1.000000,636688.889079,30.000000,288690.275985,0
126532.373695,0.000000,47.000000,2.000000,15.000000,6.000000,222364.558586,10.000000,32973.438177,0
78626.283883,0.000000,20.000000,0.000000,20.000000,6.000000,186260.342379,27.000000,132807.590999,1
81398.222611,0.000000,29.000000,1.000000,13.000000,5.000000,423609.425960,10.000000,168520.630544,1
87250.128966,0.000000,40.000000,4.000000,7.000000,3.000000,491230.017133,10.000000,341759.629082,1
104144.118876,0.000000,62.000000,2.000000,7.000000,6.000000,150997.086769,18.000000,475628.801336,0
143743.874209,0.000000,68.000000,0.000000,10.000000,7.000000,134551.349974,3.000000,365976.894704,0
23381.608615,16956.363843,56.000000,0.000000,2.000000,8.000000,0.000000,16.000000,408286.361412,0
67550.226424,44013.708583,42.000000,3.000000,14.000000,2.000000,629135.711984,24.000000,298747.359352,0
146241.624487,0.000000,71.000000,0.000000,15.000000,6.000000,259074.019113,19.000000,189684.222009,0
23195.393716,72878.611509,73.000000,4.000000,15.000000,2.000000,659349.684848,5.000000,422951.706054,0
37234.893934,16148.537024,23.000000,3.000000,6.000000,1.000000,918937.249170,21.000000,351945.536417,0
23921.528047,60354.934903,79.000000,1.000000,16.000000,6.000000,111834.489299,14.000000,102448.639206,0
34985.333568,31500.762189,60.000000,0.000000,10.000000,0.000000,726590.304894,21.000000,117839.775075,1
93379.345220,0.000000,36.000000,4.000000,1.000000,8.000000,0.000000,27.000000,428880.433864,1
50598.335797,12582.668064,61.000000,0.000000,18.000000,5.000000,338265.346046,4.000000,30189.920234,1
127704.708882,0.000000,77.000000,2.000000,6.000000,3.000000,274520.017153,12.000000,245838.136080,0
51456.804210,83905.570050,23.000000,3.000000,16.000000,5.000000,280030.208893,21.000000,106717.198371,1
96590.835175,0.000000,68.000000,3.000000,11.000000,0.000000,1135674.847531,17.000000,87457.432201,0
109486.396629,0.000000,61.000000,3.000000,15.000000,5.000000,230225.478753,19.000000,169909.727715,0
128164.986226,0.000000,63.000000,3.000000,17.000000,2.000000,673339.567349,16.000000,121523.296802,0
56193.675812,32299.060552,70.000000,2.000000,1.000000,2.000000,394990.911172,3.000000,451112.700974,1
