@RELATION AGRAWAL_Abrupt_Chain_Long

@ATTRIBUTE salary NUMERIC
@ATTRIBUTE commission NUMERIC
@ATTRIBUTE age NUMERIC
@ATTRIBUTE elevel NUMERIC
@ATTRIBUTE car NUMERIC
@ATTRIBUTE zipcode NUMERIC
@ATTRIBUTE hvalue NUMERIC
@ATTRIBUTE hyears NUMERIC
@ATTRIBUTE loan NUMERIC
@ATTRIBUTE class {0,1}

@DATA
87360.703996,0.000000,20.000000,0.000000,12.000000,5.000000,275409.915047,25.000000,253362.420898,1
92702.819094,0.000000,36.000000,1.000000,17.000000,1.000000,680721.564588,17.000000,122119.203163,1
51920.700198,33971.676277,77.000000,0.000000,16.000000,2.000000,845705.855755,5.000000,396992.160074,1
100598.785798,0.000000,20.000000,1.000000,16.000000,2.000000,798178.506485,26.000000,268669.681198,0
98698.463651,0.000000,36.000000,2.000000,14.000000,8.000000,0.000000,21.000000,26172.063703,0
34451.361292,52401.696579,50.000000,1.000000,13.000000,5.000000,276337.511660,4.000000,486718.369510,0
90552.140486,0.000000,37.000000,4.000000,3.000000,1.000000,865938.654790,26.000000,191376.397491,1
53021.314796,64566.447952,43.000000,3.000000,7.000000,5.000000,401643.190891,30.000000,368135.313951,0
87220.633411,0.000000,52.000000,4.000000,9.000000,4.000000,435806.082446,21.000000,88317.682240,0
140137.916049,0.000000,41.000000,1.000000,2.000000,2.000000,603362.498335,18.000000,135405.236343,0
49430.705832,44277.449819,48.000000,2.000000,10.000000,4.000000,426894.797135,10.000000,223234.068267,0
65100.093083,76897.747405,46.000000,1.000000,2.000000,5.000000,233689.842023,15.000000,61656.251361,0
149321.891710,0.000000,47.000000,0.000000,17.000000,5.000000,172107.101351,22.000000,107722.996073,0
55019.604621,83432.500161,54.000000,1.000000,7.000000,6.000000,288200.323763,4.000000,414678.751837,0
148803.249899,0.000000,27.000000,2.000000,15.000000,2.000000,391458.098278,1.000000,269407.480966,0
105752.508879,0.000000,33.000000,1.000000,13.000000,0.000000,923666.240408,10.000000,491982.514504,0
55507.715614,48951.861867,40.000000,0.000000,2.000000,3.000000,727629.032097,19.000000,138364.607642,0
62711.682048,33827.939537,76.000000,2.000000,8.000000,5.000000,235105.691906,18.000000,32002.979601,0
114979.426602,0.000000,80.000000,1.000000,20.000000,8.000000,0.000000,26.000000,161171.513735,1
56281.644649,13371.692271,70.000000,3.000000,5.000000,2.000000,612103.880990,30.000000,485777.419723,1
135548.032418,0.000000,40.000000,3.000000,11.000000,1.000000,420205.233273,19.000000,294159.343031,0
50596.085112,51293.345932,21.000000,2.000000,16.000000,8.000000,0.000000,15.000000,10218.851100,0
27473.955495,58845.738704,46.000000,2.000000,2.000000,5.000000,308529.831868,27.000000,185862.782559,0
48164.721034,62177.844098,58.000000,1.000000,2.000000,5.000000,221387.321006,11.000000,341168.080678,0
73953.132664,54554.404119,65.000000,0.000000,1.000000,6.000000,199262.304281,17.000000,108737.298214,0
71465.701657,73952.941887,48.000000,0.000000,8.000000,2.000000,790601.466701,7.000000,263447.559753,0
85715.959862,0.000000,80.000000,0.000000,17.000000,5.000000,215995.775989,20.000000,295543.099586,1
45154.441611,66539.032360,58.000000,4.000000,16.000000,1.000000,682912.949645,25.000000,409664.687487,0
44574.976745,43985.737840,25.000000,1.000000,6.000000,3.000000,625629.711707,11.000000,158744.141840,0
126171.576922,0.000000,76.000000,4.000000,20.000000,1.000000,500269.280867,27.000000,58893.602797,0
78971.185159,0.000000,50.000000,1.000000,11.000000,1.000000,722437.243896,18.000000,248979.760269,0
43173.219010,27103.009468,39.000000,1.000000,16.000000,2.000000,542592.900609,20.000000,250142.746149,0
