@RELATION AGRAWAL_Abrupt_Simple_Severe_Noise

@ATTRIBUTE salary NUMERIC
@ATTRIBUTE commission NUMERIC
@ATTRIBUTE age NUMERIC
@ATTRIBUTE elevel NUMERIC
@ATTRIBUTE car NUMERIC
@ATTRIBUTE zipcode NUMERIC
@ATTRIBUTE hvalue NUMERIC
@ATTRIBUTE hyears NUMERIC
@ATTRIBUTE loan NUMERIC
@ATTRIBUTE class {0,1}

@DATA
72998.625924,63432.551006,29.000000,2.994613,9.000000,5.000000,201080.669770,9.061799,464814.211289,1
116026.854346,0.000000,67.000000,2.878619,7.000000,7.000000,128516.920537,23.722091,437563.738201,0
70023.121121,10078.630907,23.000000,-0.209622,11.000000,3.000000,382634.420751,26.083002,310045.576969,1
112179.028758,0.000000,67.000000,3.860561,7.000000,6.000000,218004.883499,17.006461,155034.400865,0
39359.472066,52059.061929,57.000000,3.817718,12.000000,5.000000,415732.816457,17.910074,189845.382543,0
30937.584679,76099.644275,42.000000,4.007444,7.000000,5.000000,303325.337444,11.877310,8602.954821,0
49966.886622,27400.698781,66.000000,2.037021,13.000000,5.000000,404710.104684,16.998977,191725.054850,1
75988.867266,0.000000,77.000000,-0.031290,2.000000,3.000000,340494.131554,12.023437,141014.895196,0
81204.264361,0.000000,38.000000,1.821862,13.000000,6.000000,154955.119129,3.013556,124660.883053,1
60549.383807,36448.834863,21.000000,-0.136634,12.000000,6.000000,107153.447989,20.140523,220992.539692,1
132170.161634,0.000000,31.000000,-0.079890,13.000000,6.000000,162634.219444,25.040963,480071.329734,0
112673.379856,0.000000,31.000000,-0.069816,1.000000,7.000000,103736.268746,10.112398,87183.410135,0
124998.294705,0.000000,72.000000,1.929266,4.000000,5.000000,408721.508363,5.069678,461020.584315,0
20879.216315,57887.837651,33.000000,1.046631,3.000000,8.000000,-0.071804,24.928309,131509.617625,0
148659.190044,0.000000,60.000000,1.032804,18.000000,8.000000,-0.024516,9.088791,360979.769208,0
88397.331572,0.000000,79.000000,1.099669,7.000000,6.000000,227184.626528,3.741934,200610.133292,0
37818.798512,27897.151994,53.000000,3.953670,14.000000,8.000000,0.019870,8.047274,22986.739414,0
140339.944994,0.000000,79.000000,-0.169096,4.000000,7.000000,54980.391540,26.855415,377363.402556,0
62876.495292,34225.332190,80.000000,4.002354,6.000000,5.000000,263171.237158,18.258270,301165.632311,1
134318.483184,0.000000,27.000000,0.913714,11.000000,4.000000,313713.723483,9.240106,351966.540209,0
96712.805609,0.000000,38.000000,3.054369,19.000000,2.000000,805675.129497,20.099029,139129.534530,1
97337.863587,0.000000,67.000000,0.007179,13.000000,2.000000,440743.439292,15.187884,421378.873230,0
103793.579013,0.000000,37.000000,3.139459,8.000000,4.000000,557699.801418,26.064002,244241.388980,0
126211.711826,0.000000,60.000000,4.207225,8.000000,8.000000,-0.052586,27.134310,186431.903039,0
124478.372370,0.000000,60.000000,1.870312,7.000000,0.000000,699793.619861,21.984395,421862.956586,0
60322.644999,72282.467648,54.000000,3.989392,20.000000,6.000000,128743.266780,27.016521,96251.597774,0
53122.791156,45457.166299,41.000000,2.149976,1.000000,6.000000,117041.982597,30.073840,136478.161079,0
38709.769477,10008.224687,30.000000,3.000906,4.000000,7.000000,137287.993281,19.108095,288417.124695,0
133978.680610,0.000000,24.000000,0.858150,13.000000,2.000000,566184.122381,2.956348,397134.689566,0
83723.061498,0.000000,31.000000,0.960918,4.000000,8.000000,0.006444,8.857927,350275.267612,1
99777.180906,0.000000,52.000000,-0.057306,11.000000,5.000000,208129.227317,19.089763,52067.986464,1
95019.244802,0.000000,67.000000,0.005388,3.000000,8.000000,0.086824,15.926306,7201.555338,0
