@RELATION AGRAWAL_Abrupt_Simple_Severe_Noise

@ATTRIBUTE salary NUMERIC
@ATTRIBUTE commission NUMERIC
@ATTRIBUTE age NUMERIC
@ATTRIBUTE elevel NUMERIC
@ATTRIBUTE car NUMERIC
@ATTRIBUTE zipcode NUMERIC
@ATTRIBUTE hvalue NUMERIC
@ATTRIBUTE hyears NUMERIC
@ATTRIBUTE loan NUMERIC
@ATTRIBUTE class {0,1}

@DATA
64950.843466,15122.347658,76.000000,1.970252,6.000000,7.000000,88882.745902,26.080548,302095.033164,1
57101.372234,66199.616117,34.000000,1.996453,4.000000,1.000000,722890.125715,23.966689,351912.887152,1
29275.816533,35976.652084,78.000000,1.042263,10.000000,0.000000,850733.127610,12.968131,122632.963325,1
63152.690047,38262.299259,73.000000,3.999811,1.000000,1.000000,781921.710292,10.875004,165661.466401,1
58876.476894,11248.417370,63.000000,2.980218,15.000000,8.000000,-0.033126,14.921536,451431.723871,1
61499.789937,16252.599800,54.000000,2.861861,1.000000,8.000000,-0.051398,7.067238,384705.474155,0
136102.199433,0.000000,62.000000,2.067631,14.000000,0.000000,778886.612957,6.921168,114503.242287,0
75773.092522,0.000000,73.000000,3.024218,10.000000,3.000000,748978.426216,11.953584,243844.660597,0
46580.644822,18762.360500,44.000000,4.086405,3.000000,2.000000,561707.534767,20.022260,438572.832806,0
109443.339879,0.000000,45.000000,1.906512,14.000000,0.000000,925155.286942,20.980845,14334.660137,1
124636.657135,0.000000,60.000000,2.918773,12.000000,2.000000,832684.896965,7.046791,46150.628839,0
91741.281912,0.000000,25.000000,0.046885,16.000000,1.000000,446372.309798,9.908472,180885.763510,1
74659.668095,76839.579524,78.000000,4.063562,9.000000,0.000000,780324.052258,27.041234,376137.281777,1
62861.348992,62855.692097,46.000000,4.067479,15.000000,2.000000,459196.099155,2.106556,28021.613737,0
39255.855476,16126.160279,47.000000,0.105816,8.000000,2.000000,499152.625935,30.010107,110455.199599,0
147904.876697,0.000000,56.000000,0.804982,9.000000,4.000000,249307.095970,7.119569,319860.236317,0
97434.740280,0.000000,27.000000,1.963726,14.000000,3.000000,709075.094520,27.912785,431681.189629,1
72793.946986,76374.270223,70.000000,1.011995,17.000000,5.000000,222493.193174,9.102645,141969.309017,1
28426.476720,68800.810438,37.000000,3.981683,17.000000,3.000000,315188.947776,13.052900,46303.307969,0
55880.767628,38760.643242,35.000000,1.069574,4.000000,0.000000,712059.270427,30.016135,67531.992785,1
119349.407708,0.000000,36.000000,0.051850,18.000000,2.000000,516896.278705,22.913461,104930.308396,0
112377.576428,0.000000,74.000000,3.002892,6.000000,3.000000,401148.268408,14.977096,171743.133911,0
59185.951640,53340.489373,78.000000,4.017401,20.000000,0.000000,575017.352539,4.082384,451518.172845,1
103738.376994,0.000000,38.000000,4.010315,9.000000,6.000000,171339.902580,19.112282,182330.933303,0
88109.002844,0.000000,23.000000,1.974440,13.000000,8.000000,-0.038330,21.156136,183819.262186,1
119504.759866,0.000000,61.000000,2.144988,13.000000,3.000000,520481.050764,0.955249,306937.338412,0
53681.496165,13401.068826,58.000000,2.977265,12.000000,5.000000,185474.287734,26.952881,32486.811508,0
