@RELATION AGRAWAL_Abrupt_Simple_Severe_Noise

@ATTRIBUTE salary NUMERIC
@ATTRIBUTE commission NUMERIC
@ATTRIBUTE age NUMERIC
@ATTRIBUTE elevel NUMERIC
@ATTRIBUTE car NUMERIC
@ATTRIBUTE zipcode NUMERIC
@ATTRIBUTE hvalue NUMERIC
@ATTRIBUTE hyears NUMERIC
@ATTRIBUTE loan NUMERIC
@ATTRIBUTE class {0,1}

@DATA
69859.643287,24678.250965,73.000000,3.071908,1.000000,2.000000,550602.889461,14.029232,18977.457526,0
56248.972650,50650.871081,56.000000,0.882106,12.000000,5.000000,390137.037713,10.873160,452976.599778,1
80911.777232,0.000000,28.000000,2.954170,8.000000,5.000000,261783.792581,21.877215,278108.437156,1
137418.360671,0.000000,28.000000,2.098171,12.000000,7.000000,86323.128403,10.933052,340470.760053,0
25133.321298,60632.958215,41.000000,1.806156,1.000000,3.000000,478531.390888,26.081116,305663.271880,1
64539.172930,29619.045068,66.000000,0.223281,7.000000,5.000000,408680.634049,25.050026,302787.086399,1
49006.248908,19505.504952,27.000000,2.015121,12.000000,1.000000,1046456.392667,2.063047,318781.182254,1
52038.664511,71033.788084,76.000000,4.149583,14.000000,7.000000,74196.130732,4.934280,375403.360974,1
134414.475540,0.000000,57.000000,0.124215,15.000000,5.000000,258168.114329,29.052704,93964.046089,0
123915.334200,0.000000,21.000000,3.129410,15.000000,4.000000,335668.111034,3.731579,215533.841218,0
137114.399561,0.000000,67.000000,0.105910,6.000000,5.000000,163092.604190,21.911508,329266.062418,0
89538.894505,0.000000,61.000000,3.935391,14.000000,6.000000,234138.866761,27.933583,301487.656496,1
73080.280953,14567.024378,26.000000,2.073759,14.000000,8.000000,-0.101941,14.923740,221006.779757,1
118333.730308,0.000000,60.000000,2.052455,5.000000,8.000000,-0.010325,17.964567,357230.070771,1
87198.924129,0.000000,56.000000,3.115380,14.000000,0.000000,862998.813608,22.965819,412320.071561,1
39883.787121,26946.534148,48.000000,2.875031,12.000000,0.000000,968449.745652,10.081581,269269.479857,1
50672.804925,68763.647722,67.000000,0.037179,16.000000,3.000000,265942.760605,24.953656,130622.548100,0
144748.908308,0.000000,27.000000,2.899816,1.000000,6.000000,260226.156759,19.848037,80355.286387,0
102379.675692,0.000000,63.000000,-0.076934,20.000000,6.000000,177081.266215,8.972560,261655.123244,1
133439.680285,0.000000,56.000000,3.040457,2.000000,6.000000,272423.851669,13.913601,193662.825954,0
63502.531889,45758.268374,61.000000,3.029995,12.000000,4.000000,231000.912007,1.972024,211194.050861,0
141318.497146,0.000000,21.000000,-0.163922,2.000000,3.000000,414328.034894,8.881575,286607.491341,0
128970.459439,0.000000,31.000000,-0.089736,5.000000,7.000000,146541.148464,8.851903,289788.941879,0
49886.863235,15714.474150,30.000000,2.076933,10.000000,4.000000,238976.016614,24.939907,45805.894339,0
54286.192879,40399.241408,31.000000,0.909144,18.000000,1.000000,986736.025715,22.179412,215248.264803,0
97490.308691,0.000000,21.000000,0.961705,19.000000,6.000000,186015.494163,28.073815,431842.044108,1
47376.235074,83688.377026,36.000000,1.964747,10.000000,7.000000,62388.131453,6.122119,51963.158304,0
87414.104936,0.000000,40.000000,2.056892,9.000000,7.000000,67591.888708,8.955371,396033.421779,1
59532.657990,73360.908923,22.000000,3.936023,7.000000,3.000000,491655.000240,24.899916,287272.530001,0
