@relation HYPERPLANE_Abrupt_Simple

@attribute attr0 numeric
@attribute attr1 numeric
@attribute attr2 numeric
@attribute attr3 numeric
@attribute attr4 numeric
@attribute attr5 numeric
@attribute attr6 numeric
@attribute attr7 numeric
@attribute attr8 numeric
@attribute attr9 numeric
@attribute class {0,1}

@data
0.2186379748036033,0.5053552881033624,0.0265359696838636,0.1988376506866485,0.6498844377795232,0.5449414806032167,0.2204406220406967,0.5892656838759087,0.8094304566778266,0.006498759678061,0
0.1554794998117815,0.9572130722067812,0.3365945451126267,0.0927458433801479,0.096716376833464,0.8474943663474598,0.6037260313668911,0.8071282732743802,0.7297317866938179,0.5362280914547007,0
0.8294046642529949,0.6185197523642461,0.8617069003107772,0.577352145256762,0.7045718362149235,0.0458243836556622,0.2278982756515468,0.2893879636021071,0.0797919769236275,0.2327908863610301,0
0.3648321789700842,0.3701809671168826,0.2095070307714877,0.2669778220491133,0.936654587712494,0.6480353852465935,0.6091310056669882,0.171138648198097,0.7291267979503492,0.1634024937619284,1
0.5569497437746462,0.6846142509898746,0.8428519201898096,0.7759999115462448,0.2290480719641043,0.0321002439040377,0.3154530480590819,0.2677408759757027,0.2109828435863264,0.9429097143350544,0
0.3956319010606642,0.9145475897405436,0.4588518525873988,0.2648801664980524,0.2466275076939834,0.5613681341631508,0.2627416085229352,0.5845859902235405,0.897822883602477,0.3994005051403972,0
0.0909094121737938,0.0471163754247345,0.1096491303506591,0.62744604170309,0.7920793643629641,0.422159966799684,0.0635277061519571,0.3816192865065367,0.9961213802400968,0.529114345099137,0
0.7207218193601946,0.6817103690265748,0.5369703304087952,0.2668251899525428,0.6409617985798081,0.1115521735958764,0.434765250669105,0.4537237063292064,0.95381592752108,0.8758529403781941,1
0.9126278393448204,0.8705185698367669,0.2984447914486329,0.6389494948660052,0.6089702114381723,0.1528392685496348,0.7625108000751513,0.5393790301196257,0.7786264786305582,0.5303536721951775,0
0.9290986162646172,0.8787218778231842,0.8316655293611794,0.3075141254026614,0.0579251664941875,0.8780095992040405,0.946949445297994,0.0856534520678787,0.4859904633166138,0.0692125184683836,1
0.4752823780987313,0.5498035934949439,0.2650566289400591,0.8724330410852574,0.4231379402008869,0.211798205442082,0.5392960887794583,0.7299310690899762,0.2011510633896959,0.3117162913008949,0
0.5175758410355906,0.1210041958682657,0.2246973370315573,0.3380855621474553,0.5883087184572333,0.230114732596577,0.2202173844515594,0.0709930860090325,0.6311029572700989,0.2289417838111543,0
0.2380046343689952,0.6689777782962806,0.2142368073704386,0.132311848725025,0.935514240580671,0.5710430933252845,0.4726710263117941,0.7846194242907534,0.8074969977666434,0.1904099143618777,1
0.467024668036675,0.7290758494598506,0.6733645472933015,0.984165211365966,0.0984178711519588,0.4026212821022688,0.3393026053949631,0.8616725363527911,0.2486563339202856,0.1902089084408115,0
0.2498064478821005,0.9232655992760128,0.4431307450534569,0.8613491047618306,0.5503253124498481,0.0505883295248812,0.9992824684127266,0.8360275850799519,0.9689962572847513,0.9263669830081276,1
0.2137472991991816,0.4010402925494526,0.0586353999721789,0.3789731189769161,0.985308843779726,0.2652030581721519,0.7840706019485694,0.4550083673391433,0.4230074859901629,0.9573176408596732,1
0.1547968252740641,0.2967078254945642,0.9687093649691588,0.5791802908162562,0.5421952013742742,0.7479755603790641,0.057165272907483,0.5841775944589712,0.5028503829195136,0.8527198920482854,0
0.1858249609807232,0.5950351064500277,0.6752125536040902,0.2352038950009312,0.1198866139471241,0.8902873141294375,0.2462153477886248,0.5945191535334412,0.6193815103321031,0.4192249153358725,0
0.2042591994235364,0.7161918007894148,0.238685952615846,0.3957858467912545,0.6716902229599713,0.2999970797987622,0.316177196271854,0.7518644924144021,0.0725431144931573,0.4582855226185861,0
0.2131543122670404,0.2652004147504013,0.9332593779937092,0.8808641736864395,0.8792702424845428,0.3695270887388839,0.1577468323572319,0.833744954639807,0.703539925087371,0.6116777657259501,1
0.8171041351154616,0.2993787521999779,0.6633887149660773,0.938930003927104,0.1342911143933677,0.1154286704191022,0.1070359777094176,0.5532236408848159,0.2723482123148163,0.6048298270302239,0
0.2639839016304094,0.4885318521493765,0.9053364910793232,0.8461037132948555,0.0922984677127334,0.4235757725637263,0.2766802239722516,0.0035456890877823,0.7711192230196271,0.6371133773013796,0
0.4276869189806793,0.0096696996083399,0.075243860073767,0.883106393300143,0.9039285715598931,0.5455902892055223,0.8345950198860167,0.582509566489794,0.1480937855674826,0.1274455192821387,1
0.8607025820009028,0.8989246365264746,0.210076538339754,0.2495297392229244,0.1027936216717856,0.7801162418714427,0.8841347014510089,0.4063773898321168,0.6206615101507128,0.1545533383322046,1
0.8107717199403969,0.8814162046633244,0.0247863618981887,0.7365644717550821,0.3321854679464286,0.9308158860483255,0.8022351389371389,0.8640640283752794,0.810749316574389,0.266805709594472,1
0.8585932513377816,0.2224337175456644,0.816586605596929,0.4603032346789421,0.3051908673386005,0.7953454991528618,0.2275954874077703,0.0236644347014515,0.1931297883277086,0.3282619511977065,0
0.6414817386076277,0.3996783843600608,0.98114968719826,0.5362157324787219,0.9392371403247156,0.1153417518514275,0.970400611022228,0.1785678161724636,0.9625343157615556,0.2654663625229686,1
0.3136773141949912,0.6062088533061433,0.5114230596694781,0.3851954333447271,0.5765880434965995,0.2547225061385819,0.7087852838341706,0.0016912782186294,0.9255751654990828,0.5384519970927919,1
0.3642214717812642,0.0699738111263101,0.6642376849112723,0.3302000360425964,0.3139156450583596,0.8480152795063355,0.7197542630139502,0.3003222682112642,0.3092846622086532,0.4083929086192168,1
0.4204463337729083,0.940363670730183,0.6773179452727329,0.9028055457325826,0.6155149159513805,0.3009498745655653,0.5479372131356982,0.0004059396972875,0.2869137168689272,0.4298881499898346,0
0.4421597993048074,0.2137014009891003,0.4731861859093262,0.9011808258282542,0.7960247601267803,0.1696913961980547,0.0847955367251217,0.5154520099152164,0.6329408557657957,0.3351882554098009,0
0.2246406659972882,0.1991299327265766,0.0244253877268263,0.2448425440783501,0.4751363442188051,0.8497376946247319,0.0728282291845691,0.4144410109977193,0.6297653807377137,0.1944352367397093,0
0.6560580111117841,0.0055448181380317,0.7509644766184729,0.7700461885740251,0.1065872965635389,0.4251461939427341,0.1758866817065316,0.9579660422795396,0.5179577504437408,0.0502183851406409,0
0.8014166017222645,0.6675777325863531,0.987892453066448,0.5954523184694197,0.950039608443156,0.891425925810437,0.6126523227617628,0.7192739612759671,0.504778164824402,0.830569169721415,1
0.4746744368230533,0.2591915484650193,0.2472397375096595,0.6376614367761563,0.7658136842971655,0.5212998128279821,0.6267484369817813,0.2745974469175383,0.0774833538647358,0.2857281508631525,1
0.1383740615161557,0.2312614797281867,0.6939498122990523,0.7064191416945522,0.064228850713878,0.4075993696665867,0.5426111405039153,0.4157742341031559,0.2068343895144102,0.4201435177734256,0
0.8567320323039342,0.7655945761180695,0.3803810289277116,0.005896083583993,0.3517588026718247,0.7534751250593859,0.8534479505691046,0.9534303384701064,0.4190212826298218,0.7475156689780508,1
0.2194216346214361,0.4358359760466366,0.0290248199467152,0.3361295436983824,0.6791418850283497,0.4043166691376371,0.1650447312035088,0.4673901492323101,0.1276277972811607,0.6222569609740647,1
0.0271020463403124,0.6427496480093358,0.1356994872305642,0.4616984440515117,0.0502846334886275,0.3791038641881395,0.2116602842114815,0.3268458048813085,0.7612297078940271,0.3791262155641363,0
0.0819062327616425,0.0193832870500106,0.5394190479225337,0.9999078285092092,0.3499603437201839,0.650144093249875,0.7812330496108949,0.6517546552438894,0.7542332040595262,0.9496117327159888,1
0.1262209748742062,0.6694588446199107,0.5639695819300191,0.2179645409065036,0.6994649712461508,0.7668980983562408,0.1677891433678022,0.6072474938909317,0.7479256519552858,0.1145328713788976,0
