@relation AssetNegotiation_F2

@attribute attr0 numeric
@attribute attr1 numeric
@attribute attr2 numeric
@attribute attr3 numeric
@attribute attr4 numeric
@attribute class {0,1}

@data
0.3936355202774421,0.4734356593750214,0.8545473932021803,0.3400043860598921,0.8696496848121713,0
0.0881344309766914,0.7767984372086307,0.8475476330547363,0.1818176528373387,0.4303465323722004,0
0.1654997746636556,0.7066041289942178,0.5353477680616567,0.635323346708321,0.1964869669562111,0
0.2117458620524195,0.0414973255099063,0.3220675351957297,0.559744661333675,0.8579349139973288,0
0.6669274474586807,0.4353963233997514,0.9531201143941378,0.7192452005758319,0.93016520286255,0
0.5275879732721657,0.2589042747931396,0.0528266863647219,0.7260848514838505,0.1213029980055341,0
0.3027751282719672,0.5324709078838974,0.5644165877797477,0.600583196987136,0.1662553303497006,0
0.3797374048216487,0.6171942271169667,0.9698188646337847,0.7276311376996887,0.9226037570939578,0
0.762212058314177,0.5917169688924004,0.1920233691363445,0.666685651892513,0.6233795659599071,1
0.6024691704572664,0.4897858679882407,0.5286566039892756,0.334442527118104,0.5193126926423032,0
0.1975559056784782,0.8051743973603768,0.1857769546987078,0.0849662898894664,0.4362460263571573,0
0.6583074395060619,0.4377168249335413,0.2767541319513086,0.5581711838904407,0.3470023354121999,0
0.9328676901266332,0.922645139603572,0.5023718199720955,0.3278839940182585,0.7371324139566391,1
0.0367129434830666,0.4747690060436512,0.3363233942703335,0.9205358851025548,0.0120030272726825,0
0.5528148757183491,0.740663581066626,0.4850179875240412,0.0854030301627216,0.9724613900279022,1
0.5180104313760979,0.6141862443190114,0.2366097827075073,0.4834980851068038,0.4291494919583218,0
0.0748958420019837,0.1061603535474672,0.8374725196187746,0.2398199522065902,0.1949582714986305,0
0.5049114512501393,0.7687471313625129,0.0619465185789879,0.5768079196382558,0.1192104428405733,1
0.0364610508256184,0.0527439521622173,0.8341641082084413,0.1179724836280615,0.0451513644122919,0
0.4378998871429123,0.8439934719420248,0.2624083764893019,0.4217126175259164,0.0399225325637512,1
0.4490785141348759,0.5776130806371337,0.5709070537521448,0.3324266921743651,0.3155331806631355,0
0.1066236189365978,0.3667983206462684,0.0994946688729646,0.7665959447120516,0.966274297748186,0
0.9700744566667068,0.8650710993753938,0.6007921493396191,0.7008656972438799,0.285205802680414,1
0.6307704201726206,0.4556495494398774,0.4820173397769325,0.757776560375158,0.2819183555972516,0
0.3180396116945199,0.9246417911286366,0.0562242948509722,0.4856342984133404,0.9128008004078616,1
0.610363007818157,0.5464070742121321,0.2497441792293552,0.3432754890644482,0.8520484158046929,0
0.5592181317684581,0.5147421937567799,0.0995797135400289,0.0160281564551231,0.9636851886870492,0
0.3769861672868416,0.6032130620995043,0.0797150731872849,0.6831142857230466,0.9325667087059608,0
0.5756652529974197,0.1261153223754105,0.5817215274734767,0.7663472131046524,0.4064165365740186,0
0.8798377479414679,0.6486829533573645,0.8992489182892025,0.6235053112473372,0.1312879720048242,1
0.3096917111051891,0.2017949482524569,0.9088264977168624,0.7604000672874827,0.676398368910006,0
0.3009663196316217,0.1840447720502135,0.7564510879889118,0.4741579458790796,0.2257895521506291,0
0.6166219781652751,0.0403338521384519,0.3261702541282535,0.4685569945911346,0.1479583341094058,0
0.9846544775908396,0.2090973645896142,0.1303531300432655,0.2035348738868964,0.7690611331597242,0
0.4255056592718428,0.565415939752538,0.0210091569863607,0.0344313085733145,0.4458255498270161,0
0.8166552432016235,0.8852388787075652,0.0867065675956402,0.5383631021010228,0.9132296862792704,1
0.3879727543978863,0.8295658314283686,0.1336956543994362,0.9353944896677988,0.7514233175313026,1
0.9413343927869016,0.6766172335525065,0.363403931999427,0.9381811725247224,0.2755667763091785,1
0.3321725220617325,0.7008084180017403,0.7653162995253863,0.9294034838491538,0.2048024090562095,0
0.797998035219224,0.7385460533969634,0.0637945562535978,0.3872231412102069,0.2827654570600986,1
0.3044904243540304,0.9829468795547008,0.6427774134799279,0.7176761577934996,0.9766176373150092,1
0.3772017824576387,0.8018401684528059,0.4345309633044953,0.8695336718149798,0.1806575413113031,0
0.9476861770642796,0.2187717084108796,0.3262205069809315,0.7561922341067805,0.3937551415654067,0
0.6082113767664467,0.4445735010694285,0.7423699370897818,0.2283312523686108,0.058457987236877,0
0.2999293974730662,0.4743086648684302,0.1680200521926785,0.3547972896563887,0.3999830182935685,0
0.0573918436882735,0.5833072481842045,0.8843434279712875,0.1517429129530524,0.597808013401514,0
0.6647392049108463,0.4193346804192883,0.70109758736427,0.410731543491012,0.5046372879774349,0
0.0073530445544269,0.6917201141346888,0.6613426789447244,0.0384008773263445,0.3682501073951331,0
0.9790318407916674,0.4207365625686168,0.5019454051318417,0.9099301581597186,0.7172618758657564,1
0.5820701311242236,0.7978046813410725,0.8643662664559733,0.4568880717372668,0.4751083649318354,1
0.3860509356518358,0.9667061400184606,0.6971662542903504,0.0832230662080723,0.8629596233130185,1
0.4805599408362681,0.0687539064224874,0.549717255163311,0.4171642789757021,0.8777494048626249,0
0.2039946036093873,0.8264646094921829,0.5576886911854527,0.054610303213469,0.9718453013254846,0
0.5126152441031999,0.2908768542315825,0.4694068419892581,0.857857783517489,0.3049031243850635,0
0.1926763964867003,0.1290712469308814,0.2978593983902112,0.7800480870400435,0.4716263651952617,0
0.2274816036935399,0.1661849996097492,0.3327294765103791,0.9399243728857088,0.3430267125900244,0
0.9881240759546354,0.4852304557653562,0.1791639182901508,0.8911400917935094,0.4603553731348269,1
0.7096713435045244,0.9837115832091518,0.050175350319974,0.0966945597875671,0.7204567414627562,1
0.281825003295472,0.184301396950099,0.0393618798197294,0.0218467119862018,0.7744856031197909,0
0.13443342736955,0.4677206159711509,0.605896815179483,0.4283518005688462,0.0271066523362331,0
