@RELATION SEA_Abrupt_Chain

@ATTRIBUTE 0 NUMERIC
@ATTRIBUTE 1 NUMERIC
@ATTRIBUTE 2 NUMERIC
@ATTRIBUTE class {0,1}

@DATA
3.070577,4.275266,3.498401,0
9.369069,0.553650,9.876754,1
3.038529,9.965403,8.178004,1
6.215493,0.254624,7.931962,0
4.432451,5.940522,1.966561,1
0.730306,8.191066,3.820921,0
0.185048,4.217944,7.828004,0
6.716425,7.110035,8.886113,1
1.936751,0.832871,4.570924,0
4.707925,5.881569,0.530781,1
2.624472,6.524632,1.413729,0
1.828156,3.795520,2.187842,0
5.715478,6.012768,4.694731,1
5.207252,5.850154,5.692561,1
7.362503,5.985057,4.948291,1
0.283368,3.318274,7.015643,0
9.877003,4.631366,0.779464,1
8.323963,3.669777,2.909360,1
3.612780,8.942725,7.679540,1
8.652312,0.672329,1.669436,0
8.754710,2.330840,3.644100,1
3.334399,5.535616,1.795378,0
3.060645,7.852203,3.050524,1
7.544078,3.106859,8.067419,1
1.129726,9.976275,5.847098,1
0.652630,6.464280,9.216118,0
5.914923,1.051975,5.456759,0
7.086450,2.586189,6.170404,1
4.176025,9.096838,8.932558,1
0.709920,4.565123,4.362214,0
0.097888,2.369439,3.010545,0
3.057091,9.680107,4.559004,1
3.105985,7.759076,4.395641,1
6.245358,4.060628,7.909561,1
5.260290,1.423345,0.066042,0
6.953961,5.651363,0.045366,1
2.098622,5.495282,5.600785,0
3.739174,2.131532,9.073649,0
1.987315,8.717835,3.403159,1
1.459919,9.990704,4.769573,1
9.738319,5.028891,3.453384,1
1.139561,4.873858,2.999818,0
0.775780,7.419083,2.951812,0
7.967506,1.815161,0.138634,1
6.768543,2.578000,7.064529,0
5.803165,0.566087,2.432542,0
7.400563,4.045443,6.279002,1
9.893407,4.078442,9.487444,1
8.042159,6.949072,4.989889,1
0.215013,4.594719,4.562592,0
8.335589,3.863590,8.736693,1
8.680520,9.255282,8.476349,1
8.032163,1.718824,9.638355,1
3.266845,9.459953,3.469864,1
9.860698,7.340318,2.840756,1
8.151081,2.449738,6.901719,1
1.418782,8.854954,6.514647,1
1.587163,8.637382,0.010199,1
8.524349,3.785530,2.861535,1
5.205015,5.521196,5.317231,1
7.964304,1.974384,7.701339,1
6.347249,5.404008,1.345822,1
9.296545,7.097905,9.415642,1
5.837807,5.118883,1.751211,1
6.444732,1.421605,1.623304,0
5.798783,9.965228,3.684528,1
6.396439,8.680852,8.568496,1
5.975236,5.245485,9.031983,1
1.328230,2.626071,6.161603,0
5.775962,0.480817,1.089043,0
2.442164,4.536653,0.160948,0
2.107284,4.574544,2.391040,0
6.616575,7.951556,2.896754,1
5.145952,7.421643,9.466579,1
8.458773,0.245919,1.407722,0
7.272839,1.945748,0.328783,0
3.236868,9.724262,4.576525,1
0.209017,9.695352,9.081167,1
9.051816,5.648243,2.759883,1
4.259657,6.394366,6.131674,1
3.182503,2.776122,7.815195,0
5.979183,5.133744,0.347720,1
1.376228,6.016457,6.765608,0
0.846821,2.886645,7.705467,0
5.667381,0.290825,2.699645,0
4.506684,1.530537,7.820632,0
3.995311,2.066932,9.308292,0
3.380885,4.379469,5.948120,0
9.030781,7.295913,8.114281,1
5.271056,6.960629,5.304674,1
9.237624,9.955242,6.152968,1
6.745080,2.009614,0.829569,0
4.803315,5.190436,8.805139,1
4.945219,7.782496,1.816152,1
7.690518,8.638438,1.648419,1
6.949808,2.981869,1.296752,1
5.256611,0.606799,2.444887,0
9.852738,3.188699,2.457256,1
0.049705,3.159521,4.337828,0
0.609078,0.831406,5.306127,0
1.987806,3.778124,5.009331,0
9.328674,4.111412,2.008120,1
3.458270,4.724455,9.557691,0
3.041423,4.581092,4.492165,0
4.438327,1.898182,4.907158,0
0.107493,4.911017,8.488004,0
9.149612,1.650211,8.133342,1
2.612130,1.694755,3.097538,0
6.962341,5.759570,3.491945,1
1.014887,9.538453,0.587781,1
5.448884,6.382805,5.240151,1
9.360331,2.999191,0.430570,1
6.820393,4.487067,2.812105,1
7.185420,6.196550,2.175488,1
7.020232,4.543755,8.899172,1
5.205296,3.024068,3.986825,0
6.026683,9.513617,2.828617,1
7.936728,7.847157,9.987253,1
6.106613,8.661447,5.676352,1
4.810078,0.148108,7.694567,0
4.104684,9.759150,5.275011,1
3.814814,1.075119,0.888528,0
