@RELATION SEA_Abrupt_Chain

@ATTRIBUTE 0 NUMERIC
@ATTRIBUTE 1 NUMERIC
@ATTRIBUTE 2 NUMERIC
@ATTRIBUTE class {0,1}

@DATA
4.703339,7.093187,6.492674,1
4.313244,7.578395,2.986074,1
7.979152,5.277621,6.419317,1
5.627087,6.051381,4.537518,1
8.230941,0.910952,2.316153,0
0.125037,7.938969,3.344194,0
7.691898,6.974379,2.608973,1
7.049195,1.922839,1.705544,0
5.618466,9.701184,7.851848,1
5.727115,4.041404,1.870991,1
0.411244,3.198885,9.150439,0
4.462294,5.935129,0.135485,1
4.725833,6.942238,3.680862,1
9.109779,7.822456,8.205910,1
2.566579,8.702348,7.908284,1
4.649261,0.214651,7.146468,0
4.584510,8.630551,0.368398,1
4.917431,9.530137,0.392759,1
5.402817,7.836071,0.197920,1
4.644101,0.818075,6.884218,0
4.768499,1.504733,9.760050,0
1.855249,2.288385,5.069484,0
1.587818,0.596782,3.135692,0
9.321838,5.792365,8.619942,1
5.762079,6.838824,2.633303,1
1.250317,4.458912,3.183425,0
1.873818,8.904327,2.160142,1
4.031175,1.403577,3.794227,0
3.735478,8.577644,8.619848,1
2.642870,6.269457,4.536315,0
8.503128,1.014691,9.904828,1
2.183006,5.440068,3.199538,0
7.089343,9.074294,4.090751,1
1.876175,3.972775,3.036739,0
0.648564,5.053866,7.151873,0
3.960259,4.567658,9.157941,0
1.633604,9.964648,2.417903,1
4.585855,6.493550,6.662933,1
0.520939,5.194926,2.011660,0
9.779385,4.843400,5.526065,1
7.685663,9.798355,3.583802,1
9.175874,9.533454,7.153253,1
8.603293,6.895918,9.718303,1
7.557137,4.404229,6.764408,1
7.265190,7.838304,9.186230,1
6.348274,1.725724,2.146385,0
8.977362,0.219318,6.027066,0
6.619217,2.546932,6.910236,0
0.128635,9.499214,0.458451,1
2.281325,2.646928,6.771263,0
1.256386,7.699405,8.839488,0
4.925567,2.090587,0.753491,0
9.626226,6.670251,5.495678,1
0.102970,2.555748,4.529717,0
7.879320,6.614755,6.252996,1
8.544711,8.716123,6.172539,1
8.440790,2.526177,7.414371,1
6.177622,4.249642,6.487058,1
9.197266,2.629765,5.458522,1
1.205532,6.189842,8.511290,0
2.979765,9.676293,2.562424,1
5.623505,8.683323,8.178475,1
7.099808,6.595472,9.188391,1
6.613862,0.177317,0.568249,0
9.126660,1.983501,6.077157,1
3.191847,1.522847,3.270291,0
5.596262,4.963736,9.080516,1
4.857484,2.896164,9.484357,0
3.875955,0.124487,2.090600,0
0.715765,4.358747,2.167842,0
6.008426,1.839859,5.377833,0
1.260724,8.779024,8.904203,1
5.681213,2.000755,6.458632,0
7.788231,3.119666,4.931222,1
7.737395,4.438634,7.647301,1
9.119706,0.393520,0.921746,1
9.285894,2.724104,8.410792,1
8.491207,0.044976,0.403992,0
7.139169,7.600655,4.959578,1
5.663969,8.654147,3.802337,1
5.914791,9.247579,7.310999,1
1.722424,6.885586,5.601010,0
7.745032,4.819757,4.505946,1
3.707163,9.515452,5.150589,1
0.252928,8.212322,7.646388,0
6.618085,4.848866,5.974819,1
9.376513,4.035392,7.893576,1
2.727546,4.547193,6.175619,0
9.205949,1.044049,6.085571,1
9.885483,4.311828,2.430723,1
7.190702,4.682791,9.629923,1
5.159410,4.257934,1.672816,0
3.949503,5.278655,9.445139,0
9.305419,2.994127,2.802446,1
9.369343,1.893383,3.836614,1
6.233719,9.459941,8.409918,1
3.494064,4.478404,4.738900,0
2.821017,3.313899,5.777994,0
4.404729,1.028244,0.402552,0
7.475465,9.495174,8.029099,1
3.024032,1.670368,0.589259,0
4.371997,1.349215,1.872171,0
3.918109,2.580495,5.025291,0
0.194903,6.062980,5.146671,0
9.282437,2.636012,4.503115,1
7.952925,6.565498,8.740661,1
4.268483,5.505299,8.823890,1
2.922542,4.082562,3.481269,0
7.459005,3.514938,5.929195,1
0.717444,2.905670,5.758084,0
9.038781,6.184575,0.178893,1
8.103430,9.383230,4.348475,1
5.157149,2.514334,8.924895,0
3.993639,4.028281,5.655732,0
7.791174,8.892254,4.891367,1
7.919463,2.549231,5.092765,1
9.821387,9.947593,7.355206,1
6.203872,0.267209,4.701280,0
2.559940,5.758002,0.421368,0
8.055960,9.847209,4.268648,1
4.699420,9.611555,4.219096,1
0.223418,8.584599,7.163961,0
8.105127,2.581471,7.709074,1
2.562440,2.147510,6.682088,0
2.879420,5.902449,0.374722,0
2.693412,5.194496,8.426996,0
