@RELATION IntelLabSensors

@ATTRIBUTE epoch NUMERIC
@ATTRIBUTE temperature NUMERIC
@ATTRIBUTE humidity NUMERIC
@ATTRIBUTE light NUMERIC
@ATTRIBUTE voltage NUMERIC
@ATTRIBUTE class {1}

@DATA
5552.000000,18.577200,42.785300,43.240000,2.675320,1
5553.000000,18.577200,42.785300,43.240000,2.663320,1
5555.000000,18.557600,42.852100,43.240000,2.675320,1
5556.000000,18.538000,42.885500,43.240000,2.663320,1
5564.000000,18.547800,42.785300,43.240000,2.663320,1
5566.000000,18.557600,42.718500,43.240000,2.651430,1
5567.000000,18.547800,42.818700,43.240000,2.651430,1
5568.000000,18.538000,42.852100,43.240000,2.663320,1
5571.000000,18.518400,42.818700,43.240000,2.675320,1
5573.000000,18.508600,42.818700,43.240000,2.663320,1
5574.000000,18.508600,42.885500,43.240000,2.663320,1
5576.000000,18.498800,42.852100,43.240000,2.663320,1
5577.000000,18.498800,42.885500,43.240000,2.663320,1
5582.000000,18.498800,42.852100,43.240000,2.663320,1
5583.000000,18.489000,42.985600,43.240000,2.663320,1
5584.000000,18.489000,43.019000,43.240000,2.663320,1
5586.000000,18.479200,43.052400,43.240000,2.675320,1
5587.000000,18.498800,43.019000,43.240000,2.663320,1
5588.000000,18.498800,42.985600,43.240000,2.651430,1
5589.000000,18.498800,42.985600,43.240000,2.675320,1
5590.000000,18.489000,43.085800,43.240000,2.651430,1
5594.000000,18.498800,43.052400,43.240000,2.663320,1
5595.000000,18.498800,43.052400,43.240000,2.663320,1
5596.000000,18.479200,42.985600,43.240000,2.663320,1
5598.000000,18.489000,43.019000,43.240000,2.663320,1
5599.000000,18.479200,43.019000,43.240000,2.663320,1
5600.000000,18.479200,43.085800,43.240000,2.651430,1
5602.000000,18.479200,43.019000,43.240000,2.663320,1
5604.000000,18.479200,42.952300,43.240000,2.663320,1
5605.000000,18.489000,42.918900,43.240000,2.663320,1
5607.000000,18.479200,42.918900,43.240000,2.663320,1
5608.000000,18.489000,42.952300,43.240000,2.675320,1
5609.000000,18.489000,42.985600,43.240000,2.663320,1
5610.000000,18.479200,42.985600,43.240000,2.663320,1
5614.000000,18.469400,42.918900,43.240000,2.663320,1
5616.000000,18.469400,42.918900,43.240000,2.651430,1
5617.000000,18.469400,42.985600,43.240000,2.663320,1
5618.000000,18.469400,42.985600,43.240000,2.663320,1
5619.000000,18.459600,43.019000,43.240000,2.651430,1
5622.000000,18.479200,42.985600,43.240000,2.651430,1
5623.000000,18.469400,43.019000,43.240000,2.663320,1
5624.000000,18.469400,43.052400,43.240000,2.663320,1
5625.000000,18.479200,43.052400,43.240000,2.663320,1
5626.000000,18.459600,43.085800,43.240000,2.663320,1
5628.000000,18.479200,43.119100,43.240000,2.651430,1
5629.000000,18.459600,43.085800,43.240000,2.663320,1
5630.000000,18.469400,43.052400,43.240000,2.651430,1
5631.000000,18.479200,42.985600,43.240000,2.663320,1
5632.000000,18.498800,42.918900,43.240000,2.663320,1
5635.000000,18.479200,43.085800,43.240000,2.663320,1
5636.000000,18.459600,43.052400,43.240000,2.663320,1
5638.000000,18.479200,43.085800,43.240000,2.663320,1
5640.000000,18.479200,43.052400,43.240000,2.663320,1
5642.000000,18.459600,43.119100,43.240000,2.663320,1
5648.000000,18.449800,43.119100,43.240000,2.675320,1
5650.000000,18.440000,43.085800,43.240000,2.663320,1
5653.000000,18.440000,43.119100,43.240000,2.651430,1
5655.000000,18.449800,43.052400,43.240000,2.651430,1
5656.000000,18.430200,43.152500,43.240000,2.663320,1
5663.000000,18.440000,43.185800,43.240000,2.663320,1
5664.000000,18.430200,43.252500,43.240000,2.651430,1
5665.000000,18.430200,43.252500,43.240000,2.651430,1
5672.000000,18.430200,43.285800,43.240000,2.675320,1
5681.000000,18.391000,43.385800,43.240000,2.663320,1
5682.000000,18.391000,43.352500,43.240000,2.651430,1
5684.000000,18.391000,43.352500,43.240000,2.651430,1
5686.000000,18.391000,43.219100,43.240000,2.651430,1
5689.000000,18.381200,43.285800,43.240000,2.663320,1
5690.000000,18.391000,43.319100,43.240000,2.663320,1
5693.000000,18.381200,43.385800,43.240000,2.651430,1
5694.000000,18.361600,43.385800,43.240000,2.663320,1
5696.000000,18.381200,43.352500,43.240000,2.663320,1
5697.000000,18.391000,43.452400,43.240000,2.663320,1
5698.000000,18.381200,43.452400,43.240000,2.651430,1
5699.000000,18.371400,43.519000,43.240000,2.663320,1
5700.000000,18.371400,43.519000,43.240000,2.663320,1
5701.000000,18.361600,43.385800,43.240000,2.651430,1
5702.000000,18.371400,43.585500,43.240000,2.663320,1
5703.000000,18.381200,43.552200,43.240000,2.663320,1
5704.000000,18.381200,43.552200,43.240000,2.651430,1
5705.000000,18.371400,43.652100,43.240000,2.663320,1
5706.000000,18.371400,43.585500,43.240000,2.663320,1
5707.000000,18.361600,43.585500,43.240000,2.663320,1
5708.000000,18.361600,43.585500,43.240000,2.651430,1
5709.000000,18.361600,43.618800,43.240000,2.651430,1
5710.000000,18.361600,43.585500,43.240000,2.663320,1
5712.000000,18.361600,43.618800,43.240000,2.651430,1
5713.000000,18.361600,43.585500,43.240000,2.675320,1
5714.000000,18.361600,43.585500,43.240000,2.651430,1
5715.000000,18.342000,43.652100,43.240000,2.651430,1
5716.000000,18.361600,43.519000,43.240000,2.651430,1
5717.000000,18.361600,43.585500,43.240000,2.663320,1
5718.000000,18.361600,43.519000,43.240000,2.651430,1
5720.000000,18.361600,43.585500,43.240000,2.651430,1
5721.000000,18.342000,43.585500,43.240000,2.651430,1
5723.000000,18.332200,43.618800,43.240000,2.663320,1
5724.000000,18.332200,43.585500,43.240000,2.651430,1
5725.000000,18.342000,43.552200,43.240000,2.663320,1
5727.000000,18.322400,43.618800,43.240000,2.651430,1
5729.000000,18.332200,43.685300,43.240000,2.651430,1
5730.000000,18.332200,43.618800,43.240000,2.651430,1
5733.000000,18.322400,43.652100,43.240000,2.651430,1
5735.000000,18.312600,43.718600,43.240000,2.651430,1
5736.000000,18.302800,43.785100,43.240000,2.651430,1
5737.000000,18.302800,43.818300,43.240000,2.663320,1
5738.000000,18.302800,43.851500,43.240000,2.651430,1
5741.000000,18.312600,43.851500,43.240000,2.651430,1
5742.000000,18.322400,43.851500,43.240000,2.651430,1
5743.000000,18.312600,43.884800,43.240000,2.651430,1
5744.000000,18.302800,43.918000,43.240000,2.651430,1
5746.000000,18.312600,43.918000,43.240000,2.651430,1
5751.000000,18.283200,43.851500,43.240000,2.651430,1
5752.000000,18.302800,43.851500,43.240000,2.675320,1
5753.000000,18.293000,43.918000,43.240000,2.663320,1
5758.000000,18.283200,43.718600,43.240000,2.663320,1
5759.000000,18.283200,43.785100,43.240000,2.651430,1
5760.000000,18.312600,43.718600,43.240000,2.651430,1
5763.000000,18.283200,43.718600,43.240000,2.651430,1
5765.000000,18.312600,43.818300,43.240000,2.663320,1
5766.000000,18.302800,43.851500,43.240000,2.663320,1
5767.000000,18.273400,43.851500,43.240000,2.663320,1
5768.000000,18.273400,43.851500,43.240000,2.651430,1
5769.000000,18.273400,43.918000,43.240000,2.651430,1
5770.000000,18.263600,43.984400,43.240000,2.651430,1
5771.000000,18.253800,43.984400,43.240000,2.675320,1
5773.000000,18.263600,43.984400,43.240000,2.663320,1
5774.000000,18.263600,44.084000,43.240000,2.663320,1
5775.000000,18.263600,43.984400,43.240000,2.663320,1
5782.000000,18.253800,44.050800,43.240000,2.651430,1
5783.000000,18.244000,44.150400,43.240000,2.651430,1
5784.000000,18.244000,44.117200,43.240000,2.651430,1
5785.000000,18.244000,44.150400,43.240000,2.651430,1
5787.000000,18.253800,44.117200,43.240000,2.663320,1
5788.000000,18.263600,44.150400,43.240000,2.651430,1
5793.000000,18.224400,44.183600,43.240000,2.651430,1
5796.000000,18.224400,44.084000,43.240000,2.663320,1
5798.000000,18.244000,44.084000,43.240000,2.651430,1
5799.000000,18.234200,44.117200,43.240000,2.651430,1
5802.000000,18.214600,44.084000,43.240000,2.651430,1
5806.000000,18.214600,44.117200,43.240000,2.651430,1
5808.000000,18.204800,44.084000,43.240000,2.651430,1
5812.000000,18.204800,44.084000,43.240000,2.651430,1
5814.000000,18.204800,44.216800,43.240000,2.663320,1
5815.000000,18.204800,44.150400,43.240000,2.663320,1
5822.000000,18.204800,44.316200,43.240000,2.651430,1
5823.000000,18.204800,44.382500,43.240000,2.651430,1
5824.000000,18.214600,44.382500,43.240000,2.651430,1
5825.000000,18.214600,44.382500,43.240000,2.651430,1
5827.000000,18.214600,44.349400,43.240000,2.651430,1
5828.000000,18.204800,44.382500,43.240000,2.651430,1
5829.000000,18.195000,44.316200,43.240000,2.651430,1
5831.000000,18.195000,44.316200,43.240000,2.663320,1
5832.000000,18.185200,44.382500,43.240000,2.651430,1
5834.000000,18.165600,44.415700,43.240000,2.663320,1
5837.000000,18.165600,44.382500,43.240000,2.651430,1
5838.000000,18.155800,44.349400,43.240000,2.651430,1
5839.000000,18.165600,44.382500,43.240000,2.651430,1
5841.000000,18.155800,44.249900,43.240000,2.651430,1
5842.000000,18.165600,44.283100,43.240000,2.651430,1
5843.000000,18.155800,44.316200,43.240000,2.651430,1
5849.000000,18.146000,44.382500,43.240000,2.651430,1
5850.000000,18.126400,44.448800,43.240000,2.651430,1
5851.000000,18.136200,44.415700,43.240000,2.651430,1
5852.000000,18.126400,44.515100,43.240000,2.651430,1
5854.000000,18.136200,44.415700,43.240000,2.651430,1
5855.000000,18.126400,44.481900,43.240000,2.651430,1
5858.000000,18.155800,44.515100,43.240000,2.651430,1
5859.000000,18.146000,44.581300,43.240000,2.663320,1
5861.000000,18.146000,44.647500,43.240000,2.651430,1
5862.000000,18.136200,44.581300,43.240000,2.651430,1
5866.000000,18.146000,44.515100,43.240000,2.651430,1
5867.000000,18.126400,44.581300,43.240000,2.651430,1
5868.000000,18.136200,44.515100,43.240000,2.651430,1
5869.000000,18.126400,44.515100,43.240000,2.651430,1
