@RELATION IntelLabSensors

@ATTRIBUTE epoch NUMERIC
@ATTRIBUTE temperature NUMERIC
@ATTRIBUTE humidity NUMERIC
@ATTRIBUTE light NUMERIC
@ATTRIBUTE voltage NUMERIC
@ATTRIBUTE class {1}

@DATA
8561.000000,19.204400,40.770600,39.560000,2.675320,1
8564.000000,19.194600,40.770600,39.560000,2.663320,1
8566.000000,19.184800,40.770600,39.560000,2.663320,1
8567.000000,19.175000,40.838100,39.560000,2.663320,1
8571.000000,19.165200,40.770600,39.560000,2.663320,1
8572.000000,19.165200,40.905500,37.720000,2.663320,1
8576.000000,19.145600,40.770600,37.720000,2.651430,1
8577.000000,19.145600,40.905500,37.720000,2.663320,1
8579.000000,19.155400,40.838100,37.720000,2.663320,1
8580.000000,19.145600,40.770600,37.720000,2.651430,1
8581.000000,19.155400,40.736800,37.720000,2.663320,1
8582.000000,19.145600,40.703100,37.720000,2.651430,1
8583.000000,19.135800,40.838100,37.720000,2.663320,1
8585.000000,19.126000,40.703100,37.720000,2.663320,1
8586.000000,19.116200,40.770600,37.720000,2.651430,1
8587.000000,19.106400,40.871800,37.720000,2.663320,1
8590.000000,19.086800,40.703100,37.720000,2.663320,1
8591.000000,19.086800,40.703100,37.720000,2.663320,1
8596.000000,19.057400,40.703100,37.720000,2.651430,1
8597.000000,19.057400,40.770600,37.720000,2.651430,1
8598.000000,19.047600,40.703100,37.720000,2.663320,1
8600.000000,19.028000,40.770600,37.720000,2.675320,1
8601.000000,19.037800,40.770600,37.720000,2.663320,1
8602.000000,19.028000,40.770600,37.720000,2.663320,1
8603.000000,19.018200,40.770600,37.720000,2.651430,1
8604.000000,19.008400,40.905500,37.720000,2.663320,1
8607.000000,19.008400,40.838100,37.720000,2.663320,1
8610.000000,19.008400,40.838100,37.720000,2.663320,1
8611.000000,19.008400,40.770600,37.720000,2.663320,1
8612.000000,18.988800,40.770600,37.720000,2.651430,1
8613.000000,18.988800,40.770600,37.720000,2.651430,1
8614.000000,18.988800,40.770600,37.720000,2.651430,1
8615.000000,18.979000,40.770600,37.720000,2.651430,1
8616.000000,18.959400,40.871800,37.720000,2.651430,1
8617.000000,18.969200,40.838100,37.720000,2.663320,1
8618.000000,18.969200,40.770600,37.720000,2.651430,1
8619.000000,18.979000,40.669300,37.720000,2.663320,1
8620.000000,18.979000,40.871800,37.720000,2.663320,1
8621.000000,18.969200,40.804300,37.720000,2.663320,1
8622.000000,18.979000,40.736800,37.720000,2.663320,1
8623.000000,18.969200,40.635500,37.720000,2.651430,1
8624.000000,18.988800,40.703100,37.720000,2.663320,1
8625.000000,18.969200,40.635500,37.720000,2.663320,1
8626.000000,18.949600,40.703100,37.720000,2.651430,1
8627.000000,18.959400,40.703100,37.720000,2.663320,1
8628.000000,18.949600,40.635500,37.720000,2.663320,1
8629.000000,18.949600,40.669300,37.720000,2.651430,1
