@RELATION SEA_Abrupt_Recurring

@ATTRIBUTE 0 NUMERIC
@ATTRIBUTE 1 NUMERIC
@ATTRIBUTE 2 NUMERIC
@ATTRIBUTE class {0,1}

@DATA
3.740297,4.767198,4.284274,1
7.118526,2.192466,9.875354,1
2.600133,2.291202,3.628746,0
0.789210,6.675031,0.589972,0
1.847245,3.641635,0.410876,0
1.361105,7.198927,1.359471,1
6.305271,0.290180,7.421237,0
0.830257,8.205103,1.938354,1
2.774216,8.092949,7.022478,1
5.604590,9.470170,0.691650,1
5.284230,4.791708,6.614121,1
3.176525,1.092028,4.372999,0
9.447267,6.900799,1.132982,1
7.538645,0.621774,6.443582,1
5.754885,5.124794,9.418939,1
1.963102,5.159460,4.629921,0
2.969852,3.907165,4.655256,0
2.143248,8.686437,4.645292,1
4.168582,4.076143,8.894942,1
3.615009,7.989877,1.734201,1
2.339280,9.241840,0.456650,1
5.742115,7.122744,1.816023,1
7.621844,5.442285,5.686499,1
2.087752,7.851011,2.796703,1
4.518775,0.368846,6.717910,0
7.276275,5.510874,5.052661,1
2.628994,6.712320,2.353290,1
3.675659,0.514978,1.788565,0
0.774013,8.005708,0.314623,1
6.052234,6.969489,3.257730,1
0.076148,0.188913,7.664905,0
6.436924,5.383701,5.296772,1
3.823680,3.194721,4.097415,0
7.802755,4.718551,7.567934,1
1.410685,5.398322,0.629833,0
2.192202,7.913107,6.423098,1
5.111311,2.535341,6.587606,0
1.366584,1.518782,0.251208,0
2.493748,8.270849,7.705569,1
1.827029,2.284961,5.387420,0
3.251762,5.925183,5.286467,1
9.662538,8.204760,2.929845,1
5.457997,1.116692,7.246618,0
8.015589,1.090061,1.996757,1
5.141939,6.279917,0.805686,1
9.795091,0.090932,4.666126,1
4.664736,9.298739,0.115023,1
9.418239,9.057462,0.569857,1
6.379995,8.456433,7.546689,1
4.130483,1.027964,5.914644,0
7.086644,7.414805,6.978571,1
0.077149,3.531536,1.297986,0
1.696653,8.687426,4.310759,1
1.957702,9.394933,6.836328,1
8.761905,8.231140,7.531132,1
4.886628,1.933805,5.223218,0
2.535268,6.228283,6.304082,1
2.135768,1.590079,3.106014,0
1.729185,2.488595,8.219758,0
2.751620,7.885248,5.378203,1
7.588838,4.854157,9.432993,1
0.145103,0.403851,3.545568,0
4.319674,8.966798,8.131421,1
1.980872,7.390674,9.416288,1
7.311612,2.540716,8.988508,1
1.990901,1.901380,1.059537,0
6.254144,6.294281,2.697169,1
5.262262,8.838232,1.210357,1
3.970587,6.663937,9.829290,1
7.814149,3.269773,2.595591,1
1.274459,1.151937,3.973929,0
3.890700,7.304672,5.516576,1
3.793189,2.837692,6.963648,0
4.514696,2.109907,1.463765,0
2.451970,6.740224,2.410811,1
2.650658,7.534385,7.032063,1
0.227856,6.191400,1.951027,0
3.176006,6.776267,8.544203,1
5.377660,6.861711,6.957057,1
0.429571,7.381256,4.334338,0
9.700993,5.602630,7.245146,1
2.805444,1.989767,8.068603,0
3.439802,8.247293,4.766123,1
9.470270,7.553519,1.018129,1
0.186888,9.233377,4.550911,1
4.157875,2.695807,8.671240,0
4.003825,3.784042,1.421981,0
7.848790,1.489303,7.902643,1
8.074626,5.413497,4.345822,1
1.930883,6.254908,7.159150,1
0.389494,3.387487,8.753183,0
3.678581,7.849383,8.668717,1
0.127920,5.275999,9.134908,0
5.094768,4.079279,5.935416,1
7.420075,6.599450,1.671682,1
1.151429,9.388368,4.254470,1
7.703636,6.677076,3.285196,1
0.289878,1.939948,9.296468,0
5.486128,1.429171,1.761026,0
3.200843,4.289704,3.089216,0
4.251172,5.320896,5.368958,1
7.911987,2.274230,7.797642,1
2.505005,6.274146,9.595081,1
8.334602,9.564600,5.225639,1
1.673872,5.179852,7.466201,0
8.090492,7.886008,8.356257,1
1.750646,9.110754,5.549623,1
7.772884,4.334264,9.902480,1
4.604553,0.727161,0.241572,0
8.164413,9.509940,0.042901,1
2.337229,2.121115,0.899272,0
4.308876,9.730794,2.989286,1
1.496236,7.781158,3.522362,1
6.735431,3.521008,8.240714,1
8.990642,8.379266,5.568007,1
2.575288,9.733363,2.456542,1
5.846140,0.005794,5.282101,0
8.381604,4.226548,3.484727,1
7.384651,8.820519,8.732499,1
3.319926,6.432820,0.001250,1
7.116807,5.601792,9.564935,1
0.672472,5.461840,1.538794,0
2.852615,4.974123,6.086709,0
7.049386,4.604851,0.949512,1
2.944816,5.162932,6.851029,1
7.260558,7.574511,0.617058,1
3.388333,9.239111,4.485668,1
7.830153,7.523542,0.815614,1
0.491750,9.598813,6.732136,1
8.581029,2.001479,1.373522,1
1.907959,6.420841,5.690928,1
4.833048,5.576018,5.269211,1
7.115033,5.422759,7.854002,1
3.558099,7.032111,1.879472,1
2.122621,0.504568,2.252466,0
7.175351,2.908351,0.142967,1
7.826377,4.602839,6.705134,1
5.730567,7.981691,7.503885,1
4.939168,1.688309,7.079763,0
9.268870,0.745449,4.614832,1
5.787798,9.698236,0.820960,1
1.423841,6.365439,8.064881,0
0.732427,8.612480,5.653688,1
7.649479,4.027603,9.849494,1
8.636959,6.664972,3.716684,1
7.049513,0.128073,1.610328,0
5.083175,4.689931,0.042931,1
9.512673,9.006410,4.489883,1
7.972267,7.871877,7.228800,1
0.627823,0.372808,2.542602,0
2.782830,4.309278,1.345841,0
5.358190,0.605181,6.782146,0
2.323458,1.790630,1.103428,0
8.423551,2.357433,3.286141,1
9.835839,4.168329,4.721473,1
0.391476,9.796565,7.851410,1
8.114138,2.627157,3.911114,1
9.788860,2.797721,2.142774,1
5.468318,7.970960,5.676611,1
1.110710,0.739389,8.464433,0
4.338327,3.555430,6.549071,0
9.689200,5.839422,8.072791,1
7.327288,3.175149,6.629466,1
8.924343,0.942394,8.322451,1
7.307722,9.586613,0.514946,1
2.986342,9.875129,7.691920,1
5.136568,1.758574,8.089949,0
6.484411,8.746699,9.554424,1
8.953314,6.008239,0.311022,1
8.352958,9.748251,5.813452,1
4.974520,2.760143,3.745251,0
1.954614,1.154749,1.317196,0
8.727180,4.895460,9.420929,1
3.216029,6.433583,3.222276,1
7.566828,1.404616,3.868279,1
0.198501,9.975430,9.962237,1
0.505162,8.422677,3.066571,1
2.263798,9.922477,2.593523,1
1.881073,6.925544,9.752522,1
6.893559,5.245795,8.914421,1
3.677873,9.704763,6.082789,1
5.025329,2.547670,3.785821,0
7.640418,4.580214,3.248183,1
6.340866,5.224539,4.868513,1
7.042750,8.414418,5.829490,1
2.108089,5.119452,3.660404,0
1.934299,1.813761,3.498091,0
8.385876,5.418102,4.560747,1
6.529195,7.335086,9.685476,1
9.626057,6.613234,1.386686,1
2.789022,9.026526,0.637403,1
3.234950,6.235955,0.920860,1
7.004621,3.813605,1.199965,1
5.848442,4.717021,1.542325,1
2.074684,0.779008,9.115422,0
9.560139,7.352745,3.649153,1
4.521058,8.162766,7.896739,1
3.441852,1.754259,3.142931,0
6.659151,8.134042,6.089578,1
3.389895,9.641444,7.517607,1
0.537043,8.407214,3.767009,1
4.926546,4.977035,8.034455,1
2.648852,7.746516,2.154471,1
7.477956,6.418225,3.850644,1
2.014800,3.248916,1.811669,0
1.806516,9.168017,1.116130,1
7.646640,4.950497,0.519078,1
0.004341,4.694013,8.877495,0
5.936449,7.815693,6.000980,1
4.927325,5.506768,0.886498,1
8.434899,9.294426,8.004864,1
4.118221,4.783120,1.085525,1
8.708379,8.835629,1.741325,1
2.182388,8.879004,5.311693,1
3.031750,4.726507,1.774225,0
5.780729,5.828462,6.374504,1
6.821500,1.847472,0.465436,1
8.640592,4.270149,6.605309,1
2.335643,0.894274,2.812761,0
5.901124,5.451743,0.473809,1
0.633757,1.390633,1.139959,0
8.380829,4.032494,1.874943,1
4.481512,6.534591,1.579205,1
6.321513,7.646775,5.069900,1
5.965628,4.149893,2.017773,1
0.701127,9.769224,6.530151,1
6.040750,2.121465,1.782356,1
0.438859,7.752181,1.686956,1
0.571455,1.304672,2.253842,0
3.053798,8.747123,5.102007,1
6.218278,9.296511,6.938847,1
7.610149,2.332282,8.128629,1
6.909856,3.582083,8.604120,1
9.579208,8.827973,5.960189,1
4.522667,2.195543,2.934773,0
5.070520,1.498088,9.323408,0
3.004732,3.803742,6.686406,0
9.145270,4.593294,1.967919,1
7.798349,0.748678,1.190057,1
1.438319,9.396847,6.691217,1
5.850856,8.293259,2.046025,1
2.136092,7.119918,8.505641,1
6.526990,8.694450,3.347760,1
5.523761,9.043026,6.877896,1
1.632018,5.011307,6.711688,0
2.179162,4.796740,1.435511,0
