@RELATION SEA_Abrupt_Recurring

@ATTRIBUTE 0 NUMERIC
@ATTRIBUTE 1 NUMERIC
@ATTRIBUTE 2 NUMERIC
@ATTRIBUTE class {0,1}

@DATA
2.561708,3.548156,9.003537,0
7.289757,4.198333,0.654342,1
1.817260,1.540793,6.970605,0
9.529050,8.555616,7.772737,1
0.686315,5.913280,2.632308,0
7.152690,5.686534,5.987799,1
8.798319,9.809226,9.794495,1
9.441710,3.955420,3.721275,1
4.295946,3.568078,8.319091,1
7.100840,0.810645,7.412100,1
4.532021,5.052503,9.233223,1
6.201533,5.071325,1.618346,1
6.738325,6.254697,4.914637,1
7.857555,9.253363,5.094011,1
8.580923,9.444739,4.073391,1
8.193589,0.333090,8.279078,1
1.103395,1.025132,2.355849,0
7.373778,2.109332,6.042381,1
6.436294,9.269230,1.237000,1
3.527077,3.719513,1.054737,1
3.618742,0.125742,9.466214,0
9.322242,5.382366,3.410185,1
1.258024,9.239753,2.902990,1
9.015352,8.427217,2.368470,1
0.520786,5.359688,6.979041,0
9.671115,0.079291,2.533877,1
4.895409,2.623950,9.241367,1
2.437819,6.982944,2.857887,1
0.506225,0.954041,4.898230,0
2.699870,8.575885,3.402414,1
6.457185,4.886779,9.817223,1
4.208543,2.291009,1.393935,0
6.546660,5.401037,5.024633,1
7.144584,8.979744,7.642437,1
5.218898,4.896119,3.015064,1
4.176471,9.425631,0.596898,1
5.316661,4.661167,3.283401,1
5.591342,4.069168,3.771382,1
0.506611,3.954126,3.941331,0
4.472560,5.621289,7.956199,1
3.963914,6.343964,5.354977,1
4.022833,4.800107,2.817533,1
9.626431,0.736790,0.812011,1
8.173733,8.713117,5.381996,1
8.879880,0.484506,6.157739,1
9.928907,0.568953,9.846678,1
0.685407,3.404565,6.790511,0
0.692973,5.562068,9.119404,0
4.275842,8.646908,1.720062,1
5.142267,4.235804,8.859333,1
0.026910,8.861794,0.528668,1
4.962583,8.960669,3.994460,1
7.133476,7.871899,8.710747,1
8.903642,1.431944,1.582096,1
6.922273,1.239991,7.681345,1
1.567569,5.925147,5.130223,1
4.259889,7.023554,3.250204,1
4.052427,0.620442,1.689525,0
5.088637,6.652440,6.146937,1
3.651615,4.605275,6.367560,1
4.066903,8.964919,9.319426,1
8.123608,2.442067,3.115840,1
6.101743,2.635128,6.650966,1
4.005241,6.821446,0.417998,1
0.945240,3.779128,6.912487,0
7.595821,8.611880,4.231958,1
2.251713,9.462007,9.451326,1
2.740911,7.573321,3.005130,1
0.940614,2.932704,3.684047,0
4.846156,2.382575,4.911133,1
5.780068,8.875648,7.565427,1
4.412030,1.981064,4.919307,0
6.408386,2.132363,6.986129,1
9.598288,3.039286,8.399697,1
0.780185,2.524646,0.861193,0
4.676786,1.507098,7.552979,0
4.989062,2.759936,0.530103,1
3.918634,2.089664,8.720105,0
5.424359,3.680411,8.448820,1
3.571237,3.756257,2.473319,1
9.434146,0.850222,4.839995,1
8.448222,0.914918,0.200494,1
0.067664,9.694333,3.012652,1
5.869270,9.669295,9.603352,1
3.445538,1.795590,6.071929,0
2.615306,2.866572,9.201764,0
1.728395,2.804753,0.910679,0
2.234854,4.903348,4.868610,1
6.259278,3.238152,0.275730,1
4.887730,9.555786,9.796614,1
5.347799,7.629149,2.484857,1
6.877795,0.423082,3.723787,1
1.720493,2.974434,4.354779,0
6.695995,9.161954,8.182813,1
6.680352,9.569327,5.319013,1
7.829882,6.832424,5.946354,1
5.888692,2.205833,6.022552,1
3.243763,8.922165,5.730972,1
5.461517,5.658859,2.108931,1
9.850560,6.444592,4.713794,1
8.897468,4.953527,0.524826,1
3.590890,2.304812,7.313932,0
5.529227,4.357837,4.040309,1
7.488009,7.254749,2.597871,1
7.498418,2.793371,6.503317,1
9.067933,3.609580,6.113143,1
9.954525,8.159926,7.817590,1
5.122758,4.259501,9.914668,1
1.009493,6.123434,0.788386,1
2.579009,2.097899,8.976989,0
8.863777,0.189927,9.013711,1
8.408967,5.045979,4.355538,1
9.267203,6.825818,2.315143,1
9.922600,9.852719,8.549376,1
4.389227,4.061761,1.417247,1
1.847312,4.059846,9.313632,0
6.986887,5.630348,2.998034,1
4.144305,7.131861,2.472305,1
8.423632,9.493620,3.716544,1
9.185982,2.740964,0.979446,1
0.338916,4.074616,2.524198,0
2.722885,8.828378,9.492728,1
5.461068,3.472789,8.753967,1
3.910937,8.504311,3.541040,1
9.279305,3.158618,4.873773,1
8.296705,8.168357,6.445340,1
3.552845,5.721960,1.024439,1
1.440324,4.933931,2.454147,0
5.871726,3.894857,7.083774,1
3.709751,1.157014,8.400521,0
2.581100,3.107159,8.078189,0
3.954795,1.335958,8.873140,0
5.058106,1.637560,9.747044,0
7.652479,5.804487,5.632680,1
0.308889,2.470779,7.966236,0
4.430816,9.453819,4.268276,1
8.580934,3.901741,1.563274,1
3.661580,4.482924,1.454425,1
9.772931,1.903379,3.876881,1
9.045065,0.801807,3.799364,1
6.019877,7.898078,5.933175,1
2.448286,4.886017,8.601365,1
9.144596,9.611636,5.977468,1
0.514145,7.998907,8.457576,1
5.257924,3.652244,7.331193,1
0.571280,1.714368,2.413477,0
5.625783,1.307304,8.825314,0
1.568039,4.750959,4.570098,0
4.498955,6.499659,4.531419,1
8.321810,8.678134,9.481451,1
9.657102,1.737257,2.569295,1
5.118207,2.920973,4.402902,1
0.846468,0.067016,4.393473,0
1.186261,6.893415,0.287170,1
0.164067,2.868062,3.538632,0
1.425396,6.736701,4.431475,1
8.695963,9.414402,4.897725,1
6.563428,8.917974,8.960243,1
0.002339,9.538165,5.996529,1
7.032692,3.828370,3.575646,1
9.897881,2.309673,5.212059,1
9.590199,5.624995,5.915393,1
6.421164,6.166738,6.994089,1
6.750954,3.693456,5.322903,1
8.865105,1.701781,7.395243,1
1.471494,9.318966,6.689504,1
5.516592,1.370127,0.927352,0
0.597890,2.747490,0.320614,0
6.128201,6.921493,1.758366,1
7.211664,8.262680,1.718172,1
7.807348,3.721275,6.050878,1
9.215473,2.050160,6.895666,1
2.728307,9.965520,3.054656,1
5.730962,9.518722,6.365654,1
3.292454,7.571689,4.654678,1
8.567733,3.155678,1.385290,1
0.131427,4.859408,2.495623,0
3.621179,1.268344,3.312564,0
1.848395,9.791364,3.228755,1
9.501322,8.112766,0.116555,1
9.265455,5.400118,0.757557,1
8.495873,8.572051,6.423294,1
9.176531,9.636642,4.587114,1
0.711172,9.619740,2.613563,1
4.227507,6.610079,0.036569,1
4.847743,3.901968,0.092634,1
4.212746,2.849737,6.564630,1
4.444340,0.873109,4.545540,0
7.646251,4.012166,1.595256,1
9.008040,7.392403,7.518780,1
5.363550,0.363640,0.284112,0
1.885468,1.079147,0.782946,0
0.073470,3.209618,5.747942,0
