@RELATION Electricity

@ATTRIBUTE date NUMERIC
@ATTRIBUTE day NUMERIC
@ATTRIBUTE period NUMERIC
@ATTRIBUTE nswprice NUMERIC
@ATTRIBUTE nswdemand NUMERIC
@ATTRIBUTE vicprice NUMERIC
@ATTRIBUTE vicdemand NUMERIC
@ATTRIBUTE transfer NUMERIC
@ATTRIBUTE class {0,1}

@DATA
0.013805,1.000000,0.170213,0.045755,0.145492,0.003467,0.422915,0.414912,0
0.013805,1.000000,0.191489,0.045034,0.157691,0.003467,0.422915,0.414912,0
0.013805,1.000000,0.212766,0.045755,0.193097,0.003467,0.422915,0.414912,0
0.013805,1.000000,0.234043,0.045755,0.247099,0.003467,0.422915,0.414912,0
0.013805,1.000000,0.255319,0.075387,0.352722,0.003467,0.422915,0.414912,1
0.013805,1.000000,0.276596,0.095292,0.480214,0.003467,0.422915,0.414912,1
0.013805,1.000000,0.297872,0.080911,0.520083,0.003467,0.422915,0.414912,1
0.013805,1.000000,0.319149,0.095292,0.604582,0.003467,0.422915,0.414912,1
0.013805,1.000000,0.340426,0.093671,0.637757,0.003467,0.422915,0.414912,1
0.013805,1.000000,0.361702,0.089798,0.647426,0.003467,0.422915,0.414912,1
0.013805,1.000000,0.382979,0.130029,0.697709,0.003467,0.422915,0.414912,1
0.013805,1.000000,0.404255,0.146691,0.735347,0.003467,0.422915,0.414912,1
0.013805,1.000000,0.425532,0.133391,0.736239,0.003467,0.422915,0.414912,1
0.013805,1.000000,0.446809,0.134682,0.728355,0.003467,0.422915,0.414912,1
0.013805,1.000000,0.468085,0.146691,0.723892,0.003467,0.422915,0.414912,1
0.013805,1.000000,0.489362,0.146691,0.731479,0.003467,0.422915,0.414912,1
0.013805,1.000000,0.510638,0.146691,0.738768,0.003467,0.422915,0.414912,1
0.013805,1.000000,0.531915,0.146691,0.734454,0.003467,0.422915,0.414912,1
0.013805,1.000000,0.553191,0.134682,0.727908,0.003467,0.422915,0.414912,1
0.013805,1.000000,0.574468,0.134682,0.714966,0.003467,0.422915,0.414912,1
0.013805,1.000000,0.595745,0.133391,0.707825,0.003467,0.422915,0.414912,1
0.013805,1.000000,0.617021,0.130029,0.699940,0.003467,0.422915,0.414912,1
0.013805,1.000000,0.638298,0.133391,0.700536,0.003467,0.422915,0.414912,1
0.013805,1.000000,0.659574,0.146691,0.719875,0.003467,0.422915,0.414912,1
0.013805,1.000000,0.680851,0.146691,0.751413,0.003467,0.422915,0.414912,1
0.013805,1.000000,0.702128,0.149664,0.789497,0.003467,0.422915,0.414912,1
0.013805,1.000000,0.723404,0.146691,0.828622,0.003467,0.422915,0.414912,1
0.013805,1.000000,0.744681,0.150775,0.908509,0.003467,0.422915,0.414912,1
0.013805,1.000000,0.765957,0.150324,0.935733,0.003467,0.422915,0.414912,1
0.013805,1.000000,0.787234,0.133391,0.911336,0.003467,0.422915,0.414912,1
0.013805,1.000000,0.808511,0.119881,0.865219,0.003467,0.422915,0.414912,1
0.013805,1.000000,0.829787,0.119881,0.819994,0.003467,0.422915,0.414912,1
0.013805,1.000000,0.851064,0.130029,0.793216,0.003467,0.422915,0.414912,1
0.013805,1.000000,0.872340,0.119491,0.757215,0.003467,0.422915,0.414912,1
0.013805,1.000000,0.893617,0.104780,0.689973,0.003467,0.422915,0.414912,1
0.013805,1.000000,0.914894,0.090939,0.608301,0.003467,0.422915,0.414912,0
0.013805,1.000000,0.936170,0.114027,0.638203,0.003467,0.422915,0.414912,1
0.013805,1.000000,0.957447,0.090939,0.621541,0.003467,0.422915,0.414912,0
0.013805,1.000000,0.978723,0.087727,0.602946,0.003467,0.422915,0.414912,0
0.013805,1.000000,1.000000,0.066020,0.585242,0.003467,0.422915,0.414912,0
0.013849,2.000000,0.000000,0.078390,0.579143,0.003467,0.422915,0.414912,0
0.013849,2.000000,0.021277,0.078390,0.554746,0.003467,0.422915,0.414912,0
0.013849,2.000000,0.042553,0.066020,0.528860,0.003467,0.422915,0.414912,0
0.013849,2.000000,0.063830,0.045334,0.472330,0.003467,0.422915,0.414912,0
0.013849,2.000000,0.085106,0.045755,0.411187,0.003467,0.422915,0.414912,0
0.013849,2.000000,0.106383,0.045755,0.359119,0.003467,0.422915,0.414912,0
0.013849,2.000000,0.127660,0.045274,0.315085,0.003467,0.422915,0.414912,0
0.013849,2.000000,0.148936,0.045755,0.277150,0.003467,0.422915,0.414912,0
0.013849,2.000000,0.170213,0.061517,0.253198,0.003467,0.422915,0.414912,0
0.013849,2.000000,0.191489,0.061967,0.248289,0.003467,0.422915,0.414912,0
0.013849,2.000000,0.212766,0.064519,0.280720,0.003467,0.422915,0.414912,0
0.013849,2.000000,0.234043,0.064519,0.325350,0.003467,0.422915,0.414912,0
0.013849,2.000000,0.255319,0.072895,0.452693,0.003467,0.422915,0.414912,0
0.013849,2.000000,0.276596,0.096523,0.598780,0.003467,0.422915,0.414912,0
0.013849,2.000000,0.297872,0.075027,0.638947,0.003467,0.422915,0.414912,0
0.013849,2.000000,0.319149,0.083884,0.709908,0.003467,0.422915,0.414912,0
0.013849,2.000000,0.340426,0.075027,0.728801,0.003467,0.422915,0.414912,0
0.013849,2.000000,0.361702,0.072625,0.713329,0.003467,0.422915,0.414912,0
0.013849,2.000000,0.382979,0.087727,0.731032,0.003467,0.422915,0.414912,0
0.013849,2.000000,0.404255,0.085565,0.729545,0.003467,0.422915,0.414912,0
0.013849,2.000000,0.425532,0.120512,0.698007,0.003467,0.422915,0.414912,1
0.013849,2.000000,0.446809,0.117870,0.655460,0.003467,0.422915,0.414912,1
0.013849,2.000000,0.468085,0.117870,0.625260,0.003467,0.422915,0.414912,1
0.013849,2.000000,0.489362,0.107722,0.602946,0.003467,0.422915,0.414912,1
0.013849,2.000000,0.510638,0.096523,0.582416,0.003467,0.422915,0.414912,0
0.013849,2.000000,0.531915,0.087426,0.553109,0.003467,0.422915,0.414912,0
0.013849,2.000000,0.553191,0.087426,0.539720,0.003467,0.422915,0.414912,0
0.013849,2.000000,0.574468,0.087426,0.511306,0.003467,0.422915,0.414912,0
0.013849,2.000000,0.595745,0.067071,0.508331,0.003467,0.422915,0.414912,0
0.013849,2.000000,0.617021,0.087426,0.496132,0.003467,0.422915,0.414912,0
0.013849,2.000000,0.638298,0.083884,0.482594,0.003467,0.422915,0.414912,0
0.013849,2.000000,0.659574,0.090068,0.496578,0.003467,0.422915,0.414912,0
0.013849,2.000000,0.680851,0.096523,0.511455,0.003467,0.422915,0.414912,1
0.013849,2.000000,0.702128,0.087727,0.545522,0.003467,0.422915,0.414912,0
0.013849,2.000000,0.723404,0.090068,0.604880,0.003467,0.422915,0.414912,1
0.013849,2.000000,0.744681,0.119491,0.730884,0.003467,0.422915,0.414912,1
0.013849,2.000000,0.765957,0.120542,0.797679,0.003467,0.422915,0.414912,1
0.013849,2.000000,0.787234,0.118380,0.803332,0.003467,0.422915,0.414912,1
0.013849,2.000000,0.808511,0.090068,0.772687,0.003467,0.422915,0.414912,1
0.013849,2.000000,0.829787,0.083884,0.730437,0.003467,0.422915,0.414912,0
0.013849,2.000000,0.851064,0.101897,0.722107,0.003467,0.422915,0.414912,1
0.013849,2.000000,0.872340,0.087426,0.692949,0.003467,0.422915,0.414912,1
0.013849,2.000000,0.893617,0.072895,0.640137,0.003467,0.422915,0.414912,0
0.013849,2.000000,0.914894,0.072625,0.572895,0.003467,0.422915,0.414912,0
0.013849,2.000000,0.936170,0.083884,0.584647,0.003467,0.422915,0.414912,1
0.013849,2.000000,0.957447,0.066471,0.577358,0.003467,0.422915,0.414912,0
0.013849,2.000000,0.978723,0.066471,0.581821,0.003467,0.422915,0.414912,0
0.013849,2.000000,1.000000,0.066471,0.573044,0.003467,0.422915,0.414912,0
0.013893,3.000000,0.000000,0.066471,0.575722,0.003467,0.422915,0.414912,0
0.013893,3.000000,0.021277,0.072895,0.558018,0.003467,0.422915,0.414912,0
0.013893,3.000000,0.042553,0.064519,0.537786,0.003467,0.422915,0.414912,0
0.013893,3.000000,0.063830,0.061967,0.478429,0.003467,0.422915,0.414912,0
0.013893,3.000000,0.085106,0.061967,0.414758,0.003467,0.422915,0.414912,0
0.013893,3.000000,0.106383,0.061517,0.367599,0.003467,0.422915,0.414912,0
0.013893,3.000000,0.127660,0.061967,0.320887,0.003467,0.422915,0.414912,0
0.013893,3.000000,0.148936,0.061967,0.279084,0.003467,0.422915,0.414912,0
0.013893,3.000000,0.170213,0.059565,0.260934,0.003467,0.422915,0.414912,0
0.013893,3.000000,0.191489,0.059565,0.253942,0.003467,0.422915,0.414912,0
0.013893,3.000000,0.212766,0.061967,0.280274,0.003467,0.422915,0.414912,0
0.013893,3.000000,0.234043,0.061967,0.338590,0.003467,0.422915,0.414912,0
0.013893,3.000000,0.255319,0.074877,0.463404,0.003467,0.422915,0.414912,0
0.013893,3.000000,0.276596,0.096373,0.597739,0.003467,0.422915,0.414912,1
0.013893,3.000000,0.297872,0.074877,0.631955,0.003467,0.422915,0.414912,0
0.013893,3.000000,0.319149,0.090669,0.707230,0.003467,0.422915,0.414912,1
0.013893,3.000000,0.340426,0.085325,0.713627,0.003467,0.422915,0.414912,1
0.013893,3.000000,0.361702,0.071304,0.691015,0.003467,0.422915,0.414912,0
0.013893,3.000000,0.382979,0.088177,0.714519,0.003467,0.422915,0.414912,1
0.013893,3.000000,0.404255,0.085325,0.710949,0.003467,0.422915,0.414912,1
0.013893,3.000000,0.425532,0.083644,0.675692,0.003467,0.422915,0.414912,1
0.013893,3.000000,0.446809,0.058544,0.639839,0.003467,0.422915,0.414912,0
0.013893,3.000000,0.468085,0.058544,0.609938,0.003467,0.422915,0.414912,0
0.013893,3.000000,0.489362,0.057043,0.581821,0.003467,0.422915,0.414912,0
0.013893,3.000000,0.510638,0.043203,0.568730,0.003467,0.422915,0.414912,0
0.013893,3.000000,0.531915,0.057043,0.549688,0.003467,0.422915,0.414912,0
0.013893,3.000000,0.553191,0.043203,0.542249,0.003467,0.422915,0.414912,0
0.013893,3.000000,0.574468,0.041431,0.528117,0.003467,0.422915,0.414912,0
0.013893,3.000000,0.595745,0.043203,0.514579,0.003467,0.422915,0.414912,0
0.013893,3.000000,0.617021,0.041131,0.499554,0.003467,0.422915,0.414912,0
0.013893,3.000000,0.638298,0.041131,0.491818,0.003467,0.422915,0.414912,0
0.013893,3.000000,0.659574,0.041431,0.496578,0.003467,0.422915,0.414912,0
