@relation SINE_Abrupt_Simple

@attribute attr0 numeric
@attribute attr1 numeric
@attribute class {0,1}

@data
0.5670007350589857,0.2296075157389119,0
0.90383913448704,0.6065891899088292,0
0.0276723622341197,0.7963935293870383,1
0.9186243193452134,0.0608576759078579,0
0.2451116876954351,0.1809560931823234,0
0.032118185430028,0.3010887303645426,1
0.4756017946801567,0.4662428482217472,0
0.2662984960439961,0.1829335769305121,0
0.2406179308918449,0.3513485680556717,1
0.9648151474062716,0.2847519668681491,0
0.4137936487357171,0.431465401420296,1
0.8963773137308418,0.5887010655838056,0
0.5943810808129905,0.2427589461042288,0
0.0341059991815612,0.8462619017931752,1
0.5176493196567368,0.6185343607127047,1
0.9241316185690692,0.2988086899321696,0
0.4806060010054154,0.598414702772122,1
0.0805944538952148,0.2652876744177224,1
0.562015549204807,0.8064825058319465,1
0.041212406468466,0.6286516339885279,1
0.7273702668785468,0.4319949667501452,0
0.9005786846081459,0.7292595252087656,0
0.5903011958674275,0.6942370525996375,1
0.7784474991858857,0.2144548460777204,0
0.0878618748751917,0.1725285212474135,1
0.5113022061610346,0.7752914054918143,1
0.696032446271539,0.2069808873869155,0
0.0451218772594739,0.2119811732883032,1
0.4903579820355001,0.159567300523874,0
0.8599660818768843,0.2664608914420761,0
0.6341223983819609,0.6497044805239278,0
0.0420986242450622,0.3233615030794422,1
0.69321301810735,0.1092379619626374,0
0.3307201173274614,0.6036569138115894,1
0.3372687061003391,0.3668261965621603,1
0.7665349636379126,0.8729534814022766,0
0.7268368538457596,0.956316724619034,1
0.7001770992536703,0.909139641592863,1
0.5023560696033462,0.22597378739105,0
0.5134935304026164,0.7282227657092385,1
0.9850926331268208,0.8606352029529126,0
0.3074607885920619,0.0656506127971592,0
0.492306770418793,0.5683269608917603,1
0.5826062899142541,0.4244016373747763,0
0.2787692790759117,0.6775906888313725,1
0.0099906810757419,0.3451509542195838,1
0.5167187811536011,0.0973862917205948,0
0.2402384508950003,0.1105811189733715,0
0.174485884767837,0.4520406875079747,1
0.5738305266562748,0.7690683391750907,1
0.3580589540442577,0.0173782021384508,0
0.4560852457928533,0.0307503218670606,0
0.7916636151006337,0.2560202911461946,0
0.6791644729295193,0.3132452082546951,0
0.004027306484194,0.8307438660151208,1
0.6906602572527286,0.916059811297962,1
0.0560551327820013,0.2521411603080621,1
0.8200739056239302,0.9336403331896193,0
