@relation RANDOMTREE_Gradual_Simple

@attribute attr0 numeric
@attribute attr1 numeric
@attribute attr2 numeric
@attribute attr3 numeric
@attribute attr4 numeric
@attribute attr5 numeric
@attribute attr6 numeric
@attribute attr7 numeric
@attribute attr8 numeric
@attribute attr9 numeric
@attribute class {0,1}

@data
0.7106550318892337,0.4607411493207819,0.9861433094237816,0.9784837607743316,0.7631463697303672,3.0,1.0,0.0,4.0,3.0,0
0.0395926413198717,0.8590032554166396,0.4009392142968865,0.8570009590661786,0.917140116397923,1.0,3.0,2.0,4.0,4.0,0
0.9520449587229296,0.3736830956003855,0.6822008968382643,0.5059424299753627,0.2628274327323482,0.0,4.0,0.0,1.0,4.0,1
0.0079429459166692,0.8530597843624502,0.2906606001840657,0.1582058040062615,0.3992804203467756,0.0,1.0,3.0,3.0,0.0,0
0.3489379619499861,0.468488698024187,0.5351157553503402,0.8182897453371658,0.1091190508441816,1.0,0.0,3.0,3.0,1.0,1
0.40152047074378,0.0644715302980307,0.3424235433074699,0.6043694204561041,0.2126351870767089,3.0,0.0,2.0,3.0,0.0,0
0.5450812217275881,0.9485336800662244,0.145513800086203,0.2134701409949855,0.568206571275914,4.0,3.0,0.0,2.0,3.0,0
0.9785608237490776,0.2134208310699277,0.2114928876461133,0.0229427363920584,0.7586163929378348,3.0,2.0,2.0,1.0,0.0,0
0.1417378937397826,0.2739053175230955,0.0817091114695131,0.87377588981544,0.4514209320492232,3.0,4.0,1.0,2.0,1.0,0
0.8305490915011039,0.0924412600320322,0.9016417371372452,0.3420191478980017,0.7531760506101324,1.0,1.0,2.0,3.0,3.0,0
0.4754994178973606,0.6888304932702883,0.1606891599713997,0.6966900858043431,0.3546923764988616,4.0,3.0,0.0,4.0,4.0,0
0.1985599776939206,0.7227236827311104,0.5784893603363065,0.1446172395626647,0.6640629394826885,2.0,0.0,1.0,3.0,1.0,0
0.4994456683419744,0.3164078378201043,0.792016818895758,0.6739453107594447,0.2628026941470183,0.0,3.0,1.0,3.0,4.0,0
0.0974460544920412,0.2186227719911003,0.979031988886423,0.4201761089000558,0.5460862277029782,1.0,4.0,3.0,1.0,2.0,0
0.2097630795268481,0.1911590022723711,0.6796282423796983,0.955104455458902,0.3702564151121627,2.0,0.0,2.0,2.0,4.0,1
0.8190515180510144,0.1247453518160964,0.499130663640139,0.9990481693744472,0.4140537262736767,2.0,2.0,4.0,3.0,4.0,0
0.9740701598307576,0.3358266138537227,0.9263488588915304,0.4588235648601025,0.3731214864320692,4.0,4.0,1.0,4.0,3.0,0
0.381563322879582,0.8450916086107909,0.6885506561419504,0.4374936717309596,0.2832483627058015,4.0,0.0,0.0,0.0,0.0,1
0.6496245862277336,0.6162603715993221,0.4112796642160065,0.4964049290861463,0.7517267586575872,4.0,0.0,3.0,4.0,4.0,0
0.8058706449913645,0.6677101350568566,0.8517052562582557,0.2118711264646006,0.7768802527683218,4.0,3.0,0.0,1.0,3.0,0
0.9505514958831708,0.350613683220864,0.793751216784338,0.4639471278558279,0.9079935686321404,3.0,0.0,2.0,1.0,4.0,0
0.2836044227153743,0.8796071608266371,0.2644990705504766,0.8384841747781117,0.7951382093827255,3.0,1.0,0.0,3.0,0.0,1
0.015530064897588,0.1533753483780482,0.3744057405052305,0.8167070114535334,0.8200343902501868,4.0,2.0,2.0,1.0,4.0,0
0.9928291248531615,0.2418311130683091,0.9734903230619608,0.1926604033728532,0.6444343581297824,0.0,4.0,3.0,1.0,3.0,0
0.977355634630566,0.173717270814769,0.9041713723400604,0.5172770780208978,0.4374015870017521,0.0,1.0,4.0,0.0,4.0,0
0.7842812939883185,0.8430307266277959,0.6273183816422921,0.2602301227848073,0.5529055085707691,2.0,1.0,0.0,0.0,0.0,0
0.4374210388327995,0.6288941261919754,0.5932881918031618,0.0278183342374833,0.7075759138440525,0.0,4.0,3.0,0.0,1.0,0
0.9834141914077568,0.634463151033981,0.7775897484877806,0.1865551713088294,0.6525227196358833,1.0,2.0,1.0,4.0,1.0,1
0.7263126207890283,0.8070973961505904,0.3781069574534266,0.2604797233585841,0.0517488664013506,0.0,1.0,0.0,4.0,0.0,1
0.1109315191144325,0.9271990254215482,0.1226843230953562,0.1418353861753868,0.2619946740165709,1.0,0.0,0.0,3.0,2.0,1
0.9127191293114116,0.2079724549561754,0.1006717196929227,0.7954414563026798,0.4137451281664964,3.0,0.0,1.0,3.0,3.0,0
0.8897135206579039,0.6335517980776906,0.4508785293143171,0.1611036448166253,0.298754982725831,1.0,4.0,4.0,0.0,0.0,0
0.9759158741147104,0.9937395777313688,0.4839109927037063,0.6140049964188997,0.5464827716724169,1.0,4.0,2.0,0.0,1.0,1
0.6061107742008212,0.5359541775512559,0.5179949217419677,0.7609609749342949,0.2163065289473105,2.0,0.0,1.0,0.0,2.0,1
0.1385650204104267,0.0834427604656211,0.6916017229843743,0.1265802477865705,0.2736664822814976,1.0,0.0,2.0,4.0,2.0,1
0.4670437480896298,0.809011731265498,0.4360619896103184,0.9463456749911766,0.9223480984051096,2.0,1.0,1.0,2.0,3.0,1
0.1028946011040229,0.7931532320860688,0.5875788875787342,0.1656531154669785,0.2058318030369436,3.0,3.0,3.0,3.0,4.0,1
0.7470792701220059,0.815892199566578,0.6229109623101287,0.6072956501174408,0.4293129757025895,4.0,2.0,2.0,0.0,3.0,0
0.1672490528929955,0.0337600108839379,0.5113568101306531,0.5868692428604384,0.2934735462358749,4.0,2.0,3.0,0.0,0.0,1
0.179904235966805,0.3226811619802325,0.7908963723921395,0.3577445167699318,0.0726403312026273,2.0,2.0,1.0,2.0,0.0,0
0.0096329995884681,0.6882924140311854,0.7168026218479081,0.2137724270327137,0.5674692526105003,2.0,1.0,4.0,0.0,3.0,0
0.2836142525211118,0.2121751645748493,0.2174634196081771,0.5609587004635368,0.7162656233303574,0.0,4.0,3.0,3.0,2.0,0
0.8133944743880734,0.1981504127168897,0.0496597424352555,0.4939342625338656,0.0467918439973868,2.0,3.0,0.0,0.0,3.0,0
0.171139729033639,0.326874759727501,0.3828575181694471,0.576413817862188,0.2850369141834697,4.0,0.0,3.0,2.0,1.0,0
0.8416428638015206,0.4028107899204506,0.8958295250942334,0.9180344829523092,0.0391202445133764,0.0,0.0,3.0,0.0,3.0,0
0.7232536695971956,0.2746735462336961,0.75369227935243,0.4003443425876438,0.556450201381843,2.0,3.0,4.0,0.0,3.0,0
0.2984438143406579,0.9839668382300566,0.4933366242697261,0.6410971355971137,0.9104718202457796,2.0,4.0,0.0,0.0,1.0,0
0.0478342385996619,0.0103960271085382,0.1051356940980282,0.3228590403600689,0.6875989118535322,3.0,1.0,1.0,0.0,1.0,1
0.724107912944827,0.8122819913095201,0.8161476172721429,0.5375583692607658,0.0049413586714144,0.0,2.0,0.0,0.0,0.0,0
