@relation AGRAWAL_Abrupt_Simple_Severe_Noise

@attribute attr0 numeric
@attribute attr1 numeric
@attribute attr2 numeric
@attribute attr3 numeric
@attribute attr4 numeric
@attribute attr5 numeric
@attribute attr6 numeric
@attribute attr7 numeric
@attribute attr8 numeric
@attribute class {0,1}

@data
141561.69377579432,0.1010515284806526,32.0,4.0,19.0,-0.0580878134023515,645863.9778804977,28.027904129220016,464237.5878636842,0
98539.4180626823,-0.0924082837747105,63.0,0.0,19.0,5.738745098730639,227795.69234690172,15.942861983424583,457392.958125104,0
84647.56378896874,-0.1523875997615861,41.0,1.0,19.0,5.957195393582377,288264.27780173445,19.08164450809513,476407.99995218735,1
66366.9488000234,76523.78874019008,73.0,1.0,17.0,3.937052503907575,204771.2465455457,10.92966561982926,18963.088111575653,1
69691.07737732028,54805.77098435704,78.0,3.0,13.0,8.012221916522268,0.0,9.25594880310378,209179.13513789643,1
147765.12457781707,0.0947439821046638,37.0,0.0,7.0,0.0291034001262182,1079748.901093609,23.93997461498941,263428.5026578881,0
48640.01831486412,11319.689806831988,44.0,4.0,15.0,-0.0533648803842486,1028070.3374317152,3.89784478053244,484918.1595401698,0
54303.3231476766,24460.423100627,51.0,4.0,18.0,2.873488088607736,324458.98255819926,29.977054954616804,405950.03646213934,0
29135.41179606492,17584.712033819203,71.0,1.0,17.0,2.021863831605386,652380.6675812585,16.277831304155242,127212.4100774018,1
49056.75614245418,63559.327308297,36.0,4.0,12.0,0.0773700416833682,744489.2126882896,7.899091465713489,138947.1337045579,0
51788.54542861159,54507.0594921756,35.0,3.0,18.0,5.886944769531843,240041.96633115463,4.8653321902638655,262747.23958583066,1
108330.99668727098,0.0887748459593357,26.0,0.0,1.0,6.089433233010876,165086.6242150292,4.058212279471304,232495.55464675915,0
141595.40774895754,-0.062347739498496,24.0,1.0,16.0,0.8491846710452517,378779.04322007735,4.979283410989543,346670.5405032161,0
80559.53425830211,-0.04103833086863,66.0,2.0,6.0,3.11797163447007,384239.6907085164,28.982226787872936,345341.58928038256,0
124992.46452172092,0.029656138432897,28.0,1.0,20.0,4.896217012348452,180804.1441338318,28.083479541923044,430993.0348896241,0
74893.22720664208,53032.43860226415,65.0,0.0,10.0,2.149543425288347,602544.5269248014,8.09729635337558,307717.4189614591,1
102301.88883848638,-0.0920390805067375,27.0,2.0,18.0,4.96013616099848,389328.6180564723,14.337229625362667,373609.5505079338,0
32749.026384072095,33150.49600464249,68.0,3.0,20.0,2.090353249062584,601087.7870852762,6.85812495414086,493853.3993368332,1
104376.15296651224,-0.1495053870814336,63.0,0.0,2.0,3.921074167130208,214692.1146160316,3.9465583546326495,109614.57925880996,0
128027.86424079796,-0.0426868794039722,73.0,0.0,17.0,0.0501448331524805,1039839.737589304,18.97878385782884,110979.25949283292,0
23249.543698991318,28687.93877306013,31.0,2.0,6.0,1.1371862133549775,481999.276578893,28.02571168700563,49383.05744781063,0
91975.55793366372,0.0673125502773975,36.0,0.0,10.0,3.974336981730744,392601.4745069275,28.969071145355542,330963.7718807229,1
101963.1819873746,-0.029195267082562,21.0,2.0,16.0,6.734482395243653,71946.31903080216,15.127373362013955,169604.9114823015,0
141886.69942107642,-0.0289136856469942,74.0,0.0,17.0,4.045293632653351,495764.0817462928,8.96044835484197,83404.07679522788,0
124783.6701426881,-0.2022314933195735,55.0,4.0,14.0,5.905694319153274,247834.27988130704,27.02149388300948,346153.6703216297,1
107694.907904362,-0.1673504621990223,74.0,1.0,4.0,6.892746816556434,50180.425201077895,18.998144919548835,398830.11669077096,0
97265.61654139691,-0.0432609280548013,67.0,3.0,1.0,5.934081769756352,298334.31353219546,16.010234768254968,12079.82733514168,0
59835.76421497679,41216.17899106913,59.0,4.0,18.0,5.9425290792386605,215358.7233805216,9.047775409943352,319223.8779771769,0
