@relation AGRAWAL_Abrupt_Chain_Long

@attribute attr0 numeric
@attribute attr1 numeric
@attribute attr2 numeric
@attribute attr3 numeric
@attribute attr4 numeric
@attribute attr5 numeric
@attribute attr6 numeric
@attribute attr7 numeric
@attribute attr8 numeric
@attribute class {0,1}

@data
112168.49993741416,0.0,60.0,4.0,10.0,4.0,289827.4668034489,19.0,306244.7884563223,0
144158.84862810557,0.0,70.0,2.0,4.0,0.0,776992.9469434455,3.0,377953.2085303348,0
82945.73360587758,0.0,64.0,0.0,17.0,1.0,742942.0208266982,5.0,50035.4439667986,0
72132.9339778382,25520.130316904564,25.0,1.0,8.0,2.0,434706.0570670251,29.0,433322.1284065188,1
93780.57523356884,0.0,37.0,3.0,13.0,8.0,0.0,15.0,189866.4198388592,1
80621.26376752678,0.0,67.0,3.0,9.0,2.0,450999.9614577494,26.0,95633.79314814883,0
99845.96053965695,0.0,58.0,4.0,1.0,7.0,53047.72485904358,23.0,108783.14761109816,1
29492.06682654142,53638.10453361349,37.0,2.0,13.0,7.0,129688.02981894404,22.0,266090.4196820118,0
62735.965119286775,57295.27175663613,65.0,1.0,16.0,8.0,0.0,7.0,467756.2211672792,1
61679.393143302426,73984.01462166823,63.0,1.0,8.0,5.0,309315.8897554996,2.0,309852.62228165515,1
28381.914811559,35594.627755133944,54.0,4.0,2.0,3.0,409029.434843474,24.0,352308.3858749594,0
38674.88673737191,77691.03694217186,45.0,1.0,11.0,3.0,307151.0589914825,18.0,124946.56428555446,0
58896.6075629077,19743.54567305895,50.0,2.0,16.0,6.0,217850.9258205336,9.0,469432.3546098031,0
44662.36280712717,26987.89445336622,29.0,1.0,17.0,5.0,192478.0749837904,26.0,410124.5739802222,0
127440.2144277987,0.0,29.0,4.0,3.0,0.0,981338.7994038162,21.0,221632.4520835165,0
23765.236300260494,47843.537776469486,64.0,3.0,18.0,8.0,0.0,4.0,139818.07134857692,0
115758.29672711783,0.0,44.0,2.0,20.0,5.0,253114.43420694215,1.0,99896.1890637996,1
59195.22385492336,47574.273992502895,22.0,2.0,19.0,7.0,129801.33853185922,19.0,203008.8482856432,1
70660.2082644719,62353.104608757865,52.0,2.0,14.0,6.0,140140.7683500713,10.0,7242.034238361505,0
101401.39831864474,0.0,55.0,3.0,2.0,6.0,158199.59455599214,18.0,412258.4245387301,1
114245.6183956084,0.0,24.0,1.0,10.0,3.0,595114.0677730613,23.0,101253.61369552604,0
58946.86000998904,68767.3867991296,65.0,0.0,16.0,4.0,491241.8075701649,15.0,203822.4595362741,1
85013.52349758236,0.0,22.0,4.0,18.0,1.0,678807.240022615,28.0,364544.78267905256,1
91173.46392109312,0.0,79.0,4.0,16.0,3.0,747219.151386112,3.0,305449.0669863282,0
141325.17453767094,0.0,23.0,0.0,11.0,7.0,65401.8859112359,9.0,353165.57990398613,0
69836.21627172045,57417.94397106792,41.0,1.0,9.0,5.0,169296.07900103778,11.0,90120.5425433098,0
149379.8207655386,0.0,46.0,1.0,15.0,4.0,458480.5748069007,19.0,493932.090532064,0
99152.19917537246,0.0,25.0,4.0,11.0,1.0,836833.1819463209,9.0,48941.75773814463,1
28463.67607090617,32792.01111079659,47.0,4.0,11.0,1.0,651712.9327938028,15.0,263254.842792237,0
93255.86282063385,0.0,63.0,1.0,16.0,0.0,1160247.376556458,18.0,357167.5944799116,0
31413.658261971133,68036.45756398783,69.0,0.0,16.0,0.0,1051470.535193894,21.0,325525.2211241779,1
123390.09097179428,0.0,38.0,1.0,2.0,1.0,712172.2750586133,22.0,277248.8681030816,0
93210.71791274668,0.0,60.0,3.0,9.0,6.0,172482.50947858067,10.0,415332.8155320132,0
136500.3941417485,0.0,33.0,0.0,15.0,6.0,118357.2750853443,16.0,309066.02469224803,0
122274.27427402909,0.0,77.0,4.0,2.0,1.0,866799.0769082902,16.0,413305.8846055058,0
81730.89347984301,0.0,78.0,0.0,14.0,1.0,1004360.103284442,7.0,399447.9094479601,0
28927.36882214357,14559.296548651018,38.0,4.0,12.0,7.0,116089.45526269534,3.0,424938.13573203655,0
117104.30537017368,0.0,74.0,0.0,20.0,2.0,892680.5142781311,4.0,35394.52649451635,0
42487.317665451854,70700.92886837112,49.0,1.0,10.0,4.0,275727.5502481545,14.0,50288.39185887024,0
86129.47822642025,0.0,31.0,0.0,12.0,4.0,468368.19282930106,11.0,48776.63038606988,1
106633.52509771912,0.0,33.0,2.0,6.0,4.0,410852.6989073361,8.0,27260.409403668866,0
31885.35666663482,42955.75594765676,36.0,0.0,16.0,6.0,157780.8412335236,24.0,301197.0561933416,0
140426.99832387903,0.0,45.0,1.0,2.0,4.0,494068.06288546487,18.0,258730.44105012933,0
73017.08868931263,81839.3686908945,37.0,0.0,14.0,7.0,144455.58479290296,10.0,171314.95718356277,1
53864.822540382105,33258.03800085696,69.0,2.0,12.0,7.0,62033.37398179816,15.0,95428.06043212904,1
63057.08476135287,19048.59920939575,77.0,4.0,14.0,4.0,531235.9643718691,22.0,52219.001498197526,1
110998.5175542098,0.0,45.0,2.0,13.0,1.0,870720.4180608952,27.0,396660.4842429834,1
45157.74199997759,83785.03434833905,72.0,1.0,14.0,1.0,493756.6760256468,13.0,212859.2224788658,1
34490.81251842732,69301.02881703147,77.0,0.0,20.0,2.0,377474.3852274927,12.0,355846.3358938258,1
127706.48893869275,0.0,20.0,0.0,10.0,1.0,601699.8330371885,29.0,51720.93455477856,0
120272.19438188602,0.0,73.0,1.0,5.0,0.0,1045287.064818902,22.0,421936.23077867547,0
134645.3948563888,0.0,45.0,1.0,1.0,6.0,163743.76446439145,5.0,120826.84995115185,0
83148.31377618003,0.0,72.0,4.0,2.0,2.0,509112.5056316269,5.0,283204.03787476744,0
41411.62238491929,74299.23833724583,47.0,0.0,6.0,3.0,462265.04636459495,24.0,11776.32983286292,0
87307.94756007819,0.0,59.0,4.0,19.0,8.0,0.0,13.0,375540.0687736821,1
119202.54092625318,0.0,74.0,1.0,13.0,2.0,832250.3827707557,6.0,335075.6743595164,0
128570.15428419616,0.0,77.0,3.0,11.0,8.0,0.0,10.0,127525.74564253284,0
138102.2920968827,0.0,66.0,3.0,17.0,1.0,401374.71320695645,6.0,90196.96449369114,0
47814.1161104499,36580.39348038338,32.0,4.0,15.0,5.0,199766.49156442532,15.0,202664.6154444616,0
67381.30363416234,61895.14098753696,55.0,4.0,1.0,2.0,620749.654245644,5.0,138103.44845259143,0
71604.95241979478,76938.21519875953,78.0,0.0,12.0,0.0,616351.3911180795,24.0,116754.5838910723,1
64948.20786085547,66371.19589089853,59.0,0.0,14.0,0.0,688450.9857544727,10.0,48062.58564493471,0
112062.070994292,0.0,52.0,4.0,5.0,3.0,717838.5453083965,26.0,416036.0216569328,1
28023.981505994656,43217.62770766112,34.0,4.0,11.0,0.0,568003.180976098,18.0,314576.5724970588,0
120497.68219341202,0.0,45.0,1.0,18.0,4.0,292114.9928548115,8.0,457780.4413507053,1
51600.04840811023,30283.672664504265,26.0,0.0,5.0,2.0,362813.4611417167,26.0,348847.396527146,1
59002.44923969023,38514.97011124223,31.0,4.0,20.0,3.0,465394.706108868,25.0,37980.75275040763,1
92912.50807267553,0.0,59.0,1.0,2.0,8.0,0.0,7.0,437421.2270083817,1
83588.72776952278,0.0,67.0,2.0,2.0,4.0,250784.2784688908,28.0,363842.00020276825,0
132646.86620714806,0.0,24.0,4.0,11.0,2.0,332723.2858581446,14.0,468129.6485538906,0
72484.64348458851,82585.57528911649,24.0,4.0,10.0,1.0,831335.5839651709,19.0,355448.5115194426,1
77136.26216202712,0.0,37.0,3.0,6.0,8.0,0.0,29.0,187277.8682572349,1
30332.32379936322,47538.162206395056,43.0,1.0,4.0,6.0,117933.02638476882,8.0,281955.35358728387,0
