@RELATION SEA_Gradual_Simple_Fast

@ATTRIBUTE 0 NUMERIC
@ATTRIBUTE 1 NUMERIC
@ATTRIBUTE 2 NUMERIC
@ATTRIBUTE class {0,1}

@DATA
1.291589,0.654299,9.052439,0
9.540376,8.736588,4.129144,1
7.293212,9.392792,3.142322,1
9.151127,0.057415,0.408872,1
0.876248,6.462142,8.834516,1
3.275763,7.532302,1.457843,1
3.819751,4.336433,3.445032,1
3.376251,9.392104,8.984783,1
1.402256,9.869990,4.408934,1
6.096679,8.015214,9.400901,1
4.292199,8.597593,1.627197,1
7.035195,9.188372,7.164885,1
7.399235,2.191110,6.767946,1
2.918167,6.122410,3.493439,1
7.840100,6.986034,1.624467,1
9.119861,2.157898,8.710105,1
5.125758,8.289428,4.215474,1
5.700956,0.235087,6.260980,0
1.285833,4.298290,0.853602,0
4.058403,8.747524,0.652641,1
8.113744,2.611781,9.043979,1
1.727514,0.703387,9.294286,0
8.493602,8.033701,7.740411,1
8.512412,6.843442,2.976859,1
2.131712,2.013100,8.406956,0
0.360642,0.967338,2.317842,0
4.692735,2.924898,2.607870,1
9.232109,9.186988,9.282569,1
6.555608,2.815095,9.081199,1
4.846917,8.765325,2.599495,1
9.497865,1.221035,5.812895,1
9.504630,8.932941,5.380893,1
8.612737,5.937820,9.721636,1
1.647105,5.562669,2.674868,1
8.343671,6.928907,3.008790,1
6.623630,1.581255,2.031867,1
7.861311,7.227194,6.395161,1
7.916954,3.676079,5.511068,1
8.738509,7.463414,0.435417,1
0.693588,7.293575,9.649630,1
8.289718,6.401150,7.073141,1
4.866003,5.948365,3.354595,1
7.608503,3.643733,4.805452,1
5.080384,2.637567,4.477252,1
0.921678,5.571576,6.535212,0
4.210048,9.917304,9.602389,1
5.370119,9.565026,2.150935,1
1.787217,8.477031,3.865470,1
5.529457,0.732800,5.460991,0
8.155078,8.140201,4.900868,1
4.509977,1.439123,9.465888,0
8.133014,3.194839,8.002839,1
9.117307,3.600432,5.990270,1
5.075983,1.779242,1.368749,0
8.085684,3.739547,3.063079,1
9.335835,4.911059,9.307481,1
8.135926,3.796478,1.455638,1
5.619415,4.022547,1.053968,1
3.644913,2.506654,0.131117,0
7.070956,3.891291,0.623425,1
9.471367,5.384935,4.689696,1
1.562707,3.080042,9.725303,0
5.712653,2.273906,1.871024,1
5.320872,8.184817,2.172273,1
0.200906,2.618259,3.372254,0
2.124510,3.556006,4.839713,0
8.830607,6.443508,6.989883,1
0.123047,4.582981,3.323613,0
6.428561,2.477548,7.193742,1
1.951398,9.538027,8.632373,1
4.004874,5.341818,4.052711,1
8.475190,2.660688,3.716789,1
6.631634,5.931742,1.123911,1
2.854040,4.079614,5.491120,0
6.372819,7.903474,7.189890,1
5.059327,7.872958,7.290397,1
1.200464,1.435697,9.992258,0
5.879087,6.447140,1.721434,1
5.097973,0.585631,0.685974,0
0.689199,8.228533,0.757348,1
5.615521,6.280498,3.378105,1
3.157193,4.900580,3.459864,1
1.948394,3.900472,0.140887,0
0.350163,9.078825,0.981612,1
4.262046,3.227147,8.856281,1
6.598841,7.353027,4.249075,1
1.988810,9.182954,0.271866,1
1.848761,5.428498,2.882414,1
0.624451,9.099606,9.253882,1
8.816683,4.871498,5.468750,1
1.915826,2.169934,0.826694,0
0.149784,7.199157,0.256543,1
7.819192,6.741837,0.201085,1
5.877796,7.644799,0.466637,1
6.151177,2.525496,0.578245,1
5.396886,3.327576,8.328171,1
9.222855,0.239387,5.921857,1
