@RELATION SEA_Gradual_Simple_Fast

@ATTRIBUTE 0 NUMERIC
@ATTRIBUTE 1 NUMERIC
@ATTRIBUTE 2 NUMERIC
@ATTRIBUTE class {0,1}

@DATA
1.837766,5.230652,2.351579,0
2.864171,9.803828,5.473629,1
5.080785,5.495954,4.524131,1
4.090056,3.952815,1.762479,1
2.864085,8.767933,5.017328,1
3.951866,7.941647,0.986944,1
3.362051,6.066377,5.888110,1
6.004959,4.295027,1.996453,1
9.293840,3.744407,2.749740,1
1.962379,2.899509,4.300483,0
1.507211,6.701431,2.173063,1
5.392165,4.723147,0.442407,1
6.461193,8.725023,2.615572,1
2.415824,4.381158,7.638726,0
7.681083,7.159630,4.372188,1
0.473597,1.788356,9.025883,0
2.591447,2.790996,1.310058,0
7.955815,5.774085,3.703629,1
3.006836,1.915987,8.716741,0
3.944763,0.273312,7.242495,0
3.320732,0.091701,4.506199,0
7.633805,7.300432,3.316278,1
8.230566,7.109845,5.943140,1
8.572812,4.147787,6.688691,1
5.482011,2.544445,2.606305,1
3.450053,1.288739,9.658591,0
5.585314,0.961396,7.595599,0
1.343120,4.807348,1.583782,0
0.566121,1.857198,4.689725,0
4.832640,3.972628,2.777841,1
0.308496,3.409487,7.474242,0
6.806501,7.134656,8.034437,1
2.575005,3.894373,2.600168,0
9.269908,1.544379,5.685701,1
1.606185,5.209436,0.026064,0
3.646799,2.330807,2.872701,0
7.149971,0.258984,1.025575,0
3.776178,4.721759,8.822571,1
8.673595,0.298752,1.946303,1
4.050668,4.485154,5.748498,1
9.453334,7.903544,3.151295,1
8.335976,6.995329,9.195268,1
0.214478,8.478720,5.910551,1
8.124589,5.743988,5.359142,1
6.757792,8.356244,6.440278,1
9.445580,3.092257,6.093564,1
8.426283,8.079479,6.993161,1
4.540021,5.542871,4.155248,1
2.020991,3.916764,1.303162,0
4.214704,5.677243,3.486088,1
6.141191,9.069476,9.614429,1
7.120110,8.429402,8.592886,1
8.538816,1.462247,9.837689,1
3.796151,1.793606,2.959590,0
4.036406,3.728035,9.162351,0
8.221265,2.188727,7.698156,1
1.161147,9.628445,6.649271,1
7.652126,9.452550,7.812602,1
6.375220,2.966480,1.176673,1
4.999859,5.627718,7.557162,1
6.634311,8.672386,5.418131,1
7.005089,5.225733,8.586493,1
6.815626,7.409884,6.589918,1
6.580580,1.397882,1.993300,0
6.175287,7.054787,6.359451,1
9.825662,6.760098,7.005715,1
5.923042,7.316343,4.325536,1
2.440007,5.116026,0.418223,0
3.311844,8.688120,1.161603,1
3.653364,7.215033,4.953574,1
7.250158,6.433333,8.839777,1
2.127580,1.637309,9.880097,0
6.582824,5.947728,3.091303,1
9.630607,2.355605,1.376688,1
4.030839,9.928005,6.965719,1
4.698647,2.744234,7.060104,0
0.228459,2.651378,4.463552,0
4.271680,2.151236,9.998614,0
7.890045,6.972467,4.496805,1
3.318103,9.749948,7.292682,1
0.307526,1.140287,6.905445,0
9.485378,0.620147,0.625743,1
2.853764,6.116437,6.678857,1
4.414463,0.194215,6.154469,0
6.379610,4.096456,2.872205,1
1.293064,3.658367,1.862649,0
5.566691,8.348562,7.879125,1
0.656082,3.443193,8.903108,0
6.890954,1.917192,6.748409,1
7.468866,2.103564,8.541191,1
7.579371,5.927113,0.444009,1
2.570345,7.084133,1.195234,1
9.229313,0.871397,3.915800,1
6.139932,0.034071,7.224889,0
7.851291,5.623805,5.382528,1
1.395040,1.018294,1.493837,0
6.429575,7.411426,8.026186,1
8.692333,9.143131,4.644728,1
7.192783,8.340518,5.226745,1
4.023662,1.733539,4.090926,0
7.973711,3.855301,8.341665,1
2.357211,7.436648,0.054066,1
9.639427,8.615124,4.357341,1
6.412818,6.818719,0.623699,1
5.965316,0.712913,2.538552,0
1.856745,0.680738,1.095572,0
8.738882,3.487369,9.483054,1
7.021496,0.257715,0.930116,0
9.784190,7.223802,9.752227,1
7.809526,1.054873,8.399626,1
6.532564,1.659357,3.872133,1
8.845042,0.897470,6.790831,1
6.625625,5.276882,3.730119,1
0.455836,2.105000,5.124761,0
6.511821,1.273335,3.241989,0
5.448344,6.219037,5.566164,1
2.730006,0.650642,5.891533,0
8.236828,2.784873,5.076728,1
6.915055,9.081496,8.931334,1
1.440506,6.911086,8.088215,1
9.550771,5.131808,7.406880,1
3.069762,6.923572,7.709095,1
2.897069,1.255958,7.909395,0
1.044384,0.927516,2.494400,0
8.615335,3.565111,6.637203,1
0.070469,0.143484,4.659650,0
5.934045,4.476614,7.133236,1
