@RELATION SEA_Gradual_Simple_Fast

@ATTRIBUTE 0 NUMERIC
@ATTRIBUTE 1 NUMERIC
@ATTRIBUTE 2 NUMERIC
@ATTRIBUTE class {0,1}

@DATA
7.790005,1.634023,9.849214,1
6.362236,9.825191,7.243911,1
4.130733,5.000522,0.408084,1
9.909362,5.641477,4.093432,1
7.832642,0.326250,2.986849,1
0.419990,9.698470,2.000650,1
5.814594,2.185743,1.224988,1
4.848585,4.313496,5.680121,1
6.069808,9.327190,7.666498,1
4.627606,5.769718,6.775856,1
1.994069,2.513054,5.732855,0
7.682687,9.797492,7.997368,1
8.364128,8.476223,5.096389,1
6.004551,8.031731,9.567875,1
1.878563,4.442329,7.029082,0
0.899247,5.015120,6.234818,0
2.730405,0.590210,9.059694,0
7.508831,8.866446,8.549049,1
1.220211,5.048251,5.974358,0
5.740111,2.052209,4.558213,0
6.058698,5.083098,4.063182,1
7.173662,2.914775,8.766727,1
7.149489,4.876119,1.748203,1
5.415621,8.785787,4.216538,1
6.932279,7.827155,1.469511,1
0.454345,6.309599,4.934160,0
2.020572,8.927555,4.032927,1
8.368024,4.878048,6.234650,1
0.320287,8.284256,6.707968,1
8.925387,9.247991,2.922763,1
3.423251,5.541162,4.401792,1
8.787897,0.124177,5.357699,1
3.512475,4.546728,3.319155,1
8.400653,5.593823,3.066876,1
8.955045,2.276730,9.416781,1
1.769044,0.178819,9.325610,0
8.923476,4.390457,8.771057,1
4.123483,5.611540,7.675043,1
1.384861,0.745620,8.313956,0
9.085687,7.956071,8.362353,1
9.715642,0.565494,1.232916,1
8.264749,4.610346,5.092993,1
1.556807,4.545210,8.423774,0
3.500361,3.979532,5.639338,0
2.278565,0.676240,5.595534,0
9.615084,7.348585,1.788120,1
4.488791,8.491275,7.124378,1
2.536578,9.558250,3.052604,1
8.671833,2.251676,2.314898,1
8.260541,1.917392,9.938641,1
7.788971,1.069205,0.748594,1
9.167561,6.513333,7.841775,1
6.120773,9.414089,0.203661,1
3.396707,0.830418,8.645309,0
8.451938,4.614177,4.131245,1
8.008430,7.144365,2.603312,1
9.984814,3.346779,1.978405,1
0.879312,4.717581,3.458693,0
4.898281,1.535609,9.148116,0
3.385757,2.492456,4.680246,0
5.304725,0.053550,6.952760,0
7.317945,0.007980,7.878680,0
4.347234,4.999094,7.281974,1
1.417890,6.054000,6.046582,0
9.769933,3.052833,1.610145,1
3.451996,6.404464,1.827852,1
7.902581,9.878865,5.529676,1
6.136465,6.363177,2.096673,1
8.572721,5.832005,4.246529,1
3.115051,2.433904,9.347003,0
5.285308,3.834221,5.526972,1
8.536702,3.690381,2.654673,1
9.880916,0.065347,0.674336,1
7.127975,7.432988,9.875139,1
3.748942,8.082516,8.222121,1
