@relation AGRAWAL_Stationary

@attribute attr0 numeric
@attribute attr1 numeric
@attribute attr2 numeric
@attribute attr3 numeric
@attribute attr4 numeric
@attribute attr5 numeric
@attribute attr6 numeric
@attribute attr7 numeric
@attribute attr8 numeric
@attribute class {0,1}

@data
120210.35276671432,0.0,37.0,4.0,12.0,3.0,526007.7863726809,24.0,155889.82588329038,1
105380.35584648282,0.0,78.0,0.0,17.0,7.0,145453.90989333493,12.0,189474.38139602373,1
134058.11244510202,0.0,76.0,4.0,19.0,0.0,973857.5947810836,19.0,240485.8923297492,1
85874.968387415,0.0,37.0,0.0,18.0,5.0,445856.999259633,4.0,27589.85903911681,1
96424.6629548602,0.0,71.0,3.0,9.0,4.0,439918.3995854164,15.0,449911.92702042375,1
23269.17971044754,50269.00673496383,38.0,1.0,14.0,8.0,0.0,28.0,263856.11176040344,1
40960.06272677767,45405.79845438064,75.0,1.0,4.0,0.0,862798.2997966178,25.0,190049.7387826073,1
141848.4174339741,0.0,30.0,0.0,14.0,3.0,746878.8037584836,19.0,193362.32813333411,1
74818.16634283261,54496.83060052058,39.0,1.0,17.0,3.0,456934.2366466555,4.0,51274.00903093177,1
48911.449280842455,58367.11989314827,24.0,3.0,12.0,1.0,819971.0740952744,6.0,129870.71107118476,1
148208.7720122161,0.0,29.0,4.0,19.0,1.0,739683.1163183769,11.0,291526.530890846,1
57216.62563221303,25439.189269174825,60.0,4.0,6.0,1.0,680882.1002609085,27.0,381326.55920920765,1
31430.363501384712,17970.747888307014,59.0,2.0,12.0,6.0,187777.9356663825,7.0,86849.85604934326,0
130909.44505641791,0.0,80.0,0.0,20.0,1.0,735307.7117197235,8.0,55614.54790159204,1
55652.71387689851,20751.911416248244,78.0,0.0,2.0,2.0,423482.5612732456,12.0,471947.0610793397,1
120855.67218884898,0.0,64.0,3.0,1.0,6.0,110945.27370952698,21.0,446830.0445873017,1
118321.04909373664,0.0,46.0,4.0,17.0,6.0,278425.30994933075,30.0,117966.41798993669,0
111791.78757022264,0.0,68.0,4.0,12.0,8.0,0.0,5.0,183056.22354520063,1
112535.45478053046,0.0,32.0,4.0,6.0,8.0,0.0,30.0,157878.26842058616,1
91470.20320184431,0.0,53.0,3.0,4.0,3.0,542049.8510444491,17.0,127209.6949683842,0
42611.66478256992,67481.9641448643,58.0,0.0,2.0,0.0,891291.0589989213,24.0,243796.1971160772,0
56421.73517009572,26786.070212909744,54.0,0.0,6.0,7.0,55795.26296246334,22.0,195952.2229438893,0
45956.454676775495,60551.79828953097,46.0,2.0,7.0,8.0,0.0,21.0,171191.6208356109,0
33768.7371059032,46222.42922452045,78.0,2.0,20.0,7.0,113199.88386643805,7.0,101510.70435648553,1
33628.198899378185,42268.20134454298,78.0,0.0,19.0,7.0,84439.13265951796,18.0,297816.4581321059,1
64618.421926089366,42679.99505153397,41.0,3.0,12.0,8.0,0.0,11.0,62432.21240960073,0
101829.2045414373,0.0,45.0,0.0,19.0,8.0,0.0,28.0,33992.40443008883,0
145835.42957183596,0.0,76.0,4.0,14.0,7.0,138155.57628635422,4.0,20502.235993910155,1
74456.8472217558,73914.69281424108,39.0,4.0,2.0,0.0,581400.5452077958,26.0,258346.5150691461,1
109104.87312716016,0.0,33.0,3.0,15.0,3.0,505482.8056360363,21.0,459251.1431412381,1
145927.90226558776,0.0,20.0,1.0,15.0,5.0,154171.93349208092,28.0,69499.13822692499,1
74974.91680436334,28783.719428178963,62.0,0.0,17.0,6.0,220109.9134638756,26.0,398924.5484286763,1
148214.85742433037,0.0,69.0,0.0,18.0,5.0,259341.39921176707,25.0,444235.3356340535,1
106031.47839550112,0.0,78.0,3.0,18.0,0.0,985835.6945232912,7.0,256429.52417747452,1
82624.03293779715,0.0,36.0,2.0,2.0,1.0,412884.7977460873,9.0,404789.4052828267,1
28014.17750821664,42625.05380258879,64.0,0.0,9.0,7.0,149354.2934296877,23.0,44254.35432591207,1
60526.5256405104,12581.793898352447,36.0,1.0,6.0,7.0,69539.06309834745,25.0,100074.22980929182,1
82952.41306647653,0.0,62.0,1.0,2.0,8.0,0.0,13.0,99793.93669585497,1
78482.03691437424,0.0,49.0,2.0,16.0,8.0,0.0,16.0,183538.9408328547,0
88320.34739600314,0.0,76.0,3.0,20.0,3.0,609940.1106780677,27.0,491439.9927184082,1
149182.96219111345,0.0,55.0,1.0,8.0,4.0,270083.9459115984,7.0,70475.8487520299,0
95569.899460225,0.0,36.0,0.0,20.0,8.0,0.0,17.0,166871.82052505133,1
60978.72926882933,27707.22529830101,60.0,2.0,20.0,2.0,707883.2479860259,25.0,179251.76177813756,1
64003.04813571057,83573.98971953668,67.0,4.0,19.0,7.0,105371.60086292763,18.0,176042.8744567853,1
147500.31374810654,0.0,60.0,4.0,1.0,8.0,0.0,5.0,309372.616727842,1
23580.73587253487,69467.66576581755,41.0,3.0,4.0,8.0,0.0,1.0,93920.69575510808,0
133318.81560851113,0.0,54.0,1.0,16.0,4.0,252244.57468350095,3.0,8972.325445262719,0
73064.44546401303,72609.82073414918,43.0,2.0,14.0,1.0,419241.37218632776,7.0,10112.850485294755,0
149320.7460630955,0.0,57.0,3.0,14.0,3.0,704783.1681501593,19.0,294107.640666611,0
74397.0860076016,14286.555875096696,30.0,0.0,4.0,3.0,745531.0390919287,9.0,272022.9253170826,1
89208.09030333352,0.0,54.0,4.0,9.0,1.0,475819.4883157649,27.0,75663.24941621417,0
149167.03704036225,0.0,52.0,4.0,12.0,7.0,113569.14063849524,10.0,311829.3940222287,0
107581.3030217194,0.0,20.0,3.0,7.0,7.0,63299.83565223858,19.0,168975.35810998888,1
24236.3780260984,68618.89780895924,72.0,2.0,20.0,4.0,530134.3056215601,30.0,447040.2379946368,1
29347.51841666424,69906.90972981042,43.0,1.0,10.0,0.0,631774.3158404075,5.0,200979.33270953005,0
20899.0560280292,12772.438778947351,68.0,2.0,17.0,5.0,377262.77056844666,5.0,208463.831494668,1
137537.8493363711,0.0,65.0,3.0,12.0,6.0,286215.19379654934,7.0,12537.326797662285,1
71828.10506288109,62490.88490508667,47.0,0.0,2.0,6.0,248442.0455851268,9.0,262929.12262046227,0
