@RELATION RBF_Abrupt_Blip

@ATTRIBUTE 0 NUMERIC
@ATTRIBUTE 1 NUMERIC
@ATTRIBUTE 2 NUMERIC
@ATTRIBUTE 3 NUMERIC
@ATTRIBUTE 4 NUMERIC
@ATTRIBUTE 5 NUMERIC
@ATTRIBUTE 6 NUMERIC
@ATTRIBUTE 7 NUMERIC
@ATTRIBUTE 8 NUMERIC
@ATTRIBUTE 9 NUMERIC
@ATTRIBUTE class {0,1}

@DATA
0.625278,0.841955,0.507435,0.198669,0.373529,0.161523,0.953409,0.922074,0.918925,0.598518,1
1.278416,0.555404,0.093368,-0.056211,0.662061,0.203299,1.162916,0.525336,0.876672,0.064375,0
0.282304,0.425434,-0.019343,0.176307,0.469428,0.435690,0.731797,-0.058645,0.801696,0.509828,0
0.177341,0.067741,0.167597,0.179681,0.235994,0.273936,0.394615,0.101880,1.161832,0.455121,0
0.802963,0.223913,0.713091,0.164068,0.099365,0.399597,0.957576,1.438531,1.141296,-0.023839,1
0.235203,0.974261,0.553877,0.699041,-0.044639,1.258938,0.703285,0.704032,0.415876,0.357304,1
0.261227,1.065818,0.939393,0.966412,0.553959,0.074358,0.920774,0.913629,0.689122,1.185623,0
0.552079,0.706426,0.704553,0.420619,0.444489,0.268673,0.871645,0.759677,0.150091,0.424759,1
0.632865,0.840432,0.500523,0.210812,0.368852,0.164300,0.944937,0.905590,0.917799,0.590259,1
0.711301,0.239078,0.391307,0.678640,0.306002,0.312129,0.753330,0.073886,0.462406,1.003436,0
0.362764,0.457589,0.363218,0.600517,0.080360,0.823541,0.417313,0.560304,0.775272,0.663094,1
0.809872,0.305252,0.105038,0.474804,0.442077,0.264396,0.857843,0.166769,1.122907,0.321315,0
0.558798,0.748570,0.934151,0.689845,0.676959,0.415426,0.515667,0.522194,-0.095660,0.934455,0
0.531409,0.934406,0.554707,0.839237,1.043436,0.699653,0.789430,0.486314,0.843139,0.624512,0
0.499575,0.348345,0.727051,0.292159,0.095523,0.214306,0.382949,0.780672,1.044142,0.294500,1
0.270235,0.126819,0.828900,0.317332,0.479371,0.870988,-0.068929,0.642205,0.328182,0.783078,1
0.233096,0.905785,0.423462,0.854120,0.541635,0.073206,0.980486,0.841849,0.960006,0.929537,0
0.306141,0.136368,0.693911,0.199243,0.498909,0.544094,0.992753,0.298292,0.510936,1.023953,1
0.724734,0.512891,0.601983,0.313092,0.862902,0.431880,0.709818,0.127878,0.540722,0.670427,0
0.788364,0.282978,0.792078,0.472347,0.852368,0.894596,-0.006028,0.463374,0.038830,0.296995,1
0.491059,0.392158,0.662992,0.793303,0.722120,0.847444,0.918707,0.974297,0.534461,0.902686,0
1.205500,-0.178343,0.834933,0.997608,-0.213327,0.183888,0.433274,1.045419,0.598522,0.644761,1
0.304748,0.460928,0.361507,0.631767,0.085831,0.819148,0.635693,0.718097,0.800255,0.748417,1
0.733422,0.372882,0.376337,0.435811,0.247144,0.583563,0.833756,0.269013,0.776123,0.222965,0
0.249383,0.922522,0.443702,0.862384,0.550402,0.050477,0.999596,0.836761,0.969770,0.925662,0
0.320659,0.044407,0.892163,0.282811,0.587835,0.995052,0.055415,0.577542,0.360633,0.784008,1
1.044613,0.735487,0.538103,0.228526,0.896793,0.598474,0.819636,0.443028,0.723053,0.450951,0
0.540988,0.348280,0.751396,0.651062,0.322566,0.756784,0.716118,0.009334,0.668465,1.039063,0
0.706225,0.046794,0.355403,0.210686,0.705550,0.539128,0.774534,0.183058,0.459582,0.034524,0
0.017793,0.536940,0.253593,1.009704,0.515290,0.681214,0.139549,0.831221,0.460464,0.891444,1
0.715010,0.237751,0.396780,0.674027,0.297506,0.318278,0.749782,0.073541,0.459835,0.999451,0
0.420895,2.057429,-0.404738,-0.334939,1.520085,-0.061596,0.138239,1.641326,1.399882,1.457542,0
0.589609,0.474933,0.540601,0.437154,0.744361,0.324753,0.706764,0.272082,0.256814,0.129735,0
0.859807,0.199898,0.269812,0.327043,0.423823,0.329162,0.910429,0.294925,0.951462,0.405443,0
0.614733,0.246326,0.153780,1.030880,0.523236,0.566932,0.758846,0.844603,0.248608,0.142452,1
