@RELATION SEA_Abrupt_Simple

@ATTRIBUTE 0 NUMERIC
@ATTRIBUTE 1 NUMERIC
@ATTRIBUTE 2 NUMERIC
@ATTRIBUTE class {0,1}

@DATA
5.747596,2.542394,5.770828,1
2.473247,9.924301,0.513553,1
2.395540,0.270258,8.807754,0
0.553209,9.445316,6.783162,1
6.255942,4.078908,2.582487,1
3.721024,5.140604,4.809947,1
5.156846,4.142355,0.612381,1
7.915350,8.213786,6.896385,1
0.568017,7.551391,1.690143,1
2.261780,7.447708,8.315094,1
5.246416,1.401179,9.683107,0
6.675902,1.624611,1.929546,1
9.560735,4.757403,4.885635,1
2.497082,2.206037,7.747150,0
1.215534,4.954474,2.754349,0
9.284567,3.850780,1.462230,1
4.725136,5.039441,8.579026,1
5.583606,3.533929,3.409914,1
2.812569,0.068830,3.281345,0
9.730556,9.260694,5.703510,1
4.729149,1.609898,7.181587,0
3.893767,7.088208,8.090028,1
0.248375,2.172959,0.938408,0
2.427714,7.213830,7.372926,1
4.970143,7.993975,8.444771,1
5.912669,6.220573,8.948395,1
5.989622,1.346068,2.654480,0
3.941372,2.095062,2.154448,0
8.070998,8.265739,7.591291,1
5.842621,2.888480,8.181187,1
4.169498,8.298419,3.440119,1
9.647657,0.011763,2.972906,1
3.925684,4.236701,2.744424,1
3.867080,4.216961,4.801310,1
6.765534,8.316958,0.309903,1
9.116328,8.126902,2.213015,1
9.364218,4.390999,0.374773,1
4.168244,8.709782,1.693517,1
2.409402,5.134803,4.436624,0
2.128251,9.227119,4.597173,1
8.062074,9.039846,6.363965,1
3.206419,8.673703,7.973095,1
3.280696,2.783826,9.349973,0
1.252295,6.417736,3.823926,0
2.264126,7.513625,2.065430,1
4.608579,8.511940,2.882184,1
2.061614,4.364355,1.825994,0
6.700573,0.817600,9.280057,0
4.714874,5.613310,7.905173,1
4.531930,2.170863,9.269136,0
8.535637,3.679481,8.335455,1
9.269780,6.915715,0.153913,1
9.123720,7.672390,2.682774,1
