@RELATION SEA_Abrupt_Simple

@ATTRIBUTE 0 NUMERIC
@ATTRIBUTE 1 NUMERIC
@ATTRIBUTE 2 NUMERIC
@ATTRIBUTE class {0,1}

@DATA
7.366908,7.455606,4.254965,1
1.413353,2.021930,1.356761,0
5.259592,9.247236,0.406418,1
1.899104,2.637623,3.226434,0
7.121078,1.927096,5.361699,1
7.387975,0.470845,7.934131,0
0.309254,3.548923,0.494613,0
3.406064,9.471520,4.605547,1
5.812198,5.258026,9.794236,1
9.196008,7.201360,6.999071,1
9.403539,4.056694,1.500202,1
1.302512,3.085609,5.098094,0
4.096827,3.283321,7.918952,0
8.619716,1.863523,1.207852,1
9.934356,7.176064,0.207242,1
8.290213,1.456807,7.157807,1
6.366822,6.957387,1.739973,1
4.901395,8.349973,2.340627,1
6.433679,7.693352,0.025687,1
9.778687,6.279998,7.948334,1
0.978501,7.027969,1.142632,1
7.083882,0.742697,4.060763,0
0.097365,7.425237,3.503312,0
1.324646,6.911952,3.381803,1
2.999784,9.416353,1.598164,1
5.117894,8.825880,9.824700,1
3.625223,8.173201,2.324167,1
6.265301,7.749345,7.265093,1
0.524831,8.665680,7.654432,1
1.812896,5.501404,7.357097,0
5.268806,1.153111,4.581808,0
2.814287,1.678192,9.153226,0
7.840792,6.594820,1.418514,1
3.828569,2.907171,8.483864,0
9.831719,7.055380,6.429975,1
2.656331,7.837354,4.221751,1
8.709052,6.841025,5.488929,1
5.215578,3.287502,7.537519,1
2.157799,8.500921,5.173248,1
6.600770,5.161477,9.182947,1
3.534565,4.304057,5.755899,0
6.150111,1.920476,1.169869,1
6.728777,8.532953,4.804123,1
2.343445,5.252119,4.686905,0
0.954971,7.619590,5.337991,1
1.772882,0.933435,4.267782,0
1.349831,9.819443,1.020854,1
0.013133,2.297410,7.156512,0
2.638531,2.277396,4.798060,0
0.694149,7.217581,5.105511,0
8.170122,5.428427,4.389910,1
5.646072,0.966962,2.052050,0
4.699485,1.156305,5.560184,0
4.351058,2.345720,2.878404,0
9.513473,1.598188,7.514417,1
7.748420,0.022936,3.040323,0
6.556886,5.079476,7.650081,1
3.946782,5.079869,9.827389,1
6.331204,6.187521,6.400826,1
9.590366,6.796521,0.756063,1
8.432079,9.851086,9.840227,1
0.633835,9.165595,7.649029,1
7.638004,7.139522,1.776702,1
0.661214,2.339710,0.037629,0
8.808280,3.262978,4.176149,1
0.929053,0.947577,9.656390,0
9.669875,6.423403,0.260997,1
2.246053,9.194506,3.095000,1
6.208549,8.101888,6.826886,1
0.265781,1.457663,7.341484,0
9.854529,6.439498,2.268451,1
6.813419,9.420951,2.021767,1
1.182195,0.910661,1.140683,0
7.969354,2.407818,3.844605,1
6.916355,1.661444,3.116583,1
8.655281,5.850706,3.429109,1
0.723758,4.052449,4.817553,0
1.404425,9.215279,9.918770,1
3.373373,6.283759,2.069755,1
9.920632,4.722314,2.729710,1
1.949357,1.418962,4.498629,0
1.100286,6.569637,9.553232,0
7.151890,8.745894,6.731362,1
6.002465,9.432043,7.844322,1
3.879700,5.412788,2.660478,1
6.345524,0.750425,6.236715,0
8.219126,1.153654,1.263282,1
0.007402,1.469365,6.447365,0
1.125658,7.563477,9.781447,1
8.786099,2.333198,6.087463,1
5.695900,7.601291,6.260446,1
7.933219,2.846293,0.267432,1
9.074125,1.984583,9.426722,1
2.558900,0.887221,9.132972,0
6.317375,8.559931,1.761946,1
8.934565,1.869172,5.727898,1
4.774226,0.345443,8.456408,0
6.438999,3.065892,9.877418,1
5.058091,9.952113,0.906189,1
9.531691,2.343842,1.541767,1
8.910808,1.800909,8.296689,1
0.472476,3.866471,1.232099,0
4.246009,7.389097,3.423286,1
9.980257,2.959939,3.806556,1
7.390132,9.565519,9.674339,1
9.066091,1.492804,2.463250,1
6.011575,3.731850,2.503763,1
6.400516,4.027793,9.998639,1
0.425191,9.116220,4.474771,1
4.216616,2.399256,4.651155,0
7.717026,4.451398,4.111169,1
1.546475,7.965827,9.419398,1
7.957138,2.006532,6.991028,1
8.489681,4.131795,2.732760,1
5.659082,8.503182,0.184555,1
6.205981,7.319477,5.822602,1
3.747379,3.244989,9.524340,0
7.481404,2.977521,3.491449,1
3.932308,5.206378,4.367403,1
6.741885,7.350035,3.215505,1
4.882923,7.597736,9.101151,1
0.628228,5.649811,2.981602,0
5.746748,2.963053,3.003714,1
8.650955,3.457407,6.133199,1
1.638640,4.678114,7.036836,0
0.771523,7.836819,0.920342,1
5.843346,2.939348,9.073512,1
0.370577,1.702965,4.877442,0
9.941489,5.786132,2.502905,1
1.289030,8.479229,8.832025,1
9.982120,1.599100,7.422085,1
5.652677,1.323278,9.857679,0
4.484863,9.411406,5.234596,1
6.955216,1.946101,6.699032,1
5.147852,8.094995,5.786236,1
6.439220,9.128715,6.006127,1
2.001179,4.373982,1.692342,0
6.230037,3.471859,6.523528,1
2.347669,2.140862,8.649487,0
2.333341,4.310857,0.934553,0
9.454645,9.022056,8.335409,1
8.792272,7.693450,9.690167,1
5.838957,1.808515,8.102637,0
9.342959,6.607454,7.273698,1
0.762092,3.920737,4.928580,0
0.750594,4.782156,5.492436,0
6.208893,5.170113,5.423852,1
6.528312,8.883122,0.908803,1
2.053445,7.207673,7.610622,1
4.305819,5.870120,8.463643,1
3.159820,6.311247,1.996148,1
0.346957,0.130546,1.105967,0
0.476755,1.961829,1.934013,0
2.279218,6.449990,9.487620,1
7.530156,4.094563,3.005374,1
4.206674,4.215026,8.744295,1
5.619340,9.636414,1.676742,1
5.843719,3.391422,2.360210,1
1.854147,7.459821,2.195917,1
4.265667,4.373272,3.162815,1
3.785249,5.641379,6.349524,1
5.093743,2.631183,6.934184,0
0.354836,6.708391,7.311614,0
1.199813,9.165831,8.566919,1
3.947345,7.096780,5.651785,1
2.893826,4.165111,7.362200,0
7.496873,2.895685,2.418918,1
7.576553,9.512312,8.590190,1
1.251956,3.954639,2.808969,0
1.430941,4.048592,9.915704,0
3.600872,7.816752,0.340933,1
7.347294,1.402200,7.197390,1
9.583517,2.780746,1.422183,1
2.856805,3.300591,0.614268,0
4.379984,2.873589,3.222173,0
8.752619,9.205018,3.961492,1
8.502742,2.137435,3.785543,1
8.715640,5.567160,8.897515,1
6.641038,1.684275,3.922487,1
2.957171,6.341676,2.973748,1
1.379968,6.734589,2.202465,1
6.845229,5.830070,9.319027,1
0.939625,2.335302,8.438660,0
9.724439,2.080912,1.784259,1
6.484646,5.922034,1.333748,1
1.502570,9.080204,7.877242,1
1.223543,2.787259,2.983512,0
4.106098,5.485495,8.638971,1
9.317811,0.780569,4.604787,1
6.319392,1.362593,5.798218,0
5.448534,8.273339,9.504278,1
5.041233,0.485628,2.421525,0
2.369193,1.504484,9.390110,0
6.079835,2.259870,6.248597,1
1.728368,4.760669,2.005429,0
3.330045,0.549456,9.778084,0
1.097454,9.164999,5.453907,1
3.723030,7.801703,8.429000,1
2.806154,9.200128,3.125861,1
7.766597,7.625845,5.904245,1
2.251894,7.085241,7.274757,1
1.926571,1.888539,5.400655,0
3.468819,8.523206,3.919642,1
3.493760,8.592373,2.635242,1
9.504253,3.746014,0.161958,1
4.861189,3.739190,8.471317,1
3.505292,6.305430,2.976471,1
3.705559,2.411472,7.776213,0
6.832318,5.161001,2.993351,1
4.522822,8.512409,4.222679,1
1.536388,0.147578,8.075550,0
0.294949,9.927287,3.751723,1
6.245458,8.839341,8.265048,1
1.550563,9.774022,1.580791,1
6.328387,5.912481,6.614464,1
3.357164,6.095908,8.144543,1
9.681409,7.176144,4.892483,1
4.955148,6.080037,5.167650,1
1.210848,5.059867,9.246032,0
8.674225,8.408823,5.662223,1
8.402701,0.957832,3.191694,1
4.435984,1.835132,9.599290,0
5.325397,5.151569,6.061411,1
9.060499,7.994015,5.546757,1
0.955272,5.668976,7.472347,0
6.416700,1.599253,5.512720,1
8.348955,0.799216,4.749069,1
0.019982,2.731760,3.713621,0
2.302891,4.266769,0.407026,0
3.604402,0.134788,8.273923,0
4.781933,4.748927,6.637755,1
6.838492,9.433622,2.371535,1
9.479939,3.200507,7.208228,1
1.285784,6.732436,3.249256,1
4.262041,5.473932,4.500724,1
0.768811,5.970924,9.513554,0
7.505501,6.480479,7.756992,1
4.904303,9.309055,5.025853,1
2.158306,6.441024,1.437975,1
2.760976,9.545064,9.985345,1
1.583467,9.097569,9.096792,1
0.726880,5.240267,5.743192,0
1.386855,4.265413,4.431440,0
3.435008,1.785424,3.461442,0
4.590198,7.154231,9.368336,1
0.137579,3.868006,5.743110,0
2.815286,9.818182,5.563562,1
4.951116,1.576913,7.316286,0
1.278686,5.294365,2.181786,0
1.447427,5.905337,0.383089,0
0.771662,2.168176,2.933701,0
5.022178,6.069443,3.920460,1
0.800682,0.384283,4.829792,0
5.695980,5.184604,9.916646,1
3.589155,4.483412,2.783554,1
3.257428,4.724303,5.139885,0
9.178705,6.992382,5.708677,1
8.383939,1.875962,9.757375,1
2.039615,3.000998,1.004582,0
1.906531,6.353100,4.756021,1
6.956076,7.923033,2.318758,1
1.002512,1.931996,8.215521,0
0.928678,2.079315,9.241487,0
7.128105,7.985268,9.582246,1
5.958803,0.718424,5.548165,0
3.296227,3.435585,0.420297,0
0.831933,3.167765,1.187252,0
3.336097,1.176532,6.758212,0
3.924501,6.424324,1.419541,1
6.307963,8.100234,7.143967,1
6.424197,4.705047,9.713124,1
6.861719,7.799164,1.516912,1
7.366782,5.712590,6.955599,1
5.842921,6.808981,4.015031,1
0.331767,6.242795,0.360968,0
9.941318,7.603855,1.641210,1
9.154881,4.868596,1.100329,1
6.097027,6.319715,7.094923,1
0.761511,2.473373,7.961084,0
9.723660,3.845165,5.061033,1
1.385908,5.280628,1.014094,0
1.288773,4.540016,4.389498,0
8.565219,5.531130,8.544879,1
0.551118,2.867700,4.699502,0
0.637021,3.656458,9.583915,0
7.195341,1.938437,5.248418,1
1.216658,7.203292,1.583231,1
1.189779,7.317652,7.574340,1
2.925903,6.059008,0.832886,1
2.965755,8.206244,9.020999,1
7.004704,2.197539,2.783034,1
1.208686,0.875606,8.277602,0
0.755957,7.372219,8.260761,1
6.763426,7.927755,9.028772,1
9.044952,1.957533,9.633003,1
7.547361,4.610301,4.254730,1
