@relation SINE_Abrupt_Recurring_Noise

@attribute attr0 numeric
@attribute attr1 numeric
@attribute class {0,1}

@data
0.9837238598040102,0.7761188128683473,0
0.6820361463078505,0.761324876362113,1
0.6400052986468839,0.3562004151609529,0
0.9667308959108452,0.4784737997607841,0
0.2330631659080896,0.6403315474496314,1
0.3252812989468006,0.3821563879543702,1
0.9905069107547074,0.2031707329004731,0
0.6185885314340782,0.5804608947283906,0
0.3809268186805653,0.7137471779240834,1
0.81984736211685,0.6481642971327886,0
0.006190553790152,0.3316818694847033,1
0.1551894803314035,0.876605782368468,1
0.8229301654792234,0.8156200656477633,0
0.011694407176805,0.3291510931436028,1
0.8599792807741073,0.129294086056102,0
0.0464561597818605,0.9394903501613996,1
0.6246284546240433,0.7422040548732524,1
0.3179409655392949,0.4804088953895291,1
0.1996881503594131,0.6108827064061999,1
0.0446033752640887,0.6124106136396206,1
0.5727263872289875,0.0789183673245059,0
0.2752511697987932,0.9628425805884908,1
0.0463269533584688,0.9682409633595684,1
0.7788973941744936,0.8716925187388733,0
0.8374133462272332,0.0540015823229063,0
0.0307967300569597,0.2413562023679553,1
0.0105442127512983,0.2366435455818528,1
0.9840337020838844,0.1661017830705571,0
0.4535694932508287,0.3166566203521646,0
0.1783863755775668,0.3733207857535681,1
0.5178849147815612,0.8832800375637244,1
0.5000815498278488,0.5589940057567035,1
0.6273504815048471,0.129615307013344,0
0.3306450542792339,0.8144884735474655,1
0.5560677538983009,0.6167701212579398,1
0.8020513545725101,0.2760119526705573,0
0.2672154132217965,0.5085556857624229,1
0.6226177917568769,0.2376857209860799,0
0.7463751993358059,0.8598810460558441,1
0.6553708158238661,0.824809053068426,1
0.2778116079523848,0.4213044225813945,1
0.8002797191722848,0.2616639225316365,0
0.3854051854277349,0.6024279186248943,1
0.6566478342528865,0.3415894496892393,0
0.5507544541075499,0.7530758591505283,1
0.1417764437239562,0.5146143503351851,1
0.8232139717949416,0.3412547056721967,0
0.2435640739201449,0.2963761074782591,1
0.5342194256054287,0.605260237248496,1
0.2347781025104056,0.1359781075003179,0
0.0019901841760857,0.0104935414930007,1
0.763479400133014,0.0652631641235967,0
0.5681186914823784,0.6201802663863275,1
0.405622679730043,0.5713285783811848,1
0.2343201872980315,0.1518994781570005,0
0.6923984988518024,0.595249616349364,0
0.8370651001041883,0.7839429814880344,0
0.2146281070220363,0.4414728076901648,1
0.2884675714663216,0.9375108447626002,1
0.5141067029722152,0.1992559057714972,0
0.5033914687275343,0.6764251891929384,1
0.329523416690169,0.2811604050490536,0
0.8378969117432742,0.6266032035554673,0
0.6314589880349262,0.1220573454477688,0
0.5139535096787444,0.8238375927905421,1
0.1532538035480579,0.1289748443791026,0
0.4088012437722076,0.5811566136246397,1
0.4767967897818796,0.5433632502050285,1
