@RELATION RANDOMTREE_Gradual_Noise

@ATTRIBUTE x_num_0 NUMERIC
@ATTRIBUTE x_num_1 NUMERIC
@ATTRIBUTE x_num_2 NUMERIC
@ATTRIBUTE x_num_3 NUMERIC
@ATTRIBUTE x_num_4 NUMERIC
@ATTRIBUTE x_cat_0 NUMERIC
@ATTRIBUTE x_cat_1 NUMERIC
@ATTRIBUTE x_cat_2 NUMERIC
@ATTRIBUTE x_cat_3 NUMERIC
@ATTRIBUTE x_cat_4 NUMERIC
@ATTRIBUTE class {0,1}

@DATA
0.710655,0.460741,0.986143,0.948736,0.763146,3.000000,1.142523,0.000000,4.080548,2.997937,0
0.039593,0.859003,0.400939,0.853454,0.917140,1.000000,2.980822,2.000000,3.966689,4.103781,0
0.952045,0.373683,0.682201,0.548206,0.262827,0.000000,4.129168,0.000000,0.968131,4.111387,1
0.007943,0.853060,0.290661,0.158016,0.399280,0.000000,0.981950,3.000000,2.875004,-0.026466,0
0.348938,0.468489,0.535116,0.798508,0.109119,1.000000,-0.033126,3.000000,2.921536,0.893560,1
0.401520,0.064472,0.342424,0.466230,0.212635,3.000000,-0.051398,2.000000,3.067238,0.015076,0
0.545081,0.948534,0.145514,0.281101,0.568207,4.000000,2.935448,0.000000,1.921168,2.942502,0
0.978561,0.213421,0.211493,0.047161,0.758616,3.000000,2.052128,2.000000,0.953584,-0.003529,0
0.141738,0.273905,0.081709,0.960181,0.451421,3.000000,4.013216,1.000000,2.022260,1.056952,0
0.830549,0.092441,0.901642,0.248531,0.753176,1.000000,1.089020,2.000000,2.980845,3.193352,0
0.475499,0.688830,0.160689,0.615463,0.354692,4.000000,3.074405,0.000000,4.046791,3.986727,0
0.198560,0.722724,0.578489,0.191503,0.664063,2.000000,-0.107127,1.000000,2.908472,1.055134,0
0.499446,0.316408,0.792017,0.737507,0.262803,0.000000,2.797330,1.000000,3.041234,3.828818,0
0.097446,0.218623,0.979032,0.487655,0.546086,1.000000,3.932692,3.000000,1.106556,2.068038,0
0.209763,0.191159,0.679628,1.060920,0.370256,2.000000,-0.003454,2.000000,2.010107,4.082982,1
0.819052,0.124745,0.499131,0.804030,0.414054,2.000000,2.112843,4.000000,3.119569,3.825234,0
0.974070,0.335827,0.926349,0.422550,0.373121,4.000000,4.070994,1.000000,3.912785,2.869256,0
0.381563,0.845092,0.688551,0.449489,0.283248,4.000000,-0.070702,0.000000,0.102645,0.095686,1
0.649625,0.616260,0.411280,0.478088,0.751727,4.000000,-0.177392,3.000000,4.052900,3.974192,0
0.805871,0.667710,0.851705,0.281445,0.776880,4.000000,2.922330,0.000000,1.016135,3.085865,0
0.950551,0.350614,0.793751,0.515797,0.907994,3.000000,-0.147276,2.000000,0.913461,3.941359,0
0.283604,0.879607,0.264499,0.841376,0.795138,3.000000,1.107977,0.000000,2.977096,0.101831,1
0.015530,0.153375,0.374406,0.834108,0.820034,4.000000,2.001212,2.000000,1.082384,4.122641,0
0.992829,0.241831,0.973490,0.202976,0.644434,0.000000,4.059118,3.000000,1.112282,2.940629,0
0.977356,0.173717,0.904171,0.491718,0.437402,0.000000,0.961670,4.000000,0.156136,3.843367,0
0.784281,0.843031,0.627318,0.405218,0.552906,2.000000,1.105064,0.000000,-0.044751,0.097025,0
0.437421,0.628894,0.593288,0.005083,0.707576,0.000000,4.058000,3.000000,-0.047119,0.946728,0
0.983414,0.634463,0.777590,0.208730,0.652523,1.000000,1.854590,1.000000,4.131197,0.784821,1
0.726313,0.807097,0.378107,0.314270,0.051749,0.000000,0.828925,0.000000,4.083991,0.007142,1
0.110932,0.927199,0.122684,-0.116795,0.261995,1.000000,-0.002941,0.000000,3.188705,2.091657,1
0.912719,0.207972,0.100672,0.879849,0.413745,3.000000,0.184943,1.000000,2.826998,2.934936,0
0.889714,0.633552,0.450879,0.296683,0.298755,1.000000,3.906747,4.000000,-0.162181,-0.179286,0
0.975916,0.993740,0.483911,0.736956,0.546483,1.000000,3.898791,2.000000,-0.017420,0.948720,1
0.606111,0.535954,0.517995,0.838483,0.216307,2.000000,-0.096236,1.000000,-0.000840,1.987277,1
0.138565,0.083443,0.691602,0.302215,0.273666,1.000000,-0.019434,2.000000,3.936771,2.137646,1
0.467044,0.809012,0.436062,1.089008,0.922348,2.000000,1.116041,1.000000,1.907844,2.788356,1
0.102895,0.793153,0.587579,0.233969,0.205832,3.000000,3.001759,3.000000,3.052966,3.799952,1
0.747079,0.815892,0.622911,0.613034,0.429313,4.000000,2.035719,2.000000,0.193603,3.168293,0
0.167249,0.033760,0.511357,0.698996,0.293474,4.000000,1.955204,3.000000,-0.162654,-0.091931,1
0.179904,0.322681,0.790896,0.267666,0.072640,2.000000,2.051545,1.000000,1.909609,-0.044750,0
0.009633,0.688292,0.716803,0.354333,0.567469,2.000000,1.080756,4.000000,-0.048493,2.959446,0
0.283614,0.212175,0.217463,0.640661,0.716266,0.000000,4.042723,3.000000,3.107440,2.171236,0
0.813394,0.198150,0.049660,0.366370,0.046792,2.000000,3.042461,0.000000,-0.070211,3.139002,0
0.171140,0.326875,0.382858,0.400402,0.285037,4.000000,-0.158043,3.000000,1.964988,0.806463,0
0.841643,0.402811,0.895830,0.813095,0.039120,0.000000,0.128336,3.000000,0.085853,3.079698,0
0.723254,0.274674,0.753692,0.581537,0.556450,2.000000,3.115129,4.000000,0.149927,3.098046,0
0.298444,0.983967,0.493337,0.485241,0.910472,2.000000,3.848966,0.000000,-0.108685,0.893861,0
0.047834,0.010396,0.105136,0.261610,0.687599,3.000000,1.093647,1.000000,-0.105066,1.057286,1
0.724108,0.812282,0.816148,0.678497,0.004941,0.000000,1.951271,0.000000,0.089079,-0.131681,0
0.947145,0.075042,0.329329,0.421706,0.812486,2.000000,1.045671,1.000000,3.962051,3.080379,0
0.119901,0.319333,0.148001,0.459536,0.850154,3.000000,2.987662,0.000000,3.972183,3.944646,0
0.240523,0.477927,0.490104,0.488410,0.772644,3.000000,1.014695,0.000000,1.916835,2.031978,0
0.711381,0.353010,0.835542,0.297060,0.647134,1.000000,-0.055109,0.000000,2.974123,0.079024,0
0.212475,0.670499,0.468150,0.256921,0.487646,2.000000,1.001440,4.000000,4.065186,4.001234,0
0.858459,0.760488,0.311825,0.559290,0.153999,4.000000,0.184250,1.000000,1.052699,2.060550,1
0.385576,0.452432,0.620478,0.154185,0.400205,0.000000,2.013353,3.000000,1.093385,2.122800,0
0.951495,0.577242,0.102064,0.378270,0.107173,0.000000,0.836929,0.000000,2.857544,0.910288,1
0.266757,0.476240,0.530885,0.370638,0.118326,4.000000,-0.059039,2.000000,3.028086,0.996197,1
0.150620,0.502190,0.507927,-0.021684,0.272589,0.000000,-0.160039,3.000000,3.053272,0.852099,0
0.294006,0.402692,0.594049,0.598330,0.493616,3.000000,0.131651,0.000000,0.915699,0.139114,1
0.219580,0.053138,0.035688,0.298005,0.065847,0.000000,2.159446,1.000000,4.027673,2.834913,0
0.391908,0.101304,0.733924,1.001322,0.268267,1.000000,0.914390,1.000000,2.223171,1.878379,1
0.705853,0.287979,0.003107,0.044961,0.907782,4.000000,3.137684,2.000000,0.927395,1.216359,0
0.315112,0.069455,0.187344,1.051363,0.141834,0.000000,2.888737,3.000000,1.963341,0.000653,0
0.177515,0.263832,0.076977,0.777282,0.853090,4.000000,2.030140,3.000000,4.037794,0.152442,1
0.488307,0.247510,0.109386,0.863314,0.567267,2.000000,1.062410,4.000000,3.908278,1.047265,0
0.754992,0.775257,0.099992,0.746900,0.335677,3.000000,1.943150,4.000000,1.908082,3.196899,0
0.253537,0.458751,0.827749,0.177893,0.333739,4.000000,4.015140,3.000000,0.218077,1.968413,1
0.685784,0.728216,0.020727,1.080325,0.856266,1.000000,2.081189,3.000000,0.039563,0.940342,1
0.577584,0.695806,0.430721,0.182061,0.089274,3.000000,-0.081306,2.000000,3.712628,2.994953,0
0.987332,0.876093,0.174952,0.878275,0.348845,2.000000,2.932332,4.000000,3.074760,2.086052,0
0.309323,0.041100,0.520078,0.444113,0.612367,3.000000,3.117905,4.000000,1.896622,1.867850,0
0.110191,0.008335,0.927233,0.189473,0.680923,4.000000,2.067426,4.000000,3.997289,0.959903,0
0.303646,0.288260,0.799785,0.099469,0.040953,2.000000,4.156316,0.000000,0.080099,2.928303,0
0.305822,0.430323,0.660253,-0.042950,0.251433,2.000000,1.977463,4.000000,4.084360,1.051293,0
0.953685,0.713197,0.142644,0.678232,0.432051,0.000000,1.866590,1.000000,0.098876,2.924005,0
0.932935,0.248729,0.678500,0.389168,0.399114,0.000000,1.975667,2.000000,4.065557,1.970533,0
0.173302,0.435816,0.875932,0.679225,0.139176,1.000000,1.970311,1.000000,3.001913,4.036741,1
0.199523,0.304996,0.297334,0.813968,0.461154,1.000000,3.226841,3.000000,-0.009070,1.017965,0
0.526571,0.694133,0.503815,0.816805,0.357559,2.000000,2.953069,3.000000,3.215550,2.970556,0
0.461284,0.912558,0.026422,0.780198,0.088429,1.000000,4.028329,2.000000,1.004072,4.059260,0
0.512207,0.127275,0.543270,0.658483,0.293343,3.000000,1.241682,3.000000,0.281421,2.901861,0
0.807481,0.874911,0.460221,0.074616,0.054693,0.000000,1.878401,4.000000,0.002208,2.127746,1
0.565443,0.690593,0.864314,0.244972,0.584617,4.000000,-0.032275,1.000000,3.851928,0.863847,1
0.562049,0.967278,0.136403,0.764752,0.639668,1.000000,2.116394,2.000000,0.023580,2.856814,0
0.623664,0.200700,0.067142,0.196721,0.879899,4.000000,0.008422,1.000000,0.929590,-0.055566,0
0.473742,0.832726,0.443816,0.181054,0.121811,3.000000,3.013168,1.000000,0.950064,4.092497,1
0.260272,0.612760,0.439130,0.840664,0.123197,1.000000,0.026481,1.000000,0.987360,1.070192,0
0.170775,0.741665,0.546681,0.545351,0.290036,0.000000,4.149624,3.000000,1.846608,1.945166,1
0.391189,0.697653,0.107336,0.301060,0.424833,0.000000,2.098205,3.000000,0.116883,3.813283,1
0.389429,0.580538,0.034084,0.860291,0.657191,3.000000,-0.068341,2.000000,1.021077,2.984865,0
0.882424,0.458350,0.009120,0.260881,0.500638,4.000000,0.967452,2.000000,4.089216,3.009684,0
0.513045,0.174497,0.151403,0.746679,0.563148,3.000000,0.941266,2.000000,2.149449,3.105760,1
0.068210,0.839325,0.483745,0.876068,0.605842,1.000000,4.076915,4.000000,3.990494,2.000681,1
0.129422,0.324077,0.955195,0.264971,0.617475,3.000000,0.018595,0.000000,0.136423,1.206827,0
0.231704,0.665261,0.499434,0.828297,0.323659,1.000000,0.975691,0.000000,1.024465,3.027442,0
0.755814,0.420056,0.064370,0.498303,0.114474,0.000000,2.995121,2.000000,4.112291,-0.053508,1
0.923551,0.321159,0.698726,0.170189,0.988871,4.000000,4.087028,1.000000,1.041682,2.068805,0
