@RELATION RBF_Gradual_Moderate

@ATTRIBUTE 0 NUMERIC
@ATTRIBUTE 1 NUMERIC
@ATTRIBUTE 2 NUMERIC
@ATTRIBUTE 3 NUMERIC
@ATTRIBUTE 4 NUMERIC
@ATTRIBUTE 5 NUMERIC
@ATTRIBUTE 6 NUMERIC
@ATTRIBUTE 7 NUMERIC
@ATTRIBUTE 8 NUMERIC
@ATTRIBUTE 9 NUMERIC
@ATTRIBUTE class {0,1}

@DATA
1.347847,0.152066,0.897001,0.310655,0.930935,0.521154,0.298039,-0.088612,-0.206665,0.194035,1
0.626557,0.838503,0.506603,0.193933,0.373578,0.166960,0.952023,0.922233,0.913537,0.594836,1
0.580442,0.644949,0.692700,0.480344,0.387541,0.310925,0.819287,0.810857,0.087543,0.428764,1
0.968605,1.022141,0.452476,0.667699,-0.148922,0.358700,0.963673,-0.123245,0.894746,-0.015781,0
0.508742,0.715547,0.653279,0.443273,0.420714,0.248308,0.896092,0.745505,0.133094,0.391763,1
0.570439,-0.116824,-0.001656,0.604049,0.423526,0.896927,0.972092,0.259972,0.989396,0.372216,1
0.438336,0.127667,0.796985,0.271109,0.449043,1.079369,-0.111719,0.628970,0.317798,0.847447,1
0.605651,0.002603,0.368994,1.155476,0.930717,1.092638,-0.114402,1.008628,0.233848,0.346793,0
0.133727,0.344497,0.358181,0.903629,0.272104,0.917648,0.544443,0.975400,0.751754,0.839361,1
0.291334,0.387553,0.063295,0.037603,0.247032,0.341733,0.538174,-0.058504,0.677154,0.359185,0
0.252290,0.425089,0.434219,0.613573,-0.078593,1.129251,0.751567,0.733691,0.580183,0.843510,1
0.528215,0.388522,0.694131,0.346975,0.832796,0.301558,0.740414,0.212672,0.342026,0.071027,0
0.790194,0.163555,0.798152,0.149295,0.735244,0.774837,0.024846,0.129380,0.232066,0.509714,1
0.866111,0.574863,0.786897,0.267545,0.829061,0.516897,0.720034,0.293404,0.685855,0.605635,0
0.569810,0.980919,0.377829,0.496645,0.968403,0.728507,0.549930,0.199330,0.888554,0.583899,0
0.752038,0.635133,0.874934,0.498788,0.328535,0.454600,0.406049,0.537986,0.354210,0.305271,1
0.348443,1.125320,0.557597,1.199137,-0.026977,0.369107,0.767094,0.074253,0.481950,0.611309,0
0.731539,0.082109,0.171027,0.232786,0.768353,0.795423,0.898545,0.073126,0.501968,0.154687,0
0.751180,0.956637,0.256494,0.829430,0.553495,0.460973,0.460190,0.713205,0.276265,0.873607,0
0.606878,0.654297,0.891510,0.526491,0.781682,0.241819,0.589664,0.686054,-0.196776,0.697777,0
0.237181,-0.602085,1.480072,0.183772,0.612607,0.595723,-0.075876,0.889036,0.099835,0.521294,1
0.858420,0.515709,0.760044,0.233166,0.888402,0.094717,0.536033,0.192964,0.417018,0.429310,0
0.567203,0.447809,0.554688,0.405220,0.755743,0.344264,0.717351,0.298599,0.232820,0.115818,0
0.653630,0.048765,0.589353,0.775943,0.269599,0.468889,0.588521,-0.024185,0.854974,0.804013,0
0.468750,0.898081,0.316389,0.993455,0.078589,0.686897,0.699439,0.367491,0.676087,0.350063,0
0.560086,0.718807,0.698758,0.417026,0.450704,0.278285,0.867312,0.758444,0.162876,0.425736,1
0.859972,0.599455,0.745979,0.035474,0.217885,0.304455,0.048322,0.277834,0.104453,0.311143,1
0.754211,0.872390,1.032742,0.720972,0.835299,0.091748,0.877096,0.889304,0.384697,0.336528,0
0.236714,0.280404,0.001564,0.392229,0.976621,0.223634,0.901856,0.399206,0.502284,0.897693,1
0.894140,0.761448,0.795839,0.371866,0.285672,0.139668,0.032044,0.739438,0.688745,0.953459,0
0.563781,-0.099209,1.063983,0.824492,0.100930,0.360467,0.399094,0.520919,0.367598,0.766348,0
0.437232,0.544071,0.100609,0.195426,0.522800,0.529900,0.517444,0.125184,0.843233,0.595133,0
0.157933,0.325445,0.703900,0.015190,0.754146,-0.047364,0.452229,0.674158,0.562679,0.249309,1
0.121147,0.225009,0.337716,0.588224,0.230024,0.220310,0.070707,0.631231,0.228713,0.905451,1
0.734338,1.066146,0.830399,0.120116,0.529373,-0.040634,0.309728,0.307364,0.583510,0.611478,1
0.613585,1.293523,0.316782,0.320552,0.983162,-0.192026,-0.261643,0.105467,-0.036281,1.705422,0
0.550210,0.839860,0.693601,0.315741,0.600544,0.012603,0.200999,0.400973,0.434639,0.546625,1
0.901084,0.155930,0.332336,0.407173,0.411227,0.232960,0.791806,0.261967,0.964111,0.352369,0
0.893563,0.668077,0.502072,-0.002787,0.894532,0.537223,0.498498,0.427801,0.616142,0.526736,0
0.069731,0.971211,0.224389,0.049852,0.974456,0.036658,0.052128,0.228176,0.851795,0.628918,0
0.651668,0.617264,0.640044,0.025047,0.686907,0.646669,0.151150,0.473678,0.282925,0.934362,0
0.926062,0.953193,0.864404,0.656782,0.794503,0.561884,0.742612,0.478189,0.796359,0.402613,0
0.713249,0.224945,0.386079,0.643754,0.339907,0.317982,0.718114,0.035331,0.455372,1.038830,0
0.400031,1.016951,1.166137,-0.326925,0.133800,-0.154485,0.732403,-0.064359,0.046944,0.334741,1
0.830774,0.924565,0.826696,0.361905,0.034679,-0.062238,0.377335,0.726075,0.585029,0.384444,1
0.658005,0.703098,0.725029,0.294406,0.420414,0.297630,0.892257,0.814561,0.228990,0.340665,1
0.031673,-0.179751,0.935182,0.965046,0.152941,0.479513,0.375274,0.663700,0.813183,0.808752,0
0.553467,0.477403,0.504139,0.437330,0.728343,0.308745,0.677599,0.264111,0.272061,0.103607,0
0.049374,0.951560,0.224842,0.070705,0.962524,0.042771,0.027090,0.247873,0.840407,0.620726,0
0.486817,-0.428955,1.385694,0.387318,0.351434,0.275212,-0.484779,1.338983,0.321541,0.013457,1
0.280544,0.279288,-0.063495,0.984504,0.666880,0.948288,0.758557,0.321872,1.048279,0.466721,1
0.156461,0.914366,0.436222,0.944561,0.529847,0.045278,1.032278,0.777498,0.953229,0.923213,0
0.567512,0.393444,1.462695,0.713582,0.418029,0.551848,0.165248,0.168254,0.301839,0.698342,0
0.863393,0.544965,0.541027,0.895713,0.484121,0.579434,0.645078,-0.055527,1.187024,1.046773,0
0.173776,1.047158,0.794439,1.003388,0.348611,0.261090,0.850288,0.682077,0.540040,0.979314,0
0.879071,0.854690,0.322837,0.051326,0.881749,0.943114,0.090812,0.477128,0.075083,0.740307,0
0.691341,0.092125,0.792927,0.302240,0.193090,0.767612,0.933309,0.308369,0.477477,1.210815,1
0.622462,0.842864,0.505017,0.203624,0.374599,0.163354,0.959962,0.925516,0.922001,0.598528,1
0.659181,1.089117,0.586045,0.937630,0.944804,0.628053,0.849726,0.641902,0.843948,0.658419,0
0.615177,0.840877,0.517381,0.202707,0.381795,0.168329,0.960914,0.933446,0.912059,0.608442,1
0.710412,0.393666,0.819128,0.136638,0.651265,0.130552,0.630977,0.495311,0.159117,0.449024,1
0.415035,1.164067,1.213745,0.653779,0.412394,0.411625,0.717192,0.226490,0.344381,0.304256,0
0.341492,0.490314,0.737220,0.330681,0.310785,0.310919,0.027282,0.247579,0.316421,0.621223,0
0.949466,0.690674,0.192637,0.737534,0.277246,0.588438,0.761224,0.597201,0.981249,0.833523,1
0.157068,0.861270,0.482944,0.910288,0.459251,-0.032734,1.002098,0.875396,0.882870,0.938376,0
