@relation SEA_Abrupt_Chain_Noise

@attribute attr0 numeric
@attribute attr1 numeric
@attribute attr2 numeric
@attribute class {0,1}

@data
4.785887911816381,4.557285016191591,8.817009324799912,1
9.54276496160237,0.7648733354552687,2.099859573037492,1
5.590243457853749,9.694899183587944,6.239127226517853,1
9.620597319574356,3.0018107757245107,6.314656157495985,1
3.792960102722725,3.801747795924197,9.615094625591112,0
8.501802499865446,7.257211057763432,7.477523042739776,1
6.479788151978859,6.965298885817251,2.7906675641733147,1
9.9803313925489,6.4538013356400725,6.215551669921902,1
6.076239339646108,5.829680504385581,3.8008016473981296,1
7.012284559115937,8.021800281026776,9.422300600713662,1
9.229739106801372,1.4957189943781373,3.478296623360521,1
1.9214595481348309,3.0909331568968224,7.197126167246708,0
4.517494536090601,2.896405243711887,2.887562410213512,0
5.764446878678603,4.991484736522381,7.172356508174962,1
6.706188602717157,5.668285855266494,2.2278962233774733,1
3.871854394882944,6.284797875041541,6.006848499890955,1
3.9462143478133016,3.813285548679366,2.82088494198013,0
6.449307518123942,0.7019162994732905,1.2770708166758429,0
3.241875686344129,0.0278256595886931,9.208442444161808,0
3.4781516107345203,5.869077402335634,4.597681003851796,1
4.925869541321668,3.8884595891719855,7.25499093569753,1
1.2479450404696169,2.3876707950683334,6.66179563382581,0
3.546359049657686,2.1110913429966,0.7553201731594428,0
1.4065268618116933,7.224255839383342,9.476070816634737,1
6.8648777375898895,3.102248749590849,2.3487952412635424,1
9.130480506542929,2.8453869137577694,2.471788436182093,1
1.5252943083269377,6.0065344800776055,5.684771735691054,0
0.6901658380536302,5.106716679884152,3.5567257090021407,0
8.18903459832369,3.628928148374658,2.485665704774461,1
6.912158945650987,6.664821068084178,7.349671822733224,1
6.455192323903932,0.8126079191889745,4.317418834317774,0
1.851966467162096,7.778130262214884,7.5883978415565085,1
5.998039079904775,7.25017872596708,5.0257565584619845,1
5.614400639810272,7.019381507856909,0.5755312569949012,1
8.988877879017142,1.1591480926740876,2.8631425540707323,1
3.155883228160575,4.424196829619664,8.293298071162237,0
7.176803665747241,7.819301709438972,4.6905617655799405,1
0.3639530363913612,3.182796463692197,4.129244097478672,0
0.497742908574349,3.3134267213313087,3.56454243607908,0
0.6537715089073126,8.338711587477237,7.669180075286728,1
2.3482325522642555,5.680534660854436,8.445619601092675,1
5.87767715628593,4.8505029131672215,3.1184422654210406,1
2.654010348501068,0.535245001305196,5.031475137005357,0
8.04756710590653,0.6122794114932106,2.8222637375513058,1
6.0826576205913,4.1896185041349,6.945025761282525,1
0.5876353597999995,8.148461811536846,4.534817173497423,1
3.646215207710513,3.0811964130228127,2.236684934210369,0
3.790179969426722,5.957282670662785,3.736576214105265,1
1.6386162807672169,9.670746626701272,4.527015014425556,1
0.8485083546803951,5.092763892743564,5.837872275231727,0
9.258836391701864,2.463861969103597,2.996341140942731,1
7.76214221420139,7.429118421434857,6.018011040770982,1
8.32446614674193,2.677677975669125,5.005869498057477,1
9.924164341743564,7.131695549247656,2.8292692407977835,1
9.124024543665154,6.172580072434891,2.2918436403420985,1
5.693210876189258,9.236281988656682,5.643998774460294,1
5.815862497551894,5.771250089618543,5.459188515428849,1
9.994102483190906,8.15188874767252,2.2756069006623694,1
6.934983694788976,8.718034970721499,9.873772796551336,1
3.78298371481216,9.061635097625324,9.172893910828424,1
5.062624031279992,7.079832039973892,3.1000683773071835,1
