@RELATION RBF_Gradual_Severe

@ATTRIBUTE 0 NUMERIC
@ATTRIBUTE 1 NUMERIC
@ATTRIBUTE 2 NUMERIC
@ATTRIBUTE 3 NUMERIC
@ATTRIBUTE 4 NUMERIC
@ATTRIBUTE 5 NUMERIC
@ATTRIBUTE 6 NUMERIC
@ATTRIBUTE 7 NUMERIC
@ATTRIBUTE 8 NUMERIC
@ATTRIBUTE 9 NUMERIC
@ATTRIBUTE class {0,1}

@DATA
0.626660,0.846537,0.510408,0.194664,0.376238,0.160473,0.955410,0.925250,0.920535,0.596013,1
0.566538,0.268714,0.730953,0.366094,0.335209,0.377930,0.697850,0.073190,0.406881,0.813168,1
0.626155,0.844362,0.509551,0.203362,0.368486,0.161217,0.949900,0.928213,0.916607,0.603049,1
0.467779,0.376412,0.652440,0.810527,0.738670,0.828629,0.946294,1.006775,0.555730,0.893875,0
0.812228,0.481740,0.741941,-0.036311,0.240356,0.348691,0.174558,0.188552,0.179422,0.242891,1
-0.133703,-0.158984,0.200968,0.260611,0.395867,0.311460,-0.093682,-0.477509,0.353122,0.174335,1
0.706706,0.988817,0.292413,0.811377,0.564059,0.481313,0.419882,0.707853,0.248778,0.858349,0
0.128716,0.736610,0.352890,1.072268,0.560727,0.738677,-0.014586,1.051153,0.571234,0.779031,1
0.929193,0.139673,0.237326,0.286599,0.480398,0.299814,0.942484,0.225273,0.932363,0.380893,0
0.751331,0.898136,0.516563,0.358574,0.761600,0.070077,0.202124,0.555360,0.419343,0.842098,1
0.991253,0.366605,0.042915,0.704590,-0.004502,0.341290,0.882389,1.267947,0.713885,0.641192,1
0.729304,1.201185,0.591636,1.218925,1.033857,0.629898,0.525551,0.303573,1.076414,0.841827,0
0.876546,0.163033,0.270166,0.312536,0.467957,0.333896,0.885430,0.301084,0.972658,0.428816,0
0.672094,0.801564,0.762751,0.284310,0.527646,0.297995,0.782843,0.828506,0.172699,0.505805,1
0.226457,0.476187,0.091161,0.495325,-0.174118,1.038397,0.343378,0.741455,0.849063,0.839976,1
0.478158,0.651343,0.145285,0.798040,0.116333,0.974148,0.543341,0.695740,0.668691,0.579421,1
