@relation RBF_Gradual_Severe

@attribute attr0 numeric
@attribute attr1 numeric
@attribute attr2 numeric
@attribute attr3 numeric
@attribute attr4 numeric
@attribute attr5 numeric
@attribute attr6 numeric
@attribute attr7 numeric
@attribute attr8 numeric
@attribute attr9 numeric
@attribute class {0,1}

@data
0.4466972928644113,0.5494789170549756,0.6992156693381119,-0.1988501447391145,1.1704736332092849,0.0796417321633799,0.0772427430996725,0.1924851880160444,0.3554956972435801,0.2730913489627388,1
0.6754011494690013,0.7006006428057496,0.6839157678163197,0.0700032778539007,0.6297703805333665,0.5347245529181689,0.2447135876067661,0.4598494272177687,0.2746660516479163,0.9207071653522548,0
-0.3778636516441484,-0.0271588246399903,0.1316343592875486,0.6350978907790569,0.7417989556381916,0.2536261168762543,0.1845512335086717,0.6203086043126657,0.3173069719791813,0.531395499712472,1
1.0193775648754906,0.5543394897051688,0.2512377549650769,0.0825083714898513,0.3544943774202487,0.245901437381201,0.8176353661979555,0.6037591217282781,0.4755203034579652,0.7409334917506831,1
0.6710546652143605,0.2097278303788984,0.1159726698548007,0.9533665449469608,0.5924917139622874,0.4599268593761965,0.7871265716291744,0.7941059012095946,0.1713514721755615,0.1078899112607489,1
1.122316082229727,-0.614261408092691,0.8452243656292197,0.455921531089574,-0.1528237962653276,0.6193209034355204,0.6062997565817574,0.4934519103285476,0.2626876184491131,0.6547450127278471,1
0.8074480727156491,0.0289344064864805,0.7540930951505753,0.629139691518357,0.1269331321331241,0.8158732966196338,0.8789012269741263,0.119718992375866,0.089024311546308,0.5305699795339142,0
0.4732841849405249,0.1218644808181912,0.6013349400694235,0.7784609898518143,0.2317925792173413,0.6144782855649161,0.7336623839953633,0.0208277229947278,0.8381857956651966,0.941648268794345,0
0.5455760612780578,0.2929783826205365,0.8908894911864417,0.4511625756430469,0.2787982213717404,0.4341854492223521,0.7942516701227882,0.1947341405616992,0.2913302396642379,1.049452581217548,1
0.8980117074961269,0.0924525638841059,0.3264902250611632,0.3976149659436179,0.3868275240514743,0.3127841124004727,0.8233322905661321,0.3453294167586768,0.9774347363319124,0.4686005175777888,0
0.626382255200521,0.8418571561733413,0.5089148598912981,0.1992956673959311,0.3744961771045927,0.162032987162888,0.9547748363157228,0.9226380807907656,0.918782030043347,0.5986290344964164,1
0.8088448452664417,0.2982219825164443,0.0739457009777996,0.3408001266164828,0.3024072401590786,0.1702095430470114,0.899216724009319,0.9566976590630468,0.3193806656436568,0.6894167900686271,1
0.9493510314497208,0.8704588275304235,0.3677462513567791,0.0724691303534548,0.9061166975047228,0.9157080347706296,0.0912969076379502,0.4466182151917613,0.0701935178450959,0.859289814369941,0
0.6619658758685775,0.9352970258495444,0.3370740928240207,0.9469626961277602,0.3892407017721785,0.6801592370016711,0.8901510477602109,0.4172954185509352,0.7457270473540005,0.1794629787638157,0
1.0971773888945358,0.7485374818187831,0.4880990338946089,-0.0014301020937827,0.8234144434498712,0.4308542228089545,0.5452022013458993,0.3093985831817976,0.5833524859152814,0.5050180761501929,0
0.7625976793329805,0.3808250758859123,0.3360875980444484,-0.2006470306859132,0.6374361516613687,0.2567330096181067,0.9234747593870998,0.1741458823921195,0.7659652670090904,0.5241595225044495,0
0.612034924079686,0.7671833525364281,0.8047247591781699,0.5742995901520506,0.5945711568159997,0.2282096562076824,0.5183634339078097,0.574804201643325,-0.0275497786168868,0.8503402604377759,0
0.4493892162917012,0.6110856016358396,0.3001892995060409,0.6924666271716629,-0.0672657993452423,0.876024649378428,0.5171890666432194,0.6585841766102052,0.7636566114992285,0.7016484132001226,1
0.9170595213365608,0.6176293228219258,0.6606828031348118,0.1314676432986045,0.8986219054427934,0.5053410566321005,0.6664414689297202,0.3296783029397583,0.7053964850217438,0.5528826808075961,0
0.7139853787038001,-0.0615110035884825,0.3556663066725243,0.2088312306368491,0.6315207565676584,0.6974002951740795,0.9817509445132354,0.1656426558697444,0.3479702949823674,-0.0472325352616569,0
0.6722841968758402,0.9014458339252388,0.6129841374485357,0.3078465090180894,0.5449168719852027,0.0033335218537062,0.2863959112322492,0.4334329262858445,0.5810489599336619,0.6559634712471234,1
0.9254007618719065,0.6190994503880306,0.6672162767454622,0.1302175986756824,0.8995961992310456,0.5139439788618794,0.6640081709622276,0.318677989746396,0.6956874818156122,0.5502922383688544,0
1.237151293042088,0.5628836922279483,0.6840517518349218,0.507299692825413,0.4267830571928454,0.8617950103272176,0.4103181875188925,0.4639194667772136,-0.2735969901451748,0.5322919181195618,0
0.4358914045488332,1.2904825881559616,0.5483135151392751,1.2526472806325843,1.132233251724215,0.2116438364115859,0.5414443492553902,0.3839064305094681,0.7542499142042127,0.8635230431092147,0
0.7058532156957961,0.8898097058677761,0.6031080220257612,0.2764859728854341,0.5404509571362722,-0.0090287806946011,0.3150307270672437,0.4259441343279654,0.583144125587656,0.6673239200642522,1
