@relation WAVEFORM_Stationary

@attribute attr0 numeric
@attribute attr1 numeric
@attribute attr2 numeric
@attribute attr3 numeric
@attribute attr4 numeric
@attribute attr5 numeric
@attribute attr6 numeric
@attribute attr7 numeric
@attribute attr8 numeric
@attribute attr9 numeric
@attribute attr10 numeric
@attribute attr11 numeric
@attribute attr12 numeric
@attribute attr13 numeric
@attribute attr14 numeric
@attribute attr15 numeric
@attribute attr16 numeric
@attribute attr17 numeric
@attribute attr18 numeric
@attribute attr19 numeric
@attribute attr20 numeric
@attribute class {0,1,2}

@data
-1.9164733672060008,-0.8472822403993439,-1.7855967170036626,1.1038231291166969,-2.21179933777936,2.574866760453169,2.580830427448759,3.461153703105756,2.830785384292393,4.190615226725359,4.888327492610675,4.908176108052459,3.473709049738302,3.462040542587768,1.8008621668872449,1.4752580857377808,-0.0442599013030637,1.2712392303767268,-0.988340718485894,-0.9594656356684024,0.8442085215786591,1
0.2068979271192851,-0.3509177946491446,-0.1678414121426189,0.0297886348653022,0.6424179190187872,0.66305249614119,-0.2614008902529684,-0.910347549317014,-0.5942791248466524,1.894080992174112,1.6395965186005197,2.4164529232912844,4.323278872643274,3.668579252200135,5.306378636499056,3.5792392489597837,3.2772689367051395,3.3400862722338647,1.5668848165588862,-0.0965826908482313,1.43998605174251,2
2.7102168076999007,0.6435607798975351,-0.2516349622596567,0.2186631151729378,0.4302602159726969,-1.0441009254473022,1.9089202589187704,1.2302267835119274,2.401772519256899,3.558877450701197,4.704853925776967,4.398376796741366,3.109857986183375,2.695383447966836,5.188210884720509,2.4599925516852843,-0.5509227643748531,0.9128581722348568,-2.29879839647207,2.1364432172283814,-0.0065812708771038,2
1.0040742608508195,1.7190607615103792,0.3221542343595915,1.27713035424111,3.886989469069545,2.308388997067921,5.679160520249107,4.493945670767968,2.821849117049538,3.15684671773394,3.4719954890431888,-0.9561307125042964,1.3024913647320058,0.4317507921660788,0.9839275068688724,0.4994941878534991,2.0072473645681983,1.2429201913615051,0.67901490248365,2.700035753671183,-0.7292026441407201,0
-1.7902467009927503,1.2516766913875883,1.899671087712068,1.8036721282199235,-0.0504529663393555,4.192840031054152,5.7776456683592095,4.143012444040083,-1.0867009191988917,3.2061206753243665,4.159878917234514,2.3554555263292043,0.5266636025114866,0.3264340542583204,3.027228402208819,3.424297311586089,1.7597868434882449,0.3884449837970563,0.0472478062086182,-0.2315975663438568,0.6124598410215443,0
0.6597164928043495,0.0312710365306596,0.1428552505612959,0.3734028109744296,-0.7298603723355179,0.6911783393349917,1.4559712606511166,2.309099807736307,-1.240940421244311,0.4563610446113612,2.5507564223569226,1.549762089552399,3.753528599146633,4.672589424426388,3.831782981591609,6.508076358228762,4.992455084905374,2.732359587880913,0.8745533075556577,1.3808235625563414,-0.4728617601770027,0
0.1087076042116198,1.9204747383997272,0.8425815384227717,1.5205360435122408,3.4320426765869514,4.14231674403031,3.174703348317983,3.508519926785468,1.4077228877935974,1.186319216155009,3.583257891368576,2.1068774465605213,1.5349222395547424,1.0939347848864434,0.4025067557329895,-0.2099982494752652,2.4061261958542444,0.6985428179848103,-2.4248431522674707,-0.442222508845867,-0.8199407861939205,0
0.9467514379322172,-0.5736678299667087,0.9655186463920192,0.9175120431261852,0.0653540556155305,2.0349691709609803,3.787644795522858,1.8283284348194413,2.660139237582801,2.476942854600692,2.7540039392234466,1.5383270741679187,2.1774097199597358,3.0947557740000704,3.873504761049623,1.655750279781338,0.6907900482109586,0.6177667805139799,1.707343870526489,0.2665555657794215,-0.1040120380071266,0
0.2374094816819549,1.1889191552677532,0.0671457057459472,1.608505063308053,1.269865009068485,3.2427422675875905,4.259610712700715,5.383296270671375,3.6124063253265017,5.4714420007888425,3.5505450002681407,3.1912282143478907,2.292836033650909,2.4732950532058373,1.2324896146769988,1.4789220380918753,0.363815583552724,-0.5350093692335061,-0.0909230409234036,0.650319385534066,-1.2652031452117638,1
-1.2617495289921312,3.009455509234382,0.962742570190289,1.1433639147124286,1.421290154884546,1.822986348256431,3.4331564088094337,1.9339865834454315,1.548420844033367,2.040499391765245,3.0267132395905483,2.683463543358455,4.3259221215383326,3.2392936225021294,2.7745486079269184,1.7935478955688977,1.3641714658022803,2.017784979343337,2.251009965315469,0.3519610174366714,-2.462040457505673,0
0.2323244783025993,1.3023796774284602,0.6943652919035239,-1.0025236365650734,-0.4101155965756552,0.9860034592452894,0.9910388788265454,2.5841325989038197,1.824641368736429,4.312279226701051,4.938228073895129,4.085918074135293,2.846259599836902,4.977551026339779,3.4526351924256686,2.845564119620912,0.9914364422169524,1.080128764555183,-1.5180112549962754,-1.0119185040427603,0.5863085868753726,2
0.3227872714395747,0.5579990847850488,-1.5378903703253657,-0.1239222624209356,-0.7100644831017597,2.011756902077072,1.32060821900923,2.3798653011925066,3.539586192448128,4.528264966765732,5.428267809916673,3.679537424284712,3.282276308866142,2.541014464798213,2.702461168221633,0.175451563976421,-0.4430305567403326,-2.646308120312899,-1.8976342971999849,0.4930436065274435,0.8793783383518492,1
-1.7435769106735994,2.0640358579577938,2.508179367412151,-0.381585518006668,2.1524498354549557,1.970576946599664,1.7716397980713472,2.5596642126571343,2.232956057405583,2.0419162511480664,3.282840865485326,1.9949679236535445,3.701447523393707,3.335039467719609,4.0121346446572055,1.838842072716915,0.2531385239873227,1.9329812375912887,0.5195235577395694,0.7793645403448025,-0.97174552144725,0
0.1992341999910141,1.1423225810920503,2.6993849636327862,3.525846251763124,2.2929182848393315,5.96334721007959,7.091281239380399,4.33676916150145,3.73947683203604,2.0485488048492817,2.059736313157584,1.2536353185577622,0.9322709218429598,1.272247640287168,-1.1153820400124337,-1.1852590836793753,-0.4801268545584231,0.0774423649694486,1.069754918794403,1.2677776538050405,-1.0910188107572485,1
0.2513961582254744,1.1442482381187615,-0.9381242067105668,1.1001692799193576,2.8643421923382038,4.66996822509752,3.6828721010142416,5.5030149261416055,2.902779302496615,2.005933816576715,2.174132438709635,1.7191096640283283,2.930485852674891,2.7303317268045912,2.42664937467292,1.6897915859258612,-1.3195164581685297,3.0240192890207904,-0.4429753974298518,2.540997903205798,-1.1365865082114113,0
0.2032848202943191,-1.0313534624639051,0.8116290013437407,1.3920976986605156,2.310826265221079,0.451009282065279,-1.385010613516203,1.5370180663124746,-0.5276275608470415,0.46205190198023,2.2595468833379506,3.3776891022941977,1.4903687924055289,4.2000327467952925,5.367753416857864,3.888208099158704,4.5878168472924825,2.8198102559921416,3.3101216907188435,1.2397353736049146,1.0228903216811684,2
-0.582572412315072,0.138610726013613,2.3351407901568857,-1.245693979456993,-0.8021218119972051,-0.9011211843756852,4.272003516508352,2.6301069718866543,3.4949566653118733,6.776058837111735,4.7957100227827,4.642410531103155,4.433806845371512,4.718632764926011,0.4548425246755516,1.056475472565072,0.6376341613226274,-0.7978409828516121,2.251218300340171,0.2220677916421065,-0.3710410020866608,1
0.5558716045503729,1.77000123715466,2.2192684103390934,-0.3731683285482048,2.9513851102950266,3.36702558315734,2.5280049405712024,1.9689819604051093,2.1704932908824324,2.6734811588393823,2.9545010319158487,1.5125596900539493,1.7751277628409203,1.915197708190577,0.2109346027102701,1.4539568837382122,0.8831894225701897,1.959393637618361,1.916532410373846,0.1145467801352282,0.5308140310222441,0
-0.7184242962987928,-0.9240993020225636,0.4805178762904729,-0.2681089426763122,0.3955904077424692,-0.4235506230469288,0.9343912041812168,0.7409301308530307,0.1508499642938507,0.4161822854491709,2.885911124535168,2.6838949666225096,1.7446771902731917,5.027252859906182,6.057222662173505,4.908807048024739,4.149001669176279,2.149103590644864,1.0889618657249338,-1.1244251609114682,3.1736446378209098,0
0.4465728095233816,1.1303002424797717,1.4409279396043533,2.424860810760975,0.541230251431426,1.825392726709716,3.5254003037500983,3.992534725223381,3.8044820421398193,3.856218399953233,2.6870932728683194,2.79962377812746,0.6957900396430723,1.32766828490804,1.3949642348802602,0.7114267001185672,0.2897920806476612,1.8962667835600917,0.0431455944816555,-0.5421509111449068,-0.8403878260646614,1
