@relation SEA_Abrupt_Simple

@attribute attr0 numeric
@attribute attr1 numeric
@attribute attr2 numeric
@attribute class {0,1}

@data
1.6851736062829226,3.4684845299774905,0.8966977372739282,0
2.966237228763855,3.1727206190519173,6.319825420273498,0
6.367639892356234,6.968914693860867,0.0771636967792654,1
5.520534233620445,4.485294465366604,6.406616827795803,1
5.43846464012078,1.829118784452096,9.2494444092817,0
5.301766695484684,8.807797182758494,2.6464973123692106,1
4.079523544917306,2.268122846786711,2.519195866423355,0
7.841327863713946,4.7919826306055455,1.8855252583940885,1
2.0263262186855027,4.908470062421436,1.2621362732357757,0
8.574435010833962,6.655030152608001,2.834041424482515,1
5.224731947003783,3.952353240728996,2.7994011500951754,1
5.70310647384389,3.6454268768144815,2.5033075555403785,1
3.5092266507113665,5.622248681887826,8.711779332192238,1
3.0613973423577323,2.0498532855833043,5.949937879044431,0
4.529368748979884,4.117045519591556,8.654750703014471,1
8.58522810886213,9.788500195377932,5.5593247370574765,1
7.445895854055201,5.514954025846777,4.8242974141061845,1
3.778192529424731,6.2768953453154674,8.12115826111494,1
7.133596705195791,7.423095760707779,1.680012258775443,1
3.670343784206685,9.33641577319234,1.7975356508758722,1
9.195188135148587,2.2563086093253224,2.108448588271272,1
9.388252079017844,7.831455681050368,2.681297749655612,1
5.005425675577992,5.431254429365524,5.130588632066676,1
5.90593263697159,4.957978409206064,2.610821499714264,1
9.960564308942574,3.217794288494783,9.761635265852588,1
6.499059886975893,5.861463648638695,9.907469534287568,1
4.556233696476395,0.7732477307884189,9.18624136968224,0
8.650716468927246,6.675438769431658,0.9747104721857868,1
6.862999906991149,8.058989475347852,7.734814710484287,1
1.5977549979229244,8.93693786370217,3.2175855656452934,1
9.543361206837476,3.279024968353567,4.311930439262605,1
3.7085265464235406,5.091719236723869,1.387470769681829,1
6.498476808250636,5.525305340455312,9.803127133405637,1
1.359512931619926,4.092263016929543,3.5981383302670524,0
5.151921101260286,3.926709864826457,8.613304150904774,1
6.039606255610623,0.1857582664576829,6.560350689573627,0
2.1230325487678736,9.351704015098123,2.957894698480552,1
5.349462164083308,7.835779213348317,2.066627175915362,1
2.0629126476561743,0.2668974505959576,9.602299067409882,0
5.180118038071216,2.4156205465327107,7.189504987227884,0
5.66603185594977,9.214468645052108,3.829265270708096,1
6.502579699210247,1.4445626136923606,7.816959737314234,0
4.660968092914223,2.0168817429092623,9.876152697604835,0
3.2040596647493413,5.167191671694825,2.6937046035345533,1
0.7741617424227054,7.787842361398388,9.454528955048028,1
0.5677890502513061,1.0968789428771564,1.5236799403357493,0
8.858627041649886,4.876803767146004,4.647988527291113,1
9.752398318473173,7.805078601439124,8.194308718557325,1
5.822485214138786,6.9457969016809,5.172553080183425,1
9.434839780872032,0.7307195694482804,8.967975168510282,1
9.074406094902477,0.7905299485977857,5.754406588283024,1
9.689716029112322,1.4840922865248396,2.500747673426962,1
6.323102247577714,0.1954526464712735,4.768225476770689,0
5.502821567077069,4.201651916457227,1.7255021186421116,1
7.333893527909515,2.624258832927826,0.3010244113501836,1
6.262027891245577,9.193255064865708,1.400347147285913,1
5.068639159197299,3.267928343966968,1.1445459873248776,1
0.4797819530571579,1.7466526167720708,9.520992618097768,0
2.009764603464972,9.66138494497056,8.544630164932034,1
9.420240390547097,4.417371133031902,8.148044565941392,1
2.116492187106168,9.307456716322948,0.5989617257616819,1
2.78757849485942,3.158923657998144,2.267837346384089,0
5.745780477428294,4.132090831675378,5.442514981380367,1
8.391262095998384,4.203725241401966,7.287100257401629,1
2.473760648961041,9.034556825327112,7.000790483235222,1
2.8268605053246554,3.938332733774105,5.380943052042268,0
7.6523584240129106,4.522128434891936,3.473021767146581,1
7.990291150756374,7.250231613187498,0.8723320694916425,1
6.282989388337771,2.9125514316961096,8.204133944555744,1
2.8696565251154995,2.285809566908552,3.668307560539192,0
6.768470529022194,6.936589664768746,1.9381168061519627,1
6.426639654338334,8.829052665739344,3.1015151603351923,1
1.479219246312431,0.1133156070352059,3.778061740084777,0
4.667168913567959,2.418170750920906,4.921207314212123,0
1.5820380400744771,4.682149172928817,9.975280324804364,0
4.709139519457901,4.24937335227355,6.125333274886176,1
2.860153747327137,7.696623792580459,5.945185067706164,1
0.8553312735239793,5.494457024628519,8.162898611945689,0
0.1949095618945928,5.7672479620240535,6.866088748828942,0
4.743017399644522,0.9143140726319998,3.0205956262796096,0
3.438344970446924,8.687571261100949,0.4228469499248111,1
4.631186827297643,9.359738811303044,7.272782583812351,1
8.030315933909725,5.848076573831992,1.8118014486069545,1
2.3077407869566637,6.856503770454092,3.0676482541869534,1
8.754786690525478,1.8747791488273524,6.641822633250856,1
1.6910910968725912,2.6987943073422302,5.7764634031711175,0
7.714646886896375,8.912332636623034,3.1847340450257544,1
7.678037427207033,8.384758880897214,7.992486248041165,1
3.4872128001814096,5.710506157631063,4.392757006441647,1
1.1922909279801883,3.9755130802951135,9.404726815049004,0
3.063282293055105,6.954321941359042,7.024675911072663,1
3.915855622772952,3.1492339815883232,6.610949450471656,0
1.5454667686497447,9.327028519387794,1.4092642059985272,1
4.213727372082766,5.405568758335264,7.337706007066419,1
5.3863002250849865,1.7910164035436338,9.594505412500643,0
2.990136397264578,7.295792272194099,5.849797524574504,1
8.105329794316937,3.941098337689173,2.6895035256124498,1
3.7033950963561537,4.043821124936569,0.350247278525474,0
1.1907035777852626,2.5655940389722542,6.027489062414508,0
0.0305616066960667,3.182856998669148,9.72656767829625,0
6.1481809256174,7.961977443316599,0.3130488867422032,1
0.7305029558838005,4.191348557351717,9.31160830309259,0
5.681921792697457,6.989186982108807,1.998467692054754,1
9.607514118282552,7.913439149636191,4.2570055972444845,1
9.958125269963318,6.896667448697482,4.339960601853175,1
1.967466031381917,1.4512952306990343,0.574885132357914,0
5.935209070665874,7.384424275881227,2.6662204899673227,1
8.959104028387731,3.606024296071425,3.5639939784580257,1
8.878593004193858,9.356265503755036,5.346318982739042,1
7.252960529852874,2.7332452441188035,4.18967613124559,1
4.989700172140516,4.730688991614347,8.245111023939092,1
8.486446123087195,0.8817502385387932,7.4677031590412,1
1.1759343617647533,4.786568028434126,7.987218199055547,0
7.77352149910964,6.657041526554305,0.6679858192375587,1
9.963545602600762,2.460574020564584,5.095718276085607,1
3.288810662900313,7.559825863284165,5.322957383331292,1
1.5981390071164123,4.666559024774494,1.5627027858524156,0
9.66165875861638,7.658791470030925,9.725614051730908,1
4.226987255995837,8.702795324175721,3.450939601015948,1
9.779755050408577,1.5114158053084836,8.319913538182082,1
0.9281636550557804,3.5618640254174947,4.775687420530895,0
4.200322033792746,0.3951341624826765,1.1017208436066483,0
2.2821165595851656,6.049647215793196,3.397552238987489,1
2.396946789708486,6.371616298291882,5.9116360015184455,1
0.2517850164734514,8.708302594296121,0.4813080579357198,1
1.355355321310815,0.7084324481675752,8.02948702578204,0
1.014322734883274,3.7398703048017863,5.425385406575558,0
8.589460768680851,1.2400094634850778,6.382664079260917,1
1.5333624589856742,4.882791081330675,4.406648888610507,0
5.973660896514331,9.610031956385042,1.4318503807674388,1
4.189648822471889,0.2719024315978757,6.317705838450225,0
0.1494105068032591,3.563466197368337,7.34478983265239,0
