@RELATION SEA_Abrupt_Simple

@ATTRIBUTE 0 NUMERIC
@ATTRIBUTE 1 NUMERIC
@ATTRIBUTE 2 NUMERIC
@ATTRIBUTE class {0,1}

@DATA
3.614824,4.420372,6.580242,1
3.197440,7.358810,9.609779,1
0.548859,0.637764,4.481959,0
8.422350,6.410911,2.547665,1
4.314949,7.135777,9.481335,1
5.484528,4.067747,1.323487,1
1.927917,8.849287,4.773017,1
6.465359,7.500169,0.734314,1
3.351809,9.739569,0.658325,1
9.771900,9.410850,1.546616,1
0.837161,6.560809,1.750787,1
4.741302,8.906313,3.192223,1
9.750584,5.425794,7.538643,1
1.000001,0.582714,1.040659,0
7.141824,4.947198,5.089109,1
8.243845,3.667722,9.906567,1
8.047455,0.492157,8.345953,1
9.577487,0.227764,4.227530,1
8.413432,4.440368,1.359248,1
8.703333,7.458362,9.459162,1
7.077975,7.733917,5.782965,1
1.371143,0.039247,9.661603,0
7.152573,1.630980,5.788128,1
1.222272,6.003150,4.988611,1
5.684722,5.241967,3.603693,1
5.022896,0.149533,2.252794,0
5.405891,9.688560,5.124420,1
7.305608,6.089377,2.977858,1
0.574516,7.579192,8.391974,1
8.362003,7.726754,3.999470,1
3.501430,3.255686,9.913636,0
3.738882,7.825112,6.580041,1
3.456412,0.901464,3.419525,0
7.040415,8.834024,5.100906,1
5.223568,6.571309,6.636993,1
9.794009,4.501896,0.018927,1
3.382174,3.756201,4.148008,1
3.048515,9.300557,5.401656,1
8.038428,9.618770,6.694927,1
8.111829,9.515608,1.848905,1
7.799128,2.259254,6.276251,1
8.953733,2.686212,7.336791,1
6.989771,8.281362,8.517446,1
2.569423,3.651002,8.911150,0
8.096422,9.418352,2.525961,1
7.000442,0.338396,1.989898,1
6.666047,6.696022,5.528750,1
1.073171,4.407654,5.458811,0
5.215557,0.574799,4.560146,0
5.297151,8.195231,4.534274,1
3.931419,9.917230,8.932367,1
9.315502,2.779487,5.225156,1
6.863647,2.921044,0.643375,1
4.232055,1.318252,8.438370,0
2.650841,8.321581,6.631227,1
3.867142,5.651842,7.693177,1
1.524190,2.343325,6.015697,0
7.716450,3.873332,0.013498,1
4.592403,0.031273,9.361973,0
1.969716,8.344913,9.776731,1
8.423365,3.270905,2.094365,1
1.395693,1.457544,2.769507,0
6.652082,3.667075,9.400969,1
0.938536,4.390969,1.313250,0
6.241402,6.944061,7.698280,1
