@RELATION RANDOMTREE_Abrupt_Simple

@ATTRIBUTE x_num_0 NUMERIC
@ATTRIBUTE x_num_1 NUMERIC
@ATTRIBUTE x_num_2 NUMERIC
@ATTRIBUTE x_num_3 NUMERIC
@ATTRIBUTE x_num_4 NUMERIC
@ATTRIBUTE x_cat_0 NUMERIC
@ATTRIBUTE x_cat_1 NUMERIC
@ATTRIBUTE x_cat_2 NUMERIC
@ATTRIBUTE x_cat_3 NUMERIC
@ATTRIBUTE x_cat_4 NUMERIC
@ATTRIBUTE class {0,1}

@DATA
0.769582,0.816065,0.170627,0.029043,0.270853,1.000000,0.000000,1.000000,4.000000,2.000000,1
0.458453,0.946548,0.799555,0.809499,0.797163,0.000000,0.000000,3.000000,1.000000,1.000000,0
0.661917,0.132403,0.052119,0.373300,0.439347,3.000000,2.000000,4.000000,3.000000,0.000000,0
0.831697,0.476287,0.636062,0.495192,0.824840,3.000000,0.000000,4.000000,4.000000,1.000000,0
0.925659,0.050046,0.359761,0.541624,0.536823,3.000000,1.000000,3.000000,1.000000,2.000000,0
0.505789,0.931134,0.179879,0.316658,0.040103,4.000000,2.000000,3.000000,3.000000,4.000000,1
0.281747,0.254722,0.507133,0.739498,0.947154,3.000000,1.000000,1.000000,3.000000,4.000000,0
0.769421,0.076309,0.186307,0.129991,0.085953,0.000000,0.000000,4.000000,3.000000,4.000000,0
0.041964,0.696889,0.982520,0.552799,0.807342,4.000000,0.000000,0.000000,3.000000,0.000000,0
0.862954,0.484731,0.693586,0.797938,0.932532,4.000000,1.000000,2.000000,0.000000,4.000000,0
0.971624,0.617251,0.694445,0.178203,0.318339,0.000000,3.000000,0.000000,1.000000,1.000000,0
0.142105,0.492230,0.387810,0.254527,0.220312,3.000000,1.000000,1.000000,0.000000,2.000000,1
0.857155,0.149654,0.112987,0.176148,0.679127,2.000000,4.000000,3.000000,1.000000,1.000000,0
0.740038,0.001508,0.539578,0.195502,0.976162,2.000000,2.000000,3.000000,0.000000,2.000000,0
0.502203,0.518565,0.508575,0.580111,0.330594,2.000000,3.000000,0.000000,1.000000,0.000000,1
0.860181,0.613850,0.377523,0.507487,0.349361,4.000000,2.000000,1.000000,3.000000,3.000000,0
0.257379,0.701991,0.181659,0.427139,0.657933,1.000000,4.000000,2.000000,3.000000,1.000000,1
0.268007,0.452351,0.498008,0.318907,0.170496,2.000000,4.000000,1.000000,0.000000,3.000000,0
0.080553,0.399367,0.542737,0.141760,0.604586,0.000000,2.000000,4.000000,1.000000,1.000000,0
0.592529,0.117026,0.322580,0.864685,0.928937,3.000000,1.000000,0.000000,1.000000,4.000000,0
0.317746,0.757451,0.701131,0.402223,0.435892,3.000000,1.000000,3.000000,1.000000,4.000000,1
0.722720,0.664080,0.953955,0.042745,0.376983,2.000000,2.000000,4.000000,4.000000,0.000000,1
0.646307,0.551225,0.097096,0.204763,0.106969,4.000000,0.000000,0.000000,2.000000,4.000000,0
0.534433,0.850991,0.704372,0.157034,0.818922,0.000000,1.000000,1.000000,0.000000,1.000000,0
0.782111,0.372113,0.296073,0.662746,0.883436,2.000000,4.000000,1.000000,3.000000,4.000000,0
0.417156,0.499504,0.401463,0.893629,0.103981,4.000000,0.000000,4.000000,2.000000,2.000000,0
0.556272,0.058488,0.309304,0.305595,0.133565,0.000000,0.000000,3.000000,1.000000,4.000000,1
0.928069,0.915566,0.497828,0.638281,0.480442,2.000000,4.000000,2.000000,3.000000,3.000000,0
0.281769,0.870216,0.748934,0.775071,0.118752,3.000000,1.000000,1.000000,2.000000,1.000000,1
0.111793,0.140909,0.930162,0.808663,0.179046,1.000000,1.000000,0.000000,2.000000,0.000000,1
0.045472,0.163095,0.252936,0.216958,0.972580,2.000000,3.000000,4.000000,4.000000,0.000000,0
0.090048,0.862701,0.446514,0.825382,0.406251,4.000000,4.000000,4.000000,2.000000,4.000000,1
0.690655,0.096535,0.160884,0.698309,0.110894,4.000000,0.000000,0.000000,1.000000,3.000000,0
0.422248,0.020937,0.688189,0.168092,0.002131,0.000000,2.000000,1.000000,1.000000,4.000000,1
0.336661,0.543972,0.188552,0.096361,0.321765,0.000000,2.000000,1.000000,2.000000,1.000000,0
0.886296,0.899144,0.549833,0.001911,0.355278,1.000000,3.000000,4.000000,1.000000,4.000000,0
0.767306,0.062448,0.451102,0.533982,0.432196,3.000000,3.000000,1.000000,1.000000,1.000000,0
0.843836,0.992943,0.206809,0.872081,0.609414,3.000000,1.000000,1.000000,3.000000,3.000000,1
0.900128,0.083302,0.336222,0.114045,0.631106,4.000000,3.000000,1.000000,3.000000,3.000000,0
0.104755,0.434053,0.304703,0.776971,0.000820,0.000000,1.000000,1.000000,4.000000,1.000000,0
0.201125,0.225609,0.608774,0.099149,0.540564,4.000000,1.000000,2.000000,1.000000,3.000000,0
0.737173,0.728323,0.063301,0.476871,0.708247,0.000000,3.000000,3.000000,3.000000,3.000000,0
0.094972,0.043449,0.755518,0.723352,0.825522,1.000000,0.000000,4.000000,4.000000,0.000000,1
0.856301,0.813219,0.247362,0.075060,0.127436,4.000000,3.000000,3.000000,0.000000,3.000000,0
0.918221,0.694794,0.352343,0.593421,0.579555,4.000000,1.000000,4.000000,2.000000,2.000000,1
0.660741,0.178195,0.675557,0.990676,0.821909,1.000000,3.000000,3.000000,2.000000,3.000000,1
0.533867,0.763719,0.611636,0.353902,0.829433,1.000000,2.000000,3.000000,1.000000,2.000000,0
0.616743,0.593177,0.891109,0.162508,0.326150,4.000000,2.000000,3.000000,0.000000,3.000000,0
0.738174,0.886594,0.579332,0.607830,0.445052,3.000000,1.000000,4.000000,3.000000,3.000000,1
0.590266,0.997016,0.062929,0.437873,0.618736,3.000000,0.000000,4.000000,0.000000,4.000000,0
0.781847,0.457284,0.686002,0.498031,0.559150,4.000000,4.000000,2.000000,3.000000,2.000000,0
0.075268,0.509059,0.802728,0.801983,0.846980,0.000000,3.000000,3.000000,1.000000,2.000000,0
0.838896,0.518988,0.629914,0.206258,0.733076,4.000000,4.000000,0.000000,3.000000,2.000000,0
0.776406,0.533704,0.265221,0.316037,0.792335,1.000000,4.000000,3.000000,0.000000,2.000000,1
0.964853,0.118268,0.887630,0.031399,0.398472,3.000000,0.000000,3.000000,3.000000,2.000000,0
0.552877,0.901732,0.018078,0.544364,0.270560,2.000000,2.000000,4.000000,0.000000,1.000000,0
0.000545,0.877260,0.573134,0.189954,0.665725,0.000000,2.000000,3.000000,2.000000,4.000000,0
0.551065,0.618854,0.736893,0.261911,0.854610,0.000000,4.000000,2.000000,3.000000,1.000000,0
0.014569,0.925454,0.447078,0.370558,0.012725,0.000000,1.000000,0.000000,2.000000,3.000000,0
0.759772,0.403297,0.592174,0.869439,0.596440,1.000000,0.000000,2.000000,3.000000,2.000000,0
0.097091,0.261059,0.565333,0.825468,0.978748,2.000000,3.000000,3.000000,4.000000,0.000000,1
0.502654,0.479852,0.721013,0.019506,0.118315,3.000000,1.000000,3.000000,0.000000,0.000000,0
0.112999,0.750120,0.427727,0.888556,0.122875,1.000000,2.000000,2.000000,2.000000,2.000000,1
0.131527,0.595306,0.043266,0.483948,0.665265,3.000000,4.000000,3.000000,2.000000,1.000000,0
0.300883,0.038619,0.141763,0.778119,0.116829,2.000000,4.000000,4.000000,3.000000,3.000000,0
0.136927,0.932439,0.768118,0.184237,0.855108,0.000000,4.000000,0.000000,2.000000,1.000000,0
0.215455,0.635202,0.659907,0.439577,0.029400,3.000000,2.000000,3.000000,3.000000,2.000000,1
0.541184,0.684734,0.325680,0.597288,0.600782,2.000000,1.000000,0.000000,1.000000,4.000000,1
0.225224,0.006107,0.830437,0.969449,0.287470,2.000000,1.000000,0.000000,1.000000,4.000000,0
0.056357,0.741022,0.394386,0.658412,0.946505,0.000000,3.000000,1.000000,1.000000,3.000000,0
0.494653,0.425599,0.270700,0.642538,0.731506,4.000000,2.000000,4.000000,2.000000,2.000000,0
0.554144,0.170969,0.584456,0.305274,0.681268,2.000000,1.000000,2.000000,0.000000,3.000000,0
0.115656,0.502357,0.489254,0.614948,0.448627,0.000000,2.000000,0.000000,4.000000,0.000000,1
0.363273,0.599286,0.258326,0.454108,0.269245,1.000000,2.000000,1.000000,2.000000,1.000000,0
0.297563,0.873845,0.731800,0.853175,0.295797,3.000000,0.000000,2.000000,4.000000,2.000000,1
0.702328,0.979982,0.459462,0.259957,0.847405,4.000000,1.000000,0.000000,2.000000,1.000000,0
0.488330,0.534316,0.222246,0.124812,0.217773,0.000000,0.000000,1.000000,1.000000,4.000000,1
0.918444,0.980403,0.427124,0.037435,0.474434,4.000000,1.000000,4.000000,0.000000,2.000000,1
0.794404,0.479919,0.475218,0.009643,0.827210,3.000000,1.000000,2.000000,0.000000,2.000000,1
0.181539,0.445170,0.305730,0.326715,0.660894,2.000000,1.000000,3.000000,4.000000,0.000000,1
0.101527,0.564525,0.107380,0.424856,0.478366,2.000000,2.000000,3.000000,3.000000,0.000000,0
0.735221,0.442693,0.378900,0.162585,0.809072,4.000000,0.000000,2.000000,1.000000,1.000000,0
0.813633,0.136552,0.604601,0.256953,0.376071,3.000000,2.000000,2.000000,0.000000,4.000000,0
0.587542,0.585837,0.028993,0.036931,0.048224,4.000000,4.000000,2.000000,3.000000,1.000000,0
0.577439,0.531292,0.233953,0.931124,0.708870,1.000000,0.000000,0.000000,4.000000,4.000000,0
0.409599,0.522067,0.904602,0.170201,0.294809,2.000000,4.000000,4.000000,2.000000,4.000000,0
0.751083,0.900944,0.669992,0.724197,0.582839,3.000000,1.000000,4.000000,2.000000,3.000000,1
0.328593,0.709979,0.348529,0.519899,0.945448,0.000000,4.000000,0.000000,1.000000,1.000000,0
0.071457,0.745192,0.462761,0.538813,0.660333,0.000000,1.000000,2.000000,4.000000,4.000000,0
0.187531,0.608436,0.859879,0.898714,0.462122,2.000000,4.000000,4.000000,2.000000,2.000000,1
0.925441,0.810885,0.789908,0.794805,0.206111,3.000000,1.000000,4.000000,3.000000,4.000000,1
0.104811,0.182225,0.217638,0.029685,0.528163,2.000000,3.000000,4.000000,0.000000,0.000000,1
0.578122,0.609755,0.985840,0.834292,0.079786,2.000000,4.000000,0.000000,0.000000,4.000000,0
0.656691,0.866466,0.843710,0.572859,0.845923,0.000000,3.000000,3.000000,4.000000,0.000000,1
0.370407,0.147807,0.861443,0.924612,0.585201,1.000000,2.000000,0.000000,2.000000,4.000000,1
0.538461,0.020668,0.721912,0.961185,0.011889,2.000000,1.000000,1.000000,3.000000,0.000000,0
0.746129,0.121538,0.575673,0.787265,0.079820,1.000000,4.000000,1.000000,4.000000,3.000000,0
0.307374,0.646318,0.315149,0.121263,0.723507,0.000000,4.000000,0.000000,4.000000,2.000000,1
0.826352,0.797601,0.855585,0.717179,0.042716,2.000000,0.000000,1.000000,2.000000,1.000000,1
0.714634,0.206584,0.069679,0.343251,0.697160,4.000000,3.000000,1.000000,3.000000,3.000000,0
0.139861,0.439871,0.217033,0.348679,0.720624,3.000000,4.000000,1.000000,1.000000,2.000000,0
0.241994,0.618682,0.704315,0.626631,0.544553,3.000000,0.000000,2.000000,2.000000,3.000000,1
0.665659,0.085948,0.334312,0.385834,0.375574,4.000000,3.000000,4.000000,1.000000,2.000000,1
0.346717,0.877221,0.101262,0.290177,0.392887,4.000000,0.000000,1.000000,4.000000,1.000000,1
0.471537,0.181711,0.028173,0.158408,0.594501,3.000000,3.000000,0.000000,2.000000,1.000000,0
0.294985,0.521240,0.377711,0.254887,0.068688,3.000000,0.000000,0.000000,0.000000,4.000000,0
0.999176,0.461827,0.948790,0.634606,0.204738,4.000000,2.000000,3.000000,2.000000,0.000000,1
0.975313,0.963335,0.037473,0.669279,0.546863,1.000000,3.000000,1.000000,0.000000,2.000000,1
0.142710,0.419698,0.422221,0.933627,0.509110,0.000000,2.000000,2.000000,2.000000,3.000000,1
0.116059,0.754978,0.229917,0.316989,0.211415,0.000000,4.000000,3.000000,4.000000,0.000000,1
0.418389,0.402132,0.695173,0.860564,0.659276,4.000000,0.000000,4.000000,1.000000,1.000000,1
0.505656,0.763531,0.278220,0.613666,0.454345,2.000000,2.000000,2.000000,0.000000,1.000000,0
0.831158,0.766919,0.537638,0.892757,0.135785,3.000000,0.000000,3.000000,2.000000,1.000000,1
0.021273,0.967835,0.806044,0.959856,0.985119,0.000000,3.000000,2.000000,0.000000,1.000000,0
0.305067,0.208265,0.503877,0.522717,0.065006,3.000000,1.000000,4.000000,3.000000,3.000000,1
0.651900,0.359144,0.511969,0.732298,0.214449,2.000000,3.000000,3.000000,0.000000,2.000000,1
0.094293,0.717460,0.605043,0.622689,0.112717,2.000000,1.000000,4.000000,3.000000,0.000000,1
0.186290,0.127716,0.133240,0.264507,0.166859,0.000000,2.000000,0.000000,1.000000,1.000000,0
0.894439,0.611213,0.724161,0.356099,0.461825,0.000000,2.000000,2.000000,0.000000,0.000000,0
0.056597,0.690141,0.689467,0.838866,0.272111,4.000000,1.000000,1.000000,2.000000,2.000000,1
0.997831,0.240198,0.550838,0.075283,0.621384,4.000000,2.000000,0.000000,1.000000,1.000000,0
0.750653,0.543986,0.465616,0.587382,0.735379,3.000000,1.000000,3.000000,2.000000,4.000000,1
0.406874,0.183332,0.373194,0.991856,0.841982,1.000000,1.000000,2.000000,0.000000,2.000000,1
0.832382,0.693897,0.673449,0.172391,0.099679,4.000000,4.000000,0.000000,0.000000,1.000000,1
0.305479,0.525840,0.099217,0.381482,0.050261,0.000000,1.000000,4.000000,3.000000,3.000000,1
0.694459,0.169835,0.934250,0.151446,0.035148,4.000000,2.000000,1.000000,3.000000,3.000000,0
0.721442,0.070078,0.360391,0.409270,0.543701,0.000000,0.000000,2.000000,3.000000,3.000000,0
