@RELATION RANDOMTREE_Abrupt_Simple

@ATTRIBUTE x_num_0 NUMERIC
@ATTRIBUTE x_num_1 NUMERIC
@ATTRIBUTE x_num_2 NUMERIC
@ATTRIBUTE x_num_3 NUMERIC
@ATTRIBUTE x_num_4 NUMERIC
@ATTRIBUTE x_cat_0 NUMERIC
@ATTRIBUTE x_cat_1 NUMERIC
@ATTRIBUTE x_cat_2 NUMERIC
@ATTRIBUTE x_cat_3 NUMERIC
@ATTRIBUTE x_cat_4 NUMERIC
@ATTRIBUTE class {0,1}

@DATA
0.507328,0.892411,0.607307,0.933655,0.278824,4.000000,2.000000,1.000000,1.000000,3.000000,0
0.352867,0.986759,0.230943,0.876088,0.894199,2.000000,0.000000,2.000000,2.000000,3.000000,1
0.814092,0.215384,0.656973,0.883814,0.054632,4.000000,2.000000,0.000000,4.000000,2.000000,0
0.889325,0.684484,0.100127,0.982568,0.514431,2.000000,0.000000,0.000000,2.000000,4.000000,1
0.583746,0.404138,0.610656,0.388466,0.032554,0.000000,4.000000,3.000000,2.000000,0.000000,0
0.379344,0.007325,0.112366,0.066887,0.558126,1.000000,3.000000,2.000000,3.000000,0.000000,0
0.177571,0.041800,0.958424,0.803703,0.468633,4.000000,0.000000,4.000000,3.000000,1.000000,1
0.971581,0.224439,0.222735,0.434076,0.615175,2.000000,0.000000,2.000000,2.000000,3.000000,0
0.872888,0.200980,0.850426,0.577107,0.068784,3.000000,4.000000,3.000000,1.000000,3.000000,1
0.100491,0.884169,0.493584,0.190292,0.163904,4.000000,4.000000,4.000000,2.000000,0.000000,0
0.314229,0.439929,0.383426,0.512984,0.949793,3.000000,4.000000,1.000000,0.000000,3.000000,1
0.238509,0.611662,0.117060,0.813227,0.254625,2.000000,0.000000,3.000000,1.000000,4.000000,0
0.688464,0.896550,0.018991,0.036252,0.755194,4.000000,0.000000,4.000000,0.000000,3.000000,0
0.532724,0.061898,0.643778,0.122186,0.992620,1.000000,2.000000,2.000000,3.000000,1.000000,0
0.295003,0.017408,0.462559,0.008472,0.067757,3.000000,2.000000,0.000000,2.000000,2.000000,1
0.371814,0.130589,0.269199,0.207683,0.070120,2.000000,0.000000,1.000000,2.000000,3.000000,1
0.799549,0.521228,0.195226,0.940064,0.550497,2.000000,2.000000,2.000000,4.000000,3.000000,0
0.227334,0.510351,0.702088,0.619152,0.785198,0.000000,4.000000,2.000000,3.000000,0.000000,0
0.003777,0.013109,0.150827,0.987422,0.443693,0.000000,4.000000,4.000000,2.000000,0.000000,1
0.109377,0.236317,0.526230,0.124771,0.373718,1.000000,3.000000,0.000000,0.000000,3.000000,1
0.984764,0.123738,0.749958,0.689930,0.294697,3.000000,0.000000,4.000000,1.000000,3.000000,1
0.688109,0.298183,0.721578,0.235085,0.820833,2.000000,2.000000,2.000000,3.000000,1.000000,0
0.936329,0.756315,0.054041,0.739586,0.662359,2.000000,0.000000,0.000000,4.000000,0.000000,1
0.938870,0.911412,0.056283,0.585904,0.546496,2.000000,3.000000,3.000000,3.000000,1.000000,1
0.955395,0.294021,0.373271,0.545644,0.481050,0.000000,0.000000,2.000000,0.000000,1.000000,0
0.077292,0.648875,0.318299,0.344487,0.114865,0.000000,3.000000,1.000000,0.000000,1.000000,1
0.566299,0.030853,0.064675,0.688313,0.138811,0.000000,4.000000,4.000000,1.000000,2.000000,0
0.024312,0.711338,0.460254,0.922676,0.126441,1.000000,3.000000,2.000000,2.000000,2.000000,0
0.026776,0.706165,0.590483,0.476371,0.652220,0.000000,2.000000,1.000000,0.000000,2.000000,1
0.445155,0.735135,0.296040,0.572643,0.977773,4.000000,2.000000,4.000000,3.000000,3.000000,0
0.319058,0.570563,0.760087,0.460540,0.669982,2.000000,1.000000,0.000000,1.000000,2.000000,1
0.486071,0.212452,0.711831,0.023840,0.468835,2.000000,3.000000,2.000000,4.000000,1.000000,1
0.760575,0.286106,0.601444,0.760736,0.287752,1.000000,1.000000,0.000000,2.000000,3.000000,0
0.580607,0.623613,0.351273,0.187557,0.164076,2.000000,1.000000,1.000000,1.000000,4.000000,1
0.600510,0.654887,0.508295,0.661925,0.280510,4.000000,3.000000,0.000000,0.000000,3.000000,0
0.853705,0.155057,0.676711,0.758659,0.247919,2.000000,1.000000,1.000000,3.000000,2.000000,1
0.076936,0.878641,0.987888,0.292331,0.411924,3.000000,3.000000,4.000000,2.000000,1.000000,1
0.981048,0.198665,0.160302,0.912966,0.920534,2.000000,4.000000,4.000000,4.000000,0.000000,0
0.150575,0.855478,0.603476,0.641996,0.649470,1.000000,3.000000,3.000000,3.000000,3.000000,0
0.551733,0.914107,0.425008,0.319726,0.461027,4.000000,1.000000,3.000000,1.000000,3.000000,0
0.697615,0.705922,0.021840,0.518876,0.391495,4.000000,0.000000,0.000000,1.000000,3.000000,0
0.013654,0.649487,0.583197,0.603738,0.826596,0.000000,4.000000,1.000000,4.000000,0.000000,1
0.570890,0.324703,0.255196,0.804377,0.139533,4.000000,0.000000,3.000000,3.000000,4.000000,0
0.749396,0.166508,0.256632,0.203938,0.661721,3.000000,2.000000,3.000000,0.000000,0.000000,1
0.178091,0.124283,0.025900,0.535740,0.269490,0.000000,1.000000,2.000000,0.000000,2.000000,1
0.281757,0.290230,0.993140,0.513557,0.384139,1.000000,0.000000,4.000000,3.000000,3.000000,1
0.215250,0.118088,0.530564,0.720960,0.083375,2.000000,2.000000,2.000000,1.000000,2.000000,1
0.487581,0.977208,0.777398,0.007422,0.255057,0.000000,1.000000,4.000000,2.000000,3.000000,1
0.836453,0.485624,0.989599,0.173500,0.838940,3.000000,1.000000,4.000000,4.000000,0.000000,1
0.048467,0.472491,0.118844,0.493796,0.236167,0.000000,4.000000,0.000000,4.000000,2.000000,1
0.218296,0.487361,0.134352,0.435465,0.585218,3.000000,2.000000,3.000000,0.000000,3.000000,1
0.781306,0.011619,0.979239,0.407471,0.048192,3.000000,4.000000,1.000000,0.000000,1.000000,1
0.665154,0.614160,0.562875,0.079894,0.981016,4.000000,1.000000,4.000000,4.000000,3.000000,0
0.707517,0.902371,0.695133,0.716779,0.357874,0.000000,4.000000,4.000000,2.000000,2.000000,0
0.200360,0.324824,0.258941,0.134933,0.392326,4.000000,3.000000,4.000000,1.000000,4.000000,0
0.661737,0.339497,0.458026,0.227441,0.541322,0.000000,2.000000,3.000000,2.000000,4.000000,1
0.728053,0.857379,0.002432,0.755267,0.358478,4.000000,0.000000,3.000000,4.000000,2.000000,0
0.233553,0.366702,0.705817,0.988272,0.772066,1.000000,4.000000,3.000000,2.000000,1.000000,0
0.976818,0.910565,0.153040,0.692635,0.340931,4.000000,1.000000,3.000000,0.000000,0.000000,0
0.880483,0.199788,0.172778,0.975512,0.043572,1.000000,3.000000,3.000000,3.000000,4.000000,0
0.855307,0.718420,0.373590,0.013410,0.501299,3.000000,0.000000,4.000000,0.000000,4.000000,0
0.744185,0.192984,0.432776,0.993563,0.945949,0.000000,3.000000,0.000000,0.000000,4.000000,0
0.589407,0.819422,0.818243,0.262258,0.334637,0.000000,0.000000,4.000000,2.000000,4.000000,1
0.497972,0.091891,0.846603,0.607398,0.020884,3.000000,4.000000,1.000000,4.000000,3.000000,0
0.903031,0.949809,0.358486,0.186170,0.818201,1.000000,0.000000,2.000000,0.000000,4.000000,1
0.716064,0.406427,0.494214,0.234813,0.528791,1.000000,4.000000,2.000000,3.000000,2.000000,1
0.069694,0.533999,0.108785,0.256818,0.983280,2.000000,0.000000,3.000000,2.000000,4.000000,0
