@relation AGRAWAL_Abrupt_Simple_Mild

@attribute attr0 numeric
@attribute attr1 numeric
@attribute attr2 numeric
@attribute attr3 numeric
@attribute attr4 numeric
@attribute attr5 numeric
@attribute attr6 numeric
@attribute attr7 numeric
@attribute attr8 numeric
@attribute class {0,1}

@data
111167.25771988704,0.0,46.0,1.0,1.0,5.0,193026.9586821513,16.0,47841.36834744873,1
115461.0715749501,0.0,66.0,0.0,12.0,8.0,0.0,22.0,117213.91729161462,0
98665.64744661398,0.0,64.0,0.0,2.0,3.0,426573.4060553111,26.0,37640.63062757722,0
114111.22748935764,0.0,27.0,3.0,13.0,7.0,101943.83814195605,26.0,47844.58362928601,0
61575.38809096923,66873.01584047629,26.0,1.0,19.0,5.0,364434.296574612,11.0,268440.85167684726,1
42214.18738264883,65384.0658667288,54.0,2.0,15.0,6.0,153653.95166225938,8.0,293980.30172580667,0
25425.718097064044,76190.91403479243,49.0,1.0,17.0,0.0,1004529.4037433012,5.0,244163.64051872105,0
107099.5522320764,0.0,64.0,4.0,19.0,6.0,173583.46495899378,17.0,10109.910488534324,0
104852.57844260898,0.0,23.0,2.0,3.0,1.0,655492.4321893097,8.0,384902.00071434927,0
97901.94546490489,0.0,33.0,1.0,8.0,4.0,450919.8849881102,17.0,60579.38003580576,1
138660.53188090064,0.0,59.0,0.0,18.0,4.0,345642.1666323197,19.0,140679.57980806762,0
60061.112722768805,56847.32408238265,50.0,3.0,7.0,3.0,529766.9779514481,19.0,83605.41774849639,0
116284.2022660606,0.0,56.0,3.0,7.0,3.0,429072.1452686949,17.0,299456.8880436108,1
60258.32621942354,15284.651876616124,49.0,4.0,13.0,6.0,226311.8708660465,5.0,345542.9268312961,0
121032.6943520453,0.0,66.0,3.0,12.0,5.0,173714.91764153662,5.0,95028.3355921832,0
131258.70124106848,0.0,69.0,4.0,18.0,0.0,407368.6257266036,7.0,383279.9405225355,0
90181.55915367058,0.0,52.0,1.0,19.0,6.0,143523.89146173318,7.0,222504.58350745076,1
116606.211443148,0.0,77.0,4.0,4.0,1.0,628942.8212775807,5.0,221779.71250161197,0
49338.83382631269,43923.43000592948,42.0,4.0,1.0,1.0,763160.382748625,13.0,208451.17516892785,0
39851.22014310696,80826.31683893868,80.0,0.0,6.0,2.0,330489.6063258297,23.0,69974.32127374598,1
55549.39613236072,20520.33872351775,71.0,2.0,3.0,6.0,221773.86561320428,16.0,105.76549868757112,1
75911.29681118272,0.0,35.0,4.0,19.0,0.0,1107823.8020985946,20.0,97238.81752343588,1
113648.03863254124,0.0,45.0,4.0,10.0,0.0,683250.3273661557,2.0,353333.27016446774,1
55448.62457299416,63768.39953374599,62.0,1.0,5.0,3.0,418664.51156226586,21.0,442958.3177503402,1
59682.2698351965,56785.6681248475,47.0,1.0,7.0,3.0,682873.0973553464,2.0,321833.1263876211,0
140282.44461873863,0.0,77.0,0.0,11.0,8.0,0.0,3.0,446804.48017075553,0
61914.21949400947,53674.91045467095,65.0,2.0,6.0,6.0,140704.0271237162,18.0,32505.141145421912,1
92896.49060730547,0.0,41.0,3.0,10.0,0.0,1132439.8377838435,7.0,240685.3468726449,1
121753.51939236357,0.0,70.0,1.0,6.0,4.0,387439.2355368452,29.0,11278.531792169144,0
40955.60640609475,45089.21142288386,63.0,3.0,16.0,7.0,89961.759886929,16.0,145973.79707783915,1
111962.51404567657,0.0,30.0,0.0,19.0,0.0,1146429.805076312,9.0,441562.6542904951,0
87742.00611293007,0.0,59.0,0.0,2.0,7.0,117945.64051900509,20.0,128400.95389919572,1
121725.9025001019,0.0,77.0,4.0,20.0,8.0,0.0,21.0,101592.7653692208,0
126126.15501634985,0.0,52.0,0.0,2.0,2.0,352346.29312161787,17.0,482587.0945898653,0
107769.29991669016,0.0,74.0,1.0,2.0,6.0,170542.03460612,23.0,79870.57802608405,0
123316.20765419422,0.0,49.0,1.0,12.0,0.0,590323.0455600746,27.0,438037.6930845961,1
61476.72075554731,52392.41293382516,75.0,2.0,7.0,0.0,888190.222509512,17.0,379474.5000865986,1
84040.51699907653,0.0,68.0,1.0,4.0,1.0,718729.275640522,20.0,197560.4149102661,0
64749.40138073265,25897.66102267927,73.0,3.0,8.0,3.0,721079.6778473703,12.0,396880.1769653518,1
47938.82507518248,28025.990611526213,52.0,0.0,11.0,7.0,56455.233474138586,2.0,279799.73196733784,0
133304.36994259898,0.0,71.0,1.0,19.0,7.0,62974.05758038239,17.0,387369.9385370789,0
112082.09893491294,0.0,76.0,2.0,6.0,5.0,393647.7439396288,22.0,225043.39050221923,0
120946.72664783896,0.0,65.0,0.0,4.0,1.0,648761.703402334,26.0,465649.713148776,0
66468.03343493928,47560.9911756017,68.0,3.0,20.0,8.0,0.0,25.0,227812.95065494397,1
88083.73966478079,0.0,40.0,1.0,9.0,8.0,0.0,28.0,465821.1453366362,1
42318.318849367206,46453.05878291206,46.0,2.0,5.0,1.0,758653.000843935,4.0,175006.0503832104,0
75147.57186052101,0.0,43.0,4.0,20.0,2.0,578852.2155749387,8.0,206162.9060178873,1
54284.68311608558,58295.50871683719,68.0,4.0,5.0,5.0,283701.8576715817,22.0,39965.38754442791,1
20934.62599749061,72667.64365600943,29.0,3.0,7.0,4.0,265506.3852061695,29.0,450491.7596233371,0
101834.41520062277,0.0,37.0,2.0,13.0,6.0,267898.4872125982,6.0,65263.59198165521,0
91523.6851815994,0.0,43.0,2.0,20.0,7.0,117432.695530217,15.0,127838.55451420778,1
101661.91342568024,0.0,28.0,1.0,2.0,5.0,295890.0226182865,18.0,361859.32162148674,0
136504.5600748575,0.0,76.0,3.0,8.0,2.0,305335.17931244336,20.0,460842.42259132094,0
110798.37755112811,0.0,30.0,2.0,5.0,7.0,105226.51062626444,3.0,52148.54650918455,0
35127.54693434457,66872.06451552344,68.0,1.0,3.0,1.0,738955.825473773,26.0,341075.5099320465,1
90298.7459060112,0.0,30.0,4.0,12.0,5.0,193355.27334222032,19.0,355739.17815482925,1
67638.52722117997,54737.653206214,50.0,1.0,19.0,7.0,137559.65694338916,30.0,296103.80275161413,0
76110.17491264702,0.0,26.0,2.0,2.0,2.0,332704.8202601642,13.0,95604.25421607116,1
47079.37066677676,25452.96410106185,29.0,4.0,10.0,0.0,1032852.3396056364,2.0,322910.3553685099,0
93724.19518731022,0.0,23.0,1.0,7.0,7.0,75968.78865523502,8.0,42257.00321450604,1
48199.10968430743,73375.14255599745,42.0,3.0,15.0,8.0,0.0,21.0,318410.10124761006,0
36614.68770897632,75688.74233012329,20.0,4.0,6.0,6.0,197767.37696380456,28.0,353921.62024025805,0
76602.694564236,0.0,25.0,2.0,14.0,2.0,603136.5097572748,23.0,125332.00877015476,1
119068.45623606328,0.0,75.0,3.0,17.0,3.0,500782.5484420424,20.0,490851.9506865722,0
59054.76777379564,43598.549584212335,34.0,3.0,17.0,5.0,205661.51547966688,17.0,228777.0203665269,1
123814.98055823626,0.0,65.0,0.0,13.0,3.0,296731.6330182236,14.0,334975.42070953164,0
86109.76464690475,0.0,56.0,3.0,16.0,7.0,132175.33046964445,6.0,121958.72095744086,1
60361.25803265991,83310.91354850435,38.0,0.0,1.0,3.0,632105.3865082746,20.0,259795.90968485188,1
41834.234483966175,52829.27721400555,76.0,3.0,18.0,5.0,217802.83783838135,20.0,320061.917763006,1
