@RELATION SEA_Gradual_Recurring

@ATTRIBUTE 0 NUMERIC
@ATTRIBUTE 1 NUMERIC
@ATTRIBUTE 2 NUMERIC
@ATTRIBUTE class {0,1}

@DATA
5.436907,5.291629,0.571537,1
5.183317,6.374180,7.670049,1
6.207950,9.852832,0.600527,1
9.083399,7.856808,4.623979,1
6.898461,6.656804,8.016227,1
0.159766,3.952889,6.880508,0
4.811033,8.292710,0.025377,1
9.353850,3.328079,4.293803,1
6.216840,8.035363,3.609417,1
2.946962,0.883049,5.459189,0
1.482958,9.091045,6.321575,1
1.062535,8.653759,5.666507,1
9.964736,6.081367,8.736887,1
9.938363,9.763508,1.311726,1
1.940160,3.069378,9.218405,0
0.995276,7.815077,0.360833,0
3.028816,0.673791,7.200479,0
2.928028,1.225993,7.222284,0
8.769703,7.610301,0.211789,1
3.472666,1.038564,8.549164,0
5.002150,4.233954,0.645481,0
3.365123,2.808938,2.118134,0
5.765471,8.590737,4.687169,1
2.734043,9.903063,0.618352,1
4.360610,5.799223,5.044465,1
4.044003,9.591924,9.695630,1
6.325109,2.068877,3.984898,0
4.698080,7.584218,2.062635,1
4.824364,8.499226,3.215246,1
0.264231,3.522807,7.801682,0
0.938704,6.928908,3.628593,0
9.482968,7.251433,6.472849,1
4.729045,8.845501,3.659046,1
1.617663,7.689922,4.540213,0
5.791582,5.074821,6.745267,1
0.336221,5.003052,5.020277,0
9.220796,2.652297,8.352686,1
9.755720,2.731501,3.616580,1
3.337317,2.307435,5.123393,0
0.480978,9.113970,2.501680,1
0.250363,6.553613,0.582031,0
1.247228,9.621389,2.240364,1
0.230771,6.959928,2.931121,0
8.684354,4.964668,6.855731,1
7.195768,8.637578,5.471618,1
2.447954,4.201693,7.858501,0
7.308053,4.110724,5.257470,1
8.164710,7.664130,9.998758,1
9.613988,8.842404,5.282516,1
6.108587,8.885452,8.309724,1
1.999383,4.095976,2.414471,0
2.911498,1.138050,0.155418,0
4.253757,8.108936,9.137529,1
0.060882,0.172228,8.064505,0
6.978267,8.120878,3.844486,1
2.354189,7.884176,4.534721,1
9.616232,4.479710,8.921937,1
2.940765,0.460144,5.133294,0
1.725622,6.627467,8.584444,0
1.787318,3.849043,4.680368,0
7.584074,2.588081,1.172473,1
9.607403,8.918908,8.342728,1
9.151803,6.693915,0.212532,1
4.231735,5.633229,0.275995,1
2.352203,3.620101,8.233044,0
6.419886,6.579540,3.809711,1
2.406762,4.231951,2.714198,0
9.841355,8.451991,0.920508,1
3.582563,2.810963,5.987497,0
6.266268,2.614978,1.059212,0
2.115255,8.819264,4.290045,1
9.240284,1.001034,1.086344,1
7.417501,3.191374,5.033438,1
6.595798,7.692288,1.393936,1
2.586583,1.281294,9.734709,0
4.754287,9.699762,4.067019,1
3.333383,0.801881,4.850058,0
8.176542,0.267552,4.866126,0
6.709093,9.961630,6.879483,1
9.730564,8.381342,8.469722,1
2.231855,4.836017,9.570558,0
0.689164,1.769670,3.200371,0
3.672782,0.161090,4.733794,0
9.734711,4.885752,7.515500,1
0.577217,2.272137,9.789353,0
0.290434,4.014923,1.235801,0
2.129415,9.749110,8.008028,1
3.089076,1.905051,4.833858,0
7.529030,3.312712,5.011366,1
4.470382,2.558800,3.738040,0
4.611928,2.407286,9.820106,0
