@RELATION SEA_Gradual_Recurring

@ATTRIBUTE 0 NUMERIC
@ATTRIBUTE 1 NUMERIC
@ATTRIBUTE 2 NUMERIC
@ATTRIBUTE class {0,1}

@DATA
8.554098,3.205603,4.002095,1
4.931789,0.873725,7.767362,0
8.094006,7.745879,9.356818,1
3.919973,8.741382,0.608054,1
3.114582,7.810117,7.744495,1
2.790383,3.935446,4.167447,0
6.800453,3.410281,1.615336,1
0.761587,0.336010,9.717760,0
1.683932,2.220155,4.818576,0
4.385259,2.128108,1.941361,0
7.083361,2.315352,7.885564,0
0.219969,4.725866,0.165894,0
4.945150,1.874473,4.961362,0
6.681084,9.610861,0.980895,1
2.318632,9.130516,9.767962,1
8.320177,3.004944,9.275159,1
6.807514,1.344426,0.289656,0
9.330756,1.397229,8.036444,1
8.734716,9.279870,2.299175,1
1.716305,9.165076,8.100072,1
6.192140,3.364512,6.240636,1
9.511169,5.834396,2.624848,1
7.428335,6.887222,1.116318,1
1.277504,5.230768,4.130526,0
5.849429,4.237290,4.270896,1
1.447360,9.257252,8.538621,1
7.138210,4.608177,7.778475,1
4.516804,2.307053,2.984999,0
5.647960,0.407898,9.139531,0
5.679172,3.809294,8.616185,0
7.111332,2.267068,8.154742,0
8.016899,1.342837,5.357623,0
7.559735,7.761678,0.953498,1
1.604154,7.098661,6.821217,1
4.006804,2.928413,0.415160,0
2.023685,8.494645,9.960706,1
6.130616,0.590533,2.094847,0
7.144901,5.261113,2.079250,1
0.928925,6.485008,1.752164,0
8.564927,5.017482,5.402738,1
9.962353,6.803004,0.898589,1
6.944266,4.513614,2.729439,1
4.981883,2.528153,6.836026,0
1.599051,0.617145,1.602049,0
4.090207,1.248435,2.911611,0
9.383496,1.297495,4.597730,1
3.218562,4.018519,9.194723,0
8.277505,9.452985,9.045991,1
3.802534,6.649427,9.201582,1
4.208823,6.833210,2.450634,1
9.067595,4.603617,3.452299,1
1.274240,8.488245,2.992895,1
6.939516,5.149374,2.509283,1
0.093150,7.155562,8.830843,0
3.476322,3.162709,7.298002,0
2.032925,8.232094,1.959379,1
1.149333,5.191390,2.711629,0
7.472000,8.074025,3.086675,1
1.329526,0.380277,4.419353,0
9.951502,5.856698,3.610034,1
0.638633,8.863681,5.240373,1
4.597896,6.413504,6.556951,1
0.343640,8.168684,8.833161,0
1.124480,2.956820,5.824421,0
3.595104,4.590052,4.797821,0
6.281644,6.461402,8.117943,1
6.194245,1.560281,9.536002,0
8.293693,6.188425,2.042611,1
9.997028,5.381173,3.602726,1
1.502593,4.067729,4.598368,0
6.214286,5.313107,7.363162,1
7.089259,2.274669,7.007354,0
3.718290,9.994811,8.539109,1
4.990218,0.623039,2.387098,0
5.318469,9.396424,8.731601,1
4.763142,5.306881,5.724542,1
7.804055,2.704166,5.875718,1
6.588349,0.597285,7.560731,0
3.836614,4.077713,5.862574,0
5.732324,4.245503,4.005229,1
3.002027,6.120807,9.027492,0
9.618348,0.568406,8.567346,1
0.859766,3.106265,6.870518,0
1.441352,2.189661,1.049903,0
3.057509,2.242644,6.183244,0
3.234180,4.986787,4.749290,0
2.870026,4.200050,4.336445,0
8.949587,0.661290,8.571013,1
5.868690,3.840838,7.849461,1
8.661709,5.611615,1.631621,1
8.563404,9.063792,5.823600,1
8.016916,8.131439,4.315151,1
0.832705,8.386944,9.174704,0
5.375815,1.081669,8.575799,0
0.551987,8.416730,3.483482,0
3.477459,5.739087,4.223237,0
1.255849,0.161827,3.091322,0
3.374587,5.795581,8.867863,0
3.352665,4.936502,3.370687,0
5.528528,8.504678,4.187511,1
