@RELATION SEA_Gradual_Recurring

@ATTRIBUTE 0 NUMERIC
@ATTRIBUTE 1 NUMERIC
@ATTRIBUTE 2 NUMERIC
@ATTRIBUTE class {0,1}

@DATA
6.587778,3.207555,1.823699,1
0.229145,0.960413,1.845673,0
4.076237,9.385541,3.018935,1
6.077493,4.451724,8.808383,1
6.418184,5.095270,5.807463,1
0.850866,4.300892,9.979750,0
3.573317,4.393738,3.920165,0
2.199397,4.573016,8.701578,0
9.946590,8.188238,9.225998,1
4.284983,7.369453,6.132412,1
7.108793,7.430881,3.603253,1
4.051328,0.841645,9.018583,0
8.362015,8.651058,6.234654,1
8.579178,3.044232,9.434764,1
9.484952,8.625892,1.231215,1
9.431282,3.195299,6.636200,1
0.269609,9.882148,2.979700,1
8.156727,3.699706,2.566931,1
7.766208,3.180041,3.350543,1
8.843610,2.056662,1.487029,1
9.356294,9.439913,6.040780,1
7.396037,6.035177,2.042366,1
0.315260,2.236236,1.008387,0
8.189824,6.831573,5.730581,1
4.744019,2.751703,2.641030,0
4.554907,8.352873,3.366205,1
4.702605,1.698946,4.268745,0
7.847464,9.554179,7.199471,1
7.152034,0.791252,3.192885,0
5.229700,4.200859,3.884187,1
8.211590,2.099503,0.908187,1
1.177070,4.550412,5.958779,0
2.683596,5.383734,2.384681,1
5.649306,2.280978,3.450698,0
3.990255,6.845872,6.397717,1
3.987528,2.022644,0.138821,0
2.719345,9.127120,2.201360,1
3.849967,6.053842,5.995893,1
9.923025,7.647454,7.823056,1
6.436207,6.819715,4.659464,1
4.153730,0.968062,3.045524,0
3.854051,5.667915,7.229159,1
7.312875,4.081342,9.951861,1
5.886197,9.334658,1.741112,1
9.807277,0.863894,1.650283,1
7.670291,6.310026,9.508127,1
7.371570,2.361827,6.229395,1
4.278903,2.170427,5.433992,0
4.642935,3.666538,3.738816,1
8.263339,9.718773,6.404103,1
3.318136,7.177914,7.572498,1
5.838768,9.887097,0.974674,1
1.910104,3.798773,0.914595,0
2.723826,7.885601,4.052227,1
5.595246,2.110698,1.899329,0
0.465811,7.812126,9.617399,1
3.649761,3.589299,2.533337,0
4.870321,3.756728,5.050127,1
6.504494,6.418283,9.435563,1
4.620001,1.845082,8.520137,0
2.034312,1.574207,1.954063,0
3.277528,4.422440,1.113551,0
8.682175,4.277343,7.154203,1
6.108758,7.849982,4.895046,1
5.969954,8.964256,5.120603,1
5.801165,3.348275,1.331917,1
2.180278,5.822725,2.150875,1
3.164299,5.011576,9.888773,1
5.124368,4.635076,7.106559,1
0.177341,7.972864,8.236480,1
2.398290,7.609045,1.157592,1
7.847585,9.682185,1.725083,1
9.590910,7.736062,9.002004,1
3.820390,6.256631,8.704252,1
8.761788,9.369764,1.115594,1
2.610152,3.562974,4.768138,0
4.372326,3.263283,4.983556,0
5.761906,0.814123,8.955012,0
6.094772,7.716786,0.616546,1
2.031566,5.375473,1.823118,0
3.996241,6.889276,9.467790,1
9.543590,0.454659,6.559828,1
5.752018,7.540177,1.356451,1
8.709809,2.577196,7.858963,1
0.077186,6.070030,1.750886,0
8.342657,2.279543,3.683459,1
8.452478,6.922193,3.919400,1
9.866729,2.470755,5.366495,1
8.022412,3.662310,3.434821,1
0.942543,3.808526,8.284438,0
8.401221,5.515516,5.784605,1
5.534982,3.801437,4.702154,1
5.902552,0.768042,2.284152,0
9.722487,7.773101,6.436589,1
4.017003,7.465887,5.637762,1
8.105491,0.390324,8.627708,1
0.534114,3.376166,0.032890,0
0.615842,1.966303,1.298595,0
6.894981,4.201829,6.571114,1
0.457622,8.377594,3.714282,1
4.595793,8.271214,0.618154,1
0.376057,1.649182,9.644261,0
1.942458,5.604400,5.593851,0
3.389450,0.664124,4.915535,0
7.265329,3.215605,0.212162,1
9.914170,1.990077,9.154670,1
5.663373,5.640043,4.041045,1
1.987713,5.121057,9.408973,0
8.245701,3.366413,0.514748,1
5.648318,1.731431,5.327952,0
1.910873,8.209545,8.238945,1
9.272270,2.148929,4.989242,1
6.573877,7.494566,6.334141,1
0.986921,6.757769,1.727169,0
7.388300,2.584678,5.204016,1
4.802831,4.465661,9.087423,1
2.872632,9.459200,6.213259,1
3.772506,0.074790,3.866819,0
7.540281,2.101154,3.697469,1
8.322039,1.010172,9.900614,1
5.480324,6.856942,8.419127,1
9.144983,9.482033,1.972036,1
4.231064,6.380612,1.555494,1
8.817115,5.243933,7.477114,1
3.765064,2.787135,2.996815,0
8.156343,9.294367,4.278920,1
3.527833,4.079620,2.731800,0
4.946154,6.272119,6.481508,1
5.206249,4.775908,5.026103,1
2.818723,4.039842,3.780016,0
2.060617,5.445662,8.392367,0
2.368099,9.919393,9.539753,1
3.193846,3.734442,7.553238,0
0.858500,5.703781,9.715709,0
6.562865,0.795366,8.379233,0
5.494539,1.834183,2.648229,0
3.051452,4.199931,5.113623,0
7.686837,1.215922,7.355687,1
7.274569,5.010411,2.569405,1
0.135919,4.279434,2.220230,0
0.388076,8.146784,2.834354,1
2.796877,5.325990,8.723638,1
3.331670,3.270002,2.921707,0
1.892902,2.429542,5.589144,0
4.808604,3.356126,0.915306,1
0.265797,3.497934,9.117177,0
7.749145,3.488840,4.322536,1
5.160991,9.238064,7.767257,1
2.069184,5.981227,9.395093,1
4.917928,1.817430,6.123359,0
5.606290,1.650067,7.738411,0
4.153434,6.025696,1.525166,1
9.928943,5.457130,3.897051,1
6.000270,7.639273,1.358555,1
1.167503,7.762014,3.990627,1
3.169607,0.557117,6.337285,0
4.694062,2.598030,1.213003,0
6.490463,4.313578,0.386648,1
2.595870,4.752904,0.057040,0
6.511978,0.809226,8.029106,0
1.514083,1.393756,5.582920,0
0.332997,7.640193,5.059743,0
4.172756,2.805223,9.389298,0
9.574815,7.322225,9.994334,1
5.481047,1.951734,4.376422,0
7.593791,0.225514,2.124718,0
7.784864,0.996773,4.953051,1
3.547819,0.883054,7.395665,0
3.358169,9.089480,3.561871,1
5.671499,1.386820,3.122637,0
6.263300,4.401231,6.030352,1
7.321409,9.785329,8.282249,1
4.811643,6.144013,0.497721,1
6.983153,2.117431,2.916197,1
0.495846,8.558180,6.395397,1
1.493981,4.128580,9.921297,0
8.003662,0.371742,8.141264,1
1.452392,4.551035,6.374187,0
1.556526,7.666315,0.275770,1
9.460700,8.582051,9.570142,1
7.812542,9.023129,1.989757,1
2.083711,9.420771,7.508250,1
1.526904,0.671566,9.672226,0
4.205947,3.726249,2.589619,0
4.342576,7.488239,2.271863,1
0.395597,8.806730,6.282865,1
1.551343,6.308645,8.348131,0
6.858806,7.558221,7.183799,1
