@RELATION AGRAWAL_Abrupt_Simple_Mild

@ATTRIBUTE salary NUMERIC
@ATTRIBUTE commission NUMERIC
@ATTRIBUTE age NUMERIC
@ATTRIBUTE elevel NUMERIC
@ATTRIBUTE car NUMERIC
@ATTRIBUTE zipcode NUMERIC
@ATTRIBUTE hvalue NUMERIC
@ATTRIBUTE hyears NUMERIC
@ATTRIBUTE loan NUMERIC
@ATTRIBUTE class {0,1}

@DATA
33508.530889,68101.201708,55.000000,3.000000,11.000000,7.000000,53246.188271,8.000000,476238.554284,0
122254.218131,0.000000,71.000000,4.000000,5.000000,6.000000,105542.113129,21.000000,265209.023310,0
32503.454588,39275.048425,71.000000,4.000000,10.000000,5.000000,381212.145499,13.000000,179552.917212,1
137997.556397,0.000000,50.000000,1.000000,16.000000,1.000000,466326.366891,2.000000,186107.570518,0
93731.947103,0.000000,49.000000,0.000000,17.000000,1.000000,572557.424820,13.000000,355723.702962,1
33901.274332,30532.011590,27.000000,2.000000,7.000000,1.000000,791292.557877,23.000000,6163.746390,0
56347.874146,35312.857844,69.000000,0.000000,6.000000,2.000000,872816.240590,17.000000,87795.629720,1
140843.338693,0.000000,54.000000,3.000000,8.000000,8.000000,0.000000,24.000000,440906.191778,0
105483.846964,0.000000,67.000000,0.000000,11.000000,6.000000,244508.827464,20.000000,484267.846639,0
70991.722024,32747.972311,41.000000,4.000000,12.000000,1.000000,491401.765550,15.000000,185468.031598,0
113050.058285,0.000000,61.000000,1.000000,17.000000,6.000000,150963.416077,30.000000,297427.225579,0
34141.751345,43152.209650,32.000000,0.000000,6.000000,0.000000,544779.917284,1.000000,220067.791536,0
84145.153359,0.000000,78.000000,1.000000,19.000000,6.000000,254927.230841,4.000000,363311.569830,0
121499.388891,0.000000,30.000000,4.000000,11.000000,0.000000,1154813.157137,23.000000,113342.200766,0
34669.726288,67675.080742,46.000000,4.000000,8.000000,4.000000,513741.273685,20.000000,281139.789228,0
96293.736358,0.000000,49.000000,4.000000,13.000000,5.000000,261364.003643,1.000000,258795.409061,1
47125.175278,38531.798230,52.000000,4.000000,6.000000,8.000000,0.000000,16.000000,404135.171516,0
147177.808751,0.000000,34.000000,1.000000,8.000000,6.000000,129548.533503,14.000000,133496.017140,0
123751.031241,0.000000,32.000000,3.000000,8.000000,4.000000,433407.807561,6.000000,84625.039948,0
79683.702050,0.000000,45.000000,4.000000,15.000000,5.000000,325603.127644,6.000000,266214.611942,1
40507.803101,46163.320056,65.000000,3.000000,14.000000,3.000000,375222.634524,28.000000,336983.857580,1
106101.034594,0.000000,37.000000,1.000000,19.000000,7.000000,122121.657192,14.000000,496443.655155,0
135686.774645,0.000000,60.000000,3.000000,19.000000,0.000000,800513.113112,17.000000,126694.514956,0
101460.311736,0.000000,49.000000,3.000000,13.000000,7.000000,91995.500370,13.000000,111202.156755,1
103248.786079,0.000000,35.000000,3.000000,4.000000,3.000000,733615.473261,24.000000,277348.654125,0
29698.819003,19815.211215,66.000000,0.000000,20.000000,1.000000,578604.412992,23.000000,369307.201510,1
76015.622295,0.000000,27.000000,2.000000,18.000000,6.000000,192821.831102,20.000000,39275.539309,1
97561.057469,0.000000,42.000000,1.000000,6.000000,2.000000,885845.855964,13.000000,120506.238600,1
41283.722409,54836.895643,49.000000,2.000000,20.000000,6.000000,271711.945022,3.000000,128302.213044,0
116835.864458,0.000000,56.000000,0.000000,18.000000,0.000000,1130325.038763,14.000000,461530.106886,1
78877.804455,0.000000,21.000000,1.000000,4.000000,4.000000,267250.685639,21.000000,410751.891811,1
91337.047767,0.000000,47.000000,4.000000,15.000000,5.000000,248234.472250,21.000000,113599.109880,1
108670.351064,0.000000,64.000000,4.000000,18.000000,3.000000,461666.850398,4.000000,202210.546880,0
66846.837709,11728.782197,80.000000,3.000000,9.000000,3.000000,408526.837030,4.000000,451890.497849,1
46890.671469,63881.206047,61.000000,4.000000,16.000000,4.000000,352285.802821,16.000000,431014.890316,1
34130.703240,50790.547241,71.000000,3.000000,11.000000,0.000000,663158.715017,27.000000,49083.159246,1
101473.101179,0.000000,59.000000,4.000000,20.000000,5.000000,249768.098181,17.000000,224666.947247,1
75703.258766,0.000000,68.000000,4.000000,12.000000,2.000000,808684.946518,17.000000,138206.643280,0
76688.405448,0.000000,35.000000,4.000000,7.000000,5.000000,304132.774449,10.000000,353847.641032,1
25986.159014,61680.483331,73.000000,2.000000,14.000000,4.000000,200639.743199,5.000000,64182.105311,1
82121.871821,0.000000,26.000000,4.000000,4.000000,3.000000,659411.731574,19.000000,308448.452199,1
70116.805559,77980.560375,44.000000,3.000000,10.000000,5.000000,393508.586892,19.000000,145596.925079,0
123258.100375,0.000000,60.000000,3.000000,17.000000,6.000000,206734.148096,18.000000,488512.668949,0
116156.902998,0.000000,53.000000,1.000000,14.000000,7.000000,75308.238315,24.000000,247233.082457,1
65814.548106,34883.851114,78.000000,1.000000,1.000000,5.000000,159604.634059,10.000000,35485.842523,1
64858.408234,78691.587006,55.000000,3.000000,10.000000,8.000000,0.000000,19.000000,405626.204520,0
119165.027129,0.000000,39.000000,1.000000,14.000000,0.000000,1081403.876199,9.000000,241419.170425,0
29107.009854,51265.420316,71.000000,1.000000,3.000000,5.000000,278035.736524,10.000000,78735.825149,1
122472.891050,0.000000,48.000000,2.000000,8.000000,6.000000,276500.025137,9.000000,213032.665907,1
69914.818364,36531.466656,41.000000,4.000000,4.000000,5.000000,416995.906131,18.000000,335849.999087,0
86476.100575,0.000000,68.000000,0.000000,1.000000,0.000000,1169252.299112,1.000000,435644.010919,0
96595.682201,0.000000,79.000000,2.000000,13.000000,8.000000,0.000000,27.000000,269352.556198,0
136678.566481,0.000000,54.000000,3.000000,2.000000,2.000000,837571.682607,19.000000,370789.814044,0
107112.781401,0.000000,75.000000,4.000000,15.000000,5.000000,413608.622967,7.000000,221113.495407,0
101999.975854,0.000000,70.000000,4.000000,20.000000,7.000000,60166.935235,13.000000,182590.841017,0
87026.893329,0.000000,75.000000,4.000000,16.000000,3.000000,483359.753507,14.000000,373072.436696,0
20073.190927,67156.559717,64.000000,4.000000,7.000000,7.000000,92796.129824,13.000000,324076.518031,0
136374.446013,0.000000,31.000000,3.000000,6.000000,1.000000,382593.719575,10.000000,469784.942250,0
34505.349120,25335.631160,62.000000,1.000000,7.000000,8.000000,0.000000,16.000000,281332.000543,1
142964.425350,0.000000,43.000000,2.000000,19.000000,5.000000,303553.765583,5.000000,374939.100118,0
49319.835174,52854.057608,60.000000,3.000000,4.000000,1.000000,1023090.761734,7.000000,452021.846565,1
122295.546881,0.000000,64.000000,4.000000,20.000000,8.000000,0.000000,25.000000,14713.392109,0
34223.167088,52627.625773,42.000000,3.000000,4.000000,1.000000,679405.350927,28.000000,95233.462235,0
44574.973494,78965.620241,72.000000,4.000000,2.000000,8.000000,0.000000,29.000000,357417.481061,1
129595.243160,0.000000,68.000000,4.000000,17.000000,1.000000,988232.619524,30.000000,413541.788167,0
131877.578070,0.000000,59.000000,1.000000,17.000000,8.000000,0.000000,26.000000,182262.781551,0
93879.922612,0.000000,48.000000,2.000000,11.000000,4.000000,244481.490196,3.000000,341518.239131,1
102820.216594,0.000000,22.000000,1.000000,13.000000,0.000000,900317.461298,6.000000,150592.517153,0
101410.937258,0.000000,40.000000,1.000000,11.000000,6.000000,173699.096448,22.000000,241824.417727,1
118413.231918,0.000000,47.000000,3.000000,3.000000,3.000000,510083.599303,11.000000,472849.240418,1
79110.663552,0.000000,70.000000,4.000000,16.000000,6.000000,124148.818125,14.000000,183655.957095,0
123885.842192,0.000000,30.000000,0.000000,1.000000,0.000000,419484.373881,21.000000,216984.117051,0
74356.964562,73306.224994,77.000000,2.000000,4.000000,0.000000,593255.158722,8.000000,208130.928972,1
141212.454722,0.000000,45.000000,1.000000,2.000000,2.000000,321956.239522,19.000000,50952.553401,0
115413.202463,0.000000,60.000000,4.000000,6.000000,2.000000,710033.739278,21.000000,44651.877899,0
53697.996360,77855.022149,53.000000,3.000000,9.000000,3.000000,338236.499394,8.000000,189817.120987,0
108047.867685,0.000000,43.000000,1.000000,20.000000,6.000000,148465.566214,24.000000,148093.941267,1
70828.837047,81271.222703,31.000000,1.000000,16.000000,4.000000,352358.031530,11.000000,208967.676333,1
