@RELATION AGRAWAL_Abrupt_Simple_Mild

@ATTRIBUTE salary NUMERIC
@ATTRIBUTE commission NUMERIC
@ATTRIBUTE age NUMERIC
@ATTRIBUTE elevel NUMERIC
@ATTRIBUTE car NUMERIC
@ATTRIBUTE zipcode NUMERIC
@ATTRIBUTE hvalue NUMERIC
@ATTRIBUTE hyears NUMERIC
@ATTRIBUTE loan NUMERIC
@ATTRIBUTE class {0,1}

@DATA
76815.892641,0.000000,37.000000,0.000000,8.000000,2.000000,338933.709006,22.000000,236593.503179,1
130819.102014,0.000000,52.000000,4.000000,10.000000,1.000000,616947.150913,13.000000,475289.950710,0
134103.737321,0.000000,78.000000,2.000000,3.000000,4.000000,434825.006042,10.000000,461165.498554,1
133144.792020,0.000000,34.000000,2.000000,10.000000,7.000000,133975.989479,17.000000,448651.514267,0
108316.846946,0.000000,40.000000,0.000000,18.000000,2.000000,314438.882499,8.000000,444048.455753,0
57151.513436,40534.835852,26.000000,2.000000,5.000000,4.000000,349635.923228,11.000000,305318.418427,0
149722.009992,0.000000,72.000000,4.000000,15.000000,7.000000,99437.707182,12.000000,366156.416316,1
107937.274825,0.000000,31.000000,0.000000,17.000000,0.000000,619336.859689,4.000000,168975.116997,1
114348.117666,0.000000,62.000000,1.000000,7.000000,0.000000,1088297.881846,10.000000,316562.831728,0
115054.839227,0.000000,53.000000,1.000000,6.000000,2.000000,781547.734360,18.000000,375673.310587,1
24399.537236,51135.679982,31.000000,2.000000,18.000000,8.000000,0.000000,29.000000,322224.039820,0
103757.529639,0.000000,26.000000,1.000000,1.000000,4.000000,590730.987534,23.000000,226947.896843,1
95469.818618,0.000000,51.000000,2.000000,5.000000,7.000000,68599.978842,21.000000,42517.517725,1
74912.724434,78789.611303,68.000000,2.000000,14.000000,6.000000,286152.672442,20.000000,77554.111055,1
24234.122792,28251.639632,76.000000,4.000000,7.000000,6.000000,138915.550335,28.000000,47979.370248,1
133301.332240,0.000000,56.000000,1.000000,13.000000,0.000000,821462.518857,25.000000,236829.743049,1
39191.223180,26534.786817,20.000000,3.000000,15.000000,0.000000,882336.898826,19.000000,403871.368133,0
36236.031604,10199.707377,40.000000,3.000000,3.000000,1.000000,989543.515017,29.000000,275296.390174,1
50708.170018,13489.512916,37.000000,4.000000,20.000000,4.000000,466536.391225,26.000000,136342.612677,0
132627.569619,0.000000,80.000000,1.000000,11.000000,0.000000,1053118.959755,8.000000,344246.155597,0
69725.825261,66412.058415,44.000000,3.000000,16.000000,5.000000,382942.367756,13.000000,54031.303634,1
51650.295799,33456.928412,36.000000,3.000000,8.000000,2.000000,406638.092119,3.000000,282035.998877,0
113298.474139,0.000000,46.000000,2.000000,19.000000,4.000000,250124.728150,15.000000,387778.970746,1
117650.250985,0.000000,50.000000,0.000000,18.000000,6.000000,202620.222733,11.000000,235306.060573,0
127373.012518,0.000000,45.000000,4.000000,17.000000,4.000000,475480.746877,10.000000,298025.313743,0
109504.646191,0.000000,58.000000,3.000000,10.000000,5.000000,430727.092171,11.000000,204007.655639,1
25794.573961,16025.719276,77.000000,0.000000,12.000000,5.000000,369842.652470,3.000000,284981.238016,0
91798.151687,0.000000,50.000000,2.000000,2.000000,3.000000,284219.892961,21.000000,293634.676743,1
59833.226298,48481.108729,24.000000,3.000000,6.000000,2.000000,493961.341843,12.000000,66853.231000,0
146392.295345,0.000000,64.000000,3.000000,5.000000,4.000000,466287.043192,24.000000,393506.444771,1
54347.108602,30371.579628,50.000000,1.000000,18.000000,8.000000,0.000000,24.000000,257397.805395,1
54833.508197,24270.860591,22.000000,1.000000,6.000000,3.000000,677280.037610,21.000000,130435.921903,1
69091.746161,58492.230497,23.000000,2.000000,20.000000,3.000000,322271.014934,30.000000,387319.920766,0
81722.627430,0.000000,44.000000,1.000000,9.000000,3.000000,287325.924482,25.000000,31339.297123,1
76372.885166,0.000000,37.000000,1.000000,14.000000,1.000000,587729.772579,17.000000,42066.525962,1
40998.958944,26273.586260,59.000000,1.000000,12.000000,1.000000,832629.103890,21.000000,200798.438018,1
40720.373345,80511.116955,60.000000,3.000000,7.000000,5.000000,446877.636071,20.000000,485309.636712,1
59010.741619,50343.390883,78.000000,3.000000,15.000000,8.000000,0.000000,9.000000,71251.117574,1
37918.818540,57590.346113,79.000000,0.000000,19.000000,8.000000,0.000000,14.000000,466332.910431,0
137880.655812,0.000000,23.000000,3.000000,8.000000,1.000000,490638.833844,2.000000,162686.015503,0
84019.748631,0.000000,42.000000,2.000000,20.000000,1.000000,411736.052180,12.000000,42073.738067,1
35967.703027,66426.816649,46.000000,0.000000,15.000000,8.000000,0.000000,30.000000,424803.560884,0
39952.735812,33356.492971,46.000000,3.000000,3.000000,4.000000,202066.717444,28.000000,167657.003421,1
24966.676855,84766.196657,25.000000,1.000000,18.000000,1.000000,511358.816466,17.000000,277684.427914,1
65602.364662,44329.543621,33.000000,1.000000,7.000000,2.000000,512534.578222,24.000000,323843.426545,1
110149.999919,0.000000,48.000000,2.000000,7.000000,0.000000,1191909.192700,13.000000,478470.901944,1
97227.763379,0.000000,70.000000,3.000000,1.000000,5.000000,274827.278090,9.000000,365283.485481,1
30234.364782,33448.428942,80.000000,1.000000,8.000000,4.000000,341275.287528,29.000000,416706.374670,0
27769.072792,74751.316862,36.000000,4.000000,9.000000,0.000000,860911.841425,11.000000,121429.761899,0
62107.911896,38042.069118,75.000000,4.000000,7.000000,1.000000,677747.910710,14.000000,399304.383712,1
55318.530129,19727.154000,37.000000,3.000000,17.000000,2.000000,839720.750541,29.000000,143272.403005,0
142459.553223,0.000000,41.000000,1.000000,8.000000,0.000000,442742.036087,5.000000,366087.660095,1
107508.858651,0.000000,56.000000,0.000000,19.000000,3.000000,689892.499564,1.000000,107872.754334,0
105999.790528,0.000000,53.000000,3.000000,19.000000,8.000000,0.000000,10.000000,130376.577965,1
20210.572320,27285.922250,43.000000,1.000000,19.000000,3.000000,512155.989162,4.000000,457205.246619,1
133862.104186,0.000000,22.000000,4.000000,17.000000,2.000000,335771.748246,9.000000,442265.841221,0
122731.492559,0.000000,40.000000,3.000000,12.000000,2.000000,606013.653660,17.000000,225507.771744,1
94036.517230,0.000000,78.000000,3.000000,8.000000,3.000000,648968.295508,26.000000,90007.203154,1
46384.342386,26212.584363,43.000000,1.000000,2.000000,6.000000,157912.888821,8.000000,417973.119689,1
76925.327307,0.000000,80.000000,0.000000,16.000000,6.000000,174781.890563,12.000000,246840.366854,0
32942.269018,33278.065807,46.000000,4.000000,5.000000,8.000000,0.000000,20.000000,253672.283677,0
44470.781987,55297.805196,40.000000,2.000000,2.000000,0.000000,852660.280228,17.000000,454379.976595,1
30131.438111,61850.234123,32.000000,2.000000,3.000000,3.000000,525410.271268,11.000000,59112.966945,0
101828.561347,0.000000,27.000000,0.000000,2.000000,6.000000,111431.478552,12.000000,136575.180314,1
