@RELATION AGRAWAL_Abrupt_Simple_Mild

@ATTRIBUTE salary NUMERIC
@ATTRIBUTE commission NUMERIC
@ATTRIBUTE age NUMERIC
@ATTRIBUTE elevel NUMERIC
@ATTRIBUTE car NUMERIC
@ATTRIBUTE zipcode NUMERIC
@ATTRIBUTE hvalue NUMERIC
@ATTRIBUTE hyears NUMERIC
@ATTRIBUTE loan NUMERIC
@ATTRIBUTE class {0,1}

@DATA
140512.004887,0.000000,69.000000,4.000000,10.000000,0.000000,572256.309778,1.000000,323051.295129,1
62871.650333,80532.762644,22.000000,0.000000,7.000000,3.000000,391583.834050,13.000000,383089.373418,1
33022.634106,64193.973821,35.000000,2.000000,5.000000,0.000000,1068611.860039,4.000000,417744.570034,0
115595.579550,0.000000,80.000000,2.000000,6.000000,4.000000,461663.704162,11.000000,398259.581564,1
44252.296376,49795.181782,37.000000,1.000000,5.000000,3.000000,412706.504086,13.000000,334021.505529,1
143139.330172,0.000000,25.000000,0.000000,14.000000,2.000000,613466.112842,8.000000,165334.498824,1
56651.475233,24365.847150,45.000000,4.000000,4.000000,2.000000,743374.059568,8.000000,334266.404159,0
89815.014230,0.000000,31.000000,1.000000,8.000000,6.000000,216893.518829,6.000000,25496.186157,1
76457.081136,0.000000,64.000000,0.000000,2.000000,0.000000,752924.022900,18.000000,176275.732319,0
97856.791829,0.000000,56.000000,0.000000,2.000000,7.000000,59367.469411,23.000000,165495.434824,0
72791.436399,53849.613636,76.000000,2.000000,14.000000,1.000000,741107.197591,21.000000,117190.651768,1
97261.855713,0.000000,67.000000,3.000000,20.000000,5.000000,169925.927124,20.000000,486208.396118,1
41009.804463,12838.080140,41.000000,1.000000,16.000000,5.000000,340455.038553,30.000000,410451.625735,1
69194.419350,52345.193668,26.000000,0.000000,12.000000,4.000000,220480.249229,24.000000,312895.936366,1
38801.702556,54193.501170,64.000000,0.000000,2.000000,7.000000,137932.765817,17.000000,123515.445794,0
79641.783419,0.000000,60.000000,3.000000,12.000000,4.000000,272666.822720,25.000000,174466.183097,1
116190.406047,0.000000,44.000000,4.000000,10.000000,8.000000,0.000000,19.000000,8405.394966,0
124907.812562,0.000000,42.000000,4.000000,17.000000,3.000000,273411.572787,1.000000,351529.190724,0
115486.259821,0.000000,45.000000,1.000000,18.000000,7.000000,131086.769611,28.000000,67660.563261,1
106808.916915,0.000000,33.000000,3.000000,6.000000,4.000000,546111.538030,4.000000,294043.876799,0
