@RELATION AGRAWAL_Abrupt_Simple_Mild

@ATTRIBUTE salary NUMERIC
@ATTRIBUTE commission NUMERIC
@ATTRIBUTE age NUMERIC
@ATTRIBUTE elevel NUMERIC
@ATTRIBUTE car NUMERIC
@ATTRIBUTE zipcode NUMERIC
@ATTRIBUTE hvalue NUMERIC
@ATTRIBUTE hyears NUMERIC
@ATTRIBUTE loan NUMERIC
@ATTRIBUTE class {0,1}

@DATA
67381.240902,55794.077184,72.000000,2.000000,6.000000,5.000000,398699.041867,1.000000,56800.690679,1
96960.719550,0.000000,80.000000,1.000000,8.000000,2.000000,598630.887909,2.000000,231136.575938,0
138075.405313,0.000000,68.000000,1.000000,9.000000,4.000000,241112.704171,8.000000,124017.146442,0
24922.694695,21978.351805,36.000000,0.000000,14.000000,2.000000,344284.831645,13.000000,298392.679288,1
35490.371683,38215.073890,37.000000,1.000000,16.000000,3.000000,265554.999508,15.000000,343946.426026,1
114743.616866,0.000000,25.000000,0.000000,16.000000,8.000000,0.000000,5.000000,332546.794505,1
117354.236025,0.000000,46.000000,3.000000,6.000000,0.000000,885462.468511,1.000000,69157.534179,1
149596.487597,0.000000,44.000000,2.000000,2.000000,8.000000,0.000000,27.000000,240262.762169,1
96136.420647,0.000000,47.000000,4.000000,13.000000,3.000000,392967.822495,10.000000,40671.190077,0
57229.876801,23654.747111,80.000000,4.000000,6.000000,5.000000,345399.991970,17.000000,150179.064697,1
119819.046775,0.000000,62.000000,0.000000,18.000000,4.000000,597827.404999,23.000000,121525.619749,0
35446.466943,67688.606618,32.000000,2.000000,8.000000,2.000000,696287.770936,8.000000,65646.496477,0
92553.268164,0.000000,33.000000,3.000000,18.000000,1.000000,798001.621359,14.000000,452450.272931,0
37815.067688,15213.247370,22.000000,0.000000,14.000000,7.000000,57220.384914,20.000000,243838.949137,1
80920.248781,0.000000,28.000000,3.000000,7.000000,0.000000,812523.333378,25.000000,410850.520729,0
88444.888111,0.000000,33.000000,3.000000,19.000000,4.000000,305738.917494,13.000000,219429.018849,0
39792.848801,62929.992007,65.000000,2.000000,12.000000,5.000000,353368.776655,30.000000,81774.389570,1
142134.643088,0.000000,70.000000,0.000000,3.000000,8.000000,0.000000,18.000000,415382.437302,0
59516.981902,27180.188620,74.000000,3.000000,2.000000,1.000000,503674.919165,15.000000,283561.952961,1
88854.124624,0.000000,66.000000,2.000000,8.000000,0.000000,628275.731390,2.000000,407703.662848,1
98383.648922,0.000000,23.000000,3.000000,4.000000,1.000000,761438.561120,28.000000,454339.032341,0
66522.211390,66395.509291,64.000000,4.000000,16.000000,7.000000,115656.959143,12.000000,198916.169969,1
47167.778729,18698.928880,47.000000,4.000000,11.000000,4.000000,264673.732917,10.000000,104567.566171,0
142598.655984,0.000000,25.000000,1.000000,8.000000,0.000000,418472.681086,9.000000,46809.758727,1
149853.653954,0.000000,24.000000,3.000000,4.000000,7.000000,61801.123645,20.000000,345793.034063,0
87585.003585,0.000000,35.000000,2.000000,15.000000,8.000000,0.000000,22.000000,483033.265274,0
78926.101030,0.000000,79.000000,1.000000,2.000000,1.000000,842725.067888,18.000000,161767.339747,0
110976.360093,0.000000,31.000000,0.000000,2.000000,3.000000,336797.871483,25.000000,178699.259852,1
56285.657936,55923.949320,31.000000,1.000000,4.000000,3.000000,331362.032334,26.000000,314693.742242,1
100924.320245,0.000000,34.000000,2.000000,10.000000,5.000000,267528.458564,17.000000,227134.936387,0
97331.701979,0.000000,57.000000,4.000000,7.000000,2.000000,363982.980478,28.000000,287269.791872,0
72120.848730,56053.539104,36.000000,3.000000,14.000000,3.000000,324166.482130,6.000000,40238.016517,0
29940.258079,65364.483850,48.000000,3.000000,4.000000,6.000000,177583.337418,8.000000,123526.076394,1
119760.780813,0.000000,51.000000,3.000000,1.000000,1.000000,659628.591106,24.000000,293411.537727,1
115843.088980,0.000000,32.000000,2.000000,18.000000,7.000000,120614.917729,11.000000,26645.528166,0
117229.177359,0.000000,71.000000,4.000000,14.000000,5.000000,153751.577989,12.000000,338232.921670,1
129796.196968,0.000000,59.000000,1.000000,1.000000,3.000000,461143.042425,3.000000,248192.480627,1
45676.625417,79096.302219,56.000000,2.000000,19.000000,5.000000,388642.322148,1.000000,205763.897521,1
93781.423550,0.000000,43.000000,4.000000,14.000000,0.000000,725291.832426,17.000000,227927.520681,0
127474.300414,0.000000,28.000000,0.000000,15.000000,0.000000,682743.243284,17.000000,427245.028997,1
70210.853302,67411.288541,67.000000,1.000000,11.000000,0.000000,1128867.125722,12.000000,205663.428583,0
30623.885091,54617.024690,54.000000,2.000000,8.000000,0.000000,478898.419994,25.000000,274649.002063,1
32713.656135,56133.746745,59.000000,0.000000,16.000000,6.000000,239098.934493,1.000000,300027.288547,0
34940.260209,69815.273196,50.000000,3.000000,16.000000,1.000000,669537.679208,25.000000,379520.232811,1
112423.599828,0.000000,59.000000,2.000000,1.000000,3.000000,687303.936161,8.000000,232528.933253,1
131935.716258,0.000000,39.000000,3.000000,18.000000,3.000000,318088.013818,16.000000,89972.458471,0
130914.194355,0.000000,43.000000,0.000000,13.000000,7.000000,95696.034502,7.000000,33795.426862,0
139156.331186,0.000000,68.000000,2.000000,7.000000,8.000000,0.000000,5.000000,357281.792357,1
98430.362360,0.000000,29.000000,1.000000,6.000000,4.000000,555412.790452,7.000000,301244.775086,1
107988.103249,0.000000,51.000000,1.000000,20.000000,4.000000,257423.509397,3.000000,482146.752090,1
119356.789645,0.000000,25.000000,1.000000,3.000000,4.000000,575694.172524,25.000000,412534.638782,1
30663.257055,40416.794348,71.000000,2.000000,7.000000,0.000000,1133817.272374,7.000000,491634.485277,1
45192.085150,62353.493106,68.000000,3.000000,14.000000,0.000000,501012.781931,8.000000,287333.329469,1
48883.923126,53612.609486,58.000000,2.000000,14.000000,7.000000,68850.871597,19.000000,25068.512528,1
146561.969839,0.000000,63.000000,4.000000,18.000000,7.000000,86447.770407,9.000000,89146.173562,1
41349.663287,64619.801443,69.000000,1.000000,9.000000,1.000000,656391.866371,27.000000,331107.072231,0
64380.367007,56837.442630,64.000000,2.000000,16.000000,3.000000,481537.244546,26.000000,95059.368729,1
87909.740370,0.000000,31.000000,1.000000,8.000000,7.000000,93221.483838,12.000000,209284.394015,1
73166.797967,19073.424026,30.000000,4.000000,1.000000,7.000000,68115.395986,13.000000,104023.448366,0
36690.484434,28179.659196,27.000000,2.000000,15.000000,7.000000,66330.510466,29.000000,326253.624278,0
120317.006930,0.000000,21.000000,3.000000,4.000000,3.000000,478783.367073,28.000000,412342.940287,0
68698.614476,47500.491383,31.000000,4.000000,6.000000,3.000000,630086.680428,16.000000,294381.921422,0
