@relation AGRAWAL_Abrupt_Simple_Mild

@attribute attr0 numeric
@attribute attr1 numeric
@attribute attr2 numeric
@attribute attr3 numeric
@attribute attr4 numeric
@attribute attr5 numeric
@attribute attr6 numeric
@attribute attr7 numeric
@attribute attr8 numeric
@attribute class {0,1}

@data
107572.63655506977,0.0,54.0,1.0,7.0,1.0,901965.7631372092,7.0,169663.07867246322,1
80951.41437601286,0.0,68.0,1.0,2.0,2.0,664652.4869934665,14.0,386209.88243613095,0
93456.17638256928,0.0,56.0,3.0,3.0,8.0,0.0,5.0,412837.1794820288,1
92081.0490904505,0.0,60.0,1.0,4.0,7.0,101274.78415721936,5.0,376142.4964927996,0
24375.786394891395,26494.941619064917,24.0,0.0,7.0,3.0,282207.3084593052,30.0,463655.8410830916,0
91268.13245507992,0.0,45.0,3.0,4.0,2.0,570780.8054948976,21.0,274781.42228241265,1
37460.158713803336,36643.45083800591,31.0,1.0,7.0,6.0,246823.94804627463,12.0,21997.40294883984,0
51031.49568341363,14700.250167351342,66.0,3.0,10.0,3.0,442545.6200465738,24.0,440305.63854475727,1
133890.08098856127,0.0,47.0,3.0,9.0,1.0,488620.20970185485,18.0,495381.6218338852,0
90170.29200036448,0.0,59.0,4.0,7.0,3.0,253175.43639906365,10.0,181374.94283143152,1
147565.66497299063,0.0,59.0,4.0,4.0,6.0,291319.38702843536,2.0,235441.46938994335,0
59276.48276260431,49774.8376333195,45.0,3.0,19.0,7.0,105278.5514811116,19.0,343404.88659480645,0
141107.1866237786,0.0,53.0,0.0,16.0,3.0,735624.921455865,25.0,137251.93678949992,0
77908.2832726964,0.0,47.0,3.0,4.0,0.0,457196.4206638661,6.0,254469.88422968987,1
26951.246105410573,42198.6504797846,67.0,0.0,17.0,8.0,0.0,19.0,368681.9968236793,1
68236.5089812678,25070.07153153093,31.0,3.0,14.0,0.0,419659.989606191,28.0,244918.84288120587,1
96066.6344114406,0.0,34.0,3.0,11.0,5.0,247330.84125140647,9.0,423301.438367338,1
78564.18978749649,0.0,40.0,0.0,16.0,5.0,359851.6104377129,20.0,201223.29838122465,1
67299.92878590724,58625.00496774351,60.0,1.0,19.0,4.0,445890.82334326167,16.0,343665.3941643782,1
92067.26969852312,0.0,61.0,4.0,19.0,8.0,0.0,16.0,363845.08293610666,0
89782.64668775606,0.0,63.0,2.0,17.0,3.0,272567.330524835,30.0,320827.5383935668,0
145390.68043666327,0.0,22.0,2.0,10.0,6.0,239306.5508758657,21.0,133479.754266568,0
123133.97595980292,0.0,37.0,3.0,20.0,8.0,0.0,29.0,201642.53641742552,0
87139.74421214718,0.0,40.0,2.0,13.0,0.0,640189.332136944,5.0,472552.105565902,1
51719.89818500902,15544.25738738667,44.0,2.0,3.0,1.0,485816.1292101265,25.0,438541.9629203323,0
139093.06706623465,0.0,34.0,0.0,14.0,6.0,216141.18553414172,12.0,106515.38033409092,0
115015.8090191555,0.0,31.0,3.0,13.0,4.0,571854.7373196003,20.0,423836.4390392542,0
112036.51439459216,0.0,42.0,3.0,5.0,7.0,104673.61649954418,9.0,94630.977725714,1
104214.16341025916,0.0,50.0,2.0,16.0,0.0,1108734.8050261764,24.0,403696.1879054607,1
58350.10888792718,45759.91016796086,36.0,4.0,19.0,8.0,0.0,8.0,150760.85346666473,1
144913.54732532174,0.0,31.0,4.0,18.0,0.0,548426.6490121662,27.0,335438.49042549793,0
59378.68896795119,29583.26803081861,51.0,3.0,11.0,5.0,209944.4359457079,6.0,29203.440978660456,0
69503.15791869204,22162.846140199435,67.0,2.0,3.0,2.0,789505.5226374738,28.0,147677.86459019926,1
69404.28572602896,15446.254120357611,73.0,0.0,10.0,3.0,354693.75378260645,21.0,130368.58278139052,1
120813.13672992296,0.0,30.0,4.0,11.0,4.0,555414.5480969253,19.0,286387.4144232412,0
124665.71278717394,0.0,35.0,2.0,12.0,7.0,121237.59595543428,5.0,31189.25224979696,0
56284.95729335347,35676.23456636136,71.0,3.0,16.0,6.0,114922.4258013774,5.0,43232.52241160363,1
76722.27725579622,0.0,55.0,1.0,18.0,8.0,0.0,11.0,412614.7494674498,1
136079.72963405427,0.0,49.0,4.0,14.0,4.0,484660.29403510137,8.0,405409.9119746104,0
143755.57480148028,0.0,43.0,0.0,18.0,6.0,246145.08693839467,19.0,356085.8717806295,0
101317.96009963709,0.0,38.0,1.0,6.0,7.0,143296.0837012659,16.0,445069.6730680381,0
25952.5712722084,56404.17115424442,23.0,3.0,6.0,6.0,270696.5615298788,16.0,415592.8764751117,0
27675.04040798618,49718.86092847128,73.0,3.0,14.0,5.0,177605.05825809966,10.0,269423.6944139952,1
66732.74835238696,74668.71653686953,65.0,0.0,12.0,0.0,787362.7528245545,7.0,380640.53025502205,1
98769.09645371122,0.0,20.0,2.0,9.0,7.0,126964.84222695824,24.0,293783.4909750064,1
59529.855419719606,44644.610384059895,39.0,4.0,16.0,4.0,509032.7977576564,26.0,90397.43246172956,1
91035.06270129592,0.0,49.0,2.0,15.0,6.0,207609.1966776144,10.0,152754.51507803772,1
104786.1699543074,0.0,69.0,2.0,8.0,7.0,137053.52112069703,1.0,27663.30820321805,0
47266.24512234157,72111.77633278482,40.0,0.0,9.0,0.0,518161.2766918811,24.0,70378.25414270144,0
86548.12527183315,0.0,59.0,1.0,4.0,0.0,1132795.2054204298,7.0,25318.43008873896,1
117801.3356368456,0.0,35.0,1.0,10.0,3.0,737672.4226824647,28.0,263994.9944969626,0
81726.51867423751,0.0,68.0,4.0,19.0,5.0,176340.55778029413,20.0,459874.1326137638,0
87187.05704649497,0.0,25.0,1.0,11.0,2.0,411875.55041927664,3.0,79838.35448379934,1
112983.69199404075,0.0,28.0,3.0,1.0,7.0,83897.61290365664,26.0,290294.79850480345,0
82177.16631578901,0.0,53.0,2.0,14.0,3.0,653960.147261576,18.0,447079.3412061757,1
46436.71227493453,31282.290502336116,49.0,1.0,17.0,0.0,488335.2104001528,3.0,71160.54575573494,0
47686.96352166371,74255.88808788272,24.0,1.0,5.0,1.0,900897.232881402,16.0,264576.9038206467,0
81732.29701343298,0.0,26.0,2.0,10.0,7.0,81363.8088463691,5.0,300633.127514138,1
39602.85271287889,42317.99805881378,49.0,2.0,12.0,0.0,421688.3152724792,18.0,71112.4449091653,0
88578.75324063856,0.0,67.0,3.0,2.0,7.0,81990.72855104157,1.0,196157.3218522861,0
36500.9717376156,73618.36399359899,54.0,1.0,1.0,1.0,407829.92723020527,18.0,308567.98188681743,0
133199.5880484513,0.0,75.0,2.0,20.0,3.0,387309.5195855824,5.0,74529.35191171634,0
28749.953915801583,45175.81134617535,33.0,0.0,14.0,5.0,420495.5796449946,5.0,211950.3801947272,0
125157.01957140368,0.0,38.0,2.0,15.0,0.0,840156.1504279051,8.0,86533.97004357023,0
37618.548564096105,60079.765726099344,60.0,0.0,16.0,4.0,383624.4449701179,19.0,323942.54427574633,1
84019.82363595115,0.0,39.0,2.0,2.0,0.0,732954.7010816439,28.0,304179.10591673973,1
110684.6931706963,0.0,22.0,1.0,18.0,2.0,857121.4445172542,4.0,277871.7444503997,0
102237.53156737132,0.0,72.0,0.0,16.0,2.0,427638.733045929,13.0,289329.34046207345,0
55542.79222941655,46926.25193448494,40.0,1.0,2.0,2.0,716320.8180965708,24.0,136227.9064716843,0
127457.984844568,0.0,75.0,4.0,1.0,5.0,338415.3999358568,3.0,452808.4706107965,0
81837.29123575802,0.0,38.0,4.0,5.0,1.0,617748.1160549129,20.0,21411.287459482453,1
34128.21848194966,29482.70093929805,41.0,0.0,6.0,1.0,983363.8814444988,22.0,23184.26124800971,0
67769.18888557176,34574.02260425536,22.0,1.0,16.0,2.0,479114.2946939096,3.0,297616.33928733075,1
55390.43248661945,64511.30998631539,34.0,0.0,5.0,4.0,324538.97099017753,1.0,389638.8624041344,1
138604.20959937607,0.0,71.0,0.0,1.0,1.0,958537.9469341012,30.0,325545.1215305986,0
149228.25900040992,0.0,37.0,4.0,6.0,8.0,0.0,17.0,489230.1927448241,0
26435.0211453585,49267.6561024504,79.0,0.0,10.0,5.0,356613.9889881519,3.0,390550.1901447184,1
117206.27005779283,0.0,79.0,0.0,16.0,6.0,137828.13974939138,21.0,183666.9972210906,0
65565.29368330401,29866.703377163987,55.0,0.0,20.0,6.0,292108.76728951465,22.0,219791.656309354,0
66006.82761047853,34398.57582183748,48.0,2.0,10.0,0.0,1044344.7175472364,20.0,452318.7236992351,0
62654.585774416766,27016.51815700373,52.0,4.0,17.0,2.0,767834.0140380356,4.0,35212.32407593228,0
34796.542032989106,66578.91387909991,63.0,0.0,3.0,3.0,470579.7682358908,14.0,223673.02658628297,1
51561.071177491125,41104.001606209,57.0,2.0,7.0,4.0,429725.47859078174,17.0,356078.96254656033,0
72120.90313733976,48305.97536347164,77.0,1.0,5.0,7.0,126097.8889609643,30.0,92884.86455615752,1
34188.19473424883,28603.22609365298,23.0,2.0,11.0,0.0,572939.3802659365,5.0,167144.1400146178,0
128201.434858111,0.0,42.0,1.0,7.0,5.0,271085.84249323915,27.0,331610.5621380322,0
69834.49411920906,54578.1427218664,50.0,3.0,12.0,3.0,698335.8547653258,19.0,415860.1379247213,0
70131.83035995226,76048.31893238853,64.0,2.0,19.0,8.0,0.0,17.0,466417.91144168685,1
58450.510192809816,73741.00818936525,72.0,4.0,14.0,8.0,0.0,15.0,337664.3294508051,1
27164.38992770453,78709.07290884138,31.0,0.0,12.0,0.0,571155.7633659563,2.0,116966.38555555184,0
50359.54920683894,79103.75819415385,23.0,0.0,1.0,5.0,284744.78354873153,16.0,200289.40272942264,1
71458.04383237666,82401.88133305204,59.0,3.0,16.0,6.0,232642.1511606963,13.0,45133.04269631485,0
148130.59981445444,0.0,50.0,2.0,15.0,4.0,243118.9796712448,26.0,243972.73974978703,0
110660.0330255078,0.0,28.0,0.0,1.0,4.0,507881.83050325006,20.0,30896.79618019397,0
120145.38035836122,0.0,64.0,3.0,15.0,7.0,116917.8322591031,28.0,38295.21711705474,0
112018.34996157016,0.0,80.0,3.0,13.0,1.0,851405.7961836853,30.0,370909.76209406415,0
54871.06813751241,26399.66652985685,48.0,1.0,10.0,4.0,225549.17347876876,2.0,449519.7648653269,0
57601.47307670293,65245.61832080329,75.0,2.0,6.0,4.0,452175.677032068,23.0,254980.5777311409,1
68133.29707769977,66989.88385272224,57.0,0.0,12.0,1.0,905453.4307341868,28.0,291722.6717645449,0
126489.97020732176,0.0,71.0,3.0,15.0,0.0,440302.0551315877,12.0,163914.10012896557,0
56475.04878224899,48994.80340099716,41.0,3.0,6.0,8.0,0.0,28.0,448768.4582207653,0
70973.80033053202,12936.986053891847,41.0,0.0,8.0,3.0,501606.1244728929,12.0,294027.4835241256,0
50513.77655024821,30387.194628647318,30.0,3.0,3.0,6.0,256206.21902637972,4.0,468477.791833681,1
148210.55068544656,0.0,41.0,3.0,8.0,6.0,265430.7516134027,30.0,5452.52762082643,0
137586.06627875313,0.0,44.0,3.0,19.0,6.0,250408.85391956105,20.0,402709.9130106992,0
108874.48490772396,0.0,68.0,2.0,2.0,6.0,200496.2010280784,23.0,317305.39334049873,0
88905.71555120529,0.0,30.0,2.0,19.0,5.0,261017.59751528452,14.0,113542.2664834485,1
82025.00887397905,0.0,44.0,3.0,7.0,2.0,725680.8099073631,25.0,456683.2743422085,1
105386.06126572216,0.0,71.0,1.0,12.0,4.0,332179.2143802763,12.0,250427.230040677,0
137163.8017294667,0.0,58.0,1.0,8.0,5.0,152390.47827098466,14.0,270172.60561953194,0
43607.80643878798,45302.89057034348,43.0,2.0,10.0,3.0,743680.5815341801,25.0,5493.078887476577,0
