@relation RANDOMTREE_Stationary

@attribute attr0 numeric
@attribute attr1 numeric
@attribute attr2 numeric
@attribute attr3 numeric
@attribute attr4 numeric
@attribute attr5 numeric
@attribute attr6 numeric
@attribute attr7 numeric
@attribute attr8 numeric
@attribute attr9 numeric
@attribute class {0,1}

@data
0.0488570618026449,0.5139809338672634,0.0594896808308305,0.9730796520873976,0.2808606852595769,1.0,1.0,0.0,3.0,1.0,1
0.5408092179147067,0.1713378864963377,0.3323764927406866,0.3653866942905172,0.9173758336549352,1.0,2.0,0.0,2.0,3.0,0
0.5155091297955395,0.7719638095237473,0.2691526673566544,0.1143788776311114,0.3486931527397443,1.0,3.0,1.0,1.0,3.0,1
0.2553323176760148,0.0391458876921103,0.0878126473526766,0.5539388422382706,0.700800420069692,4.0,0.0,3.0,1.0,2.0,1
0.121268284591855,0.8751253350595121,0.6675267703080809,0.9582523493290618,0.5747472470970663,2.0,3.0,1.0,0.0,4.0,0
0.5342551005150054,0.9439028818291528,0.0613019772337475,0.8510929197928859,0.3914548020856706,4.0,4.0,3.0,3.0,4.0,1
0.8691434385079565,0.9876228917974116,0.1353143953870658,0.1974931377791299,0.5119633802792682,3.0,4.0,1.0,0.0,1.0,0
0.5114922851141119,0.0771621549828593,0.4516519033140993,0.6616682059933248,0.0646589225748188,1.0,0.0,1.0,4.0,4.0,1
0.0484510617165414,0.488403486830316,0.3321458570794869,0.9473738239254088,0.9867083760478202,1.0,2.0,0.0,3.0,4.0,0
0.6560817246593585,0.1869299214498665,0.9176460914307748,0.8276867481392093,0.8741296790619689,4.0,4.0,3.0,3.0,2.0,0
0.4987853784368592,0.249935425348392,0.0580257373052081,0.8123756653777315,0.6528585178290494,0.0,1.0,0.0,0.0,1.0,1
0.5447240873433651,0.0438814943338098,0.2676813636750478,0.438717109668855,0.4506698124373849,4.0,3.0,4.0,3.0,0.0,1
0.2050649173815598,0.3627272334941788,0.2770887379800979,0.4973245385260942,0.1711751710731511,4.0,0.0,2.0,1.0,4.0,1
0.898045037477238,0.656468275775408,0.1555476491426676,0.7671799370934373,0.057702441945786,0.0,4.0,0.0,4.0,0.0,1
0.6270982332025865,0.7786361108316748,0.9373976139522612,0.0875677518104169,0.6918742586190394,0.0,0.0,1.0,1.0,0.0,1
0.2184535216512375,0.1009956703556608,0.8294294261561913,0.3489762577794026,0.2731717021199947,3.0,1.0,1.0,2.0,4.0,1
0.8009624828653762,0.7929460584889721,0.2396550065436196,0.2267181239805861,0.5626197104489173,0.0,2.0,3.0,4.0,0.0,1
0.4222721270805868,0.7947861993308396,0.6030293089180498,0.5502885489074932,0.6321980049397742,3.0,2.0,1.0,1.0,0.0,1
0.8534830057716561,0.4225257631248225,0.4777235818846742,0.1451731366427208,0.818480459466537,0.0,3.0,1.0,3.0,2.0,1
0.4127280888965913,0.3216910631146007,0.189589848263384,0.1169110441541877,0.963459536190198,0.0,1.0,2.0,4.0,3.0,1
0.0297876155634433,0.1356614371886052,0.112405707680958,0.3327389168618779,0.8867042856262453,2.0,3.0,3.0,2.0,4.0,0
0.681230372242914,0.9506876145727317,0.2907938592325149,0.970208110796788,0.274605377882558,3.0,2.0,4.0,2.0,3.0,0
0.3257492450466916,0.0207695404632181,0.0275666202736794,0.6044845143921633,0.8226445702085393,2.0,2.0,3.0,0.0,2.0,1
0.2146470140410201,0.5696333706479774,0.6983364583040493,0.7648208089584086,0.4080983628041753,0.0,3.0,1.0,4.0,1.0,1
0.4405437993685765,0.3816163942429178,0.2742868961533201,0.2610742703977947,0.2380639620428947,1.0,3.0,0.0,0.0,3.0,0
0.1514597592239819,0.7934105817119,0.0445915793024419,0.9514932322218465,0.8353068553905413,2.0,0.0,1.0,3.0,4.0,1
0.3761296066161456,0.1432389568766717,0.1532014381794439,0.0114512957617927,0.4523410112142663,4.0,0.0,4.0,2.0,2.0,1
0.3934454390063728,0.2941265845779438,0.4741309146289258,0.8705029661986793,0.6573682710112341,4.0,4.0,1.0,1.0,1.0,1
0.0573643093476123,0.7463136224223663,0.5199061458299009,0.8737538538027616,0.8798998033086307,2.0,1.0,4.0,0.0,0.0,1
0.4948872773078261,0.4183263075718918,0.3536292475352608,0.8558470229955332,0.7284673668230062,4.0,0.0,1.0,3.0,1.0,1
0.7263568246643236,0.9248020589383528,0.1110947536883174,0.0571751758519156,0.8023509878908125,3.0,1.0,3.0,4.0,3.0,1
0.8155977960695319,0.906581803333708,0.7460664194678651,0.3240884087625304,0.3027102718451057,0.0,4.0,2.0,4.0,4.0,1
0.8407297433365548,0.1614234370523732,0.0786396604235317,0.7571497728254445,0.1606943140682609,2.0,4.0,0.0,2.0,0.0,1
0.013507794140842,0.286479786511052,0.8710154096431981,0.988664718037335,0.0692738974062021,4.0,2.0,4.0,1.0,4.0,1
0.3620589168347355,0.7529623092659022,0.3993500918142374,0.867602450310343,0.2243767636589709,1.0,2.0,1.0,3.0,4.0,0
0.0743718756905592,0.3512777545387316,0.5670796908200119,0.2714411386499187,0.6950041686884558,3.0,3.0,4.0,0.0,0.0,0
0.1159892512743395,0.5501814458561921,0.4623133939340802,0.6616753604875772,0.3042090735456874,2.0,2.0,3.0,3.0,3.0,1
0.8600754869112021,0.4213353139411174,0.4343213093597998,0.6349471452066916,0.6137590026300307,0.0,2.0,4.0,0.0,2.0,1
0.3859355736361652,0.4755693725522516,0.8112854846441887,0.3340724403211627,0.3749289869576109,4.0,0.0,1.0,2.0,4.0,1
0.6009449131443587,0.6106765721530196,0.5827467111326181,0.943317153456211,0.2385179543385028,1.0,0.0,1.0,0.0,2.0,0
0.6530338910262077,0.4419794689353253,0.6045066299276036,0.1691755586870518,0.2146315816102965,3.0,1.0,4.0,2.0,0.0,1
0.0555316464426817,0.8579650795090664,0.2995540614167479,0.0155829631223896,0.9327474494094506,2.0,4.0,4.0,0.0,1.0,0
0.7333594375924981,0.4165690864618783,0.4090544947157306,0.1494056940272448,0.7706972876724721,2.0,4.0,1.0,0.0,3.0,0
0.348843356454214,0.4916045357048335,0.9920766612803188,0.7281839176347296,0.9489074766192144,3.0,1.0,0.0,0.0,3.0,0
0.8904829612890035,0.9270755791293812,0.458487318207188,0.8236901438479166,0.7299143615345194,3.0,1.0,1.0,2.0,4.0,0
0.0470854883713192,0.650768928317829,0.4613062421063316,0.9278107327805922,0.7995730560399172,0.0,4.0,0.0,3.0,0.0,0
0.7876866584175236,0.2325168256188382,0.7191664150582967,0.9773035735012708,0.4965496562789518,0.0,0.0,4.0,2.0,4.0,1
0.7713495838615446,0.4471894694593342,0.5392392523463637,0.1244165999979015,0.3820872217657591,2.0,2.0,2.0,3.0,1.0,0
0.8033349459512777,0.5866230112043325,0.6172393077091651,0.3048775049250354,0.3467859340082343,1.0,0.0,0.0,4.0,0.0,1
0.8801455053642925,0.2038401594539968,0.7561369437470212,0.5820889031274235,0.794696382441827,3.0,0.0,1.0,2.0,4.0,0
0.4173396292483404,0.3852458773359153,0.8433656756441434,0.5207440490818344,0.2574205188086743,2.0,3.0,4.0,3.0,0.0,1
0.6105351773123233,0.1445433951869323,0.5603171629520974,0.7693755945997527,0.4857515571515415,1.0,2.0,4.0,2.0,4.0,0
0.0283696401275879,0.5292105340075937,0.1413174990835936,0.1786195713860421,0.2462202817117265,1.0,1.0,3.0,1.0,1.0,1
0.582661930431584,0.992302690001245,0.3746446541489251,0.9130413107790228,0.4204338615947484,2.0,4.0,4.0,1.0,1.0,1
0.0326520135164508,0.6043704489041414,0.5678086298852586,0.5926336569895421,0.0561120344835534,1.0,3.0,1.0,1.0,2.0,1
0.5298807588255284,0.6418809343968971,0.7740984526727271,0.8051599332367287,0.5775726894573607,0.0,4.0,4.0,2.0,0.0,1
0.2211056489541354,0.9935978666909564,0.3405456202284623,0.1153087379084575,0.1207466524699336,4.0,2.0,2.0,1.0,1.0,1
0.6585117853111961,0.9505521998715276,0.3920897135512505,0.080502648287598,0.7821817861055461,0.0,3.0,3.0,4.0,3.0,0
0.8986737065461734,0.7741538245266348,0.026681497343021,0.0521126240211715,0.3931137683391551,4.0,1.0,1.0,1.0,0.0,1
0.108451663338934,0.2157330230656658,0.4491593761856451,0.3659664124820783,0.4820801152419051,2.0,1.0,1.0,0.0,1.0,1
0.0184381935277898,0.6683116662309917,0.6790374127734247,0.7577270016131346,0.117806670656438,0.0,3.0,3.0,0.0,0.0,1
0.0443205918218776,0.9202391014949152,0.344375673471202,0.8203314503868041,0.9262009372613472,1.0,3.0,4.0,2.0,3.0,1
0.0042075704177182,0.3845831105791983,0.6935734930567468,0.0772965680976182,0.4726301637936601,4.0,1.0,1.0,4.0,2.0,0
0.6869761149845023,0.14018577263479,0.1439524141826013,0.4812583576457979,0.4352560249623695,0.0,2.0,3.0,3.0,3.0,1
0.6242930311376605,0.350794802037689,0.3866878780127546,0.5353101060152484,0.5858104967962966,0.0,4.0,2.0,3.0,0.0,0
0.5088670961275275,0.9768050017831246,0.1415085549121689,0.3855808003632681,0.1696212589364136,2.0,1.0,4.0,0.0,2.0,0
0.221084353978916,0.6333210797167832,0.6064338334916715,0.7997070781501511,0.9171429289229408,2.0,3.0,2.0,3.0,4.0,0
0.5633121881674392,0.3213108897944432,0.6508816557990647,0.0494514118491923,0.4979765666552671,0.0,2.0,2.0,4.0,2.0,1
0.5195463974706857,0.2272351600756393,0.2549421997467515,0.3610005134701922,0.6120532787785946,2.0,3.0,2.0,0.0,2.0,1
0.7886249653158384,0.6116206559877465,0.953699016565364,0.7919980265180704,0.2972656700987428,1.0,2.0,1.0,0.0,1.0,0
0.9211129349247276,0.4312958738506656,0.6527439764813214,0.1529014390892143,0.7268655793594382,0.0,0.0,3.0,0.0,2.0,0
0.8221575974986781,0.7854370191664704,0.0316797349723348,0.7586066868342922,0.7221223413362815,4.0,4.0,2.0,1.0,3.0,0
0.567406721523913,0.748791115970284,0.3794581542736094,0.876128915276241,0.150550014452288,1.0,3.0,2.0,1.0,2.0,1
0.9495208466963024,0.8560781368617012,0.7362205835886314,0.9541871575443628,0.9604418997945132,0.0,1.0,2.0,1.0,1.0,1
0.8856423055963877,0.7000852877006252,0.9444000743485744,0.4283411374528212,0.4804008364710765,4.0,4.0,3.0,3.0,3.0,0
0.1242463149375664,0.0401757937279836,0.2157047650754892,0.7190363849470187,0.2164513948146403,2.0,0.0,2.0,0.0,3.0,0
0.3565690736259694,0.2368383407317413,0.2768969141219374,0.4827320887035461,0.3787323525806949,0.0,3.0,1.0,1.0,1.0,1
0.1584386402408053,0.8018750787886699,0.7927437466623714,0.5594972400859969,0.9541086542622292,0.0,1.0,4.0,4.0,3.0,1
0.4959399259733204,0.960775016550325,0.6307013848672792,0.7285377671271323,0.1106899825475636,3.0,1.0,1.0,3.0,2.0,0
0.6704030541004731,0.1707767000108068,0.77326127607158,0.4661488244739796,0.08105776718703,2.0,4.0,2.0,2.0,2.0,1
0.0869122385530294,0.3240395777692045,0.9755593356338954,0.680787870479499,0.8988453348173271,2.0,2.0,0.0,4.0,2.0,1
0.6276265572578889,0.5814510634456337,0.1822848086819448,0.5626344493117121,0.4430956592237614,1.0,1.0,0.0,0.0,3.0,1
0.3036817124211146,0.4896267376127952,0.6943847177817393,0.075712940318075,0.9445529481018016,4.0,2.0,2.0,4.0,4.0,0
0.5307358863603913,0.8686981370946845,0.3348305694990309,0.1776196774955383,0.5104605560844784,2.0,3.0,1.0,1.0,0.0,1
0.1441815610527012,0.7341034720645108,0.8285764177847987,0.3599053093785536,0.7522182032162804,0.0,4.0,1.0,3.0,0.0,0
0.5327222343151354,0.5877559944820948,0.8296308635549301,0.4605125731075002,0.6042892438851292,3.0,2.0,4.0,1.0,1.0,0
0.2397205847188313,0.4020022786124408,0.6240129078642701,0.023697237518332,0.905546693170436,3.0,0.0,0.0,3.0,4.0,0
0.7314249786855269,0.2901149072924956,0.1606843014115424,0.4729032148992573,0.2656173796696094,1.0,0.0,2.0,1.0,4.0,1
0.2429660255012375,0.7937271529921184,0.6739538950573026,0.9114632251899464,0.1453614502897726,3.0,1.0,3.0,4.0,1.0,1
0.7927023508639712,0.1278748072238006,0.6018323824896817,0.31454070073167,0.5650467180748459,3.0,4.0,3.0,2.0,4.0,1
0.3386035901585591,0.060394592860192,0.1034086532736136,0.3356353049988176,0.9616750236549556,1.0,4.0,3.0,4.0,3.0,1
0.093027888040031,0.7166759693571848,0.0084984623590715,0.1745760496902844,0.4126673422072696,0.0,3.0,1.0,1.0,4.0,0
0.5720431569214179,0.4913847382092522,0.515164101219013,0.3363356659316225,0.6991754100587021,2.0,4.0,0.0,3.0,1.0,0
0.987843049159684,0.2961089999915206,0.4049491720381527,0.2270005044452101,0.0046477216909348,3.0,3.0,3.0,1.0,2.0,0
