@RELATION AGRAWAL_Abrupt_Simple_Severe

@ATTRIBUTE salary NUMERIC
@ATTRIBUTE commission NUMERIC
@ATTRIBUTE age NUMERIC
@ATTRIBUTE elevel NUMERIC
@ATTRIBUTE car NUMERIC
@ATTRIBUTE zipcode NUMERIC
@ATTRIBUTE hvalue NUMERIC
@ATTRIBUTE hyears NUMERIC
@ATTRIBUTE loan NUMERIC
@ATTRIBUTE class {0,1}

@DATA
37305.271891,51909.501526,59.000000,3.000000,3.000000,8.000000,0.000000,7.000000,291414.178728,1
40404.430421,59639.793954,66.000000,3.000000,12.000000,7.000000,97153.606838,19.000000,240174.949324,1
94895.163703,0.000000,78.000000,3.000000,17.000000,8.000000,0.000000,21.000000,148108.756883,0
62689.338388,81956.084934,28.000000,0.000000,10.000000,5.000000,155520.733676,14.000000,398267.595726,1
107440.501019,0.000000,75.000000,4.000000,8.000000,2.000000,854250.607108,30.000000,370583.141028,1
114753.630865,0.000000,66.000000,2.000000,20.000000,1.000000,363824.898795,10.000000,420642.427530,1
117229.371163,0.000000,57.000000,2.000000,15.000000,2.000000,710319.896578,3.000000,20469.617308,0
115252.226092,0.000000,27.000000,4.000000,12.000000,8.000000,0.000000,18.000000,227384.504849,0
126250.006227,0.000000,32.000000,2.000000,4.000000,5.000000,243330.738259,9.000000,21969.154265,0
137727.239499,0.000000,52.000000,1.000000,5.000000,4.000000,588132.362007,28.000000,280235.067993,0
107707.318365,0.000000,75.000000,1.000000,14.000000,0.000000,517385.106867,24.000000,105166.857656,0
65306.682787,29807.920528,30.000000,2.000000,13.000000,5.000000,335534.659777,23.000000,430903.083177,1
97446.676592,0.000000,24.000000,4.000000,20.000000,7.000000,124874.907266,21.000000,148277.326727,0
32749.997968,40330.991297,23.000000,0.000000,7.000000,4.000000,402462.815011,14.000000,41931.590892,0
68365.536031,17270.109244,49.000000,1.000000,3.000000,6.000000,283639.740342,30.000000,160948.222823,0
50065.104728,48321.366598,40.000000,0.000000,4.000000,3.000000,560935.944322,30.000000,413238.427965,1
141692.833845,0.000000,31.000000,1.000000,3.000000,4.000000,401515.364822,4.000000,63042.335412,0
116703.277369,0.000000,24.000000,3.000000,11.000000,0.000000,1149870.086977,19.000000,465356.836127,1
88521.698395,0.000000,43.000000,0.000000,11.000000,5.000000,177617.406149,17.000000,61165.259129,0
54192.208446,65170.066856,68.000000,1.000000,9.000000,6.000000,112593.325789,11.000000,134114.094306,0
114593.210456,0.000000,42.000000,4.000000,5.000000,1.000000,853152.231078,18.000000,181199.795743,0
60084.182799,26747.958285,71.000000,0.000000,8.000000,7.000000,99499.922224,4.000000,56609.645411,0
85427.214755,0.000000,68.000000,0.000000,15.000000,6.000000,282756.242569,27.000000,70233.459105,0
56663.571571,61968.588027,37.000000,3.000000,18.000000,2.000000,412583.347146,27.000000,424771.910980,1
40756.334273,74791.633673,51.000000,2.000000,10.000000,7.000000,139553.508939,29.000000,281694.745831,0
130087.627473,0.000000,42.000000,1.000000,20.000000,7.000000,117018.285070,28.000000,157212.950977,0
28968.413107,78169.618922,34.000000,0.000000,14.000000,3.000000,735959.362998,6.000000,116783.878585,0
23221.851210,66702.909113,49.000000,4.000000,5.000000,7.000000,60016.949197,9.000000,107978.997130,0
84572.462774,0.000000,59.000000,4.000000,14.000000,0.000000,592687.193236,12.000000,275304.737248,1
101204.445770,0.000000,37.000000,1.000000,14.000000,6.000000,127086.560046,7.000000,177.573146,0
110625.467580,0.000000,79.000000,3.000000,12.000000,5.000000,344006.115112,3.000000,370870.870112,1
101093.261004,0.000000,43.000000,3.000000,14.000000,4.000000,285322.073215,28.000000,219171.274852,0
81198.658837,0.000000,50.000000,3.000000,3.000000,3.000000,732884.120468,4.000000,135397.147908,0
95155.084687,0.000000,59.000000,1.000000,20.000000,6.000000,144663.128007,22.000000,496243.279168,1
63026.751589,84783.636595,75.000000,2.000000,9.000000,6.000000,130693.102913,21.000000,111534.962030,0
70691.370131,69734.906758,74.000000,4.000000,13.000000,4.000000,239152.381267,21.000000,97394.870643,0
132590.117682,0.000000,53.000000,2.000000,5.000000,6.000000,289592.861651,11.000000,139763.786291,0
33312.479224,64545.351878,53.000000,2.000000,2.000000,3.000000,275431.471990,19.000000,229103.623017,1
30096.514884,49983.844635,69.000000,1.000000,7.000000,8.000000,0.000000,5.000000,52341.244105,0
125119.629849,0.000000,50.000000,3.000000,16.000000,6.000000,274571.426553,23.000000,490708.162833,1
111725.700003,0.000000,45.000000,3.000000,10.000000,5.000000,280945.712815,20.000000,300497.565489,1
107497.000632,0.000000,62.000000,0.000000,16.000000,4.000000,232843.444935,12.000000,279126.292507,1
24071.065235,69215.600546,49.000000,3.000000,7.000000,0.000000,1121231.568044,14.000000,443474.954655,1
47586.246112,27018.269756,44.000000,3.000000,12.000000,3.000000,553059.692305,14.000000,13259.274738,0
66431.601325,55026.862613,53.000000,2.000000,7.000000,0.000000,439659.899822,29.000000,455430.585155,1
131851.690231,0.000000,46.000000,3.000000,11.000000,5.000000,398927.507794,7.000000,414065.715713,1
87583.535520,0.000000,26.000000,0.000000,4.000000,5.000000,180373.628003,3.000000,472889.903919,1
115852.396493,0.000000,77.000000,3.000000,16.000000,7.000000,106604.006925,12.000000,279090.943931,0
137259.915423,0.000000,30.000000,3.000000,18.000000,0.000000,705009.294377,9.000000,125154.876385,0
21300.607684,16394.986704,20.000000,3.000000,13.000000,5.000000,361366.989561,28.000000,261591.886856,1
97872.963059,0.000000,63.000000,4.000000,14.000000,4.000000,379953.241725,3.000000,452251.350748,1
120226.820872,0.000000,57.000000,3.000000,8.000000,0.000000,905194.128042,23.000000,444525.123261,1
149871.504244,0.000000,42.000000,0.000000,20.000000,1.000000,847447.817496,6.000000,17501.381356,0
93165.161237,0.000000,57.000000,0.000000,14.000000,6.000000,102931.319205,15.000000,422882.726623,1
43439.797568,75714.891059,61.000000,4.000000,20.000000,6.000000,249011.795260,7.000000,141955.312860,0
79133.017422,0.000000,78.000000,1.000000,18.000000,4.000000,512210.566065,19.000000,167323.825529,1
114019.662838,0.000000,52.000000,2.000000,2.000000,6.000000,295138.095322,20.000000,438707.384323,1
57303.636083,46999.747104,65.000000,1.000000,11.000000,2.000000,515349.232228,9.000000,7311.933070,0
130806.951197,0.000000,52.000000,1.000000,8.000000,5.000000,409039.130354,1.000000,40691.777259,0
73727.949280,73103.112293,62.000000,4.000000,3.000000,0.000000,974360.370204,3.000000,348498.630597,0
85204.601257,0.000000,25.000000,4.000000,10.000000,1.000000,634165.155188,25.000000,81082.551797,0
106395.521787,0.000000,25.000000,0.000000,11.000000,6.000000,118057.017825,1.000000,474262.941598,1
68108.759568,56658.693556,30.000000,2.000000,16.000000,8.000000,0.000000,12.000000,350074.151763,1
121611.280017,0.000000,65.000000,0.000000,11.000000,1.000000,403544.367530,23.000000,129023.508380,0
47407.830272,49313.813594,33.000000,2.000000,15.000000,2.000000,816097.765511,21.000000,470481.664162,1
72754.033235,50168.500076,60.000000,4.000000,14.000000,5.000000,180201.073754,20.000000,137127.400625,0
113848.912695,0.000000,36.000000,2.000000,4.000000,4.000000,241414.735415,2.000000,446045.296347,1
48220.609248,55398.150956,46.000000,4.000000,3.000000,4.000000,260514.106078,29.000000,66449.495623,0
141089.940942,0.000000,43.000000,4.000000,19.000000,5.000000,194759.925254,11.000000,87880.118954,0
