@RELATION AGRAWAL_Abrupt_Simple_Severe

@ATTRIBUTE salary NUMERIC
@ATTRIBUTE commission NUMERIC
@ATTRIBUTE age NUMERIC
@ATTRIBUTE elevel NUMERIC
@ATTRIBUTE car NUMERIC
@ATTRIBUTE zipcode NUMERIC
@ATTRIBUTE hvalue NUMERIC
@ATTRIBUTE hyears NUMERIC
@ATTRIBUTE loan NUMERIC
@ATTRIBUTE class {0,1}

@DATA
115315.258683,0.000000,45.000000,0.000000,9.000000,7.000000,78134.440791,17.000000,427383.517762,1
37227.112248,54088.598367,38.000000,2.000000,9.000000,6.000000,170839.403448,6.000000,235856.772112,0
133336.230593,0.000000,24.000000,2.000000,9.000000,6.000000,246723.555342,26.000000,451165.211763,0
77735.863784,0.000000,26.000000,2.000000,19.000000,1.000000,372073.471544,19.000000,381130.569256,1
137032.765826,0.000000,33.000000,3.000000,10.000000,3.000000,562558.239785,5.000000,197798.561336,0
68331.581672,52345.663663,20.000000,3.000000,14.000000,0.000000,499621.213081,10.000000,314667.789547,1
128946.404388,0.000000,80.000000,3.000000,13.000000,0.000000,514497.528083,20.000000,368514.907616,0
146862.324664,0.000000,33.000000,2.000000,12.000000,1.000000,550548.534532,19.000000,6855.422594,0
34868.070833,43577.021268,39.000000,4.000000,3.000000,4.000000,298063.735999,22.000000,233077.322185,0
68819.805698,56761.205885,36.000000,2.000000,11.000000,5.000000,165849.570313,13.000000,36008.606444,1
142267.270211,0.000000,60.000000,4.000000,6.000000,7.000000,66006.022078,22.000000,10030.404649,0
138580.090796,0.000000,22.000000,3.000000,3.000000,5.000000,397972.276831,27.000000,471528.860332,0
115573.796732,0.000000,33.000000,0.000000,16.000000,7.000000,142501.332520,9.000000,378548.672391,0
49518.760998,24211.578916,75.000000,2.000000,11.000000,0.000000,713635.029601,1.000000,225817.942408,1
103648.076801,0.000000,27.000000,2.000000,4.000000,0.000000,1023710.153063,4.000000,269371.508966,0
42845.556570,62142.120263,71.000000,0.000000,6.000000,7.000000,62782.225303,20.000000,145211.930620,1
115815.946281,0.000000,27.000000,4.000000,4.000000,6.000000,111610.470518,14.000000,401051.464994,0
52081.498950,22108.987811,70.000000,1.000000,8.000000,4.000000,473312.195051,28.000000,426582.906372,1
133597.108166,0.000000,46.000000,3.000000,6.000000,0.000000,556336.739080,25.000000,26412.648072,0
113334.570290,0.000000,38.000000,1.000000,17.000000,3.000000,312661.144704,20.000000,233180.235753,0
144828.349221,0.000000,72.000000,2.000000,11.000000,6.000000,217175.318568,6.000000,441353.105387,0
132696.531438,0.000000,20.000000,0.000000,18.000000,5.000000,362129.505635,30.000000,102839.161069,0
43930.040665,40030.062375,54.000000,1.000000,8.000000,7.000000,132855.888442,13.000000,39440.532096,0
119506.377016,0.000000,22.000000,2.000000,19.000000,2.000000,722289.984111,4.000000,431790.204616,0
94509.654287,0.000000,56.000000,1.000000,3.000000,1.000000,929467.953529,6.000000,130040.027784,1
33348.297718,40513.592747,40.000000,1.000000,8.000000,4.000000,247941.731664,21.000000,216568.494454,0
90642.368540,0.000000,72.000000,4.000000,15.000000,7.000000,86192.856245,3.000000,243771.496991,0
142463.212561,0.000000,66.000000,4.000000,19.000000,1.000000,996110.874458,13.000000,7887.978047,0
108713.150852,0.000000,34.000000,3.000000,13.000000,4.000000,575337.147403,29.000000,355404.813932,0
76078.731028,0.000000,79.000000,0.000000,18.000000,3.000000,435289.237527,27.000000,92637.087411,0
91362.457958,0.000000,74.000000,4.000000,5.000000,7.000000,112008.566571,8.000000,366979.891481,0
70046.377048,80191.875680,28.000000,0.000000,2.000000,0.000000,769642.448878,27.000000,413523.625263,1
22385.665099,20984.130643,47.000000,1.000000,20.000000,4.000000,389741.483496,7.000000,415903.851250,0
117183.076864,0.000000,22.000000,3.000000,9.000000,1.000000,713285.519965,3.000000,178272.661028,0
108158.645121,0.000000,49.000000,4.000000,13.000000,1.000000,969632.528436,28.000000,249863.625987,1
144793.205072,0.000000,58.000000,3.000000,1.000000,4.000000,532731.304834,7.000000,5270.629876,0
109085.910024,0.000000,72.000000,4.000000,5.000000,7.000000,78304.535438,30.000000,417454.612946,0
79315.817742,0.000000,22.000000,0.000000,16.000000,2.000000,883308.298338,16.000000,96201.233447,1
124995.775634,0.000000,43.000000,2.000000,7.000000,1.000000,804488.810989,17.000000,53926.318033,1
83884.821977,0.000000,49.000000,3.000000,18.000000,3.000000,335014.090803,30.000000,17603.620201,1
122216.596389,0.000000,70.000000,4.000000,13.000000,3.000000,634737.968805,1.000000,140491.066467,0
69440.589958,30268.592590,20.000000,0.000000,15.000000,3.000000,453272.782935,30.000000,457496.738379,1
132462.875762,0.000000,28.000000,1.000000,12.000000,2.000000,487056.064337,4.000000,374860.438800,0
85241.826666,0.000000,52.000000,0.000000,19.000000,7.000000,70220.813287,28.000000,17330.657958,1
43064.340867,69069.790868,42.000000,0.000000,16.000000,1.000000,561881.629117,12.000000,463768.766002,0
91977.064605,0.000000,29.000000,1.000000,3.000000,6.000000,174877.392260,10.000000,38873.998102,1
95220.605145,0.000000,64.000000,4.000000,9.000000,4.000000,544302.237704,19.000000,434039.382931,0
47409.829807,11093.183990,68.000000,2.000000,6.000000,2.000000,813555.324517,9.000000,395931.489633,1
43009.227860,13225.486659,69.000000,3.000000,1.000000,5.000000,423754.380531,8.000000,164367.020924,1
97801.007727,0.000000,22.000000,2.000000,8.000000,7.000000,56688.426839,23.000000,54656.521668,1
39903.821695,52638.649107,32.000000,0.000000,9.000000,1.000000,799081.577741,2.000000,109520.168104,0
145525.156398,0.000000,40.000000,4.000000,4.000000,4.000000,580411.974117,27.000000,372034.518640,0
99488.224498,0.000000,50.000000,4.000000,6.000000,1.000000,912780.110452,3.000000,447567.726679,1
122182.774218,0.000000,64.000000,3.000000,8.000000,4.000000,468804.590260,21.000000,178681.281373,0
88704.131578,0.000000,57.000000,2.000000,2.000000,3.000000,676083.617095,18.000000,179799.880322,1
95304.835983,0.000000,38.000000,1.000000,16.000000,1.000000,708580.984661,19.000000,104963.522145,1
143631.146078,0.000000,55.000000,0.000000,5.000000,3.000000,532532.924253,9.000000,494056.316855,0
87612.097408,0.000000,47.000000,0.000000,2.000000,1.000000,979880.943808,15.000000,415980.794481,1
144604.039948,0.000000,54.000000,1.000000,12.000000,2.000000,397501.648708,3.000000,6105.466987,0
79234.787843,0.000000,55.000000,2.000000,13.000000,1.000000,380232.402386,6.000000,337363.002353,1
130454.383242,0.000000,56.000000,0.000000,8.000000,4.000000,348288.877051,27.000000,443088.777569,0
122963.857753,0.000000,73.000000,0.000000,2.000000,1.000000,800689.421593,8.000000,239748.444813,0
92584.943120,0.000000,53.000000,3.000000,7.000000,2.000000,898959.452289,19.000000,297281.873703,1
143863.142595,0.000000,61.000000,3.000000,3.000000,5.000000,214188.407969,2.000000,226005.870611,0
139229.855818,0.000000,56.000000,4.000000,18.000000,8.000000,0.000000,14.000000,101368.054481,0
62047.531065,58217.169141,51.000000,2.000000,6.000000,3.000000,605857.340815,23.000000,296741.728098,0
56962.296342,68634.502987,36.000000,3.000000,13.000000,1.000000,580558.106348,9.000000,251408.152044,1
35451.820551,67088.848904,76.000000,0.000000,18.000000,1.000000,719006.442087,26.000000,76061.419397,1
22217.602936,51740.979589,54.000000,3.000000,8.000000,2.000000,728173.179396,27.000000,297694.695211,0
84838.714552,0.000000,62.000000,4.000000,13.000000,8.000000,0.000000,3.000000,131298.231975,0
89987.446756,0.000000,43.000000,4.000000,20.000000,6.000000,212503.600091,9.000000,105735.041870,1
50792.627229,75472.455022,48.000000,4.000000,7.000000,7.000000,63638.514684,16.000000,48706.126588,0
85492.697938,0.000000,33.000000,2.000000,1.000000,2.000000,498888.995924,23.000000,382637.478855,1
116314.793016,0.000000,53.000000,1.000000,4.000000,3.000000,557795.939519,3.000000,354819.135511,1
27356.354252,70540.958654,51.000000,4.000000,15.000000,8.000000,0.000000,4.000000,136493.450365,0
126801.600354,0.000000,74.000000,3.000000,4.000000,8.000000,0.000000,8.000000,173640.915834,0
70756.015776,33306.015757,80.000000,1.000000,11.000000,0.000000,545570.163487,24.000000,413753.704594,1
65611.948369,26437.115323,22.000000,2.000000,5.000000,2.000000,426322.649783,7.000000,476477.100026,1
106423.738005,0.000000,29.000000,0.000000,20.000000,2.000000,321105.923131,21.000000,50635.596841,0
29020.921854,15759.872577,21.000000,3.000000,16.000000,8.000000,0.000000,3.000000,80378.505219,0
101382.310538,0.000000,28.000000,4.000000,18.000000,7.000000,134948.387801,10.000000,271226.131038,0
35006.363254,11797.669257,29.000000,2.000000,18.000000,1.000000,1006578.210807,1.000000,36412.337900,0
25541.264947,46504.699986,47.000000,4.000000,10.000000,6.000000,123164.432941,18.000000,388357.694144,0
120868.684135,0.000000,77.000000,2.000000,2.000000,7.000000,57246.302863,7.000000,19018.747188,0
100746.670893,0.000000,79.000000,4.000000,16.000000,4.000000,555240.834295,15.000000,413869.214526,0
