@RELATION HYPERPLANE_Gradual_Simple

@ATTRIBUTE 0 NUMERIC
@ATTRIBUTE 1 NUMERIC
@ATTRIBUTE 2 NUMERIC
@ATTRIBUTE 3 NUMERIC
@ATTRIBUTE 4 NUMERIC
@ATTRIBUTE 5 NUMERIC
@ATTRIBUTE 6 NUMERIC
@ATTRIBUTE 7 NUMERIC
@ATTRIBUTE 8 NUMERIC
@ATTRIBUTE 9 NUMERIC
@ATTRIBUTE class {0,1}

@DATA
0.218638,0.505355,0.026536,0.198838,0.649884,0.544941,0.220441,0.589266,0.809430,0.006499,0
0.155479,0.957213,0.336595,0.092746,0.096716,0.847494,0.603726,0.807128,0.729732,0.536228,0
0.829405,0.618520,0.861707,0.577352,0.704572,0.045824,0.227898,0.289388,0.079792,0.232791,0
0.364832,0.370181,0.209507,0.266978,0.936655,0.648035,0.609131,0.171139,0.729127,0.163402,1
0.556950,0.684614,0.842852,0.776000,0.229048,0.032100,0.315453,0.267741,0.210983,0.942910,0
0.395632,0.914548,0.458852,0.264880,0.246628,0.561368,0.262742,0.584586,0.897823,0.399401,0
0.090909,0.047116,0.109649,0.627446,0.792079,0.422160,0.063528,0.381619,0.996121,0.529114,0
0.720722,0.681710,0.536970,0.266825,0.640962,0.111552,0.434765,0.453724,0.953816,0.875853,1
0.912628,0.870519,0.298445,0.638949,0.608970,0.152839,0.762511,0.539379,0.778626,0.530354,0
0.929099,0.878722,0.831666,0.307514,0.057925,0.878010,0.946949,0.085653,0.485990,0.069213,1
0.475282,0.549804,0.265057,0.872433,0.423138,0.211798,0.539296,0.729931,0.201151,0.311716,0
0.517576,0.121004,0.224697,0.338086,0.588309,0.230115,0.220217,0.070993,0.631103,0.228942,0
0.238005,0.668978,0.214237,0.132312,0.935514,0.571043,0.472671,0.784619,0.807497,0.190410,1
0.467025,0.729076,0.673365,0.984165,0.098418,0.402621,0.339303,0.861673,0.248656,0.190209,0
0.249806,0.923266,0.443131,0.861349,0.550325,0.050588,0.999282,0.836028,0.968996,0.926367,1
0.213747,0.401040,0.058635,0.378973,0.985309,0.265203,0.784071,0.455008,0.423007,0.957318,1
0.154797,0.296708,0.968709,0.579180,0.542195,0.747976,0.057165,0.584178,0.502850,0.852720,0
0.185825,0.595035,0.675213,0.235204,0.119887,0.890287,0.246215,0.594519,0.619382,0.419225,0
0.204259,0.716192,0.238686,0.395786,0.671690,0.299997,0.316177,0.751864,0.072543,0.458286,0
0.213154,0.265200,0.933259,0.880864,0.879270,0.369527,0.157747,0.833745,0.703540,0.611678,1
0.817104,0.299379,0.663389,0.938930,0.134291,0.115429,0.107036,0.553224,0.272348,0.604830,0
0.263984,0.488532,0.905336,0.846104,0.092298,0.423576,0.276680,0.003546,0.771119,0.637113,0
0.427687,0.009670,0.075244,0.883106,0.903929,0.545590,0.834595,0.582510,0.148094,0.127446,1
0.860703,0.898925,0.210077,0.249530,0.102794,0.780116,0.884135,0.406377,0.620662,0.154553,1
0.810772,0.881416,0.024786,0.736564,0.332185,0.930816,0.802235,0.864064,0.810749,0.266806,1
