@RELATION RANDOMTREE_Gradual_Simple

@ATTRIBUTE x_num_0 NUMERIC
@ATTRIBUTE x_num_1 NUMERIC
@ATTRIBUTE x_num_2 NUMERIC
@ATTRIBUTE x_num_3 NUMERIC
@ATTRIBUTE x_num_4 NUMERIC
@ATTRIBUTE x_cat_0 NUMERIC
@ATTRIBUTE x_cat_1 NUMERIC
@ATTRIBUTE x_cat_2 NUMERIC
@ATTRIBUTE x_cat_3 NUMERIC
@ATTRIBUTE x_cat_4 NUMERIC
@ATTRIBUTE class {0,1}

@DATA
0.710655,0.460741,0.986143,0.978484,0.763146,3.000000,1.000000,0.000000,4.000000,3.000000,0
0.039593,0.859003,0.400939,0.857001,0.917140,1.000000,3.000000,2.000000,4.000000,4.000000,0
0.952045,0.373683,0.682201,0.505942,0.262827,0.000000,4.000000,0.000000,1.000000,4.000000,1
0.007943,0.853060,0.290661,0.158206,0.399280,0.000000,1.000000,3.000000,3.000000,0.000000,0
0.348938,0.468489,0.535116,0.818290,0.109119,1.000000,0.000000,3.000000,3.000000,1.000000,1
0.401520,0.064472,0.342424,0.604369,0.212635,3.000000,0.000000,2.000000,3.000000,0.000000,0
0.545081,0.948534,0.145514,0.213470,0.568207,4.000000,3.000000,0.000000,2.000000,3.000000,0
0.978561,0.213421,0.211493,0.022943,0.758616,3.000000,2.000000,2.000000,1.000000,0.000000,0
0.141738,0.273905,0.081709,0.873776,0.451421,3.000000,4.000000,1.000000,2.000000,1.000000,0
0.830549,0.092441,0.901642,0.342019,0.753176,1.000000,1.000000,2.000000,3.000000,3.000000,0
0.475499,0.688830,0.160689,0.696690,0.354692,4.000000,3.000000,0.000000,4.000000,4.000000,0
0.198560,0.722724,0.578489,0.144617,0.664063,2.000000,0.000000,1.000000,3.000000,1.000000,0
0.499446,0.316408,0.792017,0.673945,0.262803,0.000000,3.000000,1.000000,3.000000,4.000000,0
0.097446,0.218623,0.979032,0.420176,0.546086,1.000000,4.000000,3.000000,1.000000,2.000000,0
0.209763,0.191159,0.679628,0.955104,0.370256,2.000000,0.000000,2.000000,2.000000,4.000000,1
0.819052,0.124745,0.499131,0.999048,0.414054,2.000000,2.000000,4.000000,3.000000,4.000000,0
0.974070,0.335827,0.926349,0.458824,0.373121,4.000000,4.000000,1.000000,4.000000,3.000000,0
0.381563,0.845092,0.688551,0.437494,0.283248,4.000000,0.000000,0.000000,0.000000,0.000000,1
0.649625,0.616260,0.411280,0.496405,0.751727,4.000000,0.000000,3.000000,4.000000,4.000000,0
0.805871,0.667710,0.851705,0.211871,0.776880,4.000000,3.000000,0.000000,1.000000,3.000000,0
0.950551,0.350614,0.793751,0.463947,0.907994,3.000000,0.000000,2.000000,1.000000,4.000000,0
0.283604,0.879607,0.264499,0.838484,0.795138,3.000000,1.000000,0.000000,3.000000,0.000000,1
0.015530,0.153375,0.374406,0.816707,0.820034,4.000000,2.000000,2.000000,1.000000,4.000000,0
0.992829,0.241831,0.973490,0.192660,0.644434,0.000000,4.000000,3.000000,1.000000,3.000000,0
0.977356,0.173717,0.904171,0.517277,0.437402,0.000000,1.000000,4.000000,0.000000,4.000000,0
