@relation SINE_Stationary

@attribute attr0 numeric
@attribute attr1 numeric
@attribute class {0,1}

@data
0.2018796747039437,0.0169768636794852,0
0.922231298410331,0.8538419786638102,0
0.2045904793648645,0.2082445301167408,1
0.9456972386875232,0.2962772313207277,0
0.4049416074762949,0.116188145334238,0
0.3320514620850994,0.1881875589062891,0
0.8591755029612875,0.2091699800075827,0
0.2368106572373614,0.6571367210843307,1
0.1353152365066771,0.4329914902121056,1
0.3595263612868441,0.5929139294287509,1
0.5520480280638035,0.9070539894932992,1
0.9226450125885296,0.8646509490795187,0
0.3645751567151801,0.7968283805566315,1
0.1459320536266337,0.0848903591570413,0
0.883917940591903,0.9289479144091632,0
0.3379977802379139,0.0693680562096314,0
0.9044219967987686,0.4455177147486348,0
0.5459854524454675,0.9760416970828488,1
0.9417322418516452,0.8172394617708539,0
0.9065563510236588,0.9475118900116708,0
0.3262013007163299,0.428663002048276,1
0.6270236662447345,0.1705952171320593,0
0.0170846784551393,0.3916982130178896,1
0.6974658185332382,0.122604382816257,0
0.4871595107807227,0.2856738844905825,0
0.5979665089879593,0.4413622566316145,0
0.9191417752062784,0.7493897665470685,0
0.5974744644147592,0.0323302424050355,0
0.0907276245836973,0.79679417256354,1
0.1933885978588183,0.5428524594859516,1
0.8448294418506359,0.0146616323243343,0
0.0949994122772294,0.0543567470088038,0
0.2174986553868975,0.1275240056256564,0
0.8910292896634573,0.1478562787844188,0
0.2539904282658306,0.8840964761941835,1
0.5321260498104963,0.7135194602864647,1
0.3182491040437247,0.8387213221773644,1
0.351724321898787,0.6371267201042548,1
0.2108351671587228,0.7335024593154269,1
0.2603534451186933,0.0630512141375876,0
0.8580024741802176,0.0848852830701866,0
0.6112753855169432,0.236251070482661,0
0.7421726838366075,0.2221677185801894,0
0.0878071403790062,0.813573128352073,1
0.0350139526454666,0.3099834528270611,1
0.4689066943006059,0.9498426188494512,1
0.4426123449468157,0.9488061286492948,1
0.9953870131314544,0.413462708306172,0
0.3722743450575732,0.2913740258275136,0
0.954530742282018,0.2011023574558279,0
0.1962874792530879,0.2062070100481775,1
0.1645057056757807,0.2161100430124867,1
0.0851927271389503,0.3770143758956864,1
0.0154430799059402,0.9932362978401388,1
0.3376916420459608,0.3475084255949627,1
0.4367776474111022,0.1707792115223683,0
0.1312397090519483,0.1615861428379137,1
0.6661472464386685,0.6321156868280378,0
0.2477501167066054,0.306157613054383,1
0.4042366096307368,0.1066056667735337,0
0.293105879324821,0.3157714917799117,1
0.2287689346830231,0.0623978703273024,0
0.4335905752112651,0.9073783728791835,1
0.62551022838082,0.4066706205950876,0
0.0881503364413797,0.122149101578749,1
0.6866364649973357,0.9837940874014984,1
0.7719273359331096,0.5159275943859757,0
0.393346288406149,0.164010160273234,0
0.7939166171264812,0.1682243581267231,0
0.6908360651020076,0.7559781099543215,0
0.7585825856140647,0.5180387098040177,0
0.1450436873092497,0.2760926594222163,1
0.3492055216738436,0.0448674432038515,0
