@RELATION SEA_Gradual_Simple_Slow

@ATTRIBUTE 0 NUMERIC
@ATTRIBUTE 1 NUMERIC
@ATTRIBUTE 2 NUMERIC
@ATTRIBUTE class {0,1}

@DATA
2.595237,3.192833,2.990684,0
1.312807,4.528111,8.363391,0
4.330650,4.427853,8.972545,1
2.990643,6.642717,2.886797,1
1.323141,6.793033,3.469068,1
7.143689,5.827270,5.714710,1
9.743235,0.299486,4.151217,1
3.460759,0.943329,9.414275,0
7.325867,6.816634,9.181448,1
5.307027,4.186180,5.989953,1
9.618394,9.281099,7.641547,1
5.163333,6.689601,0.251110,1
9.683546,8.536925,9.895363,1
5.242117,1.124456,1.666619,0
7.101162,8.376011,7.097641,1
7.502584,9.919438,8.732493,1
3.887184,0.223283,2.288902,0
0.726105,2.261382,4.228238,0
0.308709,6.007298,7.620316,0
7.372186,5.133756,4.883431,1
6.757907,3.219963,7.498167,1
8.749500,9.639214,2.955289,1
4.991834,7.375625,8.186445,1
5.331466,5.664269,1.756987,1
7.635829,8.564898,5.415418,1
5.553917,7.177231,7.193481,1
2.059127,2.273460,5.387555,0
1.908126,7.160888,6.219881,1
4.650724,0.270864,8.613677,0
7.847929,3.289819,2.261408,1
4.077175,4.240678,0.463598,1
5.455544,0.423021,4.576045,0
1.292637,4.664131,2.366187,0
5.997270,4.386273,4.988592,1
8.239578,5.836871,3.390718,1
1.618959,0.853117,8.206752,0
6.683040,5.198400,2.495084,1
6.786590,6.681228,3.015641,1
7.035931,5.926734,8.400894,1
7.107641,7.256794,0.653848,1
0.148112,5.509292,7.656911,0
6.474969,3.418938,1.567150,1
3.876444,7.211517,3.960369,1
4.756769,9.535113,4.491903,1
1.030518,4.752637,0.717293,0
7.723654,8.495254,3.029751,1
7.389134,0.697379,3.985393,1
7.497713,1.227648,0.777966,1
3.470863,3.967206,6.414573,0
8.082322,4.788173,0.459216,1
1.315848,9.075613,1.776584,1
3.063992,3.764153,6.333460,0
9.001465,9.183973,3.434507,1
6.581270,3.577537,7.707463,1
2.338071,5.233895,7.963947,0
1.989215,6.565950,6.266643,1
7.599968,1.115208,0.769046,1
8.442552,0.635413,0.547595,1
4.843887,0.921475,4.175114,0
8.669009,0.501682,6.496293,1
2.966276,0.349671,2.921070,0
3.247586,9.717041,7.455985,1
5.216125,8.499086,1.963291,1
9.612431,1.612384,5.962480,1
1.377130,8.684374,3.408778,1
6.452153,4.187834,6.897344,1
8.132938,9.457528,6.245208,1
3.218489,9.928128,0.006819,1
9.031919,7.076179,5.614102,1
8.139370,2.123682,4.753371,1
9.376739,0.655755,2.213094,1
1.377800,3.126920,1.434683,0
6.946660,3.767220,9.748099,1
7.961218,2.149376,2.755098,1
5.101741,7.666467,9.666794,1
7.555609,7.593327,5.049811,1
0.046334,4.644684,6.962009,0
1.568762,5.997751,0.485113,0
9.841724,0.359816,8.257034,1
8.191694,0.056287,1.440012,1
8.971754,4.610680,1.595310,1
2.462698,3.697989,1.753914,0
5.607187,0.203233,9.636326,0
1.741466,8.573712,0.494936,1
4.725412,3.947069,6.810202,1
0.870188,5.268531,4.852492,0
5.685564,8.558950,5.340026,1
9.552208,4.714923,1.069601,1
4.635774,3.727618,1.696603,1
5.824198,8.948912,3.379516,1
9.023224,4.071917,8.281257,1
6.976623,0.769625,0.266572,0
0.587323,4.176956,2.413539,0
4.582441,9.821507,0.126028,1
5.932639,5.393386,1.953132,1
4.723160,9.585828,5.952000,1
1.709133,5.552262,6.423086,0
9.180797,4.688982,1.260833,1
2.733332,4.262929,5.946664,0
7.712603,5.555504,2.317724,1
2.124416,6.280599,1.764980,1
9.030806,2.218033,8.800718,1
4.866032,2.859448,2.840206,1
5.698364,1.290062,6.875115,0
1.610026,1.416114,4.786785,0
6.980866,0.015610,7.015311,0
6.325606,8.639976,7.067197,1
8.106995,6.193121,7.789707,1
7.294865,4.297392,7.190752,1
2.382436,4.080666,4.312111,0
5.974097,6.724937,3.785704,1
8.878137,8.339271,3.292382,1
3.078057,4.787361,2.130101,0
5.725603,8.628675,7.176322,1
0.844163,1.402660,6.641651,0
4.385387,6.779725,9.312483,1
6.404717,5.682138,7.647816,1
0.744120,4.442086,5.666192,0
6.501611,3.223371,7.062671,1
1.762969,5.605521,9.935335,0
8.706468,4.872668,1.420856,1
9.908108,5.598627,6.969880,1
4.248219,6.915349,1.944981,1
3.260598,9.963579,1.236842,1
1.153320,3.697857,5.837812,0
4.023077,9.432363,8.441670,1
4.105649,4.698354,9.405405,1
6.677039,3.362863,6.997167,1
3.657868,1.522152,1.289572,0
7.152588,9.756423,1.974886,1
5.876998,3.985042,2.328509,1
1.212569,6.652310,2.441918,0
3.318285,1.566540,8.270828,0
7.790320,2.905463,5.987526,1
2.143177,3.736590,2.450867,0
4.552106,5.332505,0.163692,1
2.697287,9.418984,1.943020,1
4.286019,9.365025,3.812844,1
7.493524,4.345035,0.407448,1
3.533268,3.704821,7.244956,0
6.404199,8.556043,2.071114,1
5.200947,3.035583,9.434203,1
6.754857,0.378164,1.875955,0
1.374457,3.808521,7.402055,0
0.370148,5.629665,4.584758,0
3.133621,4.515294,6.565009,1
7.776960,9.495098,4.760531,1
0.442522,8.597759,6.394863,1
4.930341,3.845463,0.629763,1
3.532834,5.800161,2.793892,1
2.521623,4.000239,8.284474,0
7.691528,4.339570,0.280396,1
2.067451,8.021914,8.019544,1
1.838517,9.434078,9.484659,1
4.756030,1.010892,3.883997,0
1.154613,2.925131,2.413430,0
8.821781,5.958723,0.013454,1
0.060666,6.984858,0.154709,0
3.810228,5.587441,0.079591,1
7.668107,2.538453,8.551751,1
7.944137,4.771152,7.971325,1
7.372772,1.394772,2.027205,1
2.268310,8.444385,5.614084,1
4.129717,1.630524,5.606216,0
3.230521,6.759131,9.388735,1
6.633646,5.754292,7.130156,1
9.584024,3.569638,1.259226,1
0.951857,3.623216,4.230249,0
1.613020,1.795532,1.435683,0
4.089324,7.093367,5.571289,1
9.111891,7.549233,2.412152,1
3.489402,7.447191,0.557278,1
2.205144,1.180801,5.952101,0
0.358704,4.548377,2.822175,0
0.449094,8.215818,1.396022,1
1.673706,4.258192,9.970106,0
9.150664,7.533470,7.203265,1
7.796420,5.150142,9.065910,1
4.783797,4.875362,5.406031,1
6.616358,1.522498,1.773925,1
0.883647,5.600939,8.269116,0
2.768496,4.602345,6.575810,0
9.873405,7.809738,2.071409,1
1.705110,4.091467,6.507551,0
6.561400,6.091549,1.275112,1
4.194587,2.784219,1.081874,0
5.224585,8.443654,6.457908,1
0.033766,5.662177,0.809243,0
7.257628,1.799061,3.694367,1
4.540212,1.597897,4.630937,0
8.100875,8.644455,8.511337,1
9.535464,2.824491,2.867473,1
9.580682,0.287145,5.337600,1
7.166251,1.778046,3.587359,1
2.637156,1.154184,5.687691,0
5.552428,6.486647,9.834216,1
6.703238,6.247103,7.167246,1
0.852710,2.208047,0.346263,0
6.957045,7.213517,5.770249,1
5.538074,6.309961,2.163909,1
8.711933,7.537648,2.460708,1
9.842101,6.477642,4.719242,1
2.994255,9.415493,0.882433,1
4.391927,9.876937,3.143412,1
8.088558,8.662033,1.648650,1
7.744923,8.022945,3.992215,1
0.332750,7.499621,1.973844,0
1.815568,9.510483,2.540941,1
6.975685,2.625931,3.551344,1
1.472505,0.607490,4.937735,0
7.387963,3.714912,3.652614,1
9.901506,4.797288,3.932154,1
8.875871,8.308991,4.364557,1
6.925159,9.964131,0.154833,1
6.148274,3.319741,0.498414,1
0.247569,8.650391,6.362782,1
6.677661,9.295906,7.342740,1
7.248885,3.938076,9.762624,1
3.601625,3.789434,5.264992,1
7.848829,0.620460,4.519449,1
0.523255,9.274182,3.697501,1
0.672485,9.671193,3.431961,1
2.084589,6.912034,1.472208,1
1.064233,1.962710,8.249306,0
2.705738,6.500954,9.843240,1
6.162426,6.250787,9.615983,1
4.551079,5.524178,3.243998,1
9.030638,5.516759,9.352823,1
6.430486,4.703064,6.578248,1
5.099951,1.571381,5.607083,0
3.327519,9.945781,9.618767,1
7.059850,0.273330,2.430303,0
8.083101,4.972153,6.101561,1
0.599006,2.473307,2.462786,0
0.889167,0.481349,2.859891,0
3.869164,5.029837,9.957286,1
4.996643,7.059985,2.643936,1
0.202810,0.437157,6.573721,0
1.524945,7.913737,0.076700,1
6.444291,5.836800,1.186371,1
1.825680,1.863312,5.533305,0
0.604172,9.059965,1.383416,1
0.352234,4.951078,5.379041,0
4.098335,9.195946,4.844426,1
8.860516,0.406223,5.650264,1
2.290705,6.325200,5.669962,1
3.065422,2.003894,8.108045,0
5.697949,9.905993,3.688522,1
0.358427,4.248262,7.814534,0
0.818544,1.345398,8.240090,0
4.618675,8.754280,6.820644,1
3.260451,3.600195,2.020134,0
9.175320,4.492861,7.268006,1
4.456623,8.641537,5.142125,1
8.727545,5.116640,9.544366,1
1.666878,4.680284,8.119705,0
4.847285,8.180330,8.394566,1
9.332938,0.367080,2.856500,1
2.762430,9.466237,8.608104,1
2.206404,1.134993,6.508551,0
4.309029,3.464167,4.365447,0
7.799432,8.084771,7.615920,1
0.224960,3.051707,0.722254,0
1.634905,6.555065,0.134014,1
4.865476,8.263682,5.199112,1
9.593451,6.856010,3.179076,1
3.166925,5.742805,3.085356,1
7.081423,4.046594,4.463691,1
4.767401,1.874819,4.758406,0
3.269234,7.679082,8.241004,1
8.074526,8.040686,6.589358,1
6.620446,7.202807,8.936646,1
4.070627,0.562232,6.117258,0
3.714090,2.657298,8.733982,0
5.786697,9.329966,0.371327,1
5.184222,3.958384,8.444507,1
7.454928,1.673585,7.694165,1
7.137147,2.338675,4.876404,1
8.191651,3.466669,6.239396,1
4.574956,3.890918,0.660511,1
4.133888,9.692209,2.423217,1
5.792389,7.749684,2.828088,1
2.729650,4.692946,3.079973,1
1.766995,3.976730,5.766517,0
0.676940,2.478410,6.618592,0
0.603321,5.037250,3.354690,0
7.897479,9.674155,8.418575,1
9.323783,4.425431,9.997625,1
9.395906,6.213319,5.210686,1
9.366693,1.367538,5.454463,1
9.736220,8.067443,8.585950,1
7.269178,7.499016,1.770681,1
1.308981,4.307261,6.147233,0
3.726040,2.253161,7.668855,0
8.324958,4.844129,3.577202,1
6.012499,0.007549,4.949062,0
9.648500,4.234899,9.039217,1
9.954804,0.348854,5.349892,1
2.088939,9.442321,3.118909,1
9.729362,1.008429,7.283185,1
7.497284,3.267449,2.052719,1
4.212518,1.805023,5.612771,0
4.375153,8.749132,0.869234,1
4.420032,1.733788,0.347168,0
8.114438,6.059730,6.742988,1
8.507666,1.254336,1.001218,1
4.049174,3.517973,9.421635,0
7.331206,5.501378,2.145817,1
7.997244,9.188173,0.116667,1
5.283852,7.490615,1.720058,1
4.697303,0.544454,0.715714,0
0.217457,5.140254,5.019617,0
7.312573,1.188297,0.349092,1
7.098020,9.365666,9.806067,1
3.942290,0.737768,8.584460,0
0.026553,3.328903,0.271557,0
9.923721,4.856227,6.445128,1
8.522031,5.971161,0.500414,1
1.118871,4.196931,5.465836,0
7.163487,7.285501,6.258435,1
3.050593,5.113960,0.150797,1
9.717073,0.391788,7.834853,1
0.245700,3.806582,2.206427,0
0.325086,9.049910,9.701865,1
1.732932,2.279166,2.806524,0
0.359900,2.898146,1.046970,0
6.695008,5.833130,1.966140,1
3.775368,3.243776,2.314014,0
7.509230,3.560018,5.358376,1
5.517241,3.017609,2.732604,1
0.600916,1.278725,9.643981,0
4.182769,7.263060,5.928739,1
0.223892,6.336204,5.199465,0
7.886818,5.981354,0.944003,1
