@RELATION RBF_Abrupt_Blip_Noise

@ATTRIBUTE 0 NUMERIC
@ATTRIBUTE 1 NUMERIC
@ATTRIBUTE 2 NUMERIC
@ATTRIBUTE 3 NUMERIC
@ATTRIBUTE 4 NUMERIC
@ATTRIBUTE 5 NUMERIC
@ATTRIBUTE 6 NUMERIC
@ATTRIBUTE 7 NUMERIC
@ATTRIBUTE 8 NUMERIC
@ATTRIBUTE 9 NUMERIC
@ATTRIBUTE class {0,1}

@DATA
0.678061,0.896623,0.624880,0.338721,0.558904,-0.003152,0.245441,0.439029,0.589070,0.733510,1
0.591457,0.311402,0.611013,-0.190611,0.550145,0.839691,0.118800,0.508328,0.544460,0.744342,0
0.872914,0.162380,0.803626,0.465326,0.004679,0.676754,0.886248,0.139858,0.044592,0.372547,0
1.090755,0.666265,0.022470,0.055591,0.200702,0.744754,0.383948,0.005881,0.315673,0.977582,0
0.646840,0.340668,0.639048,0.299652,0.875926,0.436061,0.603135,0.305561,0.221127,0.189076,0
0.753428,1.090111,0.537866,1.138602,0.341436,0.419781,0.656289,0.186865,0.773361,0.394810,0
0.624779,0.910373,0.743513,0.254529,0.698290,0.545058,0.086434,0.695597,0.438865,0.737496,0
0.465153,0.506097,0.578509,0.570435,0.548965,0.433303,0.671566,0.174678,0.265100,0.063634,0
0.561610,1.061759,0.987620,1.294789,0.060635,0.498596,0.759260,0.957955,0.503730,1.437182,0
0.673184,0.741660,0.766760,0.647480,0.519297,0.289288,1.107024,0.690864,0.086385,0.335502,1
0.108527,0.602003,0.790399,0.609754,0.072791,0.354077,1.106955,0.526504,1.145092,0.767723,0
0.413335,0.502715,0.318166,0.494651,0.093870,0.817099,0.548531,0.752122,0.689748,0.746699,1
0.737094,0.330242,0.934038,0.895915,0.867281,0.815117,0.183258,0.789173,0.065918,0.744459,1
0.509192,0.911206,0.730728,0.870924,0.914477,0.248998,1.043808,0.630764,0.267750,0.563775,0
0.066998,0.551271,0.537466,0.279183,0.678822,0.013648,0.618666,0.529097,0.686241,0.404513,1
-0.009837,0.563676,0.248903,1.046387,0.542689,0.707922,0.196878,0.877802,0.342275,0.854050,1
0.880196,0.121282,0.790722,0.592521,0.933206,0.910338,0.097036,0.698128,-0.041221,0.968443,1
0.977104,0.669907,0.691584,0.099198,0.962157,0.510379,0.717679,0.293272,0.782529,0.577128,0
0.277539,0.393668,0.288323,0.678140,0.361071,0.660939,0.977480,0.357206,0.772096,0.255342,1
0.143197,0.138143,0.728816,0.493627,0.741815,0.411239,0.506099,0.377377,1.004503,-0.003245,1
