@relation AGRAWAL_Abrupt_Simple_Severe

@attribute attr0 numeric
@attribute attr1 numeric
@attribute attr2 numeric
@attribute attr3 numeric
@attribute attr4 numeric
@attribute attr5 numeric
@attribute attr6 numeric
@attribute attr7 numeric
@attribute attr8 numeric
@attribute class {0,1}

@data
23458.34488717101,69886.99092053076,42.0,4.0,7.0,1.0,1032024.1614891194,11.0,253327.99278651617,0
102957.44794934578,0.0,53.0,0.0,17.0,6.0,220016.0380594277,29.0,241886.55111320503,1
28889.3607268643,78456.9284990523,21.0,4.0,5.0,2.0,463833.89890024246,22.0,20376.5401574052,0
100648.27432888944,0.0,25.0,0.0,2.0,0.0,957150.4947525496,28.0,57095.36948827415,0
99580.26837628988,0.0,28.0,2.0,19.0,3.0,468761.0988974802,20.0,61532.83924559772,1
104755.3084082409,0.0,33.0,0.0,3.0,5.0,309436.6034146805,10.0,5571.913307135023,0
68472.67650618663,71462.31505543097,64.0,3.0,9.0,7.0,89127.1206051014,2.0,417394.93074584,1
126226.05703571496,0.0,60.0,0.0,1.0,5.0,238436.82437485488,10.0,483729.00689139706,0
95355.90235986323,0.0,63.0,3.0,10.0,3.0,380842.127814036,16.0,89771.62492662239,0
116612.82396739828,0.0,70.0,0.0,17.0,3.0,544330.9771213908,8.0,60563.68803650436,0
149405.9033425319,0.0,56.0,1.0,19.0,6.0,265558.00000571733,8.0,183033.28381122125,0
111321.1195571597,0.0,22.0,0.0,13.0,2.0,455198.35067499295,21.0,345725.7051311662,0
37268.36624466394,80710.92443180915,55.0,3.0,9.0,0.0,563634.5341986251,27.0,409014.5154602474,0
82865.08844116295,0.0,58.0,0.0,1.0,3.0,529326.600422931,1.0,69906.64034565314,1
41085.59775296062,84265.81801106327,67.0,0.0,16.0,6.0,183711.60145058023,2.0,232141.34436297303,1
134031.3475226821,0.0,77.0,0.0,19.0,4.0,347330.00924882665,20.0,361233.6412836485,0
40859.44407875616,79023.71413862283,28.0,0.0,1.0,7.0,118041.29123911484,18.0,245856.7751513215,0
94649.17009893464,0.0,60.0,3.0,12.0,0.0,408420.094654676,28.0,304483.2551139631,0
103929.82448527627,0.0,63.0,1.0,4.0,4.0,508586.2544487773,29.0,8000.192902338666,0
106216.35976954436,0.0,51.0,4.0,14.0,0.0,964278.4788854208,7.0,394423.4628443447,1
145490.1323796412,0.0,35.0,2.0,2.0,8.0,0.0,23.0,193708.26343346288,0
95423.55323504588,0.0,69.0,3.0,18.0,8.0,0.0,9.0,72988.9293571942,0
36434.52555999775,25462.020025684527,41.0,2.0,20.0,0.0,1068185.9159669727,7.0,389298.6611177655,0
88657.09682277254,0.0,52.0,1.0,3.0,2.0,640217.0503528796,21.0,54929.29153469461,1
45624.75944380216,35194.59555665601,67.0,4.0,9.0,6.0,213218.6755142996,7.0,115362.50937275712,1
141000.78878375742,0.0,77.0,0.0,20.0,5.0,331153.60313575,11.0,160920.9981494636,0
45890.61873701119,17722.080631635137,36.0,0.0,11.0,5.0,196455.90942796564,26.0,336416.93737749703,0
142957.33690716344,0.0,38.0,1.0,4.0,6.0,117804.45096505414,21.0,287706.54997250595,0
37017.06307066834,68691.51034798144,67.0,4.0,8.0,5.0,419456.19724126713,12.0,76384.76421407703,1
55059.99516849446,25795.854130769905,51.0,2.0,1.0,4.0,346379.7505454481,8.0,123674.84575061628,0
58146.893613060005,22915.714108543856,73.0,2.0,10.0,7.0,100945.29873027386,23.0,460760.4930057426,1
90805.61439798358,0.0,63.0,3.0,8.0,8.0,0.0,13.0,471753.66313429305,0
80062.19378375722,0.0,21.0,2.0,10.0,7.0,95027.70785172208,17.0,37222.93809927652,1
91735.64818822934,0.0,59.0,1.0,5.0,2.0,439012.4684416477,25.0,426506.4741501098,1
109187.61249069938,0.0,46.0,3.0,6.0,6.0,265727.569600661,14.0,356260.2628305287,1
134684.66853728594,0.0,61.0,4.0,13.0,7.0,91283.35999450392,29.0,23880.13213127532,0
114860.05603212972,0.0,63.0,0.0,1.0,0.0,734902.1863723837,11.0,385492.6860201548,0
119619.2394073321,0.0,59.0,1.0,12.0,8.0,0.0,7.0,84814.96471375643,1
81179.71761958176,0.0,73.0,2.0,7.0,6.0,116732.8997451227,14.0,466144.8847386351,0
81251.08471471762,0.0,69.0,3.0,8.0,0.0,821849.9044818667,8.0,496241.0308410099,0
118115.28253679408,0.0,22.0,3.0,1.0,2.0,539149.228162837,3.0,72386.43978140896,0
70639.64542432455,51442.37945118062,55.0,2.0,20.0,7.0,85795.37034987341,12.0,47437.58046282226,0
21742.18034948953,52981.568442526375,75.0,2.0,18.0,5.0,299244.2088379879,22.0,257894.5878687488,0
94905.58049789764,0.0,22.0,0.0,18.0,6.0,110577.50159948292,25.0,221219.63700044056,1
95224.4793761068,0.0,21.0,1.0,4.0,6.0,126713.71863178558,6.0,132102.0971689876,1
121709.94738194298,0.0,48.0,1.0,7.0,3.0,595428.1686745313,10.0,480760.4464057353,1
92668.11769599078,0.0,38.0,3.0,7.0,7.0,60326.36479241641,4.0,22590.39218728931,1
96163.31318952896,0.0,42.0,2.0,3.0,4.0,544162.3787428712,23.0,389456.1858125688,1
87020.92722518896,0.0,24.0,1.0,11.0,2.0,505698.9485100313,2.0,231704.41662221556,1
25972.309985781176,28799.39646415676,46.0,1.0,11.0,1.0,825894.6055613089,30.0,210844.1795831421,0
86173.34168487319,0.0,21.0,0.0,10.0,7.0,120877.59952859073,20.0,361101.1717536997,1
129144.68567569015,0.0,47.0,1.0,18.0,4.0,438137.51160606457,3.0,237823.46733414868,0
55664.75570078623,30414.32128642392,72.0,2.0,19.0,5.0,242498.50964834812,24.0,394885.0171726419,1
102674.55490999178,0.0,56.0,4.0,10.0,0.0,771340.8804507912,8.0,218565.14976158895,1
103494.6071745017,0.0,25.0,4.0,8.0,3.0,527185.5785685503,21.0,329597.9992175374,0
48450.43402095573,73079.93928392607,65.0,2.0,14.0,2.0,618203.9868711018,18.0,269817.4694668528,1
33331.45403594549,10003.614131633043,20.0,1.0,16.0,7.0,122307.07651421105,28.0,7580.234839365152,0
120790.57519832272,0.0,62.0,3.0,2.0,2.0,843415.5809057651,30.0,449624.6761581044,0
50047.101772418246,57309.06523038183,49.0,4.0,13.0,4.0,568322.252363674,26.0,193284.63953945684,0
62052.94007604257,58320.81851250019,27.0,4.0,18.0,7.0,110452.0473909975,16.0,170913.81474607464,1
143205.95013958804,0.0,69.0,2.0,12.0,3.0,664287.6607422347,24.0,255623.9183118561,0
118792.33838078137,0.0,66.0,4.0,4.0,5.0,291211.15193023067,14.0,269980.6386897119,0
131448.39884425665,0.0,57.0,2.0,3.0,0.0,1014574.0469196908,16.0,107687.7155086804,0
25538.908388474185,48607.4185824976,62.0,0.0,11.0,5.0,445111.8595179406,26.0,170106.65310181066,1
86154.3457155587,0.0,40.0,0.0,1.0,2.0,422340.2380998487,14.0,133742.89370733633,1
36850.36069910444,81669.9887988855,31.0,0.0,1.0,7.0,118148.61933198672,20.0,351579.112621272,0
61221.79157484982,54330.55135006788,27.0,3.0,7.0,6.0,233828.06712083548,19.0,212002.1503574304,1
23634.201138978715,75347.9295109351,22.0,4.0,14.0,8.0,0.0,15.0,12515.15016788113,0
147369.45612667667,0.0,61.0,1.0,19.0,1.0,475948.50259103696,25.0,402408.0519805015,0
87319.30675144738,0.0,73.0,0.0,13.0,1.0,830892.9430857671,14.0,31881.376814342333,0
117852.447639975,0.0,79.0,1.0,7.0,2.0,858533.6164243931,28.0,386102.8313443424,0
36473.53393178366,19568.799752809377,69.0,2.0,9.0,8.0,0.0,16.0,326330.9710444263,1
102756.4746112353,0.0,36.0,4.0,8.0,8.0,0.0,14.0,362310.6796413191,0
38421.74908445793,61798.14796291231,78.0,3.0,14.0,7.0,50673.05969184532,1.0,461084.15617359633,1
139352.96145024832,0.0,74.0,4.0,19.0,4.0,235980.87767115748,15.0,114407.74856553154,0
99606.83169472666,0.0,70.0,3.0,16.0,4.0,343829.1234059898,4.0,182343.9659741224,0
120882.47139442082,0.0,60.0,4.0,12.0,1.0,429101.9813878745,29.0,78747.33181152461,0
46539.49146413901,69870.27465422545,64.0,3.0,15.0,8.0,0.0,19.0,158362.6928901208,1
58764.12564197368,14705.65058346932,62.0,2.0,17.0,1.0,496431.69229320704,4.0,107911.03151014584,1
45359.83408522859,11987.43737305545,55.0,4.0,12.0,6.0,117996.27347226752,3.0,338928.69624814746,0
33423.90450596869,55600.55309021336,27.0,4.0,3.0,7.0,120142.47893726348,21.0,449744.6195582288,0
50280.38307431205,47221.976222017416,21.0,0.0,13.0,0.0,634381.3464989008,11.0,115655.52214029829,1
48835.13911110808,61095.21809886494,34.0,3.0,9.0,6.0,241397.7890032608,4.0,106593.63898368063,0
90166.09846926856,0.0,46.0,4.0,1.0,6.0,132608.2918489761,14.0,184786.97536585105,1
83960.40524037713,0.0,50.0,2.0,12.0,2.0,743276.5976066494,29.0,179488.46749973434,1
38692.65936732223,39241.14832707362,79.0,3.0,16.0,5.0,440151.70832454256,21.0,391943.1203465175,1
95266.23571949203,0.0,58.0,4.0,10.0,8.0,0.0,13.0,240920.73740693709,1
50166.058446544965,38275.856332871175,74.0,3.0,20.0,4.0,312699.0095131239,7.0,52938.97806569153,1
56372.393281189936,43125.88822732893,71.0,0.0,19.0,3.0,598433.0672838704,24.0,147983.39349188094,1
50463.28703274265,52856.09916837459,34.0,4.0,13.0,8.0,0.0,1.0,262139.67501113444,1
140423.66818419256,0.0,73.0,2.0,4.0,1.0,528134.0896623337,8.0,30396.707305775428,0
29811.560116618304,45825.363320232704,49.0,0.0,6.0,3.0,303289.93944701314,8.0,61784.27908101275,0
94329.02131378229,0.0,46.0,0.0,6.0,7.0,51275.90058199766,10.0,296807.93282317906,1
63741.1032519035,51710.166903330086,54.0,4.0,2.0,6.0,189918.96533367247,8.0,126067.85212921834,0
141184.2647084315,0.0,29.0,3.0,15.0,7.0,85475.85973203651,8.0,159548.6219079625,0
125344.04399918584,0.0,39.0,4.0,8.0,8.0,0.0,13.0,333335.8877012634,0
119790.40197896824,0.0,46.0,3.0,14.0,0.0,475844.7445962995,27.0,330286.7393335294,1
93868.63931844383,0.0,43.0,1.0,12.0,7.0,138287.3205397699,2.0,223767.8561530519,1
21790.913094780983,69288.75917111542,70.0,0.0,11.0,0.0,1170473.0513724752,19.0,334828.1866633127,0
89770.80223336106,0.0,68.0,0.0,12.0,7.0,74894.37357437868,30.0,175258.84582343747,0
100321.63044530882,0.0,67.0,1.0,4.0,8.0,0.0,24.0,136338.1878828277,0
85943.69341945049,0.0,62.0,0.0,4.0,5.0,285081.10596127546,1.0,44765.11004252104,0
116690.0538655088,0.0,25.0,4.0,13.0,7.0,115902.78067299862,4.0,379292.8259265096,0
54714.65543032912,51092.93795310688,32.0,2.0,13.0,2.0,601482.4724890434,30.0,153095.12811329874,1
97711.62350738712,0.0,21.0,3.0,20.0,8.0,0.0,12.0,311629.03867911,1
45108.16507919636,65611.76634533037,44.0,3.0,7.0,8.0,0.0,28.0,463486.05126402096,0
99508.8037860191,0.0,52.0,3.0,8.0,8.0,0.0,1.0,74060.2883830842,1
111209.4501647148,0.0,71.0,2.0,10.0,5.0,255667.63137738468,6.0,89682.13048483769,0
142969.93363904196,0.0,54.0,0.0,8.0,0.0,712365.1276633338,25.0,44995.69644479406,0
85332.74309865799,0.0,34.0,2.0,13.0,4.0,256495.3060148975,28.0,178007.41486555373,1
28072.600719973445,41801.60511885101,66.0,2.0,16.0,7.0,145020.83569863386,14.0,300757.7517175917,1
105748.67477941388,0.0,59.0,1.0,15.0,7.0,77205.26097569309,24.0,66775.01514513529,1
109227.15751095008,0.0,73.0,2.0,3.0,3.0,347002.43142890075,5.0,429175.2007918432,0
86381.68503335847,0.0,64.0,4.0,17.0,3.0,360009.7585274083,8.0,71185.05986478314,0
82108.9898134069,0.0,57.0,0.0,14.0,5.0,299547.9951267787,7.0,265836.24467507866,1
66347.39558774342,38811.69213785207,28.0,4.0,19.0,5.0,436572.75763803214,22.0,220400.6257997653,1
22936.54194206018,45059.14831412222,46.0,2.0,17.0,2.0,318876.7894164881,12.0,433071.697109236,0
52981.34810053591,18840.39728286249,33.0,3.0,18.0,6.0,225008.6405360278,8.0,233825.7896001471,1
94425.55004461286,0.0,40.0,2.0,20.0,1.0,775717.8740211094,21.0,136902.1860898454,1
145045.3246266456,0.0,20.0,2.0,10.0,4.0,271289.58919830935,1.0,184453.01999855973,0
111041.18035907405,0.0,33.0,0.0,20.0,0.0,1099291.251940065,5.0,316456.24981166166,0
130501.08264211216,0.0,44.0,3.0,18.0,1.0,841156.8618618408,6.0,183086.81045499188,0
34716.106944885,19131.311752114623,48.0,0.0,7.0,3.0,303786.6980122696,15.0,418735.8145382493,0
64090.36811877305,42883.5767898145,22.0,1.0,3.0,8.0,0.0,15.0,323603.4109117172,1
122146.10313693449,0.0,67.0,1.0,16.0,0.0,1066864.8150687905,1.0,28325.80971258358,0
76637.18370773335,0.0,77.0,0.0,17.0,5.0,424419.5884704331,7.0,244095.72318419785,0
78097.7183753426,0.0,43.0,0.0,9.0,7.0,115986.26188378123,8.0,132388.7475280397,1
135015.40801795543,0.0,40.0,1.0,8.0,1.0,531788.6501817242,10.0,128562.20455266837,0
54780.18983175008,21737.415205644604,26.0,1.0,20.0,7.0,131964.3058395425,28.0,168767.5511286174,1
80158.95650549166,0.0,57.0,2.0,8.0,2.0,359791.3332023381,14.0,382515.9991223959,1
103567.50843007836,0.0,79.0,0.0,11.0,1.0,701463.6603337566,14.0,365164.1651859616,0
53495.19125304292,53097.70023767497,54.0,4.0,13.0,6.0,201163.99809515852,8.0,427487.4884770114,0
69114.46601272808,37412.89729121429,53.0,1.0,8.0,1.0,873239.3643180586,8.0,193431.32992235385,0
77640.91919192197,0.0,65.0,3.0,8.0,4.0,332813.0895419362,9.0,488497.36056568107,0
55955.75180793524,74479.3803902517,68.0,2.0,14.0,4.0,520072.6214926554,18.0,150662.42865445602,1
122756.72638948876,0.0,78.0,1.0,19.0,0.0,879912.7077928521,12.0,108419.89619873933,0
96333.12670019743,0.0,45.0,3.0,2.0,1.0,921574.303184015,11.0,159759.70753440788,1
40782.204095304274,45642.3995571713,72.0,1.0,8.0,8.0,0.0,8.0,211447.19848248965,1
144199.30374396837,0.0,60.0,4.0,11.0,3.0,395881.883105309,4.0,272251.5424031284,0
69907.57994714583,23037.57932459536,74.0,3.0,9.0,3.0,521859.6051593353,26.0,448811.1268080736,1
132341.3762719123,0.0,23.0,1.0,14.0,7.0,93780.67368016056,26.0,289241.2286584654,0
51959.25164061207,26973.1219415775,80.0,4.0,9.0,7.0,96944.00722214844,18.0,50534.44522727518,1
34061.05840045019,45552.99115847796,32.0,2.0,18.0,3.0,642257.8424555555,19.0,275105.4725745073,0
73733.44418412316,34387.327987398625,48.0,1.0,4.0,4.0,380199.8795610953,21.0,221848.26196192612,0
137184.95120915084,0.0,61.0,4.0,1.0,7.0,60778.38864818888,10.0,283674.2439488725,0
73666.87696308228,38697.633980530656,22.0,1.0,9.0,0.0,735605.1232226455,14.0,35434.198961304566,1
61696.510886709984,43397.5811858154,36.0,0.0,11.0,3.0,259099.37039414304,2.0,99852.59314657812,1
36560.55527981006,77760.26178610232,77.0,4.0,5.0,6.0,172704.90080704598,26.0,470191.2615011362,1
52515.7511264927,32985.44580977994,20.0,0.0,15.0,2.0,825267.3610891424,7.0,39285.58425679008,1
102819.17878974973,0.0,55.0,1.0,3.0,3.0,708434.6852825476,17.0,417346.0912045293,1
67526.31015318658,40631.44873655807,60.0,3.0,4.0,1.0,748058.3240389581,28.0,240458.1547903918,1
37994.62696265112,40766.42997172027,74.0,3.0,1.0,8.0,0.0,22.0,427711.59399844345,1
94075.69058577353,0.0,68.0,4.0,7.0,2.0,810125.6634517817,17.0,229844.3210043758,0
111103.28432427462,0.0,57.0,4.0,8.0,7.0,61448.53070802103,6.0,475564.5230071082,1
49521.16625955339,47600.68522914463,69.0,4.0,2.0,6.0,286612.74446635955,4.0,251541.91510245245,1
89929.08745309032,0.0,39.0,1.0,20.0,0.0,835837.782050379,12.0,448474.2662430568,1
139604.72719445525,0.0,73.0,3.0,14.0,8.0,0.0,20.0,152600.82464895968,0
112764.73224792795,0.0,27.0,2.0,3.0,2.0,555546.2100829852,27.0,408972.7271791661,0
58327.77754545649,35927.46931221739,57.0,0.0,9.0,8.0,0.0,27.0,43160.65643053357,0
62145.89500732036,66683.10688734526,45.0,0.0,17.0,0.0,1052097.0421800704,9.0,444590.1327670024,0
36048.308460028566,16222.950739872364,23.0,4.0,2.0,3.0,350619.0914272012,15.0,183002.0264569244,0
38013.64791713775,31293.41688816983,45.0,3.0,16.0,3.0,744257.0094608979,30.0,274015.74084367155,0
71811.10972751625,32325.30906981344,59.0,3.0,7.0,3.0,746935.179194302,9.0,258696.8708586707,0
23063.479719011382,69376.17575783707,35.0,1.0,20.0,7.0,65858.93744154874,19.0,424987.3569741589,0
122768.51549769368,0.0,22.0,1.0,17.0,0.0,880910.556921593,7.0,312219.0253358763,0
128978.68422822436,0.0,41.0,2.0,13.0,6.0,133527.97340512558,1.0,360026.34795606503,0
91875.53541755302,0.0,58.0,3.0,4.0,3.0,487770.5363449509,17.0,220072.14768240697,1
100557.40132322912,0.0,71.0,3.0,3.0,3.0,735466.5111740844,25.0,240954.7555897546,0
121487.96532885302,0.0,52.0,2.0,7.0,6.0,268305.0169962127,28.0,157431.48419475567,1
134530.40606880453,0.0,22.0,4.0,12.0,5.0,265418.2447839216,19.0,343329.7941091398,0
84781.39281657034,0.0,30.0,3.0,15.0,0.0,1168099.5654808143,4.0,265880.5436199853,1
64939.41649599332,12742.89599579407,23.0,3.0,17.0,7.0,122183.08615557649,9.0,323722.01837938046,1
64677.54141271637,63833.49298518329,80.0,2.0,10.0,4.0,314617.275189071,12.0,354016.43190040486,1
87382.40710904136,0.0,51.0,2.0,11.0,6.0,130591.33424719956,23.0,412698.2311243612,1
110465.39683112758,0.0,79.0,0.0,9.0,7.0,106035.48456801256,24.0,159631.09809179266,0
