@relation SINE_Abrupt_Recurring_Noise

@attribute attr0 numeric
@attribute attr1 numeric
@attribute class {0,1}

@data
0.8470739113680387,0.8309270249447245,0
0.5429859637102372,0.5040301764017455,0
0.0053638841786882,0.5402348107326459,1
0.530305784281015,0.7083845557590284,1
0.0181345852566325,0.9750744865835842,1
0.8537861472571093,0.2963874047084821,0
0.4654603752238816,0.6666610101785623,1
0.0603924620642741,0.7103045712230188,1
0.5925743052148832,0.8433057199962808,1
0.7992535992137079,0.2909248861577356,0
0.7098654402083223,0.0589946998710504,0
0.2761477577732814,0.4652142946086212,1
0.5673063285057538,0.5881618079023452,0
0.9180121363931878,0.8904970373158303,0
0.6613455741726477,0.8375694596980614,1
0.9501198839892098,0.8780728514216833,0
0.5608056698604088,0.8784363474571762,1
0.6166929856993723,0.5933120433429536,0
0.2163897564286182,0.7049980265472751,1
0.2944303334890634,0.1051000319186239,0
0.9744105885601096,0.8607406533518354,0
0.1953352559294268,0.865974250915803,1
0.8574927282903427,0.8581609166141793,0
0.056145013348636,0.8960759888610971,1
0.3148882076207895,0.4821076765986654,1
0.2462554670007921,0.26116687150491,1
0.9057898445971208,0.2191209950301702,0
0.2236622762952539,0.1765145327620452,0
0.8777291193547632,0.4900115802177867,0
0.8718048510314257,0.2147095116491396,0
0.7673651853138065,0.6206010990335561,0
0.6104172134762841,0.1615389764362081,0
0.1501475304473207,0.996171793775532,1
0.3573134085817782,0.7319480925031516,1
0.4924750138397228,0.7731030160621833,1
0.7534065650930839,0.5038258366708792,0
0.2453159691875662,0.546976527860107,1
0.5282351195079829,0.3954401251886371,0
0.4491698359595554,0.3929238319169676,0
0.1506546868475534,0.7989965427295789,1
0.8814947767046315,0.1980015998046197,0
0.6402678189179024,0.4419232606874321,0
0.1905334088515526,0.2208676374774935,1
0.7351160255853745,0.2602791322745806,0
0.9756232293825192,0.7679460183491398,0
0.999272874788092,0.8571128664438918,0
0.2481834669810833,0.5928966856551263,1
0.2232429193312787,0.241013360033188,1
0.1506403747133541,0.5101783490218483,1
0.6445788522240161,0.9227027400858367,1
0.8448548827215905,0.103178705383877,0
0.5957946274599714,0.2177227020449752,0
0.6065415174602069,0.8962067855536532,1
0.5835728563331809,0.9964228499402,1
0.7254882349823187,0.1337900069771433,0
0.3061542848612103,0.7270674305385237,1
0.3809599713423401,0.1666602652585043,0
0.7716859706250382,0.8131053655712126,0
0.8350168014384627,0.5982716977548046,0
0.2291524831823733,0.9765839020401552,1
0.6113471028220857,0.6385263366775066,0
0.3395917751888972,0.0445213842476522,0
0.6887342762224716,0.2093722260322043,0
0.0713160305480491,0.1564419316167673,1
0.2173233897486678,0.3097875246812889,1
0.8474964774817574,0.5377417902427111,0
0.4989057068975167,0.5576608876129268,1
0.4361263719778397,0.2676303424152267,0
0.0370616207857198,0.3838144582145877,1
0.5881766328958777,0.1085614418863323,0
0.5039416047164162,0.0376060925158084,0
0.6646020991279897,0.8978171466202574,1
0.9107068234545668,0.7772361828671702,0
0.8870709949713255,0.0109393809233098,0
0.8572992111258753,0.7930834598393622,0
0.7499318318572771,0.0868985675736245,0
0.6892749871742627,0.2548896221053255,0
0.7253966326614363,0.5884589543317353,0
0.0574882052556008,0.2925984949053625,1
0.5414888473302579,0.5601794496533619,0
0.6058838375259294,0.8719810649645802,1
0.2774976318892803,0.0992766126638592,0
0.8949803696415198,0.167528149440797,0
0.2237812785998958,0.7016844203047495,1
0.0322098904139239,0.3148948812407093,1
0.7218027832273197,0.6372877839833021,0
0.0404687000048378,0.092166112099264,1
0.086371135419845,0.6209864394136563,1
0.8084811840674319,0.442758095764741,0
0.295791850228466,0.0266738995128142,0
0.0827905919079721,0.337091603254617,1
0.9708915035562936,0.3561563165357824,0
0.7362696987977242,0.2503331924208883,0
0.5996746945592026,0.5638858440209521,0
0.2932364025686087,0.1227597332843768,0
0.4378303405362377,0.1527624605634898,0
0.2455446280820407,0.1537559435494627,0
0.1323925208697837,0.3257125628595618,1
0.3366753725500603,0.0363395761131427,0
0.0550615949815003,0.6688773693288409,1
0.9979910879855244,0.6152888359060679,0
0.9361062307608756,0.7732984826183863,0
0.8533633866693983,0.229379328890562,0
0.447185652919978,0.3616566236139654,0
0.6966302003634647,0.9296052806551518,1
0.7707990051787589,0.5354441144854364,0
0.7387601238779788,0.953687660926408,1
0.624295744883782,0.6581489461014699,0
0.2025270974813857,0.6886128504127268,1
0.6964797188899372,0.5945734580310356,0
0.9600625819110752,0.0951937163518689,0
0.1263083907241917,0.895326519636256,1
0.1824867488886909,0.9152479289400828,1
