@relation SINE_Gradual_Recurring

@attribute attr0 numeric
@attribute attr1 numeric
@attribute class {0,1}

@data
0.3672166681290922,0.5895151216460695,1
0.1894870713957386,0.4682031780986584,1
0.1586640341066261,0.8606118903079373,1
0.8570584795415666,0.7808664349973582,0
0.7535875509702801,0.0156567860401635,0
0.4067827346515383,0.576859366834535,1
0.1687656541519054,0.9436641972036274,1
0.8252289641025962,0.9226289876430452,0
0.0909833433262192,0.5471723046423925,1
0.5021147205633851,0.5845859166314606,1
0.9802432962553104,0.1489011524595584,0
0.8829690666701799,0.8590131783616751,0
0.0188672432713502,0.8361132151965203,1
0.3018962954268434,0.9003558243837255,1
0.5710143983783461,0.494160071993627,0
0.7978337197070775,0.7153724135283326,0
0.2790776554551613,0.746231753219139,1
0.4815829411228443,0.908876841701084,1
0.0074528804976045,0.9369293285746542,1
0.2910227525703853,0.3082472783208846,1
0.341740725858026,0.99826655751516,1
0.7670841618456191,0.3807470361014081,0
0.7619962878266527,0.8558555575851079,0
0.562325214990402,0.1366541566003625,0
0.2901854097304921,0.3735883358733352,1
0.065850457305123,0.1257338794725302,1
0.609073994332417,0.1182374489907109,0
0.4783263756711414,0.8498813102173033,1
0.3572434991746596,0.8450746454720057,1
0.4237422269310349,0.1939957765903812,0
0.037374313328559,0.3733434855334534,1
0.3484181823154593,0.733046481577878,1
0.3109926062688901,0.8422413469358986,1
0.5676022462155802,0.8481153517120684,1
0.8119117947110538,0.697071986206089,0
0.8930279828180747,0.0243985378058653,0
0.252424786327973,0.0352913245210476,0
0.3234727643135161,0.0193760437348099,0
0.927592348909634,0.8322076883829201,0
0.9132648961977432,0.5181494153892563,0
0.7455029758422321,0.5609185403479364,0
0.3350321467746693,0.4081671955611078,1
0.9813657282959318,0.4829238654423484,0
0.0905121159844338,0.6835524172740772,1
0.9487949878019428,0.3527441046350381,0
0.5997412164201549,0.6125619748791007,0
0.131580433862372,0.5763942496230147,1
0.41845209802814,0.9079742139568672,1
0.4809863674355887,0.549263412390357,1
0.1727303013907779,0.6451608542084972,1
0.3927432507378013,0.1114084764718131,0
0.4471374493960321,0.9583569760380202,1
0.9618889867081096,0.2779027151021399,0
0.2416256667594826,0.3677802869437453,1
0.4181678726997949,0.6368301797262842,1
0.0403598485345934,0.1292051410994897,1
0.1322965946235581,0.6708589452649053,1
0.8863051440015017,0.5284880293464385,0
0.0245451822040412,0.981397431233948,1
0.3907117851773789,0.680427370317707,1
0.3741467183604505,0.6487485745898108,1
0.0391242778959082,0.7418816325592436,1
0.8183321502706852,0.7355645082905424,0
0.182092384819361,0.3883050528281057,1
0.8907052774470623,0.7958463578101627,0
0.6969921869095317,0.2755275701647248,0
0.8163239725006272,0.9071289714479744,0
0.9466879554062188,0.92869251032924,0
0.3623328924095284,0.8916598036770048,1
0.3277588269305761,0.2984686048732603,0
0.4620566344862268,0.5878700946181817,1
0.4683901796894858,0.8822227111503363,1
0.8168853254987134,0.542971274523709,0
0.9998902803526648,0.7117565005393255,0
0.4326702679795451,0.3204838186482625,0
0.4704364562518419,0.5792676520787808,1
0.4349643897914154,0.7668218626382051,1
0.6552678935773232,0.8195924250338587,1
0.6182982415330734,0.5132132022592073,0
