@relation STAGGER_Abrupt_Chain_Noise

@attribute attr0 numeric
@attribute attr1 numeric
@attribute attr2 numeric
@attribute class {0,1}

@data
1.0,0.9709680563252664,0.0,0
2.0,2.058903283235592,2.0,0
0.0,2.0582697725174266,2.0,0
1.0,1.9814804328672304,2.0,0
1.0,1.9458324140763352,2.0,0
2.0,1.10364397461932,2.0,0
0.0,0.0950386563771683,0.0,1
2.0,0.1028575155751005,1.0,0
1.0,2.166444096755658,0.0,0
0.0,1.9521054819869923,0.0,0
1.0,-0.0737853386351624,0.0,0
0.0,0.1154868409794893,2.0,1
1.0,0.7965735129796164,2.0,0
2.0,1.07736430809753,2.0,0
0.0,2.165406354707991,1.0,0
0.0,0.0853831116500644,2.0,1
2.0,0.1120015388905829,1.0,0
1.0,1.0892304058887312,2.0,0
0.0,1.1299296703549118,0.0,0
2.0,1.9506245990788669,1.0,0
1.0,1.090623250640732,1.0,0
1.0,1.040486641705385,2.0,0
1.0,0.9516502793820404,0.0,0
1.0,0.1089010496126238,1.0,0
1.0,-0.1449770843077251,1.0,0
1.0,-0.02287029153539,2.0,0
2.0,0.1129910546570583,2.0,0
2.0,-0.0637023592109985,0.0,0
1.0,2.0108354760457323,2.0,0
2.0,0.1294701468062,0.0,0
1.0,1.9846013006143723,1.0,0
2.0,1.1302456931048224,1.0,0
1.0,0.0497522488438808,1.0,0
1.0,1.8698985170919804,2.0,0
2.0,2.027804617902748,0.0,0
2.0,2.059826250814855,1.0,0
1.0,0.0516263416483181,1.0,0
1.0,1.1220554107065246,0.0,0
2.0,-0.2888186005920216,2.0,0
1.0,1.9621287818382585,2.0,0
0.0,2.083588640521413,2.0,0
1.0,1.0715664557798703,2.0,0
1.0,0.0247372995893391,1.0,0
0.0,0.9993398189926876,0.0,0
2.0,2.1003090493335805,2.0,0
0.0,1.7906409969794217,0.0,0
1.0,1.2037402888080726,0.0,0
2.0,1.1059198176051592,2.0,0
1.0,0.0029083233973332,0.0,0
1.0,0.8586155538251607,0.0,0
2.0,1.0026114922981308,2.0,0
2.0,1.1647455579626784,0.0,0
1.0,1.9249056720284887,0.0,0
0.0,0.0602349584039567,0.0,1
0.0,0.974526978588108,1.0,0
2.0,0.9865160599117726,0.0,0
0.0,0.7487482348734997,0.0,0
0.0,1.1451533061756376,2.0,0
1.0,1.9873487891415351,1.0,0
2.0,0.0086592342043075,0.0,0
1.0,-0.0048334102760221,0.0,0
0.0,1.9918629573405964,0.0,0
2.0,1.012187484771522,2.0,0
1.0,0.0882855287045035,1.0,0
1.0,0.0483662864341914,0.0,0
2.0,2.107978890952304,0.0,0
1.0,-0.0030277822532129,0.0,0
2.0,0.0959296969477142,0.0,0
1.0,0.0251093451388484,0.0,0
0.0,1.139695512069275,1.0,0
2.0,-0.0961498818605545,2.0,0
0.0,-0.0769202860995035,1.0,1
2.0,0.0051768041023282,1.0,0
0.0,0.0931836002235666,1.0,1
0.0,1.0911755062477086,1.0,0
1.0,2.010692464023612,1.0,0
1.0,0.0824476679320054,2.0,0
1.0,0.7666335781921432,2.0,0
0.0,1.0992512227666682,2.0,0
1.0,0.8956392906410869,0.0,0
1.0,0.0021110094350744,2.0,0
0.0,-0.0087442201044461,2.0,1
0.0,0.9647455807856414,2.0,0
2.0,0.9817929861991244,0.0,0
0.0,0.9963337661197248,2.0,0
2.0,1.943913092169882,0.0,0
1.0,2.1616816464421653,0.0,0
0.0,1.0469358723986164,1.0,0
2.0,1.946306946777273,0.0,0
0.0,1.0307536443117098,0.0,0
2.0,2.292695311159577,2.0,0
2.0,0.951778058253554,1.0,0
2.0,1.0227694971558352,1.0,0
1.0,-0.0466357182243986,1.0,0
0.0,0.0086151659733873,1.0,1
1.0,-0.0036027821490019,0.0,0
2.0,1.9421271014245205,2.0,0
2.0,0.9595703556432744,1.0,0
0.0,0.9690350254202812,1.0,0
0.0,2.0676721628280497,2.0,0
2.0,2.27423294666527,2.0,0
0.0,1.9291222533667207,0.0,0
2.0,1.8845385751974453,2.0,0
1.0,2.0731451717651344,0.0,0
0.0,2.176664179851818,1.0,0
1.0,1.0049179733288638,2.0,0
1.0,0.002507863305914,0.0,0
2.0,-0.0714118796900302,2.0,0
0.0,-0.0181289172175621,1.0,1
0.0,0.9058732436423844,2.0,0
1.0,2.1691029168122684,2.0,0
1.0,0.9951496365989594,2.0,0
0.0,1.8257757827181544,2.0,0
1.0,2.1415322853796352,0.0,0
0.0,0.0893677740753663,2.0,1
0.0,1.006794671940913,2.0,0
1.0,-0.0051355359854557,1.0,0
2.0,2.000989431549779,0.0,0
2.0,0.8057884094290219,2.0,0
2.0,0.8847804846844033,2.0,0
2.0,1.0380156433379495,0.0,0
1.0,-0.0805216516330991,0.0,0
2.0,1.1600435134696765,2.0,0
1.0,-0.0394118172378783,2.0,0
2.0,1.8276306320216824,0.0,0
0.0,0.120967523466469,0.0,1
2.0,0.8683381578834108,1.0,0
1.0,0.1012270173529034,0.0,0
2.0,1.9992416214010715,1.0,0
1.0,2.032687065681728,0.0,0
1.0,-0.0816281389569139,2.0,0
2.0,0.0564424077536473,1.0,0
2.0,0.9446550858470664,0.0,0
2.0,1.0444162739206415,1.0,0
2.0,0.7418230818757927,0.0,0
2.0,-0.2459200568643794,1.0,0
1.0,0.857763930132375,2.0,0
1.0,1.9924670261268904,2.0,0
0.0,1.1090107085133076,0.0,0
1.0,0.9739786021485366,1.0,0
1.0,0.1967820592410558,2.0,0
2.0,2.0277529888078214,1.0,0
0.0,0.1032539837487003,2.0,1
0.0,0.989292619546896,1.0,0
1.0,0.8697162273103973,0.0,0
2.0,1.0325870964380883,2.0,0
1.0,1.9357025155303864,1.0,0
2.0,1.05802976448684,1.0,0
0.0,1.122929208686405,0.0,0
1.0,1.0709985332558338,2.0,0
0.0,-0.0914023925312779,0.0,1
2.0,1.95808538555448,2.0,0
1.0,1.9175956426444491,2.0,0
1.0,-0.0302684273126645,1.0,0
1.0,0.803573395962228,2.0,0
2.0,2.0282681628677808,1.0,0
2.0,2.0138997557505247,0.0,0
0.0,1.8857164029940592,0.0,0
0.0,0.1171385710331527,1.0,1
0.0,2.0451965596160337,1.0,0
2.0,0.060230016706807,1.0,0
1.0,2.0637473670880664,0.0,0
0.0,0.1283131627558258,0.0,1
2.0,1.0766497350187778,0.0,0
0.0,0.9765176120346084,1.0,0
2.0,2.0624688001150333,0.0,0
2.0,0.926628483975686,1.0,0
1.0,0.9349573397234616,1.0,0
1.0,1.8410640609603,1.0,0
2.0,0.0625982701542634,1.0,0
2.0,-0.0019276393070479,0.0,0
1.0,2.0512174008309656,1.0,0
2.0,2.011460982944264,2.0,0
2.0,2.018460471840152,1.0,0
2.0,0.1449338714391807,0.0,0
0.0,0.7464805241604524,2.0,0
2.0,0.024581525834822,0.0,0
1.0,-0.0438741941311306,0.0,0
2.0,0.9265903651234296,1.0,0
2.0,-0.2898601349383402,2.0,0
2.0,-0.0591676843803673,0.0,0
2.0,0.9144175579180692,2.0,0
2.0,1.1385915890122762,2.0,0
2.0,1.0718439461034104,0.0,0
2.0,-0.0230093302219855,0.0,0
2.0,-0.0376528261178546,0.0,0
1.0,0.0152386608641299,1.0,0
0.0,2.0003300137669062,1.0,0
0.0,-0.1035978026275418,1.0,1
2.0,0.8365811311510614,2.0,0
0.0,0.9414366837538776,0.0,0
1.0,1.005782884131469,1.0,0
2.0,0.155513867542433,1.0,0
0.0,-0.0976507984529817,2.0,1
2.0,-0.1417678684334181,0.0,0
1.0,1.128364823761507,2.0,0
1.0,-0.0556557430777536,2.0,0
0.0,1.244443267238529,1.0,0
1.0,-0.0001085673060044,2.0,0
2.0,0.9686922844824376,2.0,0
0.0,0.9521889380016492,1.0,0
0.0,1.0408195905187865,2.0,0
2.0,1.2007835991264917,0.0,0
0.0,1.0234521583389489,2.0,0
1.0,0.0459530075260342,0.0,0
1.0,1.1257515565408465,2.0,0
1.0,1.9646783353128792,1.0,0
1.0,1.9367908110344367,1.0,0
1.0,0.9277757419331976,1.0,0
0.0,2.0050756785241903,1.0,0
1.0,2.05445972745282,0.0,0
0.0,0.0707668236284453,1.0,1
1.0,-0.0197271154694489,2.0,0
2.0,0.9089082530651608,2.0,0
1.0,1.0832505939785153,0.0,0
0.0,-0.0827885418453601,2.0,1
1.0,2.048184318646026,1.0,0
0.0,1.897382719091078,1.0,0
0.0,0.0966372478079038,0.0,1
2.0,0.9438514388904808,1.0,0
1.0,1.9939344752778552,0.0,0
2.0,1.1505195987918209,0.0,0
0.0,-0.1444986519598713,1.0,1
0.0,2.1025924488500536,1.0,0
2.0,0.141925670370462,0.0,0
1.0,2.157418179623006,0.0,0
1.0,1.8022357770549249,0.0,0
0.0,2.030510402959735,1.0,0
2.0,-0.0273942033045456,1.0,0
0.0,0.0352607443984433,0.0,1
2.0,1.986759433539968,1.0,0
1.0,1.9215280873043192,2.0,0
0.0,-0.083427815703432,0.0,1
1.0,-0.1144191216058905,1.0,0
0.0,1.92037968332205,1.0,0
0.0,1.0070824171004196,0.0,0
2.0,2.1071681599796905,2.0,0
2.0,0.134459996446694,1.0,0
2.0,-0.0195047462448459,0.0,0
2.0,-0.0243652966027287,1.0,0
2.0,0.9428849926798996,1.0,0
1.0,-0.0529327072437275,2.0,0
1.0,1.870327841634156,2.0,0
0.0,-0.0940492039258766,2.0,1
0.0,0.1178237921745666,2.0,1
1.0,0.0126627577636246,0.0,0
0.0,1.143167497180001,2.0,0
1.0,0.127897465262047,1.0,0
2.0,0.0477245556306015,1.0,0
1.0,0.0844496861159229,1.0,0
1.0,1.0620493937095128,1.0,0
0.0,1.0241573768738397,1.0,0
0.0,2.0650078324822085,1.0,0
0.0,-0.1996234787616975,1.0,1
1.0,0.9718462718973808,2.0,0
1.0,1.810153248825202,1.0,0
2.0,0.98837528944214,1.0,0
1.0,2.0762923709646066,2.0,0
1.0,0.0168608358973904,0.0,0
0.0,2.016640099849675,1.0,0
1.0,1.049441937438934,0.0,0
0.0,1.962895084646915,2.0,0
2.0,-0.1355339549794492,1.0,0
0.0,1.0773321449971456,1.0,0
1.0,2.037142442033982,1.0,0
2.0,-0.0087051924700777,0.0,0
1.0,1.8795377387614784,1.0,0
2.0,1.0866452813208447,2.0,0
2.0,0.0672231909325205,2.0,0
0.0,-0.036752661969031,2.0,1
0.0,-0.1159109486657199,0.0,1
2.0,1.1013972200460582,0.0,0
1.0,0.9481740740025836,0.0,0
1.0,1.0355942026133655,2.0,0
2.0,0.1046567107404883,1.0,0
0.0,1.9017843571206552,1.0,0
1.0,1.903230898230364,2.0,0
2.0,0.1753033333294786,2.0,0
1.0,0.0445201582982407,0.0,0
2.0,1.90736713067167,1.0,0
2.0,0.8766633661209183,2.0,0
1.0,0.9537929967761684,1.0,0
2.0,1.087101853259161,2.0,0
1.0,0.0257070557054162,2.0,0
0.0,1.9716083303502632,1.0,0
2.0,0.1191700780674082,0.0,0
1.0,1.9537925476820184,0.0,0
2.0,2.075323078923315,0.0,0
2.0,-0.1233868643814734,1.0,0
1.0,0.0107427826544787,1.0,0
1.0,1.9341054862447584,1.0,0
2.0,2.0758433865549097,2.0,0
1.0,0.0353303438471604,1.0,0
0.0,1.0052774370494335,0.0,0
2.0,0.0100561509764114,1.0,0
0.0,0.9595339072983678,2.0,0
2.0,1.9647114873299736,0.0,0
1.0,0.9758932279569116,1.0,0
0.0,0.053934721630639,1.0,1
1.0,1.996067717650364,1.0,0
0.0,1.1555652239676462,0.0,0
1.0,2.078626274056878,1.0,0
2.0,2.0909781981154825,2.0,0
2.0,0.8697280538754906,0.0,0
0.0,2.14003641310103,1.0,0
2.0,0.7928280776146253,0.0,0
0.0,-0.0468353491148574,2.0,1
0.0,0.915312474648594,0.0,0
1.0,1.0482817243601452,2.0,0
2.0,0.0400662832175444,0.0,0
1.0,-0.0867196741553335,0.0,0
2.0,1.900379823049603,1.0,0
2.0,1.05089972617479,2.0,0
1.0,0.9483722522369232,0.0,0
0.0,1.1085856579217372,2.0,0
0.0,0.15909897089448,0.0,1
1.0,0.0881160979455185,1.0,0
1.0,0.0737847601685605,2.0,0
0.0,0.9302935988293664,1.0,0
0.0,2.099829025557371,2.0,0
2.0,0.120501527744897,1.0,0
0.0,0.1025456704261325,0.0,1
1.0,-0.0941786505449122,0.0,0
0.0,-0.1261834074315979,0.0,1
0.0,0.8978440893604666,1.0,0
2.0,1.0270506343624013,2.0,0
1.0,2.037270161930778,2.0,0
2.0,-0.0570815335172179,2.0,0
1.0,2.026341491788632,0.0,0
0.0,1.9847241759494136,2.0,0
0.0,0.0692969983389186,1.0,1
2.0,1.9988083351382064,0.0,0
1.0,1.816255628905188,2.0,0
2.0,2.0697359952104315,2.0,0
1.0,0.0775393464969007,2.0,0
2.0,-0.097102416184309,2.0,0
0.0,0.0290838124029877,0.0,1
0.0,2.073646759767248,0.0,0
2.0,2.0050431818049863,2.0,0
2.0,2.0899151695802947,2.0,0
2.0,0.0296898453129398,1.0,0
0.0,0.1022825456238138,0.0,1
1.0,1.7733625056168307,1.0,0
1.0,-0.0396197623134787,2.0,0
2.0,0.029960957863589,0.0,0
0.0,1.9075201019435637,1.0,0
2.0,1.0579869047383386,1.0,0
1.0,0.9748300931410012,1.0,0
2.0,2.049298268310472,2.0,0
2.0,1.076876885112637,0.0,0
1.0,0.226241739945121,2.0,0
1.0,1.0573970278702745,1.0,0
1.0,1.034377030614699,0.0,0
1.0,0.049454129350605,0.0,0
0.0,2.128857158422704,0.0,0
2.0,0.0653397485186694,0.0,0
0.0,1.0843151319735178,0.0,0
2.0,1.97037042001638,1.0,0
0.0,2.0640004171802944,2.0,0
1.0,1.11183165373182,1.0,0
2.0,2.1580798908553254,0.0,0
1.0,0.0610566778255312,1.0,0
0.0,1.1041542816799228,2.0,0
2.0,1.965451911855293,1.0,0
0.0,-0.1033922928090726,1.0,1
1.0,0.945477522038913,0.0,0
2.0,0.8438923369155219,0.0,0
2.0,0.988306878786702,1.0,0
1.0,-0.0388184678416352,1.0,0
0.0,1.0681981475119455,2.0,0
2.0,1.9787671963914335,0.0,0
2.0,-0.0672492003866935,1.0,0
0.0,2.030288731419526,0.0,0
1.0,-0.076027142469804,0.0,0
0.0,1.7800903148249294,2.0,0
2.0,1.123244677606916,2.0,0
2.0,2.078220191546643,1.0,0
0.0,0.0178562202185794,0.0,1
0.0,1.7716568068640268,2.0,0
1.0,0.99933124425381,2.0,0
1.0,2.041397134073727,0.0,0
2.0,1.0576290015990604,0.0,0
0.0,0.8332604514874999,0.0,0
0.0,-0.1109804445001179,1.0,1
1.0,1.0741611993945526,0.0,0
2.0,0.0903283058007895,1.0,0
0.0,-0.1284408428125726,0.0,1
2.0,-0.0100733301127467,1.0,0
0.0,-0.0874051157335893,0.0,1
0.0,0.0281120334672238,0.0,1
2.0,0.0187404352081317,0.0,0
0.0,1.063432916888983,0.0,0
0.0,1.095575119597224,2.0,0
1.0,0.9440249058904646,0.0,0
1.0,2.060433093340347,1.0,0
1.0,0.8695522811979137,0.0,0
1.0,1.0983066560046608,0.0,0
2.0,1.0038365644439724,2.0,0
0.0,1.0561036285776717,0.0,0
0.0,1.969171665247964,1.0,0
2.0,1.9864372088601685,1.0,0
0.0,-0.1001560731074042,1.0,1
1.0,0.9360631326401576,1.0,0
1.0,2.141323630989696,2.0,0
