@RELATION HYPERPLANE_Abrupt_Simple

@ATTRIBUTE 0 NUMERIC
@ATTRIBUTE 1 NUMERIC
@ATTRIBUTE 2 NUMERIC
@ATTRIBUTE 3 NUMERIC
@ATTRIBUTE 4 NUMERIC
@ATTRIBUTE 5 NUMERIC
@ATTRIBUTE 6 NUMERIC
@ATTRIBUTE 7 NUMERIC
@ATTRIBUTE 8 NUMERIC
@ATTRIBUTE 9 NUMERIC
@ATTRIBUTE class {0,1}

@DATA
0.073125,0.066514,0.315333,0.283939,0.112859,0.397241,0.694966,0.932591,0.239820,0.284323,0
0.693174,0.801271,0.625896,0.373943,0.604529,0.795659,0.040227,0.949719,0.048143,0.478418,1
0.280020,0.871388,0.997456,0.902024,0.733609,0.118212,0.815241,0.802427,0.937176,0.921773,1
0.873403,0.774054,0.034547,0.922653,0.305769,0.463301,0.714060,0.466739,0.862916,0.529651,1
0.077066,0.227736,0.594624,0.987984,0.337972,0.742582,0.100612,0.865359,0.474990,0.686610,1
0.557342,0.041425,0.586801,0.615832,0.892399,0.368723,0.543960,0.313380,0.973684,0.857929,1
0.685857,0.832632,0.994062,0.623172,0.372020,0.212912,0.482842,0.217902,0.206817,0.138593,0
0.236917,0.943014,0.141782,0.617886,0.493079,0.506101,0.479656,0.784477,0.952476,0.261609,1
0.575309,0.829650,0.552107,0.235085,0.967415,0.542326,0.873708,0.503390,0.390114,0.973282,1
0.254764,0.035246,0.729041,0.578763,0.938122,0.147848,0.244784,0.339171,0.140971,0.228792,0
0.965732,0.795054,0.044259,0.924645,0.883706,0.457649,0.856403,0.837035,0.646244,0.102987,1
0.907072,0.634236,0.530826,0.962474,0.130814,0.433226,0.818817,0.434596,0.988884,0.627849,1
0.448133,0.182097,0.925424,0.908243,0.489863,0.834178,0.295450,0.055572,0.178579,0.652214,0
0.692430,0.466609,0.439044,0.441531,0.604025,0.828216,0.751701,0.800530,0.918660,0.396116,1
0.050614,0.787609,0.640946,0.334332,0.871205,0.376759,0.745604,0.456925,0.763932,0.081323,1
0.204747,0.462626,0.961913,0.971132,0.637277,0.790682,0.952554,0.065735,0.262670,0.533588,1
0.848558,0.634323,0.746734,0.094189,0.610279,0.513363,0.557087,0.946789,0.935206,0.615797,1
0.788262,0.027421,0.082536,0.058893,0.932926,0.671788,0.441377,0.683966,0.077968,0.710530,1
0.156007,0.271413,0.147858,0.678349,0.585626,0.564294,0.735047,0.790936,0.541245,0.841351,1
0.988205,0.473689,0.882477,0.879662,0.683516,0.371386,0.425810,0.523518,0.756503,0.647129,1
0.445864,0.709361,0.581210,0.106621,0.270882,0.176305,0.336186,0.343371,0.079465,0.640023,0
0.260467,0.985943,0.147821,0.322376,0.458502,0.798628,0.522800,0.362163,0.663761,0.593221,1
0.184183,0.606375,0.786194,0.062016,0.530750,0.419151,0.112522,0.922264,0.697581,0.668717,1
0.041200,0.145056,0.980709,0.544660,0.280723,0.977948,0.331492,0.349640,0.236540,0.618881,0
0.237534,0.892724,0.124799,0.193888,0.689309,0.266679,0.518652,0.473264,0.738667,0.010965,0
