@relation AGRAWAL_Abrupt_Chain_Long

@attribute attr0 numeric
@attribute attr1 numeric
@attribute attr2 numeric
@attribute attr3 numeric
@attribute attr4 numeric
@attribute attr5 numeric
@attribute attr6 numeric
@attribute attr7 numeric
@attribute attr8 numeric
@attribute class {0,1}

@data
122835.80624140488,0.0,59.0,0.0,10.0,1.0,890824.5863974445,23.0,182105.4700177697,1
48047.282920043,37844.445169044135,45.0,1.0,12.0,6.0,136099.86893303518,12.0,75225.02727277702,0
110876.04429974272,0.0,39.0,1.0,12.0,6.0,143551.34343917418,12.0,471789.082514919,0
58522.82149198447,76015.92716373196,69.0,0.0,11.0,8.0,0.0,30.0,381541.5468758391,1
82351.84626180297,0.0,24.0,2.0,13.0,7.0,69113.10674092184,23.0,176789.80932691906,1
148962.96803971758,0.0,79.0,0.0,18.0,7.0,120681.34718093468,20.0,432388.5614521156,0
84139.16419039178,0.0,21.0,1.0,20.0,0.0,670834.9700840987,29.0,441862.5304759513,1
130105.35758727288,0.0,70.0,4.0,2.0,3.0,638796.1759556083,5.0,160416.70033546924,0
110830.8730750694,0.0,66.0,0.0,6.0,1.0,636688.8890793278,30.0,288690.2759854205,0
126532.37369461246,0.0,47.0,2.0,15.0,6.0,222364.55858635396,10.0,32973.43817680798,0
78626.28388349593,0.0,20.0,0.0,20.0,6.0,186260.34237874296,27.0,132807.59099886252,1
81398.22261140321,0.0,29.0,1.0,13.0,5.0,423609.42596011615,10.0,168520.6305440003,1
87250.12896604717,0.0,40.0,4.0,7.0,3.0,491230.017132617,10.0,341759.6290818071,1
104144.11887616102,0.0,62.0,2.0,7.0,6.0,150997.08676903573,18.0,475628.8013363644,0
143743.87420933862,0.0,68.0,0.0,10.0,7.0,134551.34997383124,3.0,365976.8947036441,0
23381.608614883524,16956.36384261068,56.0,0.0,2.0,8.0,0.0,16.0,408286.3614120083,0
67550.22642420654,44013.70858298371,42.0,3.0,14.0,2.0,629135.7119837594,24.0,298747.35935217584,0
146241.6244870381,0.0,71.0,0.0,15.0,6.0,259074.01911269748,19.0,189684.2220091053,0
23195.393716303453,72878.6115093675,73.0,4.0,15.0,2.0,659349.6848479194,5.0,422951.7060544434,0
37234.89393399458,16148.537024120771,23.0,3.0,6.0,1.0,918937.2491695504,21.0,351945.5364168756,0
23921.528047178017,60354.93490325768,79.0,1.0,16.0,6.0,111834.48929936189,14.0,102448.63920576609,0
34985.333568111266,31500.76218880264,60.0,0.0,10.0,0.0,726590.3048943316,21.0,117839.77507509604,1
93379.34521954352,0.0,36.0,4.0,1.0,8.0,0.0,27.0,428880.4338638263,1
50598.3357973947,12582.668064078069,61.0,0.0,18.0,5.0,338265.3460458668,4.0,30189.92023355488,1
127704.7088816158,0.0,77.0,2.0,6.0,3.0,274520.0171534011,12.0,245838.1360799049,0
51456.80421013231,83905.57005027727,23.0,3.0,16.0,5.0,280030.2088930252,21.0,106717.19837139775,1
96590.83517492368,0.0,68.0,3.0,11.0,0.0,1135674.8475310358,17.0,87457.43220140233,0
109486.39662943973,0.0,61.0,3.0,15.0,5.0,230225.4787529848,19.0,169909.72771479518,0
128164.986226495,0.0,63.0,3.0,17.0,2.0,673339.5673485174,16.0,121523.29680168504,0
56193.67581223,32299.06055221224,70.0,2.0,1.0,2.0,394990.91117165406,3.0,451112.7009740115,1
90963.39601754004,0.0,25.0,0.0,4.0,6.0,238704.5971063666,12.0,229328.98438073669,1
81970.71892168341,0.0,44.0,2.0,15.0,8.0,0.0,22.0,279020.74221066746,1
146545.83525494227,0.0,60.0,1.0,5.0,3.0,287438.0593347465,19.0,167455.23899151338,0
88617.47664487551,0.0,35.0,2.0,3.0,7.0,50354.18168565159,19.0,493342.80610732426,1
57209.60823610113,76947.4823487088,57.0,0.0,17.0,4.0,232450.1478922485,24.0,157785.1881214292,0
71219.4873006879,22739.19677056273,53.0,2.0,9.0,2.0,461711.3002123642,29.0,401182.045489478,0
77547.33350000315,0.0,69.0,2.0,17.0,5.0,401964.7001780061,15.0,157086.1089645369,0
65244.00156231299,22154.2495224789,31.0,1.0,13.0,4.0,493704.6543724131,8.0,210428.14560032295,1
140583.11344299238,0.0,37.0,0.0,5.0,6.0,226628.11946666703,2.0,154191.499633415,0
83600.76141478325,0.0,40.0,3.0,17.0,6.0,276351.5785650778,2.0,115725.66826889686,1
62056.33202207818,81063.10763244236,61.0,4.0,18.0,7.0,89532.17671821517,3.0,402715.7091209352,1
54246.19473067726,44061.4759030548,26.0,3.0,6.0,1.0,654133.0254224756,14.0,216606.3316551832,1
49622.27569458466,37755.75275343821,62.0,2.0,13.0,2.0,457372.41046359576,13.0,336466.84141302085,1
47434.18670675439,58090.335482546725,30.0,3.0,14.0,0.0,1195123.2718179512,28.0,488248.3387166225,0
64537.427312361455,48231.72962056654,22.0,0.0,5.0,8.0,0.0,14.0,67501.26222873048,1
63990.34685807031,72020.28883931224,42.0,4.0,11.0,4.0,566783.0741974754,14.0,135259.38451039078,0
98724.83431404998,0.0,54.0,0.0,11.0,2.0,337919.49557592085,14.0,71606.31740023666,1
74871.83474617082,38965.18711609488,76.0,2.0,13.0,8.0,0.0,24.0,51939.73000566426,1
28699.36092922712,41634.00566731894,20.0,4.0,9.0,6.0,124301.14193344832,16.0,4463.73943136702,0
99541.57080602362,0.0,35.0,2.0,7.0,0.0,764788.7470613205,24.0,259726.53950519557,1
57880.87516088536,72623.40160309062,24.0,1.0,7.0,1.0,785704.5788620487,21.0,158757.64482854793,1
65055.351233494446,23388.46482171108,66.0,3.0,7.0,1.0,893353.4513837342,11.0,185878.67422002016,1
90097.36743736637,0.0,65.0,0.0,3.0,5.0,213330.93528706304,3.0,45098.4901825669,0
115818.75237788985,0.0,62.0,2.0,16.0,1.0,570092.4419676743,17.0,334314.7142634842,0
114334.0498581124,0.0,30.0,1.0,13.0,4.0,249200.52628399976,16.0,492810.8481783021,0
124680.16010002834,0.0,47.0,2.0,3.0,1.0,505218.4275070717,7.0,105418.34207490996,1
52942.39003538829,43933.37078716623,45.0,4.0,1.0,5.0,256842.22979870733,27.0,3439.2695158400043,0
149174.32222533695,0.0,74.0,1.0,1.0,7.0,54644.71392338758,29.0,498073.5672042696,0
27604.08138811588,75540.99718757084,80.0,4.0,5.0,7.0,115056.73519449407,13.0,112148.93838422664,1
60586.13340775965,53685.98381017047,67.0,1.0,4.0,7.0,132787.06942252262,15.0,475082.2679970237,1
115170.02901079284,0.0,40.0,0.0,20.0,8.0,0.0,8.0,16786.845412433417,1
33568.35863184437,24743.072694312134,68.0,4.0,4.0,1.0,864235.7716371346,9.0,19611.316386763057,1
115885.02459026835,0.0,26.0,4.0,16.0,1.0,1044517.9606998416,8.0,275055.0792847432,0
77075.76280493088,0.0,50.0,0.0,2.0,5.0,196743.83228367765,7.0,314907.7206162653,1
98078.97581568571,0.0,54.0,2.0,8.0,2.0,395756.3408750885,5.0,373617.54027711775,1
83874.99221934035,0.0,75.0,4.0,13.0,8.0,0.0,10.0,42811.86249617342,0
145257.35615051177,0.0,70.0,0.0,2.0,5.0,211852.0489553847,30.0,349927.691638153,0
106868.97845834286,0.0,45.0,3.0,16.0,5.0,186418.67719493533,30.0,186414.69412172303,1
26755.576308121603,13652.796509178974,69.0,1.0,1.0,5.0,232982.9750150896,16.0,421185.7611159137,1
102746.31455350752,0.0,73.0,0.0,2.0,4.0,273604.40471890767,2.0,438569.0473235521,0
85527.72803082436,0.0,63.0,1.0,12.0,4.0,562385.0375336591,28.0,437306.13719753246,0
65764.13095826554,20238.89593002233,59.0,2.0,15.0,5.0,308998.4966668961,22.0,437490.7134223208,0
144150.24444037903,0.0,54.0,3.0,10.0,6.0,265893.85852373304,29.0,422260.4231068226,0
121586.99654432898,0.0,77.0,3.0,3.0,5.0,335648.6571240478,5.0,48862.81395935077,0
32098.90803445111,34370.98321885319,28.0,3.0,13.0,5.0,428131.2187763924,30.0,87318.89020347556,0
93008.43408650838,0.0,27.0,4.0,15.0,7.0,144757.1077252471,11.0,328493.58506281715,1
29630.38618053673,82300.22357863984,51.0,4.0,12.0,3.0,418037.21345677343,10.0,484146.278837403,0
26978.28213177305,81633.39444261575,65.0,3.0,3.0,2.0,372238.7963216318,15.0,373195.95817764895,1
124546.04914855548,0.0,34.0,3.0,20.0,2.0,621045.62455719,7.0,353932.75617410993,0
30929.364679378203,24146.62884285165,59.0,0.0,20.0,6.0,181368.33105353697,29.0,392832.372383449,0
124954.15309250948,0.0,76.0,0.0,2.0,5.0,276647.18600656925,14.0,87783.44935459842,0
120611.40501306964,0.0,80.0,3.0,1.0,2.0,802143.683744468,4.0,185918.0889761455,0
60214.166845574015,74425.56458849463,58.0,3.0,18.0,5.0,371947.7727786048,5.0,234279.01326362157,0
137218.97521683204,0.0,71.0,4.0,2.0,6.0,125015.19807440371,28.0,63551.48538618072,0
56644.23396423124,73803.32714712832,59.0,4.0,4.0,7.0,145152.87742224653,11.0,237825.1550812036,0
97916.33591819037,0.0,59.0,2.0,9.0,6.0,131568.28815511544,28.0,419200.0056230081,1
136872.58277671496,0.0,50.0,1.0,20.0,6.0,192198.1711558813,25.0,128322.8755355832,0
93236.88413412834,0.0,22.0,2.0,3.0,5.0,415633.1882269438,21.0,176944.00517640478,1
83433.87600429903,0.0,57.0,1.0,3.0,5.0,319060.1565304661,29.0,362091.2106535807,1
138598.70428955572,0.0,75.0,0.0,2.0,7.0,136591.80628663112,4.0,482636.7312059915,0
135804.89438209834,0.0,23.0,0.0,16.0,1.0,634408.6391558469,18.0,340931.05619660625,0
35412.828348757685,62496.325236577024,61.0,1.0,4.0,5.0,162813.02081448038,2.0,86039.06594040756,1
93239.71808304012,0.0,77.0,3.0,14.0,8.0,0.0,15.0,451801.0096330935,0
31197.708601638828,27780.401959552684,38.0,3.0,7.0,1.0,892262.7477907874,20.0,75140.73639868286,0
54840.31000574431,82784.00400986332,57.0,2.0,6.0,2.0,613553.9028348852,24.0,285495.2729727568,0
65173.19550915536,27502.33204419785,50.0,0.0,14.0,1.0,888522.9052523843,28.0,208908.22092418664,0
51542.74087292728,48529.905243272085,66.0,0.0,3.0,6.0,287400.14328774455,24.0,189014.55968549725,1
33863.73273066706,38850.69333195797,74.0,2.0,2.0,0.0,644210.9590972998,4.0,105196.38721333396,1
97533.148656214,0.0,53.0,0.0,12.0,1.0,594290.220321398,11.0,151675.91430722867,1
61747.49933050285,82997.29257165024,66.0,1.0,7.0,7.0,71997.42584601748,16.0,416207.5759542088,1
76300.37762386198,0.0,43.0,2.0,1.0,7.0,111752.35497766983,11.0,306911.18926161446,1
