@RELATION SEA_Abrupt_Chain_Noise

@ATTRIBUTE 0 NUMERIC
@ATTRIBUTE 1 NUMERIC
@ATTRIBUTE 2 NUMERIC
@ATTRIBUTE class {0,1}

@DATA
8.119572,9.841098,9.402992,1
1.295094,8.533949,5.185644,1
5.532774,8.863933,5.496367,1
4.615197,2.423131,4.225571,0
7.130866,6.459332,7.031629,1
0.415841,4.070361,5.966790,0
9.305706,5.404150,4.434098,1
5.403731,9.221164,8.847831,1
1.679933,8.656652,9.365382,1
8.094553,6.689155,8.772882,1
4.660624,2.311724,7.769711,0
8.684858,3.635569,8.553780,1
6.707977,1.913907,2.842396,0
8.936434,6.225842,6.982517,1
9.779197,7.606976,8.197030,1
9.540609,6.754114,6.048438,1
2.160163,3.580541,6.497676,0
8.864743,5.239875,6.609760,1
2.157636,5.676155,9.227811,0
0.791669,1.133097,2.720320,0
5.778010,8.835342,4.026552,1
5.815940,5.207413,4.130536,1
9.421903,8.720175,1.639375,1
4.716410,2.984290,2.899972,0
4.844045,4.020188,5.981874,0
3.413676,9.866256,1.813464,1
1.133465,1.000862,2.314636,0
5.173251,1.248529,6.183721,0
9.394748,6.369963,9.995731,1
0.472561,8.845148,4.646351,0
3.224571,5.234999,9.967694,0
8.855008,3.955330,7.259757,1
6.744105,8.481861,3.369049,1
1.460695,5.400453,7.308412,0
3.298045,8.376069,7.643517,1
0.910021,1.824945,3.946356,0
9.962731,2.301679,8.195807,1
2.838679,2.443329,7.534824,0
8.806501,0.464365,1.717633,0
6.066459,9.929208,9.426625,1
4.073596,4.728653,3.887748,0
3.524311,3.878171,6.259744,0
7.388788,7.591675,1.251953,1
4.974455,6.576677,6.911568,1
7.373486,8.442267,3.462601,1
0.681251,8.084456,6.909506,0
5.604773,1.587988,8.523404,0
9.003080,6.482739,9.709028,1
4.395242,5.517345,2.024154,1
8.824192,5.603105,8.821488,1
1.778262,6.878843,9.363016,0
0.619120,3.719514,3.670257,0
4.269477,7.230089,4.699399,1
5.210667,2.623961,9.519469,0
1.762296,5.349616,2.184980,0
2.790268,9.909209,2.922051,1
6.101167,3.972273,4.295540,1
1.090363,8.248955,0.275660,0
8.012180,7.126923,0.286724,1
6.046106,0.576081,0.005842,0
4.970170,3.349227,6.826547,0
0.458935,3.930495,4.277842,0
9.003205,5.842439,2.668040,1
8.079810,1.662281,5.287134,1
2.357614,1.169168,5.356780,0
5.359778,1.493922,4.457749,0
3.949745,1.019428,8.952007,0
7.817765,4.311829,6.542594,1
9.884586,10.006924,0.667916,1
6.895682,2.802931,7.966952,1
8.392277,2.595285,5.522960,1
7.692330,8.443346,7.737842,1
8.729777,5.867675,4.307491,1
1.745693,0.282633,3.720162,0
4.897174,0.660022,7.790660,0
9.306693,6.684713,1.058924,1
8.604817,0.603618,8.308279,0
5.570412,4.336713,0.814272,1
5.255444,5.483036,4.127664,1
6.121784,9.009970,0.101284,1
1.525529,2.909804,0.872086,0
8.287196,7.058679,7.809600,1
6.078911,2.032382,3.777334,0
4.623062,3.577373,6.648994,0
8.911933,1.516648,3.478294,1
2.014884,4.113548,8.453400,0
1.806071,9.352935,7.507777,1
8.673292,2.996160,8.378796,1
