@RELATION SEA_Abrupt_Chain_Noise

@ATTRIBUTE 0 NUMERIC
@ATTRIBUTE 1 NUMERIC
@ATTRIBUTE 2 NUMERIC
@ATTRIBUTE class {0,1}

@DATA
6.491114,2.775956,2.384354,1
8.970481,7.934181,4.605375,1
7.579568,6.528861,4.358607,1
5.475984,9.801223,0.698139,1
0.852906,4.808323,4.302090,0
0.804269,9.191409,9.292896,1
0.199626,1.703483,6.427313,0
1.275302,6.544312,3.560385,0
8.137181,3.055752,9.954146,1
3.323393,4.954941,5.484910,1
3.463909,1.760515,7.538037,0
9.626294,1.985949,3.539112,1
2.021673,7.208362,6.901467,1
1.808195,1.883372,2.064189,0
6.718991,0.944868,6.043232,0
2.031836,5.277271,7.148642,0
2.935265,2.454043,7.555649,0
7.449835,3.395445,2.091418,1
9.918554,3.728673,3.770840,1
9.513765,8.315605,6.358607,1
0.493594,0.301372,0.885040,0
5.091658,4.584386,1.315174,1
2.196731,5.455006,2.829672,0
2.724783,7.146575,9.252037,1
8.845133,5.832646,8.698170,1
3.084439,9.167636,6.757101,1
1.875825,10.025652,1.260408,1
2.116465,9.802378,6.448815,1
0.549538,1.454949,9.172595,0
6.167902,9.368394,5.622136,1
5.573593,7.172248,0.694423,1
9.245305,3.588759,7.945059,1
9.568519,3.553189,8.361450,1
6.364354,8.943393,5.668252,1
0.315005,1.300204,5.040492,0
5.285324,3.866259,5.973290,1
4.197666,6.034243,9.634502,1
0.201220,1.388057,2.352286,0
0.532656,3.516150,0.379227,0
1.036742,4.065701,2.320820,0
0.922842,5.295546,5.863675,0
8.582113,6.904113,2.957416,1
5.550973,0.692305,5.727191,0
4.330980,2.934907,2.951564,0
3.102768,4.352852,8.803739,0
9.639052,0.648790,7.948654,1
9.295633,2.495570,8.289653,1
0.785310,4.033046,5.033642,0
9.009650,0.818435,0.934281,1
9.143027,0.066185,9.085248,1
8.472860,2.106818,1.062379,1
2.422836,8.939316,9.001630,1
8.437633,6.019075,8.951427,1
4.217299,3.982075,6.930577,1
4.739524,4.516522,0.331813,1
9.334788,8.864681,3.498969,1
5.682196,8.705542,3.362719,1
4.358197,0.475002,8.499226,0
7.720200,9.603031,8.419008,1
1.808434,9.798399,5.293140,1
4.908448,1.091009,2.034500,0
8.573520,3.691604,3.480999,1
0.408695,7.651774,2.167942,1
7.761288,9.959411,6.253321,1
7.839704,5.998047,5.084431,1
8.771558,8.284796,4.248029,1
2.143630,6.603827,9.645660,1
3.190241,7.541052,9.469035,1
7.329603,7.588904,8.992058,1
0.070484,8.715932,6.406098,1
3.543212,0.315351,3.656227,0
7.508781,3.902641,8.514411,1
6.991778,3.343256,6.669976,1
4.301153,3.189588,2.629822,0
7.532701,2.514530,9.367738,1
6.222197,1.952781,7.127342,1
6.307309,9.352098,6.538718,1
3.991646,8.692755,1.357268,1
4.737654,8.902118,8.348380,1
7.591173,0.457425,9.778182,1
7.037306,7.106537,2.064474,1
2.984842,2.278073,1.672377,0
8.327478,4.205491,2.081003,1
1.433779,5.796920,8.795855,0
2.201694,2.315755,7.387535,0
0.007006,9.370240,8.621552,1
8.843094,2.015123,2.160944,1
8.599161,3.128604,1.105569,1
7.652473,3.675662,3.608936,1
0.954579,2.365303,0.633249,0
2.785495,2.749865,7.899936,0
6.094027,6.675770,2.845442,1
5.595490,6.758550,2.767939,1
6.888833,5.699410,2.309901,1
4.783876,8.197277,7.502613,1
0.244919,2.452994,2.609679,0
3.491328,9.827135,2.634012,1
5.281879,3.800780,7.909782,1
7.547388,4.861089,5.512031,1
8.578802,9.353488,7.302557,1
6.116550,4.623323,9.874971,1
7.261343,3.091503,7.027771,1
3.946838,4.465390,6.479600,1
3.655926,7.223282,2.700353,1
9.196835,7.429916,8.291379,1
9.159035,5.650916,8.592621,1
3.752090,7.236196,9.391372,1
2.092379,6.793285,5.299791,1
2.111210,0.861301,9.707702,0
6.628640,7.617758,2.789665,1
5.836320,3.578178,0.903620,1
8.677496,4.446410,3.475747,1
9.862653,6.274421,8.559135,1
4.589205,6.107901,1.449025,1
7.679228,8.409401,3.853644,1
2.553841,3.815019,7.758669,0
1.228051,5.726747,2.929253,0
4.975159,9.421986,6.810379,1
7.408259,2.464103,1.825535,1
1.546187,6.256012,0.398788,0
2.186347,1.314011,4.493529,0
4.800049,3.728989,8.622764,1
5.138239,4.292226,1.402579,1
7.771646,5.124561,7.002195,1
5.598936,9.742028,4.988758,1
2.188324,8.419709,3.914363,1
3.598583,4.822783,4.124356,1
8.113648,5.534915,0.992803,1
4.572831,5.859910,2.201941,1
9.582361,0.420612,6.493795,1
6.739174,6.246379,3.495029,1
1.968730,0.266749,0.843026,0
7.704825,9.480725,5.642787,1
8.415222,1.641229,1.368114,1
4.391448,8.681301,3.918754,1
7.436302,6.609025,6.694152,1
5.594163,7.948211,9.518625,1
7.805291,6.458831,5.012874,1
1.855723,5.247487,1.506093,0
7.504848,7.531281,8.244082,1
2.117587,9.425880,3.700651,1
4.419532,8.441010,6.413843,1
2.073858,1.063614,3.123007,0
1.761389,8.324671,3.003554,1
4.984374,9.347226,9.697454,1
4.111291,8.498941,6.382061,1
9.312737,8.671975,3.145780,1
0.047493,2.845488,2.451781,0
4.194837,6.849467,2.915908,1
7.967571,5.918583,8.172014,1
5.653699,0.174310,0.567661,0
0.420982,4.866145,1.619283,0
0.443003,5.990905,5.821367,0
7.444810,7.424058,4.642460,1
5.836048,7.918449,6.934179,1
8.293849,2.803252,5.168857,1
4.746361,2.475676,3.429197,0
3.490722,5.066648,5.654540,1
4.693305,5.454732,4.911564,1
9.426452,7.720080,0.381709,1
2.547980,3.867254,1.702724,0
9.144849,7.763832,6.707701,1
0.546867,3.505530,8.640007,0
6.310365,0.983235,2.618765,0
8.626039,6.830938,3.497439,1
2.200784,8.188349,0.136128,1
9.442908,6.477745,5.918366,1
7.883585,7.802988,0.587352,1
1.398209,1.945418,5.855251,0
8.510700,2.989203,9.391192,1
1.942463,7.655307,4.419604,1
0.738321,3.841750,5.376216,0
7.197053,5.972296,2.782301,1
7.915865,7.779860,3.952664,1
6.545879,0.490849,5.040126,0
5.825103,8.457604,2.491836,1
9.047854,7.287327,4.288939,1
1.989299,6.043146,3.570459,1
7.547019,5.572918,8.438185,1
5.780544,6.588079,1.847236,1
0.020283,1.702059,2.484844,0
8.089541,8.313468,7.355086,1
4.883387,9.390030,9.417230,1
3.805608,7.230479,7.150309,1
7.284396,1.840556,1.339116,1
9.975422,8.339889,9.753585,1
0.744289,7.994404,5.543152,1
8.613139,3.226234,6.450078,1
5.868947,7.154771,0.215905,1
4.272545,3.764620,7.695993,1
8.717632,0.926072,9.396131,1
2.916556,5.666718,2.516131,1
4.959912,9.166104,4.153639,1
6.468567,7.639139,5.847082,1
4.320228,9.610260,7.587943,1
7.490035,1.025580,5.433081,1
8.991631,9.252732,0.829083,1
9.003831,5.687370,0.287384,1
7.303734,7.478322,3.290110,1
2.499170,0.756268,2.031156,0
3.302629,4.440799,8.747613,0
7.149708,8.711408,3.674604,1
7.411836,6.388135,2.022230,1
1.008469,9.367404,4.456165,1
7.365528,7.228645,7.077523,1
6.231462,4.000518,2.212809,1
5.170591,7.039322,6.266049,1
0.772985,5.864788,8.238110,0
7.241465,2.640020,3.472692,1
8.305048,8.973315,6.630740,1
8.896893,4.024459,6.077235,1
3.526844,7.777236,7.559246,1
9.372435,3.821139,7.307076,1
4.298852,7.362660,2.848049,1
0.882365,8.283961,9.183534,1
8.660647,5.553528,3.556664,1
1.831498,7.529210,3.385820,1
9.099807,7.280879,0.317534,1
2.925798,5.927914,5.667752,1
6.059722,8.671194,7.364042,1
8.748121,0.122353,2.214246,1
1.139696,0.443285,4.653460,0
6.503535,2.040109,7.790255,1
4.743047,7.745648,3.250268,1
2.276579,3.214140,1.100689,0
4.137138,5.772087,4.739629,1
4.482880,6.713433,6.398667,1
6.546735,5.263084,5.535062,1
9.638916,2.756652,4.881532,1
4.470588,1.899820,5.246663,0
6.034473,3.792190,0.547866,1
0.022842,6.672136,6.639771,0
8.192130,9.477424,4.395800,1
1.181880,5.011863,8.104125,0
2.506596,6.614870,0.206037,1
1.805139,1.193360,2.756787,0
0.127105,0.994393,5.147598,0
7.269189,0.165432,1.052968,0
3.108298,8.813084,3.359070,1
6.777416,0.772928,6.149788,0
4.349306,5.805978,8.628296,1
7.761624,9.240523,0.451146,1
7.036182,0.736478,3.689044,0
3.611559,7.526271,4.342831,1
9.322701,1.216952,7.656490,1
6.062059,3.838822,4.037683,1
4.559256,6.516189,9.678860,1
7.935236,4.528011,5.108897,1
2.327554,9.813611,8.378305,1
